shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"3-75-mjp-1.3.H","-37.854823063784","145.169172071028","188","22294.44"
"3-75-mjp-1.3.H","-37.8549465354288","145.170157864338","189","22382.07"
"3-75-mjp-1.3.H","-37.8555530010218","145.174973489083","190","22810.20"
"3-75-mjp-1.3.H","-37.8564266800448","145.181930856367","191","23428.70"
"3-75-mjp-1.4.R","-37.8564266800448","145.181930856367","1","0.00"
"3-75-mjp-1.4.R","-37.8555113294741","145.174610799549","2","650.67"
"3-75-mjp-1.4.R","-37.854823063784","145.169172071028","3","1134.26"
"3-75-mjp-1.4.R","-37.8547089460726","145.16820878166","4","1219.78"
"3-75-mjp-1.4.R","-37.8543748462458","145.165273263623","5","1480.17"
"3-75-mjp-1.4.R","-37.8543110541183","145.164649717165","6","1535.38"
"3-75-mjp-1.4.R","-37.8541413985608","145.163017229942","7","1679.94"
"3-75-mjp-1.4.R","-37.8540049562639","145.161781732295","8","1789.47"
"3-75-mjp-1.4.R","-37.8537090934963","145.159572737629","9","1986.18"
"3-75-mjp-1.4.R","-37.853575992406","145.158553121938","10","2076.92"
"3-75-mjp-1.4.R","-37.8533712865257","145.156989733984","11","2216.05"
"3-75-mjp-1.4.R","-37.8532253072303","145.15630005652","12","2278.74"
"3-75-mjp-1.4.R","-37.8530867302715","145.155507905514","13","2349.98"
"3-75-mjp-1.4.R","-37.8526255772829","145.15196193875","14","2665.50"
"3-75-mjp-1.4.R","-37.8525134614426","145.151135044714","15","2739.17"
"3-75-mjp-1.4.R","-37.8520676218397","145.147997912748","16","3019.03"
"3-75-mjp-1.4.R","-37.8519063881163","145.1463425748","17","3165.47"
"3-75-mjp-1.4.R","-37.8518955906707","145.146229189606","18","3175.50"
"3-75-mjp-1.4.R","-37.8514260488728","145.142740380084","19","3486.23"
"3-75-mjp-1.4.R","-37.8513518749425","145.142037582099","20","3548.48"
"3-75-mjp-1.4.R","-37.8513196492949","145.141708792535","21","3577.57"
"3-75-mjp-1.4.R","-37.8511846006072","145.140575638815","22","3678.19"
"3-75-mjp-1.4.R","-37.8511682337553","145.140110066915","23","3719.11"
"3-75-mjp-1.4.R","-37.8512374598037","145.139358207562","24","3785.57"
"3-75-mjp-1.4.R","-37.851403617165","145.138467523382","25","3865.93"
"3-75-mjp-1.4.R","-37.8514547926618","145.138284388517","26","3882.98"
"3-75-mjp-1.4.R","-37.8520321228911","145.136042214532","27","4090.05"
"3-75-mjp-1.4.R","-37.8521733893436","145.1352885279","28","4158.06"
"3-75-mjp-1.4.R","-37.8522344760352","145.13459368742","29","4219.44"
"3-75-mjp-1.4.R","-37.8521469223877","145.133618454185","30","4305.62"
"3-75-mjp-1.4.R","-37.8519919767962","145.132372150435","31","4416.39"
"3-75-mjp-1.4.R","-37.8519566592817","145.131850226404","32","4462.38"
"3-75-mjp-1.4.R","-37.8519107079688","145.131226281535","33","4517.40"
"3-75-mjp-1.4.R","-37.8513370541105","145.126319526979","34","4952.91"
"3-75-mjp-1.4.R","-37.8505237188775","145.119395910134","35","5567.50"
"3-75-mjp-1.4.R","-37.8504607748281","145.118840609857","36","5616.76"
"3-75-mjp-1.4.R","-37.8500543944482","145.115407272997","37","5921.58"
"3-75-mjp-1.4.R","-37.849596678129","145.111588869745","38","6260.68"
"3-75-mjp-1.4.R","-37.8495377834172","145.110726621463","39","6336.67"
"3-75-mjp-1.4.R","-37.849514732872","145.10985209418","40","6413.50"
"3-75-mjp-1.4.R","-37.8495507181618","145.108726026149","41","6512.45"
"3-75-mjp-1.4.R","-37.8495820051298","145.108429732906","42","6538.70"
"3-75-mjp-1.4.R","-37.8496744004123","145.107449967955","43","6625.33"
"3-75-mjp-1.4.R","-37.8497884583934","145.106696949981","44","6692.66"
"3-75-mjp-1.4.R","-37.8499048876517","145.106091616564","45","6747.36"
"3-75-mjp-1.4.R","-37.8499641064978","145.105851432057","46","6769.45"
"3-75-mjp-1.4.R","-37.8499889374214","145.105714414153","47","6781.80"
"3-75-mjp-1.4.R","-37.8502057782643","145.104629167021","48","6880.09"
"3-75-mjp-1.4.R","-37.8503667295662","145.103431693141","49","6986.74"
"3-75-mjp-1.4.R","-37.850490170621","145.102144253832","50","7100.61"
"3-75-mjp-1.4.R","-37.8506369561018","145.100628905542","51","7234.65"
"3-75-mjp-1.4.R","-37.8507037284661","145.09974069823","52","7312.99"
"3-75-mjp-1.4.R","-37.8507041160668","145.099206519017","53","7359.89"
"3-75-mjp-1.4.R","-37.8506874023869","145.098729605654","54","7401.81"
"3-75-mjp-1.4.R","-37.8506581912897","145.098037073068","55","7462.70"
"3-75-mjp-1.4.R","-37.8504063657514","145.09583868518","56","7657.74"
"3-75-mjp-1.4.R","-37.8502420112235","145.094035842772","57","7817.08"
"3-75-mjp-1.4.R","-37.8501037454061","145.092732405166","58","7932.56"
"3-75-mjp-1.4.R","-37.849966938758","145.091519856458","59","8040.10"
"3-75-mjp-1.4.R","-37.849790216817","145.090069674209","60","8168.94"
"3-75-mjp-1.4.R","-37.8494654054935","145.087270877237","61","8417.32"
"3-75-mjp-1.4.R","-37.8491427464563","145.084608430696","62","8653.82"
"3-75-mjp-1.4.R","-37.8488708056998","145.082297008855","63","8859.01"
"3-75-mjp-1.4.R","-37.8485369886109","145.07950988242","64","9106.53"
"3-75-mjp-1.4.R","-37.8484302236808","145.078489809743","65","9196.88"
"3-75-mjp-1.4.R","-37.8483136998154","145.077424534032","66","9291.31"
"3-75-mjp-1.4.R","-37.8481340207083","145.075804024522","67","9434.99"
"3-75-mjp-1.4.R","-37.8458753089349","145.073248898943","68","9771.76"
"3-75-mjp-1.4.R","-37.844396930424","145.071571369607","69","9992.49"
"3-75-mjp-1.4.R","-37.842303443902","145.06920537696","70","10304.50"
"3-75-mjp-1.4.R","-37.841119047165","145.067872611208","71","10480.69"
"3-75-mjp-1.4.R","-37.8397693207862","145.066351024223","72","10681.63"
"3-75-mjp-1.4.R","-37.8395488374974","145.066095421016","73","10714.87"
"3-75-mjp-1.4.R","-37.8378690126816","145.064230264617","74","10963.30"
"3-75-mjp-1.4.R","-37.8363726845428","145.062564925034","75","11184.82"
"3-75-mjp-1.4.R","-37.8360056354779","145.06216546095","76","11238.64"
"3-75-mjp-1.4.R","-37.8347560502382","145.060709634693","77","11427.45"
"3-75-mjp-1.4.R","-37.8332769423622","145.058998532955","78","11650.24"
"3-75-mjp-1.4.R","-37.8315669893692","145.056952685205","79","11911.83"
"3-75-mjp-1.4.R","-37.8313464869226","145.056697138135","80","11945.07"
"3-75-mjp-1.4.R","-37.8313427374655","145.056469991365","81","11965.03"
"3-75-mjp-1.4.R","-37.8311530223895","145.0548047224","82","12112.79"
"3-75-mjp-1.5.R","-37.8307851615511","145.051632977178","1","0.00"
"3-75-mjp-1.5.R","-37.8305982001974","145.050138093777","2","132.92"
"3-75-mjp-1.5.R","-37.8303351738542","145.047861238148","3","335.02"
"3-75-mjp-1.5.R","-37.8298799719899","145.04378291037","4","696.76"
"3-75-mjp-1.5.R","-37.8298596917106","145.043647101906","5","708.89"
"3-75-mjp-1.5.R","-37.8296206020785","145.041733244147","6","879.07"
"3-75-mjp-1.5.R","-37.8295993748952","145.041540651973","7","896.15"
"3-75-mjp-1.5.R","-37.8292717326249","145.038640665878","8","1153.44"
"3-75-mjp-1.5.R","-37.8292086028468","145.038096966423","9","1201.70"
"3-75-mjp-1.5.R","-37.8291047063313","145.037270301013","10","1275.22"
"3-75-mjp-1.5.R","-37.8287698480155","145.034484164714","11","1522.73"
"3-75-mjp-1.5.R","-37.8284518009094","145.031629437369","12","1775.94"
"3-75-mjp-1.5.R","-37.8281568342662","145.029080887975","13","2002.16"
"3-75-mjp-1.5.R","-37.8278281264573","145.026135600445","14","2263.41"
"3-75-mjp-1.5.R","-37.827780231417","145.025966451867","15","2279.19"
"3-75-mjp-1.5.R","-37.8276964953616","145.025809620405","16","2295.81"
"3-75-mjp-1.5.R","-37.8273929533763","145.025442777658","17","2342.48"
"3-75-mjp-1.5.R","-37.8272917724758","145.025320497409","18","2358.03"
"3-75-mjp-1.5.R","-37.8249203782786","145.025781353986","19","2624.81"
"3-75-mjp-1.5.R","-37.824345401989","145.025887565885","20","2689.42"
"3-75-mjp-1.5.R","-37.8217486177683","145.02634302526","21","2980.92"
"3-75-mjp-1.5.R","-37.82156002473","145.026382131331","22","3002.17"
"3-75-mjp-1.5.R","-37.8213806142152","145.024819137344","23","3140.90"
"3-75-mjp-1.5.R","-37.821284872769","145.023946919045","24","3218.25"
"3-75-mjp-1.5.R","-37.8210740198506","145.02212348226","25","3380.12"
"3-75-mjp-1.5.R","-37.8210180655328","145.022011369856","26","3391.77"
"3-75-mjp-1.5.R","-37.8209219218005","145.02111644936","27","3471.10"
"3-75-mjp-1.5.R","-37.8206671615234","145.018828421368","28","3674.06"
"3-75-mjp-1.5.R","-37.8205309482769","145.017696010422","29","3774.67"
"3-75-mjp-1.5.R","-37.8204734603217","145.017493059101","30","3793.61"
"3-75-mjp-1.5.R","-37.8203979564935","145.017290590209","31","3813.28"
"3-75-mjp-1.5.R","-37.8201465236264","145.016808818307","32","3864.00"
"3-75-mjp-1.5.R","-37.8200608632022","145.016538460153","33","3889.58"
"3-75-mjp-1.5.R","-37.8200284834798","145.016221234303","34","3917.68"
"3-75-mjp-1.5.R","-37.8200072154208","145.016028676119","35","3934.76"
"3-75-mjp-1.5.R","-37.8200122049012","145.015789973093","36","3955.73"
"3-75-mjp-1.5.R","-37.8201113029229","145.015253377453","37","4004.14"
"3-75-mjp-1.5.R","-37.8202167256266","145.014557564254","38","4066.37"
"3-75-mjp-1.5.R","-37.820213661842","145.014375878719","39","4082.33"
"3-75-mjp-1.5.R","-37.8200714639493","145.013425411362","40","4167.30"
"3-75-mjp-1.5.R","-37.8199700810383","145.012757863841","41","4227.01"
"3-75-mjp-1.5.R","-37.8194532787482","145.007773169424","42","4668.61"
"3-75-mjp-1.5.R","-37.8190555696098","145.00397816753","43","5004.88"
"3-75-mjp-1.5.R","-37.8187860753447","145.001372572648","44","5235.70"
"3-75-mjp-1.5.R","-37.8185817616847","144.999424128898","45","5408.35"
"3-75-mjp-1.5.R","-37.818586524637","144.999174075872","46","5430.32"
"3-75-mjp-1.5.R","-37.8185826653428","144.99894697608","47","5450.28"
"3-75-mjp-1.5.R","-37.8183002620534","144.996648491278","48","5654.60"
"3-75-mjp-1.5.R","-37.8182998756592","144.996625781419","49","5656.60"
"3-75-mjp-1.5.R","-37.8182463356162","144.996127382663","50","5700.78"
"3-75-mjp-1.5.R","-37.8182056667917","144.995855839221","51","5725.06"
"3-75-mjp-1.5.R","-37.8179596213274","144.993579114617","52","5926.91"
"3-75-mjp-1.5.R","-37.8178769166138","144.992956549601","53","5982.36"
"3-75-mjp-1.5.R","-37.8175774444558","144.990192813146","54","6227.40"
"3-75-mjp-1.5.R","-37.8175355990312","144.989853147424","55","6257.60"
"3-75-mjp-1.5.R","-37.8168086551392","144.987918963079","56","6445.75"
"3-75-mjp-1.5.R","-37.81662897218","144.987424007329","57","6493.59"
"3-75-mjp-1.5.R","-37.8165761701623","144.986971046562","58","6533.81"
"3-75-mjp-1.5.R","-37.8162458431635","144.983992388041","59","6798.03"
"3-75-mjp-1.5.R","-37.8157334864369","144.979337476887","60","7210.88"
"3-75-mjp-1.5.R","-37.8154352591665","144.976664724387","61","7447.99"
"3-75-mjp-1.5.R","-37.8153076521919","144.975532242816","62","7548.48"
"3-75-mjp-1.5.R","-37.8152749677715","144.975203705843","63","7577.56"
"3-75-mjp-1.5.R","-37.8152720388981","144.975033391115","64","7592.53"
"3-75-mjp-1.5.R","-37.8152871248578","144.97486258409","65","7607.63"
"3-75-mjp-1.5.R","-37.8153119992954","144.974736948097","66","7619.00"
"3-75-mjp-1.5.R","-37.8153895516432","144.974530354568","67","7639.10"
"3-75-mjp-1.5.R","-37.8154913914143","144.974164061137","68","7673.21"
"3-75-mjp-1.5.R","-37.8156355321518","144.973637574224","69","7722.15"
"3-75-mjp-1.5.R","-37.8166663796835","144.970178707425","70","8046.89"
"3-75-mjp-1.5.R","-37.816733741675","144.969904225399","71","8072.14"
"3-75-mjp-1.5.R","-37.8174572635564","144.967442008412","72","8302.90"
"3-75-mjp-1.5.R","-37.8177292308052","144.966491667017","73","8391.69"
"3-75-mjp-1.5.R","-37.8183757349135","144.964270062936","74","8599.65"
"3-75-mjp-1.5.R","-37.8192518337759","144.961258249093","75","8881.57"
"3-75-mjp-1.5.R","-37.8200683454368","144.958452493375","76","9144.22"
"3-75-mjp-1.5.R","-37.8202899358491","144.957719322482","77","9213.17"
"3-75-mjp-1.5.R","-37.8204203200709","144.957443078617","78","9241.43"
"3-75-mjp-1.5.R","-37.8207010146502","144.956481062233","79","9331.51"
"3-75-mjp-1.5.R","-37.8210151674942","144.955370428892","80","9435.13"
"3-75-mjp-1.5.R","-37.8211680320295","144.954832265782","81","9485.37"
"3-75-mjp-1.5.R","-37.8212361463556","144.954603174904","82","9506.87"
"3-75-mjp-1.5.R","-37.8216438356818","144.953171845475","83","9640.51"
"3-75-mjp-1.5.R","-37.8218221324294","144.952542085627","84","9699.27"
"3-75-mjp-1.5.R","-37.8218375801225","144.952393970672","85","9712.40"
"3-75-mjp-1.5.R","-37.8217784009251","144.952100230456","86","9739.02"
"3-75-mjp-1.5.R","-37.8217162578796","144.951636163685","87","9780.37"
"3-75-mjp-1.5.R","-37.8219736366672","144.950890606111","88","9851.83"
"3-75-mjp-1.5.R","-37.8222908990183","144.949961615533","89","9940.73"
"3-75-mjp-1.5.R","-37.8225082813456","144.948989939323","90","10029.43"
"3-75-mjp-1.5.R","-37.8226025206044","144.948192079287","91","10100.29"
"3-75-mjp-1.5.R","-37.8225365005471","144.948023496999","92","10116.82"
"3-75-mjp-1.5.R","-37.8223533843546","144.9478581586","93","10141.83"
"3-75-mjp-1.5.R","-37.8216926790426","144.947694690513","94","10216.69"
"3-75-mjp-1.5.R","-37.8202263579148","144.947326335536","95","10382.91"
"3-75-mjp-1.5.R","-37.8190913287168","144.946835212224","96","10516.29"
"3-75-mjp-1.5.R","-37.8189900695031","144.946713056296","97","10531.85"
"3-75-mjp-1.5.R","-37.8174375298042","144.946051763174","98","10713.99"
"3-75-mjp-1.5.R","-37.8159124051814","144.945412455607","99","10892.63"
"3-75-mjp-1.5.R","-37.8155127125208","144.945230423868","100","10939.87"
"3-75-mjp-1.5.R","-37.8152130914751","144.945102416865","101","10975.03"
"3-75-mjp-1.5.R","-37.814995131139","144.945006224922","102","11000.70"
"3-75-mjp-1.5.R","-37.8142315757471","144.944629818581","103","11091.81"
"3-75-mjp-1.6.R","-37.8564266800448","145.181930856367","1","0.00"
"3-75-mjp-1.6.R","-37.8555113294741","145.174610799549","2","650.67"
"3-75-mjp-1.6.R","-37.854823063784","145.169172071028","3","1134.26"
"3-75-mjp-1.6.R","-37.8547089460726","145.16820878166","4","1219.78"
"3-75-mjp-1.6.R","-37.8543748462458","145.165273263623","5","1480.17"
"3-75-mjp-1.6.R","-37.8543110541183","145.164649717165","6","1535.38"
"3-75-mjp-1.6.R","-37.8541413985608","145.163017229942","7","1679.94"
"3-75-mjp-1.6.R","-37.8540049562639","145.161781732295","8","1789.47"
"3-75-mjp-1.6.R","-37.8537090934963","145.159572737629","9","1986.18"
"3-75-mjp-1.6.R","-37.853575992406","145.158553121938","10","2076.92"
"3-75-mjp-1.6.R","-37.8533712865257","145.156989733984","11","2216.05"
"3-75-mjp-1.6.R","-37.8532253072303","145.15630005652","12","2278.74"
"3-75-mjp-1.6.R","-37.8530867302715","145.155507905514","13","2349.98"
"3-75-mjp-1.6.R","-37.8526255772829","145.15196193875","14","2665.50"
"3-75-mjp-1.6.R","-37.8525134614426","145.151135044714","15","2739.17"
"3-75-mjp-1.6.R","-37.8520676218397","145.147997912748","16","3019.03"
"3-75-mjp-1.6.R","-37.8519063881163","145.1463425748","17","3165.47"
"3-75-mjp-1.6.R","-37.8518955906707","145.146229189606","18","3175.50"
"3-75-mjp-1.6.R","-37.8514260488728","145.142740380084","19","3486.23"
"3-75-mjp-1.6.R","-37.8513518749425","145.142037582099","20","3548.48"
"3-75-mjp-1.6.R","-37.8513196492949","145.141708792535","21","3577.57"
"3-75-mjp-1.6.R","-37.8511846006072","145.140575638815","22","3678.19"
"3-75-mjp-1.6.R","-37.8511682337553","145.140110066915","23","3719.11"
"3-75-mjp-1.6.R","-37.8512374598037","145.139358207562","24","3785.57"
"3-75-mjp-1.6.R","-37.851403617165","145.138467523382","25","3865.93"
"3-75-mjp-1.6.R","-37.8514547926618","145.138284388517","26","3882.98"
"3-75-mjp-1.6.R","-37.8520321228911","145.136042214532","27","4090.05"
"3-75-mjp-1.6.R","-37.8521733893436","145.1352885279","28","4158.06"
"3-75-mjp-1.6.R","-37.8522344760352","145.13459368742","29","4219.44"
"3-75-mjp-1.6.R","-37.8521469223877","145.133618454185","30","4305.62"
"3-75-mjp-1.6.R","-37.8519919767962","145.132372150435","31","4416.39"
"3-75-mjp-1.6.R","-37.8519566592817","145.131850226404","32","4462.38"
"3-75-mjp-1.6.R","-37.8519107079688","145.131226281535","33","4517.40"
"3-75-mjp-1.6.R","-37.8513370541105","145.126319526979","34","4952.91"
"3-75-mjp-1.6.R","-37.8505237188775","145.119395910134","35","5567.50"
"3-75-mjp-1.6.R","-37.8504607748281","145.118840609857","36","5616.76"
"3-75-mjp-1.6.R","-37.8500543944482","145.115407272997","37","5921.58"
"3-75-mjp-1.6.R","-37.849596678129","145.111588869745","38","6260.68"
"3-75-mjp-1.6.R","-37.8495377834172","145.110726621463","39","6336.67"
"3-75-mjp-1.6.R","-37.849514732872","145.10985209418","40","6413.50"
"3-75-mjp-1.6.R","-37.8495507181618","145.108726026149","41","6512.45"
"3-75-mjp-1.6.R","-37.8495820051298","145.108429732906","42","6538.70"
"3-75-mjp-1.6.R","-37.8496744004123","145.107449967955","43","6625.33"
"3-75-mjp-1.6.R","-37.8497884583934","145.106696949981","44","6692.66"
"3-75-mjp-1.6.R","-37.8499048876517","145.106091616564","45","6747.36"
"3-75-mjp-1.6.R","-37.8499641064978","145.105851432057","46","6769.45"
"3-75-mjp-1.6.R","-37.8499889374214","145.105714414153","47","6781.80"
"3-75-mjp-1.6.R","-37.8502057782643","145.104629167021","48","6880.09"
"3-75-mjp-1.6.R","-37.8503667295662","145.103431693141","49","6986.74"
"3-75-mjp-1.6.R","-37.850490170621","145.102144253832","50","7100.61"
"3-75-mjp-1.6.R","-37.8506369561018","145.100628905542","51","7234.65"
"3-75-mjp-1.6.R","-37.8507037284661","145.09974069823","52","7312.99"
"3-75-mjp-1.6.R","-37.8507041160668","145.099206519017","53","7359.89"
"3-75-mjp-1.6.R","-37.8506874023869","145.098729605654","54","7401.81"
"3-75-mjp-1.6.R","-37.8506581912897","145.098037073068","55","7462.70"
"3-75-mjp-1.6.R","-37.8504063657514","145.09583868518","56","7657.74"
"3-75-mjp-1.6.R","-37.8502420112235","145.094035842772","57","7817.08"
"3-75-mjp-1.6.R","-37.8501037454061","145.092732405166","58","7932.56"
"3-75-mjp-1.6.R","-37.849966938758","145.091519856458","59","8040.10"
"3-75-mjp-1.6.R","-37.849790216817","145.090069674209","60","8168.94"
"3-75-mjp-1.6.R","-37.8494654054935","145.087270877237","61","8417.32"
"3-75-mjp-1.6.R","-37.8491427464563","145.084608430696","62","8653.82"
"3-75-mjp-1.6.R","-37.8488708056998","145.082297008855","63","8859.01"
"3-75-mjp-1.6.R","-37.8485369886109","145.07950988242","64","9106.53"
"3-75-mjp-1.6.R","-37.8484302236808","145.078489809743","65","9196.88"
"3-75-mjp-1.6.R","-37.8483136998154","145.077424534032","66","9291.31"
"3-75-mjp-1.6.R","-37.8481340207083","145.075804024522","67","9434.99"
"3-75-mjp-1.6.R","-37.8458753089349","145.073248898943","68","9771.76"
"3-75-mjp-1.6.R","-37.844396930424","145.071571369607","69","9992.49"
"3-75-mjp-1.6.R","-37.842303443902","145.06920537696","70","10304.50"
"3-75-mjp-1.6.R","-37.841119047165","145.067872611208","71","10480.69"
"3-75-mjp-1.6.R","-37.8397693207862","145.066351024223","72","10681.63"
"3-75-mjp-1.6.R","-37.8395488374974","145.066095421016","73","10714.87"
"3-75-mjp-1.6.R","-37.8378690126816","145.064230264617","74","10963.30"
"3-75-mjp-1.6.R","-37.8363726845428","145.062564925034","75","11184.82"
"3-75-mjp-1.6.R","-37.8360056354779","145.06216546095","76","11238.64"
"3-75-mjp-1.6.R","-37.8347560502382","145.060709634693","77","11427.45"
"3-75-mjp-1.6.R","-37.8332769423622","145.058998532955","78","11650.24"
"3-75-mjp-1.6.R","-37.8315669893692","145.056952685205","79","11911.83"
"3-75-mjp-1.6.R","-37.8313464869226","145.056697138135","80","11945.07"
"3-75-mjp-1.6.R","-37.8313427374655","145.056469991365","81","11965.03"
"3-75-mjp-1.6.R","-37.8311530223895","145.0548047224","82","12112.79"
"3-75-mjp-1.6.R","-37.8307851615511","145.051632977178","83","12394.34"
"3-75-mjp-1.6.R","-37.8305982001974","145.050138093777","84","12527.26"
"3-75-mjp-1.6.R","-37.8303351738542","145.047861238148","85","12729.35"
"3-75-mjp-1.6.R","-37.8298799719899","145.04378291037","86","13091.09"
