date,road_name,location,suburb,speed_limit,direction,time,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,motorcycle,bike,average_speed,85th_percentile_speed,maximum_speed,road_segment,road_segment_1,road_segment_2
2016-07-15,O'Shannassy Street,Between Abbottsford Street & Curzon Street,North Melbourne,50,E,9:00,19,0,1,0,0,0,0,0,0,0,0,0,0,2,1,40.0,53.0,59,21154,,
2016-07-15,O'Shannassy Street,Between Abbottsford Street & Curzon Street,North Melbourne,50,E,12:00,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41.0,51.0,59,21154,,
2016-07-16,O'Shannassy Street,Between Abbottsford Street & Curzon Street,North Melbourne,50,E,4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,59.0,59,21154,,
2016-07-16,O'Shannassy Street,Between Abbottsford Street & Curzon Street,North Melbourne,50,E,8:00,12,0,2,0,0,0,0,0,0,0,0,0,0,2,1,34.0,46.0,53,21154,,
2016-07-16,O'Shannassy Street,Between Abbottsford Street & Curzon Street,North Melbourne,50,E,10:00,27,0,0,1,0,0,0,0,0,0,0,0,0,1,0,44.0,57.0,67,21154,,
2016-07-16,O'Shannassy Street,Between Abbottsford Street & Curzon Street,North Melbourne,50,E,14:00,17,0,3,0,0,0,0,0,0,0,0,0,0,0,6,35.0,52.0,58,21154,,
2016-07-17,O'Shannassy Street,Between Abbottsford Street & Curzon Street,North Melbourne,50,E,20:00,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35.0,43.0,55,21154,,
2016-11-07,O'Shannassy Street,Between Abbottsford Street & Curzon Street,North Melbourne,50,W,4:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,32.0,35,21154,,
2016-12-07,O'Shannassy Street,Between Abbottsford Street & Curzon Street,North Melbourne,50,W,2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21154,,
2016-12-07,O'Shannassy Street,Between Abbottsford Street & Curzon Street,North Melbourne,50,W,5:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,29.0,32,21154,,
2016-12-07,O'Shannassy Street,Between Abbottsford Street & Curzon Street,North Melbourne,50,W,9:00,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,39.0,51.0,56,21154,,
2016-07-17,O'Shannassy Street,Between Abbottsford Street & Curzon Street,North Melbourne,50,W,12:00,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.0,41.0,45,21154,,
2016-10-14,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,15:00,82,1,1,0,0,0,0,0,0,0,0,0,2,3,9,31.0,40.0,52,22364,,
2016-10-15,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,22364,,
2016-10-15,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,8:00,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,40.0,50,22364,,
2016-10-15,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,9:00,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.0,35.0,41,22364,,
2016-10-15,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,12:00,32,0,1,0,1,0,0,0,0,0,0,0,1,0,1,28.0,36.0,44,22364,,
2016-10-15,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,16:00,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29.0,37.0,41,22364,,
2016-10-16,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,7:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,42.0,44,22364,,
2016-10-16,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,13:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28.0,37.0,42,22364,,
2016-10-16,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,21:00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,39.0,42,22364,,
2016-10-17,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,18:00,29,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31.0,39.0,45,22364,,
2016-10-18,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,22364,,
2016-10-18,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,32.0,32,22364,,
2016-10-18,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,7:00,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35.0,40.0,42,22364,,
2016-10-18,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,16:00,64,0,0,1,0,0,0,0,0,0,0,0,0,2,8,36.0,42.0,58,22364,,
2016-10-18,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,N,22:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.0,38.0,38,22364,,
2016-12-10,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,S,12:00,40,0,3,0,0,0,0,0,0,0,0,0,0,0,3,34.0,39.0,43,22364,,
2016-10-15,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,S,8:00,22,0,0,1,0,0,0,0,0,0,0,0,0,0,3,36.0,39.0,51,22364,,
2016-10-15,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,S,9:00,33,1,0,1,0,0,0,0,0,0,0,0,1,0,0,34.0,39.0,50,22364,,
2016-10-15,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,S,14:00,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,33.0,39.0,51,22364,,
2016-10-15,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,S,21:00,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,40.0,45,22364,,
2016-10-16,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,S,0:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,34.0,36,22364,,
2016-10-16,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,S,7:00,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,44.0,45,22364,,
2016-10-16,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,S,8:00,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.0,39.0,50,22364,,
2016-10-18,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,S,14:00,41,0,0,0,1,0,0,0,0,0,0,0,2,0,0,32.0,37.0,45,22364,,
2016-10-18,Park Drive,Between Bayles Street and Degraves Street,Parkville,40,S,20:00,30,0,0,0,0,0,0,0,0,0,0,0,1,0,2,34.0,37.0,50,22364,,
2016-12-10,Park Drive,Between Flemington Road and Story Street,Parkville,40,N,0:00,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36.0,39.0,40,22313,,
2016-12-10,Park Drive,Between Flemington Road and Story Street,Parkville,40,N,5:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0,37.0,39,22313,,
2016-12-10,Park Drive,Between Flemington Road and Story Street,Parkville,40,N,19:00,26,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28.0,36.0,40,22313,,
2016-12-21,Queensberry Street,Between Abbotsford Street and Curzon Street,North Melbourne,60,E,14:00,172,0,23,1,0,0,0,0,1,0,0,0,0,1,0,43.0,50.0,70,21015,,
2016-12-21,Queensberry Street,Between Abbotsford Street and Curzon Street,North Melbourne,60,E,15:00,238,0,24,0,0,1,0,0,0,0,0,0,0,1,5,43.0,51.0,65,21015,,
2016-12-21,Queensberry Street,Between Abbotsford Street and Curzon Street,North Melbourne,60,E,16:00,235,0,17,0,0,0,0,0,0,0,0,0,0,2,12,45.0,54.0,65,21015,,
2016-12-21,Queensberry Street,Between Abbotsford Street and Curzon Street,North Melbourne,60,E,22:00,50,0,1,0,0,0,0,0,0,0,0,0,0,2,0,47.0,55.0,69,21015,,
2016-12-15,Queensberry Street,Between Abbotsford Street and Curzon Street,North Melbourne,60,W,3:00,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,45.0,46.0,46,21015,,
2015-08-10,Clowe Street,West of Punt Road,South Yarra,50,E,6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,22270,,
2016-12-19,Queensberry Street,Between Abbotsford Street and Curzon Street,North Melbourne,60,W,6:00,56,1,6,0,2,0,0,0,0,0,0,0,0,0,2,48.0,54.0,66,21015,,
2016-12-20,Queensberry Street,Between Abbotsford Street and Curzon Street,North Melbourne,60,W,10:00,219,1,32,1,0,0,0,0,0,0,0,0,0,2,4,42.0,49.0,62,21015,,
2016-12-20,Queensberry Street,Between Abbotsford Street and Curzon Street,North Melbourne,60,W,22:00,104,0,3,0,0,0,0,0,0,0,0,0,0,1,1,45.0,52.0,60,21015,,
2016-12-21,Queensberry Street,Between Abbotsford Street and Curzon Street,North Melbourne,60,W,6:00,63,0,5,3,0,0,0,0,0,0,0,0,0,1,3,46.0,53.0,63,21015,,
2016-12-21,Queensberry Street,Between Abbotsford Street and Curzon Street,North Melbourne,60,W,9:00,188,1,38,1,0,0,0,0,0,0,0,0,0,3,7,42.0,50.0,59,21015,,
2016-04-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,19:00,148,1,9,0,0,0,0,0,0,0,0,0,0,5,0,41.0,46.0,68,20943,20944,20950
2016-05-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,4:00,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,41.0,46.0,49,20943,20944,20950
2016-05-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,22:00,67,2,0,0,0,0,0,0,0,0,0,0,0,2,1,40.0,45.0,57,20943,20944,20950
2016-06-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,6:00,27,0,2,0,0,0,0,0,0,0,0,0,0,1,0,44.0,50.0,59,20943,20944,20950
2016-06-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,8:00,71,0,3,1,0,0,0,0,0,0,0,0,0,0,0,41.0,45.0,51,20943,20944,20950
2016-06-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,13:00,177,0,8,0,0,0,0,0,0,0,0,0,0,2,1,36.0,42.0,53,20943,20944,20950
2016-08-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,21:00,72,0,3,0,0,0,0,0,0,0,0,0,0,5,0,42.0,47.0,56,20943,20944,20950
2016-09-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,2:00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,47.0,50,20943,20944,20950
2016-09-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,14:00,249,1,26,0,2,0,0,0,0,0,0,0,0,1,0,38.0,43.0,59,20943,20944,20950
2016-09-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,18:00,331,0,18,0,0,1,0,0,0,0,0,0,0,4,0,35.0,43.0,58,20943,20944,20950
2016-10-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,9:00,471,2,53,1,0,0,0,0,1,0,0,0,0,5,1,31.0,40.0,55,20943,20944,20950
2016-10-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,16:00,434,0,47,1,1,0,0,0,0,0,0,0,0,3,0,37.0,43.0,67,20943,20944,20950
2016-10-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,21:00,86,0,5,0,0,0,0,0,0,0,0,0,0,2,0,40.0,45.0,71,20943,20944,20950
2016-10-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,E,23:00,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42.0,48.0,62,20943,20944,20950
2016-04-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,W,22:00,143,1,6,0,0,0,0,0,0,0,0,0,0,4,0,38.0,44.0,53,20943,20944,20950
2016-09-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,W,9:00,303,1,42,4,0,2,1,0,0,0,0,0,0,2,6,32.0,39.0,55,20943,20944,20950
2016-09-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,W,19:00,193,2,9,1,1,0,1,0,0,0,0,0,0,5,1,37.0,42.0,55,20943,20944,20950
2016-09-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,W,23:00,55,0,3,0,0,0,0,0,0,0,0,0,0,1,0,41.0,48.0,58,20943,20944,20950
2016-10-11,Queensberry Street,Between Howard Street and Peel Street,North Melbourne,40,W,18:00,408,4,35,0,1,0,0,0,0,0,0,0,0,13,3,32.0,41.0,58,20943,20944,20950
2016-02-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,6:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,27.0,29,23067,23066,23044
2016-03-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,23067,23066,23044
2016-03-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,5:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,27.0,28,23067,23066,23044
2016-03-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,13:00,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,32.0,33,23067,23066,23044
2016-03-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,22:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,30.0,32,23067,23066,23044
2016-03-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,23:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,26.0,28,23067,23066,23044
2016-06-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,39.0,39,23067,23066,23044
2016-06-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,12:00,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.0,29.0,36,23067,23066,23044
2016-06-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,15:00,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,29.0,32,23067,23066,23044
2016-07-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,26.0,26,23067,23066,23044
2016-07-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,6:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,32.0,32,23067,23066,23044
2016-07-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,12:00,17,0,1,0,0,0,0,0,0,0,0,0,0,1,1,23.0,30.0,36,23067,23066,23044
2016-07-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,20:00,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.0,29.0,36,23067,23066,23044
2016-08-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,11:00,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.0,30.0,32,23067,23066,23044
2016-08-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,N,18:00,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.0,30.0,33,23067,23066,23044
2016-02-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,S,4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,23067,23066,23044
2016-02-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,S,5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,35.0,35,23067,23066,23044
2016-02-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,S,18:00,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,30.0,33,23067,23066,23044
2016-03-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,S,2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,34.0,34,23067,23066,23044
2016-06-11,Rankins Road,Between Smith Street and Parsons Street,Kensington,40,S,8:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,33.0,34,23067,23066,23044
2016-04-26,Rankins Road,North of Macaulay Road,Kensington,50,S,6:00,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26.0,31.0,36,23071,,
2016-04-27,Rankins Road,North of Macaulay Road,Kensington,50,S,20:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,26.0,30,23071,,
2016-04-28,Rankins Road,North of Macaulay Road,Kensington,50,S,10:00,24,1,3,0,0,0,0,0,0,0,0,0,0,0,1,25.0,30.0,39,23071,,
2016-04-28,Rankins Road,North of Macaulay Road,Kensington,50,S,17:00,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,30.0,37,23071,,
2016-04-28,Rankins Road,North of Macaulay Road,Kensington,50,S,19:00,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26.0,30.0,38,23071,,
2016-04-28,Rankins Road,North of Macaulay Road,Kensington,50,S,21:00,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.0,29.0,34,23071,,
2015-03-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-,22353,,
2015-03-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,22:00,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,39.0,41,22353,,
2015-04-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,30.0,30,22353,,
2015-04-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,15:00,26,0,1,0,0,0,0,0,0,0,0,0,0,0,2,29.7,39.9,51,22353,,
2015-04-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,16:00,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,33.4,41.0,53,22353,,
2015-05-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,39.0,40,22353,,
2015-05-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,24.0,25,22353,,
2015-05-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,9:00,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,41.1,57,22353,,
2015-05-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,23:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0,33.5,38,22353,,
2015-06-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,7:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.8,30.4,37,22353,,
2015-06-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,14:00,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26.5,34.3,37,22353,,
2015-06-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,17:00,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30.3,36.7,40,22353,,
2015-06-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,20:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,34.0,35,22353,,
2015-07-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,17:00,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30.5,35.9,41,22353,,
2015-07-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,18:00,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30.2,40.4,48,22353,,
2015-08-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,9:00,21,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26.5,34.1,39,22353,,
2015-08-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,17:00,31,0,2,0,0,0,0,0,0,0,0,0,0,0,2,30.3,36.1,44,22353,,
2015-08-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,23:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,26.5,30,22353,,
2015-09-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-,22353,,
2015-09-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,8:00,20,0,1,0,0,0,0,0,0,0,0,0,0,0,4,28.0,32.7,46,22353,,
2015-08-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,W,17:00,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,33.5,34,22353,,
2015-09-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,W,3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,29.0,29,22353,,
2015-09-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,W,14:00,39,0,2,0,0,0,0,0,0,0,0,0,0,2,0,29.7,37.6,44,22353,,
2015-09-09,Bayles Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,W,21:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.6,33.0,40,22353,,
2016-01-08,Gracie Street,At Entrance to Lost Dogs Home,North Melbourne,50,N,5:00,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44.4,47.8,57,21309,,
2016-01-08,Gracie Street,At Entrance to Lost Dogs Home,North Melbourne,50,N,12:00,38,0,4,0,0,0,0,0,1,0,0,0,1,0,0,35.2,42.4,52,21309,,
2016-02-08,Gracie Street,At Entrance to Lost Dogs Home,North Melbourne,50,N,0:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2,48.3,56,21309,,
2016-02-08,Gracie Street,At Entrance to Lost Dogs Home,North Melbourne,50,N,4:00,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43.2,48.9,52,21309,,
2016-07-31,Gracie Street,At Entrance to Lost Dogs Home,North Melbourne,50,S,16:00,24,0,1,1,0,0,0,0,0,0,0,0,0,0,1,38.3,49.1,55,21309,,
2016-07-31,Gracie Street,At Entrance to Lost Dogs Home,North Melbourne,50,S,17:00,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42.4,49.6,53,21309,,
2016-01-08,Gracie Street,At Entrance to Lost Dogs Home,North Melbourne,50,S,1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,30.0,30,21309,,
2016-01-08,Gracie Street,At Entrance to Lost Dogs Home,North Melbourne,50,S,18:00,53,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42.6,48.8,67,21309,,
2017-04-26,The Ridgeway,9 The Ridgeway,Kensington,50,E,3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21755,,
2017-04-26,The Ridgeway,9 The Ridgeway,Kensington,50,E,4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21755,,
2017-04-27,The Ridgeway,9 The Ridgeway,Kensington,50,E,14:00,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36.0,41.0,46,21755,,
2017-04-28,The Ridgeway,9 The Ridgeway,Kensington,50,E,18:00,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.0,39.0,43,21755,,
2017-04-29,The Ridgeway,9 The Ridgeway,Kensington,50,E,6:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,31.0,32,21755,,
2017-04-26,The Ridgeway,9 The Ridgeway,Kensington,50,W,14:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,32.0,42,21755,,
2017-04-26,The Ridgeway,9 The Ridgeway,Kensington,50,W,19:00,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,35.0,41,21755,,
2017-04-27,The Ridgeway,9 The Ridgeway,Kensington,50,W,9:00,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,33.0,37,21755,,
2017-04-27,The Ridgeway,9 The Ridgeway,Kensington,50,W,18:00,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,31.0,34.0,43,21755,,
2017-04-28,The Ridgeway,9 The Ridgeway,Kensington,50,W,1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,31.0,32,21755,,
2017-04-29,The Ridgeway,9 The Ridgeway,Kensington,50,W,5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,17.0,17,21755,,
2017-04-29,The Ridgeway,9 The Ridgeway,Kensington,50,W,6:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,44.0,49,21755,,
2017-04-29,The Ridgeway,9 The Ridgeway,Kensington,50,W,10:00,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,35.0,46,21755,,
2017-04-30,The Ridgeway,9 The Ridgeway,Kensington,50,W,6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21755,,
2017-04-30,The Ridgeway,9 The Ridgeway,Kensington,50,W,15:00,19,0,1,0,0,0,0,0,0,0,0,0,0,0,2,28.0,32.0,37,21755,,
2017-03-30,Provost Street,30 Provost Street,North Melbourne,50,E,9:00,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,44.0,46,21071,,
2017-03-25,Provost Street,30 Provost Street,North Melbourne,50,W,8:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,35.0,39,21071,,
2017-03-26,Provost Street,30 Provost Street,North Melbourne,50,W,1:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,52.0,53,21071,,
2017-03-26,Provost Street,30 Provost Street,North Melbourne,50,W,11:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,38.0,46,21071,,
2017-03-26,Provost Street,30 Provost Street,North Melbourne,50,W,12:00,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,38.0,40,21071,,
2017-03-27,Provost Street,30 Provost Street,North Melbourne,50,W,4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21071,,
2017-03-27,Provost Street,30 Provost Street,North Melbourne,50,W,6:00,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.0,38.0,41,21071,,
2017-03-28,Provost Street,30 Provost Street,North Melbourne,50,W,13:00,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.0,42.0,47,21071,,
2017-03-28,Provost Street,30 Provost Street,North Melbourne,50,W,14:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,33.0,51,21071,,
2017-03-29,Provost Street,30 Provost Street,North Melbourne,50,W,17:00,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.0,43.0,54,21071,,
2017-03-30,Provost Street,30 Provost Street,North Melbourne,50,W,17:00,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,47.0,57,21071,,
2017-03-30,Provost Street,30 Provost Street,North Melbourne,50,W,22:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,49.0,52,21071,,
