geography,year,gender,age,value
West Melbourne (Residential),2040,Female,Age 35-39,1063
West Melbourne (Residential),2040,Male,Age 30-34,1573
West Melbourne (Residential),2040,Male,Age 5-9,213
West Melbourne (Residential),2040,Male,Age 70-74,106
West Melbourne (Residential),2040,Male,Age 75-79,69
West Melbourne (Residential),2041,Female,Age 0-4,316
West Melbourne (Residential),2041,Male,Age 70-74,102
West Melbourne (Residential),2042,Female,Age 20-24,951
West Melbourne (Residential),2043,Female,Age 15-19,217
West Melbourne (Residential),2043,Male,Age 40-44,903
West Melbourne (Residential),2043,Male,Age 60-64,83
West Melbourne (Residential),2043,Male,Age 75-79,64
City of Melbourne,2028,Female,Age 5-9,1948
City of Melbourne,2042,Female,Age 60-64,2765
City of Melbourne,2043,Female,Age 45-49,7589
City of Melbourne,2036,Male,Age 75-79,1829
City of Melbourne,2027,Female,Age 35-39,10289
City of Melbourne,2042,Female,Age 45-49,7430
City of Melbourne,2042,Female,Age 75-79,1857
City of Melbourne,2034,Female,Age 85+,1312
City of Melbourne,2043,Male,Age 40-44,11434
City of Melbourne,2033,Female,Age 15-19,6490
City of Melbourne,2034,Female,Age 45-49,5740
City of Melbourne,2035,Female,Age 85+,1332
City of Melbourne,2030,Male,Age 65-69,2228
City of Melbourne,2040,Male,Age 20-24,19587
City of Melbourne,2030,Female,Age 20-24,20589
Melbourne (CBD),2027,Male,Age 75-79,254
Melbourne (CBD),2028,Female,Age 80-84,198
Melbourne (CBD),2029,Female,Age 5-9,330
Melbourne (CBD),2029,Female,Age 85+,208
Melbourne (CBD),2030,Female,Age 30-34,4674
Melbourne (CBD),2030,Male,Age 65-69,393
Melbourne (CBD),2031,Female,Age 45-49,1056
Melbourne (CBD),2031,Male,Age 20-24,7301
Melbourne (CBD),2031,Male,Age 30-34,5309
Melbourne (CBD),2033,Male,Age 60-64,490
Melbourne (CBD),2034,Female,Age 35-39,2634
Melbourne (CBD),2035,Male,Age 35-39,3544
Melbourne (CBD),2036,Male,Age 75-79,344
Melbourne (CBD),2037,Female,Age 85+,304
Melbourne (CBD),2040,Female,Age 45-49,1731
Melbourne (CBD),2040,Female,Age 5-9,645
Melbourne (CBD),2040,Male,Age 0-4,1127
Melbourne (CBD),2040,Male,Age 75-79,358
Melbourne (CBD),2041,Female,Age 50-54,1178
Melbourne (CBD),2041,Male,Age 20-24,8069
Melbourne (CBD),2041,Male,Age 50-54,1079
Melbourne (CBD),2041,Male,Age 55-59,603
Melbourne (CBD),2041,Male,Age 75-79,353
Melbourne (CBD),2043,Female,Age 65-69,315
Melbourne (Remainder),2023,Female,Age 10-14,16
Melbourne (Remainder),2023,Female,Age 15-19,25
Melbourne (Remainder),2023,Female,Age 35-39,155
Melbourne (Remainder),2023,Male,Age 75-79,61
Melbourne (Remainder),2025,Female,Age 65-69,101
Melbourne (Remainder),2025,Female,Age 75-79,155
Melbourne (Remainder),2026,Female,Age 10-14,16
Melbourne (Remainder),2026,Female,Age 35-39,197
Melbourne (Remainder),2027,Female,Age 50-54,74
Melbourne (Remainder),2027,Male,Age 60-64,86
Melbourne (Remainder),2028,Female,Age 5-9,21
Melbourne (Remainder),2030,Female,Age 60-64,124
Melbourne (Remainder),2030,Male,Age 80-84,69
Melbourne (Remainder),2031,Female,Age 55-59,70
Melbourne (Remainder),2031,Male,Age 20-24,99
Melbourne (Remainder),2032,Female,Age 15-19,31
Melbourne (Remainder),2032,Female,Age 25-29,211
Melbourne (Remainder),2032,Female,Age 30-34,289
Melbourne (Remainder),2032,Male,Age 55-59,80
Melbourne (Remainder),2032,Male,Age 75-79,78
Melbourne (Remainder),2033,Female,Age 0-4,77
Melbourne (Remainder),2033,Female,Age 20-24,112
Melbourne (Remainder),2034,Female,Age 0-4,78
Melbourne (Remainder),2034,Male,Age 0-4,37
Melbourne (Remainder),2034,Male,Age 15-19,31
Melbourne (Remainder),2034,Male,Age 25-29,223
Melbourne (Remainder),2037,Female,Age 15-19,32
Melbourne (Remainder),2037,Female,Age 30-34,292
Melbourne (Remainder),2037,Male,Age 20-24,103
Melbourne (Remainder),2038,Female,Age 55-59,68
Melbourne (Remainder),2038,Male,Age 55-59,75
Melbourne (Remainder),2039,Female,Age 75-79,199
Melbourne (Remainder),2039,Male,Age 60-64,82
Melbourne (Remainder),2040,Female,Age 65-69,88
Melbourne (Remainder),2040,Male,Age 40-44,194
Melbourne (Remainder),2041,Female,Age 65-69,88
Melbourne (Remainder),2041,Female,Age 85+,109
Melbourne (Remainder),2042,Male,Age 0-4,38
Melbourne (Remainder),2043,Female,Age 5-9,40
North Melbourne,2023,Male,Age 70-74,203
North Melbourne,2024,Female,Age 0-4,293
North Melbourne,2024,Male,Age 25-29,1654
North Melbourne,2024,Male,Age 85+,39
North Melbourne,2025,Female,Age 85+,62
North Melbourne,2027,Female,Age 65-69,224
North Melbourne,2027,Female,Age 80-84,137
North Melbourne,2028,Male,Age 20-24,1401
North Melbourne,2028,Male,Age 25-29,1908
North Melbourne,2028,Male,Age 35-39,1220
North Melbourne,2029,Female,Age 25-29,2142
North Melbourne,2029,Male,Age 55-59,297
North Melbourne,2029,Male,Age 60-64,252
North Melbourne,2031,Male,Age 15-19,342
North Melbourne,2031,Male,Age 25-29,2073
North Melbourne,2031,Male,Age 50-54,394
North Melbourne,2032,Male,Age 30-34,1560
North Melbourne,2033,Female,Age 20-24,2054
North Melbourne,2034,Female,Age 30-34,1666
North Melbourne,2034,Female,Age 40-44,1311
North Melbourne,2036,Female,Age 55-59,347
North Melbourne,2036,Female,Age 85+,109
North Melbourne,2036,Male,Age 65-69,286
North Melbourne,2036,Male,Age 80-84,222
North Melbourne,2037,Male,Age 55-59,375
North Melbourne,2038,Female,Age 60-64,330
North Melbourne,2039,Female,Age 65-69,301
North Melbourne,2039,Female,Age 75-79,272
North Melbourne,2041,Female,Age 0-4,761
North Melbourne,2043,Female,Age 45-49,1063
North Melbourne,2043,Female,Age 55-59,487
Parkville,2023,Female,Age 20-24,974
Parkville,2023,Female,Age 25-29,661
Parkville,2023,Male,Age 15-19,441
Parkville,2023,Male,Age 5-9,109
Parkville,2023,Male,Age 55-59,104
Parkville,2023,Male,Age 60-64,115
Parkville,2024,Male,Age 35-39,349
Parkville,2024,Male,Age 45-49,130
Parkville,2025,Female,Age 45-49,123
Parkville,2026,Female,Age 0-4,202
Parkville,2026,Female,Age 30-34,506
Parkville,2026,Male,Age 25-29,699
Parkville,2027,Male,Age 30-34,520
Parkville,2027,Male,Age 80-84,65
Parkville,2028,Female,Age 45-49,127
Parkville,2028,Female,Age 65-69,62
Parkville,2029,Female,Age 25-29,830
Parkville,2029,Male,Age 40-44,194
Parkville,2030,Female,Age 20-24,1133
Parkville,2030,Female,Age 50-54,181
Parkville,2030,Male,Age 65-69,123
Parkville,2030,Male,Age 75-79,146
Parkville,2031,Female,Age 35-39,444
Parkville,2031,Male,Age 10-14,114
Parkville,2031,Male,Age 20-24,987
Parkville,2031,Male,Age 35-39,451
Parkville,2032,Male,Age 50-54,154
Parkville,2033,Male,Age 20-24,1048
Parkville,2034,Female,Age 70-74,122
Parkville,2034,Male,Age 30-34,590
Parkville,2034,Male,Age 40-44,225
Parkville,2035,Female,Age 20-24,1284
Parkville,2035,Female,Age 45-49,174
Parkville,2036,Male,Age 80-84,77
Parkville,2037,Female,Age 10-14,186
Parkville,2037,Female,Age 35-39,452
Parkville,2037,Female,Age 40-44,250
Parkville,2037,Female,Age 70-74,107
Parkville,2037,Male,Age 65-69,104
Parkville,2038,Female,Age 5-9,151
Parkville,2038,Male,Age 5-9,214
Parkville,2038,Male,Age 75-79,140
Parkville,2039,Female,Age 5-9,151
Parkville,2039,Male,Age 30-34,548
Parkville,2039,Male,Age 60-64,112
Parkville,2039,Male,Age 65-69,102
Parkville,2040,Female,Age 30-34,588
Parkville,2040,Female,Age 55-59,96
Parkville,2041,Female,Age 20-24,1292
Parkville,2041,Female,Age 25-29,880
Parkville,2041,Female,Age 50-54,223
Parkville,2041,Female,Age 60-64,96
Parkville,2042,Female,Age 10-14,206
Parkville,2042,Female,Age 85+,199
Parkville,2042,Male,Age 20-24,1064
Parkville,2042,Male,Age 70-74,95
Parkville,2043,Female,Age 50-54,240
Parkville,2043,Female,Age 80-84,143
Parkville,2043,Male,Age 15-19,758
Parkville,2043,Male,Age 60-64,93
Parkville,2043,Male,Age 75-79,125
Port Melbourne,2023,Female,Age 80-84,0
Port Melbourne,2023,Male,Age 50-54,0
Port Melbourne,2024,Female,Age 35-39,0
Port Melbourne,2025,Female,Age 25-29,1
Port Melbourne,2027,Female,Age 35-39,2
Port Melbourne,2027,Female,Age 75-79,1
Port Melbourne,2028,Female,Age 30-34,2
Port Melbourne,2029,Female,Age 70-74,2
Port Melbourne,2029,Male,Age 45-49,2
Port Melbourne,2031,Female,Age 45-49,3
Port Melbourne,2032,Male,Age 15-19,4
Port Melbourne,2032,Male,Age 75-79,4
Port Melbourne,2033,Male,Age 0-4,5
Port Melbourne,2034,Female,Age 15-19,6
Port Melbourne,2034,Male,Age 25-29,8
Port Melbourne,2034,Male,Age 65-69,6
Port Melbourne,2035,Female,Age 0-4,12
Port Melbourne,2035,Female,Age 30-34,11
Port Melbourne,2035,Female,Age 65-69,8
Port Melbourne,2039,Male,Age 5-9,43
Port Melbourne,2039,Male,Age 60-64,21
Port Melbourne,2040,Female,Age 10-14,54
Port Melbourne,2040,Female,Age 15-19,35
Port Melbourne,2040,Male,Age 80-84,30
Port Melbourne,2041,Female,Age 10-14,66
Port Melbourne,2041,Female,Age 15-19,43
Port Melbourne,2041,Female,Age 20-24,38
Port Melbourne,2041,Male,Age 30-34,40
Port Melbourne,2042,Female,Age 10-14,78
Port Melbourne,2042,Female,Age 70-74,36
Port Melbourne,2042,Male,Age 50-54,55
Port Melbourne,2042,Male,Age 70-74,36
Port Melbourne,2043,Female,Age 75-79,46
Port Melbourne,2043,Male,Age 15-19,55
Port Melbourne,2043,Male,Age 75-79,43
Port Melbourne,2043,Male,Age 85+,13
South Yarra,2023,Male,Age 15-19,55
South Yarra,2024,Female,Age 55-59,108
South Yarra,2025,Female,Age 45-49,164
South Yarra,2026,Female,Age 40-44,99
South Yarra,2026,Male,Age 50-54,81
South Yarra,2026,Male,Age 85+,30
South Yarra,2027,Female,Age 15-19,56
South Yarra,2027,Female,Age 70-74,174
South Yarra,2028,Male,Age 15-19,74
South Yarra,2028,Male,Age 55-59,114
South Yarra,2029,Female,Age 30-34,362
South Yarra,2029,Female,Age 75-79,112
South Yarra,2030,Male,Age 55-59,112
South Yarra,2031,Male,Age 70-74,150
South Yarra,2032,Male,Age 40-44,283
South Yarra,2033,Male,Age 20-24,105
South Yarra,2033,Male,Age 25-29,360
South Yarra,2033,Male,Age 30-34,429
South Yarra,2034,Female,Age 20-24,161
South Yarra,2035,Female,Age 15-19,62
South Yarra,2035,Female,Age 80-84,51
South Yarra,2036,Female,Age 10-14,86
South Yarra,2036,Female,Age 15-19,62
South Yarra,2036,Female,Age 75-79,135
South Yarra,2036,Male,Age 50-54,72
South Yarra,2038,Female,Age 40-44,150
South Yarra,2040,Female,Age 5-9,110
South Yarra,2041,Male,Age 85+,40
South Yarra,2042,Male,Age 65-69,99
Southbank,2024,Female,Age 70-74,211
Southbank,2024,Male,Age 25-29,3229
Southbank,2024,Male,Age 70-74,223
Southbank,2026,Female,Age 35-39,1636
Southbank,2027,Male,Age 10-14,53
Southbank,2028,Female,Age 50-54,562
Southbank,2028,Male,Age 10-14,56
Southbank,2029,Female,Age 10-14,156
Southbank,2029,Male,Age 25-29,4038
Southbank,2029,Male,Age 30-34,3290
Southbank,2030,Female,Age 75-79,237
Southbank,2031,Female,Age 60-64,431
Southbank,2031,Male,Age 75-79,231
Southbank,2032,Female,Age 75-79,225
Southbank,2033,Female,Age 50-54,562
Southbank,2034,Male,Age 0-4,582
Southbank,2035,Female,Age 5-9,405
Southbank,2035,Male,Age 75-79,242
Southbank,2036,Male,Age 15-19,490
Southbank,2036,Male,Age 30-34,3820
Southbank,2037,Female,Age 30-34,3516
Southbank,2037,Female,Age 50-54,579
Southbank,2037,Male,Age 80-84,189
Southbank,2038,Female,Age 20-24,2781
Southbank,2038,Female,Age 65-69,306
Southbank,2038,Male,Age 35-39,2820
Southbank,2039,Female,Age 70-74,262
Southbank,2039,Male,Age 50-54,745
Southbank,2040,Female,Age 0-4,774
Southbank,2040,Female,Age 60-64,436
Southbank,2040,Male,Age 35-39,2934
Southbank,2040,Male,Age 60-64,347
Southbank,2040,Male,Age 70-74,280
Southbank,2041,Female,Age 25-29,4568
Southbank,2041,Male,Age 45-49,1211
Southbank,2042,Female,Age 35-39,2188
Southbank,2043,Female,Age 0-4,821
Southbank,2043,Female,Age 5-9,509
Southbank,2043,Male,Age 65-69,352
West Melbourne (Industrial),2023,Male,Age 15-19,0
West Melbourne (Industrial),2024,Female,Age 0-4,0
West Melbourne (Industrial),2024,Female,Age 25-29,0
West Melbourne (Industrial),2024,Male,Age 80-84,0
West Melbourne (Industrial),2025,Female,Age 30-34,0
West Melbourne (Industrial),2025,Female,Age 45-49,0
West Melbourne (Industrial),2026,Male,Age 10-14,0
West Melbourne (Industrial),2027,Female,Age 5-9,0
West Melbourne (Industrial),2027,Male,Age 0-4,0
West Melbourne (Industrial),2027,Male,Age 5-9,0
West Melbourne (Industrial),2028,Female,Age 0-4,0
West Melbourne (Industrial),2028,Female,Age 35-39,0
West Melbourne (Industrial),2028,Male,Age 0-4,0
West Melbourne (Industrial),2028,Male,Age 10-14,0
West Melbourne (Industrial),2029,Male,Age 10-14,0
West Melbourne (Industrial),2030,Female,Age 20-24,0
West Melbourne (Industrial),2030,Female,Age 35-39,0
West Melbourne (Industrial),2030,Female,Age 55-59,0
West Melbourne (Industrial),2030,Male,Age 45-49,0
West Melbourne (Industrial),2030,Male,Age 80-84,0
West Melbourne (Industrial),2031,Female,Age 50-54,0
West Melbourne (Industrial),2031,Female,Age 80-84,0
West Melbourne (Industrial),2031,Male,Age 40-44,0
West Melbourne (Industrial),2031,Male,Age 60-64,0
West Melbourne (Industrial),2032,Male,Age 15-19,0
West Melbourne (Industrial),2033,Female,Age 80-84,0
City of Melbourne,2031,Female,Age 40-44,8304
City of Melbourne,2033,Female,Age 80-84,1405
City of Melbourne,2027,Female,Age 20-24,19535
City of Melbourne,2031,Male,Age 30-34,17462
City of Melbourne,2026,Female,Age 65-69,2150
City of Melbourne,2033,Male,Age 50-54,3547
City of Melbourne,2032,Male,Age 45-49,4803
City of Melbourne,2034,Female,Age 40-44,8867
City of Melbourne,2042,Male,Age 5-9,4725
City of Melbourne,2041,Female,Age 25-29,27627
City of Melbourne,2028,Female,Age 45-49,4424
City of Melbourne,2024,Female,Age 70-74,1665
City of Melbourne,2034,Male,Age 35-39,13280
City of Melbourne,2032,Male,Age 75-79,1636
City of Melbourne,2026,Male,Age 70-74,1876
City of Melbourne,2023,Female,Age 80-84,836
City of Melbourne,2037,Male,Age 65-69,2221
City of Melbourne,2027,Male,Age 15-19,4426
City of Melbourne,2042,Female,Age 25-29,27561
City of Melbourne,2033,Male,Age 45-49,5316
City of Melbourne,2024,Male,Age 30-34,14829
City of Melbourne,2024,Male,Age 80-84,693
City of Melbourne,2025,Female,Age 50-54,3347
City of Melbourne,2025,Male,Age 5-9,1790
City of Melbourne,2027,Male,Age 0-4,3707
City of Melbourne,2028,Male,Age 70-74,1881
City of Melbourne,2033,Male,Age 70-74,2178
City of Melbourne,2030,Female,Age 50-54,3862
City of Melbourne,2037,Female,Age 0-4,5438
City of Melbourne,2039,Male,Age 5-9,4386
City of Melbourne,2026,Female,Age 30-34,14826
City of Melbourne,2034,Male,Age 80-84,1173
City of Melbourne,2027,Female,Age 65-69,2227
City of Melbourne,2031,Female,Age 80-84,1222
City of Melbourne,2029,Male,Age 20-24,16508
City of Melbourne,2032,Male,Age 85+,699
City of Melbourne,2030,Male,Age 35-39,12647
City of Melbourne,2026,Female,Age 60-64,2490
City of Melbourne,2026,Male,Age 35-39,11470
City of Melbourne,2027,Male,Age 55-59,3053
City of Melbourne,2037,Male,Age 80-84,1207
City of Melbourne,2024,Male,Age 40-44,5539
City of Melbourne,2039,Male,Age 70-74,2133
City of Melbourne,2025,Male,Age 15-19,4135
City of Melbourne,2035,Male,Age 55-59,3347
City of Melbourne,2032,Female,Age 30-34,17196
City of Melbourne,2037,Male,Age 70-74,2119
City of Melbourne,2040,Male,Age 30-34,20268
City of Melbourne,2029,Male,Age 25-29,23033
City of Melbourne,2031,Male,Age 45-49,4422
City of Melbourne,2027,Female,Age 85+,1002
City of Melbourne,2041,Male,Age 20-24,19619
City of Melbourne,2030,Female,Age 10-14,1334
City of Melbourne,2036,Female,Age 10-14,2391
City of Melbourne,2028,Female,Age 70-74,1750
City of Melbourne,2035,Female,Age 35-39,11439
City of Melbourne,2023,Male,Age 50-54,2991
City of Melbourne,2031,Male,Age 55-59,3151
City of Melbourne,2032,Male,Age 25-29,23476
City of Melbourne,2032,Female,Age 55-59,3272
City of Melbourne,2031,Male,Age 25-29,23595
City of Melbourne,2023,Female,Age 15-19,4830
Carlton,2023,Male,Age 45-49,309
Carlton,2023,Male,Age 65-69,109
Carlton,2023,Male,Age 70-74,187
Carlton,2023,Male,Age 75-79,137
Carlton,2024,Female,Age 35-39,754
Carlton,2024,Female,Age 55-59,259
Carlton,2024,Male,Age 10-14,256
Carlton,2025,Female,Age 20-24,3524
Carlton,2025,Female,Age 55-59,270
Carlton,2025,Male,Age 60-64,159
Carlton,2026,Female,Age 0-4,303
Carlton,2027,Female,Age 20-24,3513
Carlton,2027,Female,Age 60-64,249
Carlton,2027,Female,Age 85+,77
Carlton,2027,Male,Age 35-39,978
Carlton,2028,Female,Age 10-14,189
Carlton,2028,Female,Age 60-64,259
Carlton,2029,Male,Age 20-24,2808
Carlton,2030,Female,Age 25-29,2723
Carlton,2030,Female,Age 30-34,1397
Carlton,2030,Female,Age 5-9,305
Carlton,2030,Female,Age 65-69,270
Carlton,2031,Female,Age 0-4,416
Carlton,2031,Female,Age 45-49,379
Carlton,2031,Female,Age 55-59,305
Carlton,2031,Female,Age 70-74,207
Carlton,2031,Female,Age 75-79,163
Carlton,2032,Male,Age 30-34,1516
Carlton,2033,Male,Age 20-24,3260
Carlton,2033,Male,Age 50-54,328
Carlton,2034,Female,Age 20-24,4195
Carlton,2034,Female,Age 25-29,2740
Carlton,2034,Female,Age 40-44,641
Carlton,2034,Female,Age 80-84,185
Carlton,2034,Male,Age 75-79,183
Carlton,2035,Female,Age 15-19,1259
Carlton,2035,Male,Age 40-44,719
Carlton,2035,Male,Age 45-49,521
Carlton,2035,Male,Age 65-69,115
Carlton,2035,Male,Age 70-74,226
Carlton,2035,Male,Age 75-79,185
Carlton,2035,Male,Age 85+,57
Carlton,2036,Female,Age 35-39,1010
Carlton,2036,Female,Age 40-44,619
Carlton,2036,Male,Age 50-54,290
Carlton,2036,Male,Age 70-74,215
Carlton,2037,Female,Age 10-14,305
Carlton,2037,Female,Age 20-24,4118
Carlton,2037,Female,Age 5-9,405
Carlton,2037,Female,Age 70-74,177
Carlton,2037,Male,Age 0-4,418
Carlton,2037,Male,Age 75-79,182
Carlton,2038,Female,Age 35-39,1066
Carlton,2038,Male,Age 10-14,434
Carlton,2038,Male,Age 5-9,447
Carlton,2039,Female,Age 80-84,167
Carlton,2039,Male,Age 25-29,2666
Carlton,2040,Female,Age 65-69,217
Carlton,2040,Male,Age 30-34,1547
Carlton,2040,Male,Age 55-59,180
Carlton,2041,Female,Age 35-39,1057
Carlton,2041,Female,Age 80-84,173
Carlton,2041,Male,Age 45-49,553
Carlton,2042,Female,Age 40-44,633
Carlton,2042,Female,Age 5-9,413
Carlton,2042,Female,Age 55-59,263
Carlton,2042,Female,Age 80-84,172
Carlton,2042,Male,Age 25-29,2598
Carlton,2042,Male,Age 5-9,458
Carlton,2043,Female,Age 25-29,2779
Carlton,2043,Female,Age 65-69,208
Carlton,2043,Male,Age 50-54,466
Docklands,2023,Male,Age 40-44,684
Docklands,2023,Male,Age 45-49,447
Docklands,2024,Female,Age 45-49,569
Docklands,2024,Female,Age 85+,54
Docklands,2024,Male,Age 40-44,738
Docklands,2024,Male,Age 45-49,495
Docklands,2025,Female,Age 0-4,511
Docklands,2025,Female,Age 10-14,75
Docklands,2025,Male,Age 30-34,1681
Docklands,2025,Male,Age 55-59,488
Docklands,2026,Female,Age 40-44,596
Docklands,2026,Male,Age 20-24,1075
Docklands,2026,Male,Age 30-34,1731
Docklands,2027,Female,Age 10-14,73
Docklands,2027,Female,Age 45-49,628
Docklands,2027,Female,Age 65-69,354
Docklands,2027,Male,Age 25-29,2059
Docklands,2027,Male,Age 55-59,534
Docklands,2027,Male,Age 75-79,58
Docklands,2028,Female,Age 20-24,1171
Docklands,2028,Female,Age 75-79,151
Docklands,2028,Female,Age 80-84,27
Docklands,2029,Female,Age 0-4,690
Docklands,2029,Female,Age 40-44,773
Docklands,2029,Male,Age 15-19,248
Docklands,2029,Male,Age 45-49,535
Docklands,2030,Female,Age 30-34,1651
Docklands,2030,Female,Age 80-84,32
Docklands,2030,Male,Age 10-14,100
Docklands,2030,Male,Age 45-49,536
Docklands,2030,Male,Age 60-64,448
Docklands,2031,Male,Age 20-24,1121
Docklands,2031,Male,Age 50-54,659
Docklands,2032,Female,Age 15-19,342
Docklands,2032,Female,Age 20-24,1360
Docklands,2032,Female,Age 35-39,1266
Docklands,2033,Female,Age 50-54,597
Docklands,2033,Female,Age 60-64,311
Docklands,2033,Male,Age 25-29,2238
Docklands,2033,Male,Age 35-39,1629
Docklands,2033,Male,Age 50-54,641
Docklands,2034,Female,Age 40-44,949
Docklands,2034,Female,Age 45-49,807
Docklands,2034,Female,Age 55-59,624
Docklands,2034,Male,Age 40-44,1246
Docklands,2034,Male,Age 75-79,85
Docklands,2035,Female,Age 30-34,1921
Docklands,2035,Male,Age 25-29,2375
Docklands,2035,Male,Age 65-69,351
Docklands,2035,Male,Age 70-74,262
Docklands,2036,Female,Age 5-9,543
Docklands,2036,Female,Age 75-79,186
Docklands,2036,Female,Age 80-84,67
Docklands,2036,Female,Age 85+,90
Docklands,2036,Male,Age 5-9,424
Docklands,2037,Female,Age 25-29,2430
Docklands,2037,Female,Age 85+,98
Docklands,2037,Male,Age 80-84,67
Docklands,2038,Female,Age 0-4,882
Docklands,2038,Female,Age 60-64,322
Docklands,2038,Male,Age 20-24,1226
Docklands,2038,Male,Age 45-49,886
Docklands,2038,Male,Age 70-74,253
Docklands,2039,Female,Age 20-24,1424
Docklands,2039,Female,Age 25-29,2488
Docklands,2039,Female,Age 70-74,158
Docklands,2039,Male,Age 25-29,2549
Docklands,2040,Female,Age 15-19,424
Docklands,2040,Female,Age 45-49,996
Docklands,2040,Male,Age 40-44,1293
Docklands,2040,Male,Age 60-64,464
Docklands,2040,Male,Age 85+,81
Docklands,2041,Female,Age 35-39,1517
Docklands,2041,Female,Age 5-9,627
Docklands,2041,Female,Age 70-74,170
Docklands,2041,Male,Age 0-4,992
Docklands,2041,Male,Age 30-34,2279
Docklands,2041,Male,Age 5-9,494
Docklands,2041,Male,Age 60-64,472
Docklands,2042,Female,Age 25-29,2523
Docklands,2042,Female,Age 5-9,648
Docklands,2042,Female,Age 85+,122
