date,demand,RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,
21/09/2017,119309.93,74.95776902,11.6,4.857983121,1.330769231,0,Y,N,
22/09/2017,116611.25,75.28911916,12.8,5.059644256,0.833333333,0,N,N,
23/09/2017,101012.29,63.0173962,14.8,5.531726674,0.901734104,0,N,N,
24/09/2017,92608.24,43.1973476,12.9,4.460941605,1.441666667,0.4,N,N,
25/09/2017,119126.485,71.24106571,10.3,3.768288736,1.100917431,1.6,N,N,
26/09/2017,124452.94,79.80022526,5,3.885871846,0.534313725,0.4,N,N,
27/09/2017,119028.07,72.5455091,9.6,4.959838707,1.743589744,0,N,N,
28/09/2017,116655.855,61.64955658,10.4,4.301162634,0.9140625,0,N,N,
29/09/2017,102847.255,42.63467565,10.6,4.289522118,0.882758621,0,N,Y,
30/09/2017,100701.82,47.30994353,11,3.924283374,0.900621118,1,N,N,
1/10/2017,103556.74,58.98962758,9.7,4.147288271,1.75,0,N,N,
2/10/2017,119226.42,74.49715829,9.5,4.049691346,0.56097561,0,N,N,
3/10/2017,118856.415,79.05914605,6.8,4.722287581,0.752293578,0,N,N,
4/10/2017,114604.62,71.10873323,8.5,4.5607017,1.009259259,0,N,N,
5/10/2017,113134.58,65.31573626,11.7,4.404543109,2.076923077,0,N,N,
6/10/2017,118359.28,53.42903945,10.1,3.872983346,0.619047619,2.4,N,N,
7/10/2017,101974.595,38.89411226,7.2,4.868264578,0.971098266,0.2,N,N,
8/10/2017,97053.545,56.16035213,11.1,5.029910536,0.887179487,0,N,N,
9/10/2017,111432.365,68.87949682,14,4.324349662,1.167664671,2.4,N,N,
10/10/2017,116556.425,77.45230854,8,4.335896678,0.707627119,0.2,Y,N,
11/10/2017,114133.54,55.55322179,9.8,5.059644256,3.146666667,0,Y,N,
12/10/2017,113957.735,56.95927733,10.5,4.38178046,0.480769231,10,Y,N,
13/10/2017,117048.725,83.75674609,13.1,4.086563348,1.248,0,Y,N,
14/10/2017,102037.165,85.40388327,8.2,4.01248053,0.529661017,0,Y,N,
15/10/2017,98108.815,71.60289058,6.8,4.195235393,0.963265306,0,Y,N,
16/10/2017,115907.395,84.01322671,11.3,5.347896783,1.029411765,0,Y,N,
17/10/2017,117470.22,76.51584579,12.8,5.495452666,0.955823293,0,Y,N,
18/10/2017,121087.1,92.33412136,14.5,5.558776844,0.992031873,0,Y,N,
19/10/2017,118201.175,80.3767171,21.7,5.059644256,2.56122449,0,Y,N,
20/10/2017,108412.665,72.71584684,11.3,4.024922359,0.408333333,2.6,Y,N,
21/10/2017,102195.975,73.10833941,11,3.924283374,1.875,0,Y,N,
22/10/2017,100571.04,76.32822257,11.1,4,0.984615385,0,Y,N,
23/10/2017,115549.435,90.67566504,11.9,4.358898944,0.596330275,0,Y,N,
24/10/2017,118010.31,91.93047541,12.1,4.527692569,1.165775401,0.2,Y,N,
25/10/2017,115813.03,98.04241531,13.3,4.301162634,1.496,11.4,Y,N,
26/10/2017,117333.445,89.91123068,12.9,4.098780306,1.024590164,0.2,Y,N,
27/10/2017,112633.265,78.66088236,10.3,5.234500931,0.46743295,0,Y,N,
28/10/2017,100746.42,81.09446701,15,4.626013402,1.553571429,0.4,Y,N,
29/10/2017,92182.955,61.46252749,11.5,5.347896783,0.619926199,0,Y,N,
30/10/2017,112227.65,77.42179007,8.8,4.123105626,1.594117647,4.4,Y,N,
31/10/2017,116179.47,86.95725767,8.1,4.049691346,0.685483871,6,Y,N,
1/11/2017,116632.09,87.02754256,11.9,4.242640687,1.746478873,0.4,Y,N,
2/11/2017,120470.785,87.51016268,11.3,4.171330723,0.835294118,1.4,Y,N,
3/11/2017,113451.995,76.92584895,9.4,4.074309757,0.829268293,1.4,Y,N,
4/11/2017,101610.815,78.73458189,8.3,3.974921383,0.833333333,0.4,Y,N,
5/11/2017,95368.165,77.63660268,6.4,4.195235393,1.020746888,0,Y,N,
6/11/2017,104632.79,80.93422103,10.9,4.01248053,1.275132275,0,Y,N,
7/11/2017,100592.295,78.3177663,10,3.974921383,1.005319149,3.4,Y,Y,
8/11/2017,111738.485,90.99575509,12.1,4.110960958,0.74015748,0,Y,N,
9/11/2017,113539.935,85.58259467,8.7,4.669047012,0.881944444,0,Y,N,
10/11/2017,115156.445,92.61553695,12.1,5.215361924,1.215189873,0,Y,N,
11/11/2017,104194.345,83.49493924,14.8,4.969909456,0.822916667,0,Y,N,
12/11/2017,98774.235,73.95006482,13.2,4.827007354,1.152,0,Y,N,
13/11/2017,125795.84,102.5536814,13.7,5.744562647,0.847457627,0,Y,N,
14/11/2017,135420.82,94.73168487,18.2,5.822370651,1,0,Y,N,
15/11/2017,130385.05,90.97415977,21.5,5.60357029,1.74556213,0,Y,N,
16/11/2017,116715.965,88.81610737,18.1,4.615192304,3.520833333,3.6,Y,N,
17/11/2017,117797.62,99.44627676,16.4,5.176871642,0.209606987,4.2,Y,N,
18/11/2017,106730.21,89.77027766,16.1,5.300943312,1.139303483,0,Y,N,
19/11/2017,101256.78,81.88131427,15.1,5.412947441,0.730909091,24.8,Y,N,
20/11/2017,128658.27,131.3009413,16.6,5.54977477,0.961538462,0,Y,N,
21/11/2017,137151.495,152.7547663,17.8,5.73585216,0.969491525,0,Y,N,
22/11/2017,138882.25,116.8798367,18.7,5.709640969,0.964052288,0,Y,N,
23/11/2017,135162.115,105.2716657,16.2,5.648008499,1.619047619,0,Y,N,
24/11/2017,133951.29,116.5617909,18.6,5.540758071,1.369565217,1,Y,N,
25/11/2017,121219.595,99.01042074,19.3,5.700877125,0.811764706,0.4,Y,N,
26/11/2017,108717.875,83.11451412,19.4,5.319774431,1.125827815,3.4,Y,N,
27/11/2017,115429.005,84.60892315,16.5,4.604345773,0.736585366,1.4,Y,N,
28/11/2017,129798.47,130.5019687,13.7,5.567764363,0.659163987,0.2,Y,N,
29/11/2017,151730.95,166.5526468,18.5,5.983310121,1.098939929,0,Y,N,
30/11/2017,154632.335,131.4914339,22.5,5.907622195,1.225108225,0,Y,N,
1/12/2017,125141.9,87.15229595,21.5,4.847679857,14.4375,1.8,Y,N,
2/12/2017,99234.22,66.25585865,14.7,4.049691346,2.285714286,20.6,Y,N,
3/12/2017,92487.705,67.75806637,11.5,4.135214626,0.048611111,43.8,Y,N,
4/12/2017,111625.98,84.04175782,12.4,4.183300133,1.82278481,5.4,Y,N,
5/12/2017,113063.675,82.84205791,10.8,4.774934555,0.344978166,1.8,Y,N,
6/12/2017,115383.13,89.56405055,13.6,4.615192304,0.970338983,0,Y,N,
7/12/2017,115736.97,102.5919318,11.6,4.679743583,1.191919192,0,Y,N,
8/12/2017,109568.47,87.46772198,11.4,4.324349662,0.694736842,25.2,Y,N,
9/12/2017,99334.8,82.98083753,12.7,4.795831523,1.484375,0,Y,N,
10/12/2017,97715.01,81.0891636,14.5,4.711687596,0.611464968,0,Y,N,
11/12/2017,114680.185,97.60539576,16.4,4.549725266,1.19391635,0,Y,N,
12/12/2017,121945.175,104.9958379,15.8,5.138093031,0.840255591,0,Y,N,
13/12/2017,146933.095,94.49815198,15.8,6.131883887,0.978125,0,Y,N,
14/12/2017,129280.81,101.8652498,20.5,4.806245936,1.474654378,0,Y,N,
15/12/2017,120821.055,105.4358596,14.1,5.138093031,0.676012461,0,Y,N,
16/12/2017,110154.36,99.47541633,13.8,4.959838707,1.035483871,0,Y,N,
17/12/2017,107212.84,82.04932328,15.7,4.949747468,1.016393443,0,Y,N,
18/12/2017,138949.675,117.2653843,17.1,5.744562647,1.380090498,0,Y,N,
19/12/2017,142870.395,106.4977263,19.7,6.115553941,1.826446281,0,Y,N,
20/12/2017,114916.99,78.73760078,15.8,4.949747468,0.636842105,20.6,Y,N,
21/12/2017,114462.53,85.77543165,12.3,4.868264578,0.595611285,0,Y,N,
22/12/2017,116428.79,81.598863,13.6,5.263078947,1.19924812,0,N,N,
23/12/2017,109364.01,79.89884834,14.7,5.495452666,1.254716981,0,N,N,
24/12/2017,92856.23,58.93911386,15.8,4.404543109,0.824902724,0.4,N,N,
25/12/2017,85094.375,44.90030063,15.1,4.626013402,0.886206897,0,N,Y,
26/12/2017,98638.855,72.84524212,12.5,5.522680509,0.909090909,0,N,Y,
27/12/2017,128753.755,113.6548037,17.3,5.873670062,1.04248366,0,N,N,
28/12/2017,130699.155,109.4926892,24,5.727128425,2.266666667,0,N,N,
29/12/2017,115572.045,93.83408893,18.6,4.939635614,1.451612903,0.2,N,N,
30/12/2017,96358.975,59.47516902,15.6,4.615192304,0.683823529,8.4,N,N,
31/12/2017,95700.48,61.49347092,12,5.069516742,0.429022082,0.2,N,N,
1/01/2018,95959.685,71.8177473,16.6,5.029910536,1.00955414,0,N,Y,
2/01/2018,105277.85,69.38772963,16.4,4.669047012,1.057239057,0,N,N,
3/01/2018,106373.825,67.23811677,14.6,4.582575695,1.091911765,0,N,N,
4/01/2018,113337.685,78.7381874,14.1,4.857983121,0.855345912,0.2,N,N,
5/01/2018,123247.735,90.82817034,14.7,5.540758071,1.003154574,0,N,N,
6/01/2018,133705.845,75.59138621,18.8,6.457553716,1.006349206,0,N,N,
7/01/2018,107142.815,80.97604617,18.7,4.669047012,2.863636364,0,N,N,
8/01/2018,118832.07,87.93157864,17.3,4.679743583,0.628571429,0,N,N,
9/01/2018,111361.05,76.71739452,15.7,4.74341649,0.583333333,0,N,N,
10/01/2018,116530.04,80.21227444,13.6,5.059644256,1.276595745,0,N,N,
11/01/2018,139607.905,87.80265805,15.5,5.873670062,0.821678322,0,N,N,
12/01/2018,132022.87,94.00071925,20.4,5.477225575,16.82352941,1,N,N,
13/01/2018,98977.05,73.27654592,16,4.57165178,0.158878505,7,N,N,
14/01/2018,92021.68,66.65958191,12.7,4.415880433,0.389090909,15,N,N,
15/01/2018,109389.095,86.37851455,14.6,4.57165178,1.303317536,0,N,N,
16/01/2018,116074.03,92.83687768,12.9,5.186520992,0.678456592,0,N,N,
17/01/2018,129286.365,100.2774263,12.4,5.504543578,1.006472492,0,N,N,
18/01/2018,154648.065,1210.13792,16.6,6.32455532,1.003246753,0,N,N,
19/01/2018,165070.595,647.5741634,22.5,6.348228099,1.006535948,0,N,N,
20/01/2018,124825.025,94.10481486,20.3,4.959838707,1.514851485,0,N,N,
21/01/2018,127305.2,121.7119723,21,5.310367219,1.355704698,0,N,N,
22/01/2018,137955.425,115.1294838,20.5,4.888762625,0.545787546,0,N,N,
23/01/2018,128314.47,102.3741093,18,4.857983121,0.964664311,0,N,N,
24/01/2018,128899.765,103.427874,14.8,4.827007354,1.029090909,0,N,N,
25/01/2018,139245.21,155.5028059,17.1,5.157518783,0.978647687,0,N,N,
26/01/2018,128599.46,91.43489281,19.4,5.329165038,1.412060302,0,N,Y,
27/01/2018,139114.585,104.878878,21.2,5.761944116,0.723636364,3.4,N,N,
28/01/2018,159436.69,290.419644,22.7,6.172519745,0.964912281,0,N,N,
29/01/2018,160437.565,107.6574249,27.8,5.787918451,3.904109589,0,N,N,
30/01/2018,115239.57,78.57443881,15.6,4.582575695,0.517730496,38.8,N,N,
31/01/2018,108524.18,65.21755805,14.6,4.370354677,0.719387755,0,Y,N,
1/02/2018,109949.21,72.41222981,12.1,4.74341649,0.678200692,0.2,Y,N,
2/02/2018,112946.34,80.45435373,13.4,4.701063709,1.017605634,0,Y,N,
3/02/2018,104947.325,86.51700791,15.8,5.300943312,1.063670412,0,Y,N,
4/02/2018,106065.935,98.92184656,14.7,5.069516742,0.936842105,0,Y,N,
5/02/2018,126465.96,103.8301928,17,5.069516742,1.1875,0,Y,N,
6/02/2018,137539.725,104.2296312,17.7,5.468089246,0.869565217,0,Y,N,
7/02/2018,159307.315,624.2609343,18.7,6.115553941,1.018450185,0,Y,N,
8/02/2018,149473.01,106.6526349,20.6,5.244044241,1.715189873,0,Y,N,
9/02/2018,137101.87,113.7060807,20.4,4.98998998,0.918604651,0,Y,N,
10/02/2018,118113.8,83.52152692,18.7,5.504543578,2.606060606,0,Y,N,
11/02/2018,100440.29,66.27235744,15.5,4.604345773,0.356756757,0,Y,N,
12/02/2018,116209.13,93.17393574,16.3,4.857983121,0.833333333,0,Y,N,
13/02/2018,124882.715,99.60943335,13.6,5.385164807,0.853846154,0,Y,N,
14/02/2018,115269.5,72.04642836,17.5,4.827007354,1.140350877,0,Y,N,
15/02/2018,117260.245,83.18774095,13.5,4.91934955,1.239130435,0,Y,N,
16/02/2018,114736.355,86.83534632,15.7,4.711687596,0.741935484,0,Y,N,
17/02/2018,105799.935,82.75830709,12.4,5.029910536,1.029045643,0,Y,N,
18/02/2018,105085.515,77.33761623,13.6,4.898979486,1.175609756,0,Y,N,
19/02/2018,113116.425,74.67782818,17.6,5.039841267,0.980861244,0.8,Y,N,
20/02/2018,120035.385,78.80051783,14.1,5.431390246,0.819607843,0,Y,N,
21/02/2018,124481.415,84.55573944,16,5.412947441,1.59375,0,Y,N,
22/02/2018,133607.065,88.84783879,20.3,5.567764363,0.952380952,0,Y,N,
23/02/2018,136328.345,85.71319638,21.2,5.787918451,1.253731343,0.2,Y,N,
24/02/2018,119226.435,75.07065351,22.7,5.621387729,2.791666667,0.4,Y,N,
25/02/2018,96305.07,55.99939481,16.2,4.449719092,0.48,0,Y,N,
26/02/2018,117952.365,76.80551434,14.3,5.14781507,0.411522634,0,Y,N,
27/02/2018,127894.285,73.63540059,14.9,5.594640292,1.0125,0,Y,N,
28/02/2018,123400.17,69.09284173,20,5.558776844,1.224489796,0,Y,N,
1/03/2018,117346.26,78.60161635,16.2,4.527692569,1.107344633,0.8,Y,N,
2/03/2018,119960.33,91.86653114,14.5,4.774934555,0.903061224,0.4,Y,N,
3/03/2018,111096.305,80.62405226,13.9,5.718391382,0.899082569,0,Y,N,
4/03/2018,101334.2,72.59906688,15.8,4.582575695,0.981981982,0,Y,N,
5/03/2018,112527.285,70.61555772,14.9,4.593473631,1.337349398,0,Y,N,
6/03/2018,113850.81,61.35468536,12.5,5.253570215,0.734513274,0,Y,N,
7/03/2018,122717.5,73.26754588,14.4,5.338539126,1.008928571,0,Y,N,
8/03/2018,128732.59,94.57427046,14.9,5.522680509,1.013574661,0,Y,N,
9/03/2018,127805.485,99.17049915,14.6,5.366563146,1.00913242,0,Y,N,
10/03/2018,120398.885,91.9884432,14.3,5.924525297,1.013888889,0,Y,N,
11/03/2018,104486.18,74.15265258,17,4.774934555,1.51048951,0,Y,N,
12/03/2018,97542.31,63.45220472,16.7,4.57165178,1.401960784,0,Y,Y,
13/03/2018,112663.625,77.09496678,14.6,4.527692569,0.542553191,2.2,Y,N,
14/03/2018,114195.35,97.28174892,12.8,4.615192304,1.062146893,0,Y,N,
15/03/2018,116045.27,101.6909409,15.3,4.5607017,1.273381295,0,Y,N,
16/03/2018,116284.345,92.59423224,12.5,4.939635614,0.926666667,0,Y,N,
17/03/2018,110715.12,75.22999429,15.4,5.656854249,0.993377483,0,Y,N,
18/03/2018,97262.705,62.87276065,22.6,4.806245936,1.126865672,0,Y,N,
19/03/2018,111617.945,77.17016536,13.2,5.291502622,0.752808989,0,Y,N,
20/03/2018,110794.26,72.75516331,15.4,4.38178046,1.873684211,0.2,Y,N,
21/03/2018,111254.315,71.19834535,11.2,5.00999002,0.519125683,0,Y,N,
22/03/2018,115020.505,77.2804276,12.3,5.300943312,0.963157895,0,Y,N,
23/03/2018,119298.325,78.64044241,15.2,5.422176685,1.010638298,0,Y,N,
24/03/2018,112312.695,71.96661907,20.2,4.91934955,3.481481481,0,Y,N,
25/03/2018,98918.515,40.2567047,17.8,5.039841267,0.465517241,13,Y,N,
26/03/2018,112488.215,70.83068032,10.7,4.301162634,0.974789916,5.2,Y,N,
27/03/2018,116809.365,64.5691959,9.6,4.75394573,0.85,1.2,Y,N,
28/03/2018,117744.005,72.11195577,11.3,5.504543578,0.786516854,0,Y,N,
29/03/2018,116457.26,79.36508194,16.5,4.669047012,1.253521127,0,N,N,
30/03/2018,97070.345,69.45286966,12.2,4.827007354,0.993006993,0,N,Y,
31/03/2018,99687.64,81.4067717,13.2,4.732863826,0.856287425,0,N,Y,
1/04/2018,98817.03,73.9678419,13,5.263078947,1.518181818,0,N,Y,
2/04/2018,98258.25,62.41010124,14.9,4.57165178,0.763888889,0,N,Y,
3/04/2018,113381.53,80.11073706,13.4,4.449719092,1.035971223,0,N,N,
4/04/2018,115974.61,90.0737408,13.3,4.538722287,0.837349398,0,N,N,
5/04/2018,117551.695,86.89192959,13.3,4.324349662,1.844444444,0,N,N,
6/04/2018,115979.07,85.68790461,13.8,4.604345773,0.608108108,0,N,N,
7/04/2018,105938.475,84.8974312,9.8,4.647580015,0.925,0,N,N,
8/04/2018,100571.165,58.23872152,11.8,5.468089246,1.088435374,0,N,N,
9/04/2018,118702.925,91.69364451,15.9,5.069516742,1.080882353,0,N,N,
10/04/2018,122423.01,76.33364802,14.8,5.366563146,2.305084746,0,N,N,
11/04/2018,121944.995,75.04094506,18.1,5.224940191,0.541284404,0,N,N,
12/04/2018,119876.63,77.71452371,15.9,5.14781507,1.472972973,0,N,N,
13/04/2018,113609.76,69.76320109,11.9,5.08920426,0.513888889,0,N,N,
14/04/2018,105135.305,37.74139841,13.5,4.01248053,4.64516129,0,N,N,
15/04/2018,104123.39,31.68232539,9.7,4.370354677,0.632653061,12.2,N,N,
16/04/2018,115694.64,69.36093257,13.1,4.582575695,0.690140845,3,N,N,
17/04/2018,121092.855,86.53439286,13.2,4.074309757,0.797752809,0.6,Y,N,
18/04/2018,120784.875,82.879098,6.2,4.404543109,0.626760563,0,Y,N,
19/04/2018,120448.935,93.53314282,11,4.722287581,1.092307692,0,Y,N,
20/04/2018,118324.09,95.73201718,8.9,4.494441011,0.948905109,0,Y,N,
21/04/2018,107479.26,74.43968926,11.9,4.774934555,1.212389381,0,Y,N,
22/04/2018,103662.05,76.31824515,11.2,4.516635916,0.896825397,0,Y,N,
23/04/2018,117799.97,72.74094732,11.9,5.186520992,0.969230769,0,Y,N,
24/04/2018,117642.645,88.09094154,13.7,4.959838707,2.5,0,Y,N,
25/04/2018,106654.955,77.46186644,15.7,4.483302354,0.675324675,0.6,Y,Y,
26/04/2018,117617.51,82.43349185,11.9,4.183300133,0.974683544,0,Y,N,
27/04/2018,119079.465,78.21485418,11.6,4.219004622,0.897727273,0,Y,N,
28/04/2018,108613.38,70.00039141,7.7,4.277849927,0.752136752,0,Y,N,
29/04/2018,105277.715,64.15897472,10.5,4.242640687,1.21875,0,Y,N,
30/04/2018,121551.685,77.96915056,8.8,4.427188724,0.780487805,0,Y,N,
1/05/2018,122642.235,73.97482022,7.2,4.837354649,1,0,Y,N,
2/05/2018,118716.595,67.27490234,10.2,4.816637832,1.708333333,0,Y,N,
3/05/2018,117357.835,52.76831167,14.5,4.939635614,1.636363636,0,Y,N,
4/05/2018,116870.46,54.639356,11.5,4.147288271,0.564102564,6.2,Y,N,
5/05/2018,106892.995,58.57488525,12.1,4.647580015,1.2,2.6,Y,N,
6/05/2018,105840.39,61.89517764,9.9,4.65832588,0.590909091,0,Y,N,
7/05/2018,118254.555,49.41762224,12,4.415880433,1.774193548,0,Y,N,
8/05/2018,122876.865,101.2917412,13.4,4.23083916,0.58490566,0.2,Y,N,
9/05/2018,122721.46,127.5907803,8,4.289522118,1.413333333,0,Y,N,
10/05/2018,128518.505,62.88102341,9,3.577708764,0.882352941,8,Y,N,
11/05/2018,133467.37,63.67306972,7.4,3.885871846,2.297297297,18.6,Y,N,
12/05/2018,111273.755,62.66221491,11,4.110960958,0.411111111,8.4,Y,N,
13/05/2018,108729.71,65.51000398,13,4.024922359,0.833333333,4,Y,N,
14/05/2018,129885.955,111.6666324,6.8,3.987480407,1.317073171,0,Y,N,
15/05/2018,131900.52,97.88032901,8.9,3.820994635,1.782608696,0,Y,N,
16/05/2018,133399.23,124.0856314,9.4,3.78153408,0.605263158,2,Y,N,
17/05/2018,131757.155,108.9515501,11.7,3.872983346,1.101449275,0,Y,N,
18/05/2018,127353.575,96.16165639,12.3,4.207136794,0.8625,0.2,Y,N,
19/05/2018,119262.145,93.62343477,10.6,3.937003937,1.230769231,2.6,Y,N,
20/05/2018,112349.26,78.28073546,11.8,4.024922359,3.823529412,0,Y,N,
21/05/2018,124046.805,82.72297125,12.6,4.086563348,0.34,2.4,Y,N,
22/05/2018,126922.995,91.62118213,13,4.123105626,1.388888889,0,Y,N,
23/05/2018,129352.83,118.6907459,11.8,3.911521443,0.553846154,4.6,Y,N,
24/05/2018,129553.94,99.48806096,12.9,4.01248053,1.274509804,0,Y,N,
25/05/2018,127957.57,92.9895292,9.4,3.860051813,0.536842105,0,Y,N,
26/05/2018,115384.085,74.74674107,5.2,4.527692569,0.95959596,0,Y,N,
27/05/2018,106044.51,54.18703142,7.3,4.549725266,1.2375,0,Y,N,
28/05/2018,119360.265,70.1715574,12.9,4.527692569,1.333333333,0,Y,N,
29/05/2018,123142.76,81.97839952,13.7,4.23083916,0.740740741,0.8,Y,N,
30/05/2018,127830.62,82.53594402,7.7,3.885871846,1.025316456,0,Y,N,
31/05/2018,131159.945,90.35783775,9.6,3.847076812,1.039473684,5,Y,N,
1/06/2018,135864.065,101.4128802,4.1,3.646916506,0.791666667,0,Y,N,
2/06/2018,123226.075,99.85347925,3.5,3.687817783,1,0.2,Y,N,
3/06/2018,121177.585,91.04372963,4.3,3.714835124,1.129411765,0,Y,N,
4/06/2018,135385.41,120.2520374,4.5,3.794733192,0.913978495,0,Y,N,
5/06/2018,132975.13,105.8039052,7.5,3.872983346,1.056818182,1.6,Y,N,
6/06/2018,132038.425,106.2306746,5.6,4.370354677,0.936170213,0.4,Y,N,
7/06/2018,128577.63,87.71079113,7.7,4.219004622,1.649122807,0.2,Y,N,
8/06/2018,129910.015,130.0827333,12.4,3.687817783,1.727272727,0.6,Y,N,
9/06/2018,120232.195,110.6732404,11.3,3.949683532,0.4125,3,Y,N,
10/06/2018,117037.865,75.51946753,4.1,3.911521443,0.860215054,0,Y,N,
11/06/2018,113420.985,56.39994652,5.3,4.195235393,1.04494382,0.2,Y,Y,
12/06/2018,127261.295,78.29441631,7.9,4.074309757,1.328358209,0.4,Y,N,
13/06/2018,131574.605,84.57953272,9.5,3.754996671,0.943661972,0,Y,N,
14/06/2018,130544.485,72.49179642,8.6,3.807886553,0.91025641,5.6,Y,N,
15/06/2018,133009.01,74.90558581,9.6,3.741657387,1.772727273,4.6,Y,N,
16/06/2018,124351.235,81.80076688,6.9,3.619392214,0.61971831,2.2,Y,N,
17/06/2018,120785.595,62.27267155,8,3.619392214,1.392156863,15.6,Y,N,
18/06/2018,138518.735,112.5014975,9.5,3.464101615,0.86440678,7.2,Y,N,
19/06/2018,143830.12,110.0561904,3,3.807886553,0.655555556,0.4,Y,N,
20/06/2018,141305.88,91.28934192,4.3,3.911521443,1.125,0.2,Y,N,
21/06/2018,143542.02,141.5569781,4,3.885871846,0.879120879,0,Y,N,
22/06/2018,140296.4,131.5621328,4.3,3.872983346,1.070588235,0,Y,N,
23/06/2018,132165.425,98.83636551,6,3.577708764,2.179487179,0,Y,N,
24/06/2018,125850.58,95.15597072,9,3.619392214,0.684210526,0,Y,N,
25/06/2018,141972.715,120.2781698,8.4,3.54964787,0.730769231,0,Y,N,
26/06/2018,142842.4,102.3492036,8.4,3.754996671,1.181818182,0,Y,N,
27/06/2018,148100.13,102.4178146,4.8,3.346640106,1.1,0.2,Y,N,
28/06/2018,150445.47,112.8005434,5.3,3.255764119,1.153846154,0,Y,N,
29/06/2018,139188.48,78.80664274,6.1,3.535533906,0.852459016,0.2,N,N,
30/06/2018,125394.425,72.96367256,9.4,3.768288736,1.244897959,0.4,N,N,
1/07/2018,124313.07,83.37499237,3.5,3.834057903,0.556818182,0.4,N,N,
2/07/2018,140713.255,87.32429509,2.4,3.820994635,0.936170213,0,N,N,
3/07/2018,135759.275,64.59208889,4.1,3.78153408,1.402985075,0,N,N,
4/07/2018,128580.975,57.00809903,10.4,4.135214626,1.116666667,0,N,N,
5/07/2018,125861.6,52.74356752,12.7,4.324349662,2.142857143,0.4,N,N,
6/07/2018,124242.52,52.97184575,12.5,3.898717738,0.337349398,0,N,N,
7/07/2018,119717.435,45.21171494,9.6,3.591656999,1.276923077,1.2,N,N,
8/07/2018,114562.215,47.89162306,9.3,3.728270376,1.048387097,0.8,N,N,
9/07/2018,133874.475,80.82555675,10.1,3.714835124,0.765432099,1.2,N,N,
10/07/2018,140342.995,94.62388585,9.3,3.391164992,1.5,0,N,N,
11/07/2018,143461.125,81.95251914,6.6,3.405877273,0.9,0,N,N,
12/07/2018,145767.1,111.8205168,4.3,3.361547263,0.8,0,N,N,
13/07/2018,140542.95,104.6546578,5.8,3.728270376,0.806451613,0.2,N,N,
14/07/2018,124491.53,85.80095082,4.4,3.937003937,0.93,0,N,N,
15/07/2018,119464.315,67.79090994,6,3.714835124,1.020408163,0,N,N,
16/07/2018,137446.75,87.63465708,7.9,3.54964787,2.177777778,0,N,N,
17/07/2018,131367.09,71.11637388,9.1,4.183300133,0.489130435,0,Y,N,
18/07/2018,132856.72,72.33715337,6.2,3.898717738,0.893203883,1.2,Y,N,
19/07/2018,133778.445,83.93095962,8.7,4.195235393,1.211764706,0,Y,N,
20/07/2018,135728.405,88.90871173,7.2,3.478505426,1.180555556,4.4,Y,N,
21/07/2018,125928.62,91.69945598,6.7,3.741657387,1,0.2,Y,N,
22/07/2018,114186.8,73.13566324,8,3.847076812,0.685714286,0,Y,N,
23/07/2018,134664.655,80.3554361,8.4,3.924283374,1.52173913,0.2,Y,N,
24/07/2018,132967.19,71.11529432,8.6,3.949683532,0.971830986,0.6,Y,N,
25/07/2018,135308.295,76.47250325,8.3,3.962322551,0.76344086,6.2,Y,N,
26/07/2018,137634.125,86.40659409,7.7,3.885871846,1.04494382,0,Y,N,
27/07/2018,130119.5,71.86981662,9.2,4.415880433,0.86407767,0,Y,N,
28/07/2018,116942.94,57.98204775,8.4,4.312771731,1.107526882,0,Y,N,
29/07/2018,111555,29.41428267,10.8,3.820994635,0.93,2,Y,N,
30/07/2018,135422.135,60.04030816,8.2,3.54964787,1.369863014,0.4,Y,N,
31/07/2018,129519.995,60.90555224,8.3,4.024922359,0.715686275,0,Y,N,
1/08/2018,134004.96,78.76164185,9.9,3.847076812,0.894736842,1.6,Y,N,
2/08/2018,129025,68.07737227,4.9,4.01248053,0.974358974,0,Y,N,
3/08/2018,129740.315,79.40708144,7.8,4.289522118,1.857142857,0,Y,N,
4/08/2018,116238.175,44.88904487,8,3.911521443,0.724137931,1.6,Y,N,
5/08/2018,104912.38,37.44398417,10.6,4.195235393,0.776785714,0,Y,N,
6/08/2018,127198.78,83.71209075,9.4,3.714835124,1.317647059,0,Y,N,
7/08/2018,131851.015,75.54124144,7.3,3.847076812,0.885416667,0,Y,N,
8/08/2018,131939.5,89.6868364,9.6,4,1.333333333,1,Y,N,
9/08/2018,135670.99,82.76084698,5.6,3.924283374,0.837209302,2.2,Y,N,
10/08/2018,121875.355,58.05035802,9.4,4.472135955,0.728813559,0,Y,N,
11/08/2018,119988.735,64.60234253,8.1,3.834057903,1.594594595,10.4,Y,N,
12/08/2018,115231.85,48.78894063,5.4,3.847076812,0.711538462,4.6,Y,N,
13/08/2018,127541.57,79.75906696,7.9,3.860051813,1.209302326,0,Y,N,
14/08/2018,121073.45,69.12775118,9.4,4.086563348,0.651515152,0.2,Y,N,
15/08/2018,122602.115,67.79660476,11.5,4.289522118,1.306930693,0,Y,N,
16/08/2018,131137.065,95.26710489,8.7,3.834057903,1.097826087,0.2,Y,N,
17/08/2018,125189.54,77.61776722,7.7,3.987480407,0.754098361,0,Y,N,
18/08/2018,116571.26,38.30114714,8.9,3.714835124,1.173076923,2.2,Y,N,
