service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"MF1-39-504-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-505-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-506-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-508-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-513-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-514-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-546-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-552-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-553-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-555-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-556-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-558-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-561-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-567-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-39-609-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-40-683-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF14-13-460-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-13-463-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-13-476-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF1-41-627-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-631-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-705-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-708-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-709-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF14-17-200-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-202-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-207-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-234-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-235-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-236-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-237-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-246-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-250-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-251-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-270-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-279-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-284-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-285-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-293-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-302-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-304-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-305-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-309-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-350-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-510-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-512-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-903-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-905-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-906-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-907-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-17-908-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF1-41-800-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-802-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-804-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-811-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-812-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-813-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-814-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-816-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-822-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-823-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-824-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-825-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-828-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-843-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-844-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-845-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-848-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-850-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-857-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-858-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-861-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-862-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-863-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-885-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-900-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-41-978-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF1-41-979-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF1-41-981-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF1-41-982-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF1-43-477-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-43-478-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-43-479-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-43-482-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-43-484-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-43-490-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF14-35-215-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-35-216-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-35-220-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-35-223-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-35-232-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-35-234-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-35-235-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-35-236-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-35-237-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-35-426-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF14-35-429-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF1-43-543-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF14-35-903-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF1-44-684-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-44-685-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF14-82-150-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-151-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-152-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-153-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-160-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-161-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-166-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-167-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-170-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-180-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-181-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-182-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-190-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-191-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-192-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-411-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-412-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-415-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-417-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-441-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-443-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-494-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-495-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-496-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-497-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF14-82-498-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF1-48-343-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-48-578-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-48-579-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-48-580-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-48-582-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-49-605-aus","1","0","1","1","1","0","0","20250328","20250629"
"MF1-49-606-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-49-612-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF1-49-623-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF1-49-624-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF1-49-625-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF1-49-626-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF1-49-630-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF1-49-900-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF15-14-200-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-207-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-270-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-271-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-273-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-279-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-280-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-281-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-282-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-284-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-285-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-293-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-295-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-302-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-303-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-304-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-305-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-309-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-318-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-364-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-370-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-668-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-669-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-903-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-905-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-906-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-907-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-14-908-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-17-200-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-202-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-207-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-234-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-235-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-236-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-237-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-246-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-250-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-251-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-270-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-279-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-284-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-285-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-293-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-302-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-304-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-305-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-309-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-350-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-510-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-512-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF1-51-789-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF15-17-903-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-905-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-906-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-907-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-17-908-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF1-51-790-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-791-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-792-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-795-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-796-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-798-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-799-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-881-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-890-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-891-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-892-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-893-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-894-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-895-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-897-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF1-51-898-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF15-33-200-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-33-207-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-33-250-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-33-251-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-33-350-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-33-901-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-33-902-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF15-35-215-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-35-216-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-35-220-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-35-223-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-35-232-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-35-234-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-35-235-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-35-236-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-35-237-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-35-426-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-35-429-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF15-35-903-aus","1","0","0","0","0","0","0","20250328","20250629"
"MF16-14-200-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-207-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-270-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-271-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-273-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-279-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-280-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-281-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-282-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-284-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-285-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-293-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-295-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-302-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-303-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-304-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-305-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-309-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-318-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-364-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-370-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-668-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-669-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-903-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-905-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF16-14-906-aus","0","0","1","0","0","0","0","20250328","20250629"
