Date,Time,Location,Value,New_Value
10/04/20,7:00:00,Brighton,1.7,1.7
10/04/20,8:00:00,Brighton,2.3,2.3
10/04/20,9:00:00,Brighton,3.4,3.4
10/04/20,10:00:00,Brighton,4.8,4.8
10/04/20,11:00:00,Brighton,2.8,2.8
10/04/20,12:00:00,Brighton,1.7,1.7
10/04/20,13:00:00,Brighton,1.4,1.4
10/04/20,14:00:00,Brighton,2.8,2.8
10/04/20,15:00:00,Brighton,6,6
10/04/20,16:00:00,Brighton,6.1,6.1
10/04/20,17:00:00,Brighton,3.6,3.6
10/04/20,18:00:00,Brighton,1.4,1.4
10/04/20,19:00:00,Brighton,0,0
10/04/20,20:00:00,Brighton,1.2,1.2
10/04/20,21:00:00,Brighton,2.5,2.5
10/04/20,22:00:00,Brighton,2.6,2.6
10/04/20,23:00:00,Brighton,7,7
11/04/20,0:00:00,Brighton,9.7,9.7
11/04/20,1:00:00,Brighton,7.3,7.3
11/04/20,2:00:00,Brighton,5,5
11/04/20,3:00:00,Brighton,6.3,6.3
11/04/20,4:00:00,Brighton,7.6,7.6
11/04/20,5:00:00,Brighton,5.9,5.9
11/04/20,6:00:00,Brighton,5.3,5.3
11/04/20,7:00:00,Brighton,7.2,7.2
11/04/20,8:00:00,Brighton,7.1,7.1
11/04/20,9:00:00,Brighton,7.2,7.2
11/04/20,10:00:00,Brighton,2.5,2.5
11/04/20,11:00:00,Brighton,1.6,1.6
11/04/20,12:00:00,Brighton,2.5,2.5
11/04/20,13:00:00,Brighton,1.5,1.5
11/04/20,14:00:00,Brighton,1,1
11/04/20,15:00:00,Brighton,0.89,0.89
11/04/20,16:00:00,Brighton,1.1,1.1
11/04/20,17:00:00,Brighton,1.4,1.4
11/04/20,18:00:00,Brighton,0.54,0.54
11/04/20,19:00:00,Brighton,0.03,0.03
11/04/20,20:00:00,Brighton,1.3,1.3
11/04/20,21:00:00,Brighton,0,0
11/04/20,22:00:00,Brighton,0.35,0.35
11/04/20,23:00:00,Brighton,1.4,1.4
12/04/20,0:00:00,Brighton,3.2,3.2
12/04/20,1:00:00,Brighton,4.3,4.3
12/04/20,2:00:00,Brighton,4.1,4.1
12/04/20,3:00:00,Brighton,3.2,3.2
12/04/20,4:00:00,Brighton,2.7,2.7
12/04/20,5:00:00,Brighton,2.2,2.2
12/04/20,6:00:00,Brighton,2.1,2.1
12/04/20,7:00:00,Brighton,2.2,2.2
12/04/20,8:00:00,Brighton,3,3
12/04/20,9:00:00,Brighton,3,3
12/04/20,10:00:00,Brighton,2.8,2.8
12/04/20,11:00:00,Brighton,2.9,2.9
12/04/20,12:00:00,Brighton,3,3
12/04/20,13:00:00,Brighton,1.2,1.2
12/04/20,14:00:00,Brighton,0.62,0.62
12/04/20,15:00:00,Brighton,0.52,0.52
12/04/20,16:00:00,Brighton,0.18,0.18
12/04/20,17:00:00,Brighton,1,1
12/04/20,18:00:00,Brighton,1.3,1.3
12/04/20,19:00:00,Brighton,0.66,0.66
12/04/20,20:00:00,Brighton,0.05,0.05
12/04/20,21:00:00,Brighton,0.54,0.54
12/04/20,22:00:00,Brighton,0.33,0.33
12/04/20,23:00:00,Brighton,0.62,0.62
13/04/20,0:00:00,Brighton,1.5,1.5
13/04/20,1:00:00,Brighton,1.6,1.6
13/04/20,2:00:00,Brighton,2.3,2.3
13/04/20,3:00:00,Brighton,2.5,2.5
13/04/20,4:00:00,Brighton,2.7,2.7
13/04/20,5:00:00,Brighton,2.6,2.6
13/04/20,6:00:00,Brighton,3,3
13/04/20,7:00:00,Brighton,3,3
13/04/20,8:00:00,Brighton,3.7,3.7
13/04/20,9:00:00,Brighton,6.6,6.6
13/04/20,10:00:00,Brighton,6.9,6.9
13/04/20,11:00:00,Brighton,9.3,9.3
13/04/20,12:00:00,Brighton,12,12
13/04/20,13:00:00,Brighton,14.3,14.3
13/04/20,14:00:00,Brighton,8.2,8.2
13/04/20,15:00:00,Brighton,7.4,7.4
13/04/20,16:00:00,Brighton,6.2,6.2
13/04/20,17:00:00,Brighton,5.2,5.2
13/04/20,18:00:00,Brighton,4.1,4.1
13/04/20,19:00:00,Brighton,3.2,3.2
13/04/20,20:00:00,Brighton,2.8,2.8
13/04/20,21:00:00,Brighton,2.7,2.7
13/04/20,22:00:00,Brighton,3.6,3.6
13/04/20,23:00:00,Brighton,4.2,4.2
14/04/20,0:00:00,Brighton,5.2,5.2
14/04/20,1:00:00,Brighton,6,6
14/04/20,2:00:00,Brighton,6.2,6.2
14/04/20,3:00:00,Brighton,6.3,6.3
14/04/20,4:00:00,Brighton,6.8,6.8
14/04/20,5:00:00,Brighton,7.1,7.1
14/04/20,6:00:00,Brighton,7.5,7.5
14/04/20,7:00:00,Brighton,7.4,7.4
14/04/20,8:00:00,Brighton,7.3,7.3
14/04/20,9:00:00,Brighton,8.6,8.6
14/04/20,10:00:00,Brighton,8.8,8.8
14/04/20,11:00:00,Brighton,8.2,8.2
14/04/20,12:00:00,Brighton,7.5,7.5
14/04/20,13:00:00,Brighton,8.6,8.6
14/04/20,14:00:00,Brighton,7.8,7.8
14/04/20,15:00:00,Brighton,7.8,7.8
14/04/20,16:00:00,Brighton,7.1,7.1
14/04/20,17:00:00,Brighton,6.5,6.5
14/04/20,18:00:00,Brighton,6.3,6.3
14/04/20,19:00:00,Brighton,6.2,6.2
14/04/20,20:00:00,Brighton,6,6
14/04/20,21:00:00,Brighton,5.9,5.9
14/04/20,22:00:00,Brighton,6.6,6.6
14/04/20,23:00:00,Brighton,7.3,7.3
15/04/20,0:00:00,Brighton,7.4,7.4
15/04/20,1:00:00,Brighton,5.6,5.6
15/04/20,2:00:00,Brighton,5.4,5.4
15/04/20,3:00:00,Brighton,5,5
15/04/20,4:00:00,Brighton,4.9,4.9
15/04/20,5:00:00,Brighton,5.1,5.1
15/04/20,6:00:00,Brighton,4.9,4.9
15/04/20,7:00:00,Brighton,4.9,4.9
15/04/20,8:00:00,Brighton,5.6,5.6
15/04/20,9:00:00,Brighton,5.4,5.4
15/04/20,10:00:00,Brighton,5,5
15/04/20,11:00:00,Brighton,4.3,4.3
15/04/20,12:00:00,Brighton,3.2,3.2
15/04/20,13:00:00,Brighton,3.6,3.6
15/04/20,14:00:00,Brighton,3.2,3.2
15/04/20,15:00:00,Brighton,3,3
15/04/20,16:00:00,Brighton,3.1,3.1
15/04/20,17:00:00,Brighton,2.5,2.5
15/04/20,18:00:00,Brighton,1,1
15/04/20,19:00:00,Brighton,0.86,0.86
15/04/20,20:00:00,Brighton,0.59,0.59
15/04/20,21:00:00,Brighton,0.95,0.95
15/04/20,22:00:00,Brighton,1.3,1.3
15/04/20,23:00:00,Brighton,2.4,2.4
16/04/20,0:00:00,Brighton,2.6,2.6
16/04/20,1:00:00,Brighton,3.6,3.6
16/04/20,2:00:00,Brighton,4.3,4.3
16/04/20,3:00:00,Brighton,4.6,4.6
16/04/20,4:00:00,Brighton,4.3,4.3
16/04/20,5:00:00,Brighton,6.7,6.7
16/04/20,6:00:00,Brighton,8.1,8.1
16/04/20,7:00:00,Brighton,7.8,7.8
16/04/20,8:00:00,Brighton,9,9
16/04/20,9:00:00,Brighton,6.9,6.9
16/04/20,10:00:00,Brighton,4.2,4.2
16/04/20,11:00:00,Brighton,4,4
16/04/20,12:00:00,Brighton,3.7,3.7
16/04/20,13:00:00,Brighton,3.7,3.7
16/04/20,14:00:00,Brighton,3.5,3.5
16/04/20,15:00:00,Brighton,3.4,3.4
16/04/20,16:00:00,Brighton,2.9,2.9
16/04/20,17:00:00,Brighton,2.9,2.9
16/04/20,18:00:00,Brighton,2.6,2.6
16/04/20,19:00:00,Brighton,2.3,2.3
16/04/20,20:00:00,Brighton,2.1,2.1
16/04/20,21:00:00,Brighton,2.1,2.1
16/04/20,22:00:00,Brighton,2.1,2.1
16/04/20,23:00:00,Brighton,1.8,1.8
17/04/20,0:00:00,Brighton,1.9,1.9
17/04/20,1:00:00,Brighton,2.8,2.8
17/04/20,2:00:00,Brighton,3.7,3.7
17/04/20,3:00:00,Brighton,3.7,3.7
17/04/20,4:00:00,Brighton,3.9,3.9
17/04/20,5:00:00,Brighton,3.6,3.6
17/04/20,6:00:00,Brighton,3,3
17/04/20,7:00:00,Brighton,4.6,4.6
17/04/20,8:00:00,Brighton,5.5,5.5
17/04/20,9:00:00,Brighton,4.8,4.8
17/04/20,10:00:00,Brighton,4.3,4.3
17/04/20,11:00:00,Brighton,4.9,4.9
17/04/20,12:00:00,Brighton,4.2,4.2
17/04/20,13:00:00,Brighton,3.3,3.3
17/04/20,14:00:00,Brighton,3.2,3.2
17/04/20,15:00:00,Brighton,3.3,3.3
17/04/20,16:00:00,Brighton,2.8,2.8
17/04/20,17:00:00,Brighton,3.2,3.2
17/04/20,18:00:00,Brighton,3.6,3.6
17/04/20,19:00:00,Brighton,3.4,3.4
17/04/20,20:00:00,Brighton,3.5,3.5
17/04/20,21:00:00,Brighton,3.5,3.5
17/04/20,22:00:00,Brighton,3,3
17/04/20,23:00:00,Brighton,1.8,1.8
18/04/20,0:00:00,Brighton,2.5,2.5
18/04/20,1:00:00,Brighton,2.6,2.6
18/04/20,2:00:00,Brighton,2.2,2.2
18/04/20,3:00:00,Brighton,2.7,2.7
18/04/20,4:00:00,Brighton,2.7,2.7
18/04/20,5:00:00,Brighton,1.9,1.9
18/04/20,6:00:00,Brighton,1.6,1.6
18/04/20,7:00:00,Brighton,1.8,1.8
18/04/20,8:00:00,Brighton,2.3,2.3
18/04/20,9:00:00,Brighton,2.3,2.3
18/04/20,10:00:00,Brighton,2.5,2.5
18/04/20,11:00:00,Brighton,4.1,4.1
18/04/20,12:00:00,Brighton,0,0
18/04/20,13:00:00,Brighton,0.94,0.94
18/04/20,14:00:00,Brighton,1.4,1.4
18/04/20,15:00:00,Brighton,0.63,0.63
18/04/20,16:00:00,Brighton,0.99,0.99
18/04/20,17:00:00,Brighton,0.58,0.58
18/04/20,18:00:00,Brighton,1,1
18/04/20,19:00:00,Brighton,1.4,1.4
18/04/20,20:00:00,Brighton,2,2
18/04/20,21:00:00,Brighton,3.8,3.8
18/04/20,22:00:00,Brighton,4,4
18/04/20,23:00:00,Brighton,3.3,3.3
19/04/20,0:00:00,Brighton,2.3,2.3
19/04/20,1:00:00,Brighton,2.3,2.3
19/04/20,2:00:00,Brighton,2.6,2.6
19/04/20,3:00:00,Brighton,2.8,2.8
19/04/20,4:00:00,Brighton,2.5,2.5
19/04/20,5:00:00,Brighton,1.7,1.7
19/04/20,6:00:00,Brighton,2.9,2.9
19/04/20,7:00:00,Brighton,3.1,3.1
19/04/20,8:00:00,Brighton,4.7,4.7
19/04/20,9:00:00,Brighton,8.8,8.8
19/04/20,10:00:00,Brighton,11.4,11.4
19/04/20,11:00:00,Brighton,8.1,8.1
19/04/20,12:00:00,Brighton,6.7,6.7
19/04/20,13:00:00,Brighton,5,5
19/04/20,14:00:00,Brighton,3.9,3.9
19/04/20,15:00:00,Brighton,3.3,3.3
19/04/20,16:00:00,Brighton,2.7,2.7
19/04/20,17:00:00,Brighton,0.19,0.19
19/04/20,18:00:00,Brighton,0,0
19/04/20,19:00:00,Brighton,0.18,0.18
19/04/20,20:00:00,Brighton,0,0
19/04/20,21:00:00,Brighton,0.42,0.42
19/04/20,22:00:00,Brighton,1.1,1.1
19/04/20,23:00:00,Brighton,1.4,1.4
20/04/20,0:00:00,Brighton,1.8,1.8
20/04/20,1:00:00,Brighton,2,2
20/04/20,2:00:00,Brighton,1.6,1.6
20/04/20,3:00:00,Brighton,1.6,1.6
20/04/20,4:00:00,Brighton,6.1,6.1
20/04/20,5:00:00,Brighton,9.7,9.7
20/04/20,6:00:00,Brighton,9.7,9.7
20/04/20,7:00:00,Brighton,9.3,9.3
20/04/20,8:00:00,Brighton,8.8,8.8
20/04/20,9:00:00,Brighton,8.2,8.2
20/04/20,10:00:00,Brighton,6.8,6.8
20/04/20,11:00:00,Brighton,6.1,6.1
20/04/20,12:00:00,Brighton,7.3,7.3
20/04/20,13:00:00,Brighton,8.2,8.2
20/04/20,14:00:00,Brighton,7.5,7.5
20/04/20,15:00:00,Brighton,6.6,6.6
20/04/20,16:00:00,Brighton,6.6,6.6
20/04/20,17:00:00,Brighton,4.6,4.6
20/04/20,18:00:00,Brighton,5,5
20/04/20,19:00:00,Brighton,6.2,6.2
20/04/20,20:00:00,Brighton,6.1,6.1
20/04/20,21:00:00,Brighton,5.4,5.4
20/04/20,22:00:00,Brighton,6.6,6.6
20/04/20,23:00:00,Brighton,8.1,8.1
21/04/20,0:00:00,Brighton,9.1,9.1
21/04/20,1:00:00,Brighton,8.8,8.8
21/04/20,2:00:00,Brighton,4.6,4.6
21/04/20,3:00:00,Brighton,3.1,3.1
21/04/20,4:00:00,Brighton,3.1,3.1
21/04/20,5:00:00,Brighton,4.3,4.3
21/04/20,6:00:00,Brighton,4.8,4.8
21/04/20,7:00:00,Brighton,5.1,5.1
21/04/20,8:00:00,Brighton,5.2,5.2
21/04/20,9:00:00,Brighton,5.4,5.4
21/04/20,10:00:00,Brighton,7.1,7.1
21/04/20,11:00:00,Brighton,5.7,5.7
21/04/20,12:00:00,Brighton,6,6
21/04/20,13:00:00,Brighton,5.9,5.9
21/04/20,14:00:00,Brighton,3.5,3.5
21/04/20,15:00:00,Brighton,3.1,3.1
21/04/20,16:00:00,Brighton,3.1,3.1
21/04/20,17:00:00,Brighton,2.8,2.8
21/04/20,18:00:00,Brighton,3.3,3.3
21/04/20,19:00:00,Brighton,3.7,3.7
21/04/20,20:00:00,Brighton,3.7,3.7
21/04/20,21:00:00,Brighton,3.8,3.8
21/04/20,22:00:00,Brighton,4.8,4.8
21/04/20,23:00:00,Brighton,5.9,5.9
22/04/20,0:00:00,Brighton,6.1,6.1
22/04/20,1:00:00,Brighton,7.2,7.2
22/04/20,2:00:00,Brighton,6,6
22/04/20,3:00:00,Brighton,5.4,5.4
22/04/20,4:00:00,Brighton,3.4,3.4
22/04/20,5:00:00,Brighton,3.4,3.4
22/04/20,6:00:00,Brighton,3.9,3.9
22/04/20,7:00:00,Brighton,4.9,4.9
22/04/20,8:00:00,Brighton,5,5
22/04/20,9:00:00,Brighton,6.2,6.2
22/04/20,10:00:00,Brighton,7.3,7.3
22/04/20,11:00:00,Brighton,6.2,6.2
22/04/20,12:00:00,Brighton,6.3,6.3
22/04/20,13:00:00,Brighton,6,6
22/04/20,14:00:00,Brighton,6,6
22/04/20,15:00:00,Brighton,5.1,5.1
22/04/20,16:00:00,Brighton,3.3,3.3
22/04/20,17:00:00,Brighton,2.2,2.2
22/04/20,18:00:00,Brighton,3.1,3.1
22/04/20,19:00:00,Brighton,4.3,4.3
22/04/20,20:00:00,Brighton,4.4,4.4
22/04/20,21:00:00,Brighton,4.8,4.8
22/04/20,22:00:00,Brighton,4.4,4.4
22/04/20,23:00:00,Brighton,5.3,5.3
23/04/20,0:00:00,Brighton,5.2,5.2
23/04/20,1:00:00,Brighton,4.8,4.8
23/04/20,2:00:00,Brighton,5.2,5.2
23/04/20,3:00:00,Brighton,5.7,5.7
23/04/20,4:00:00,Brighton,6.3,6.3
23/04/20,5:00:00,Brighton,6.3,6.3
23/04/20,6:00:00,Brighton,6.6,6.6
23/04/20,7:00:00,Brighton,7.7,7.7
23/04/20,8:00:00,Brighton,7.4,7.4
23/04/20,9:00:00,Brighton,6.7,6.7
23/04/20,10:00:00,Brighton,6.7,6.7
23/04/20,11:00:00,Brighton,6,6
23/04/20,12:00:00,Brighton,4.9,4.9
23/04/20,13:00:00,Brighton,4.1,4.1
23/04/20,14:00:00,Brighton,4.4,4.4
23/04/20,15:00:00,Brighton,3.7,3.7
23/04/20,16:00:00,Brighton,3.5,3.5
23/04/20,17:00:00,Brighton,2.4,2.4
23/04/20,18:00:00,Brighton,2,2
23/04/20,19:00:00,Brighton,1.8,1.8
23/04/20,20:00:00,Brighton,1.5,1.5
23/04/20,21:00:00,Brighton,1.6,1.6
23/04/20,22:00:00,Brighton,2.3,2.3
23/04/20,23:00:00,Brighton,3.3,3.3
24/04/20,0:00:00,Brighton,4.8,4.8
24/04/20,1:00:00,Brighton,5.7,5.7
24/04/20,2:00:00,Brighton,6.4,6.4
24/04/20,3:00:00,Brighton,6.4,6.4
24/04/20,4:00:00,Brighton,5.8,5.8
24/04/20,5:00:00,Brighton,5.6,5.6
24/04/20,6:00:00,Brighton,5.4,5.4
24/04/20,7:00:00,Brighton,5.4,5.4
24/04/20,8:00:00,Brighton,6,6
24/04/20,9:00:00,Brighton,8.7,8.7
24/04/20,10:00:00,Brighton,11.5,11.5
24/04/20,11:00:00,Brighton,13,13
24/04/20,12:00:00,Brighton,,12.87833333
24/04/20,13:00:00,Brighton,,12.75666667
24/04/20,14:00:00,Brighton,,12.635
24/04/20,15:00:00,Brighton,,12.51333333
24/04/20,16:00:00,Brighton,,12.39166667
24/04/20,17:00:00,Brighton,,12.27
24/04/20,18:00:00,Brighton,,12.14833333
24/04/20,19:00:00,Brighton,,12.02666667
24/04/20,20:00:00,Brighton,,11.905
24/04/20,21:00:00,Brighton,,11.78333333
24/04/20,22:00:00,Brighton,,11.66166667
24/04/20,23:00:00,Brighton,,11.54
25/04/20,0:00:00,Brighton,,11.41833333
25/04/20,1:00:00,Brighton,,11.29666667
25/04/20,2:00:00,Brighton,,11.175
25/04/20,3:00:00,Brighton,,11.05333333
25/04/20,4:00:00,Brighton,,10.93166667
25/04/20,5:00:00,Brighton,,10.81
25/04/20,6:00:00,Brighton,,10.68833333
25/04/20,7:00:00,Brighton,,10.56666667
25/04/20,8:00:00,Brighton,,10.445
25/04/20,9:00:00,Brighton,,10.32333333
25/04/20,10:00:00,Brighton,,10.20166667
25/04/20,11:00:00,Brighton,,10.08
25/04/20,12:00:00,Brighton,,9.958333333
25/04/20,13:00:00,Brighton,,9.836666667
25/04/20,14:00:00,Brighton,,9.715
25/04/20,15:00:00,Brighton,,9.593333333
25/04/20,16:00:00,Brighton,,9.471666667
25/04/20,17:00:00,Brighton,,9.35
25/04/20,18:00:00,Brighton,,9.228333333
25/04/20,19:00:00,Brighton,,9.106666667
25/04/20,20:00:00,Brighton,,8.985
25/04/20,21:00:00,Brighton,,8.863333333
25/04/20,22:00:00,Brighton,,8.741666667
25/04/20,23:00:00,Brighton,,8.62
26/04/20,0:00:00,Brighton,,8.498333333
26/04/20,1:00:00,Brighton,,8.376666667
26/04/20,2:00:00,Brighton,,8.255
26/04/20,3:00:00,Brighton,,8.133333333
26/04/20,4:00:00,Brighton,,8.011666667
26/04/20,5:00:00,Brighton,,7.89
26/04/20,6:00:00,Brighton,,7.768333333
26/04/20,7:00:00,Brighton,,7.646666667
26/04/20,8:00:00,Brighton,,7.525
26/04/20,9:00:00,Brighton,,7.403333333
26/04/20,10:00:00,Brighton,,7.281666667
26/04/20,11:00:00,Brighton,,7.16
26/04/20,12:00:00,Brighton,,7.038333333
26/04/20,13:00:00,Brighton,,6.916666667
26/04/20,14:00:00,Brighton,,6.795
26/04/20,15:00:00,Brighton,,6.673333333
26/04/20,16:00:00,Brighton,,6.551666667
26/04/20,17:00:00,Brighton,,6.43
26/04/20,18:00:00,Brighton,,6.308333333
26/04/20,19:00:00,Brighton,,6.186666667
26/04/20,20:00:00,Brighton,,6.065
26/04/20,21:00:00,Brighton,,5.943333333
26/04/20,22:00:00,Brighton,,5.821666667
26/04/20,23:00:00,Brighton,5.7,5.7
27/04/20,0:00:00,Brighton,6.8,6.8
27/04/20,1:00:00,Brighton,5.9,5.9
27/04/20,2:00:00,Brighton,4.7,4.7
27/04/20,3:00:00,Brighton,4.7,4.7
27/04/20,4:00:00,Brighton,4.9,4.9
27/04/20,5:00:00,Brighton,5.3,5.3
27/04/20,6:00:00,Brighton,4.9,4.9
27/04/20,7:00:00,Brighton,4.9,4.9
27/04/20,8:00:00,Brighton,,7.5
27/04/20,9:00:00,Brighton,10.1,10.1
27/04/20,10:00:00,Brighton,14.2,14.2
27/04/20,11:00:00,Brighton,13.4,13.4
27/04/20,12:00:00,Brighton,7.6,7.6
27/04/20,13:00:00,Brighton,6.8,6.8
27/04/20,14:00:00,Brighton,6.1,6.1
27/04/20,15:00:00,Brighton,4.9,4.9
27/04/20,16:00:00,Brighton,4.6,4.6
27/04/20,17:00:00,Brighton,4.2,4.2
27/04/20,18:00:00,Brighton,3.9,3.9
27/04/20,19:00:00,Brighton,3.6,3.6
27/04/20,20:00:00,Brighton,3.1,3.1
27/04/20,21:00:00,Brighton,3.5,3.5
27/04/20,22:00:00,Brighton,3.8,3.8
27/04/20,23:00:00,Brighton,3.7,3.7
28/04/20,0:00:00,Brighton,4.3,4.3
28/04/20,1:00:00,Brighton,5.5,5.5
28/04/20,2:00:00,Brighton,4.5,4.5
28/04/20,3:00:00,Brighton,3.7,3.7
28/04/20,4:00:00,Brighton,3.4,3.4
28/04/20,5:00:00,Brighton,3.9,3.9
28/04/20,6:00:00,Brighton,3.9,3.9
28/04/20,7:00:00,Brighton,4,4
28/04/20,8:00:00,Brighton,4.5,4.5
28/04/20,9:00:00,Brighton,5.4,5.4
28/04/20,10:00:00,Brighton,4.5,4.5
28/04/20,11:00:00,Brighton,4.8,4.8
28/04/20,12:00:00,Brighton,,4.4
28/04/20,13:00:00,Brighton,,4
28/04/20,14:00:00,Brighton,,3.6
28/04/20,15:00:00,Brighton,,3.2
28/04/20,16:00:00,Brighton,,2.8
28/04/20,17:00:00,Brighton,,2.4
28/04/20,18:00:00,Brighton,,2
28/04/20,19:00:00,Brighton,,1.6
28/04/20,20:00:00,Brighton,,1.2
28/04/20,21:00:00,Brighton,,0.8
28/04/20,22:00:00,Brighton,,0.4
28/04/20,23:00:00,Brighton,0,0
29/04/20,0:00:00,Brighton,0,0
29/04/20,1:00:00,Brighton,0.01,0.01
29/04/20,2:00:00,Brighton,0.05,0.05
29/04/20,3:00:00,Brighton,0.67,0.67
29/04/20,4:00:00,Brighton,0.75,0.75
29/04/20,5:00:00,Brighton,0,0
29/04/20,6:00:00,Brighton,0,0
29/04/20,7:00:00,Brighton,3.2,3.2
29/04/20,8:00:00,Brighton,5,5
29/04/20,9:00:00,Brighton,3.6,3.6
29/04/20,10:00:00,Brighton,4.2,4.2
29/04/20,11:00:00,Brighton,,3.73125
29/04/20,12:00:00,Brighton,,3.2625
29/04/20,13:00:00,Brighton,,2.79375
29/04/20,14:00:00,Brighton,,2.325
29/04/20,15:00:00,Brighton,,1.85625
29/04/20,16:00:00,Brighton,,1.3875
29/04/20,17:00:00,Brighton,,0.91875
29/04/20,18:00:00,Brighton,0.45,0.45
29/04/20,19:00:00,Brighton,0.56,0.56
29/04/20,20:00:00,Brighton,0.97,0.97
29/04/20,21:00:00,Brighton,1.1,1.1
29/04/20,22:00:00,Brighton,0.72,0.72
29/04/20,23:00:00,Brighton,0.36,0.36
30/04/20,0:00:00,Brighton,0.54,0.54
30/04/20,1:00:00,Brighton,0.81,0.81
30/04/20,2:00:00,Brighton,1.3,1.3
30/04/20,3:00:00,Brighton,1.8,1.8
30/04/20,4:00:00,Brighton,1.6,1.6
30/04/20,5:00:00,Brighton,0.84,0.84
30/04/20,6:00:00,Brighton,0.53,0.53
30/04/20,7:00:00,Brighton,0.32,0.32
30/04/20,8:00:00,Brighton,0.88,0.88
30/04/20,9:00:00,Brighton,1.1,1.1
30/04/20,10:00:00,Brighton,1.1,1.1
30/04/20,11:00:00,Brighton,1.2,1.2
30/04/20,12:00:00,Brighton,0,0
30/04/20,13:00:00,Brighton,0,0
30/04/20,14:00:00,Brighton,0,0
30/04/20,15:00:00,Brighton,0,0
30/04/20,16:00:00,Brighton,0,0
30/04/20,17:00:00,Brighton,0,0
30/04/20,18:00:00,Brighton,0,0
30/04/20,19:00:00,Brighton,0,0
30/04/20,20:00:00,Brighton,0,0
30/04/20,21:00:00,Brighton,0,0
30/04/20,22:00:00,Brighton,0.37,0.37
30/04/20,23:00:00,Brighton,0.38,0.38
01/05/20,0:00:00,Brighton,0,0
01/05/20,1:00:00,Brighton,0.55,0.55
01/05/20,2:00:00,Brighton,0.41,0.41
01/05/20,3:00:00,Brighton,1.2,1.2
01/05/20,4:00:00,Brighton,2,2
01/05/20,5:00:00,Brighton,2.4,2.4
01/05/20,6:00:00,Brighton,2.4,2.4
01/05/20,7:00:00,Brighton,1.6,1.6
01/05/20,8:00:00,Brighton,2,2
01/05/20,9:00:00,Brighton,1.9,1.9
01/05/20,10:00:00,Brighton,1.7,1.7
01/05/20,11:00:00,Brighton,1.6,1.6
01/05/20,12:00:00,Brighton,2.6,2.6
01/05/20,13:00:00,Brighton,6.1,6.1
01/05/20,14:00:00,Brighton,1.6,1.6
01/05/20,15:00:00,Brighton,2,2
01/05/20,16:00:00,Brighton,4.2,4.2
01/05/20,17:00:00,Brighton,3.7,3.7
01/05/20,18:00:00,Brighton,3.9,3.9
01/05/20,19:00:00,Brighton,2.4,2.4
01/05/20,20:00:00,Brighton,3,3
01/05/20,21:00:00,Brighton,3.1,3.1
01/05/20,22:00:00,Brighton,1.6,1.6
01/05/20,23:00:00,Brighton,1.9,1.9
02/05/20,0:00:00,Brighton,1.8,1.8
02/05/20,1:00:00,Brighton,1.3,1.3
02/05/20,2:00:00,Brighton,1.6,1.6
02/05/20,3:00:00,Brighton,2,2
02/05/20,4:00:00,Brighton,2.3,2.3
02/05/20,5:00:00,Brighton,2.6,2.6
02/05/20,6:00:00,Brighton,3.3,3.3
02/05/20,7:00:00,Brighton,3.8,3.8
02/05/20,8:00:00,Brighton,3.6,3.6
02/05/20,9:00:00,Brighton,3.7,3.7
02/05/20,10:00:00,Brighton,1.8,1.8
02/05/20,11:00:00,Brighton,1.1,1.1
02/05/20,12:00:00,Brighton,0.49,0.49
02/05/20,13:00:00,Brighton,1.5,1.5
02/05/20,14:00:00,Brighton,3.4,3.4
02/05/20,15:00:00,Brighton,7.6,7.6
02/05/20,16:00:00,Brighton,10.3,10.3
02/05/20,17:00:00,Brighton,10.7,10.7
02/05/20,18:00:00,Brighton,10.7,10.7
02/05/20,19:00:00,Brighton,9.4,9.4
02/05/20,20:00:00,Brighton,8.7,8.7
02/05/20,21:00:00,Brighton,8.2,8.2
02/05/20,22:00:00,Brighton,8.2,8.2
02/05/20,23:00:00,Brighton,8.3,8.3
03/05/20,0:00:00,Brighton,8,8
03/05/20,1:00:00,Brighton,7,7
03/05/20,2:00:00,Brighton,5.9,5.9
03/05/20,3:00:00,Brighton,5.6,5.6
03/05/20,4:00:00,Brighton,5.2,5.2
03/05/20,5:00:00,Brighton,5,5
03/05/20,6:00:00,Brighton,5,5
03/05/20,7:00:00,Brighton,4.5,4.5
03/05/20,8:00:00,Brighton,4,4
03/05/20,9:00:00,Brighton,2.3,2.3
03/05/20,10:00:00,Brighton,2.5,2.5
03/05/20,11:00:00,Brighton,2.4,2.4
03/05/20,12:00:00,Brighton,,2.9
03/05/20,13:00:00,Brighton,,3.4
03/05/20,14:00:00,Brighton,,3.9
03/05/20,15:00:00,Brighton,,4.4
03/05/20,16:00:00,Brighton,,4.9
03/05/20,17:00:00,Brighton,,5.4
03/05/20,18:00:00,Brighton,,5.9
03/05/20,19:00:00,Brighton,,6.4
03/05/20,20:00:00,Brighton,6.9,6.9
03/05/20,21:00:00,Brighton,8.4,8.4
03/05/20,22:00:00,Brighton,5.5,5.5
03/05/20,23:00:00,Brighton,8.4,8.4
04/05/20,0:00:00,Brighton,2.9,2.9
04/05/20,1:00:00,Brighton,2.9,2.9
04/05/20,2:00:00,Brighton,0.42,0.42
04/05/20,3:00:00,Brighton,0.01,0.01
04/05/20,4:00:00,Brighton,0.74,0.74
04/05/20,5:00:00,Brighton,0.58,0.58
04/05/20,6:00:00,Brighton,0.39,0.39
04/05/20,7:00:00,Brighton,0,0
