,date_new,Min,Max,Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),SouthernCrossCount,VictoriaPointCount
1571,2019-04-21,14.8,27.0,7.5,0.0,1519.0,1929.0
1572,2019-04-22,13.7,17.6,6.0,0.8,769.0,1887.0
1573,2019-04-23,11.1,18.5,8.0,0.0,4470.0,19749.0
1574,2019-04-24,14.6,23.2,8.2,0.0,4766.0,20893.0
1575,2019-04-25,10.2,21.5,10.6,0.0,903.0,2500.0
1576,2019-04-26,11.9,15.8,6.9,3.0,4424.0,16874.0
1577,2019-04-27,8.7,16.2,8.5,0.0,1444.0,2429.0
1578,2019-04-28,12.4,17.4,5.2,0.0,1033.0,1812.0
1579,2019-04-29,11.5,18.1,8.4,0.0,5822.0,27624.0
1580,2019-04-30,7.9,23.1,11.7,0.0,6305.0,28697.0
1581,2019-05-01,15.6,22.8,7.8,0.0,6088.0,28580.0
1582,2019-05-02,17.1,20.2,6.2,3.6,5896.0,29731.0
1583,2019-05-03,11.8,20.7,9.0,0.2,6548.0,28485.0
1584,2019-05-04,13.0,16.4,8.2,0.2,1762.0,3136.0
1585,2019-05-05,11.3,16.3,6.5,2.0,1559.0,2515.0
1586,2019-05-06,11.7,16.7,8.5,0.2,6246.0,28559.0
1587,2019-05-07,7.4,18.7,11.7,0.0,6643.0,29992.0
1588,2019-05-08,10.3,17.4,7.3,5.2,6266.0,28640.0
1589,2019-05-09,9.7,16.2,5.3,0.6,6504.0,28703.0
1590,2019-05-10,10.2,14.2,2.8,7.2,5292.0,25341.0
1591,2019-05-11,10.2,16.4,7.7,8.2,1566.0,2818.0
1592,2019-05-12,12.2,17.7,6.6,0.0,1241.0,1962.0
1593,2019-05-13,12.7,18.1,8.3,0.0,6139.0,27494.0
1594,2019-05-14,11.3,20.2,9.0,0.0,6519.0,28407.0
1595,2019-05-15,12.0,15.8,8.0,0.0,6036.0,27445.0
1596,2019-05-16,10.5,16.1,9.8,0.0,6496.0,28280.0
1597,2019-05-17,6.5,18.6,10.7,0.0,6120.0,26449.0
1598,2019-05-18,6.2,21.5,10.6,0.0,1919.0,3060.0
1599,2019-05-19,8.9,21.8,10.0,0.2,1244.0,2105.0
1600,2019-05-20,12.0,19.6,3.1,0.4,6186.0,27736.0
1601,2019-05-21,11.1,20.4,6.9,0.4,6292.0,28670.0
1602,2019-05-22,10.7,22.3,10.3,0.0,7709.0,26912.0
1603,2019-05-23,9.9,21.3,10.2,0.0,6536.0,27879.0
1604,2019-05-24,13.8,20.2,4.4,0.0,5737.0,26849.0
1605,2019-05-25,13.7,19.8,9.1,1.6,1495.0,2739.0
1606,2019-05-26,9.5,15.1,8.6,6.6,1576.0,2214.0
1607,2019-05-27,7.8,14.0,7.2,8.2,5662.0,27088.0
1608,2019-05-28,8.2,15.7,3.3,0.2,6346.0,27981.0
1609,2019-05-29,8.7,10.6,7.9,1.2,5875.0,26804.0
1610,2019-05-30,6.7,13.3,5.8,5.8,6173.0,27854.0
1611,2019-05-31,8.5,14.3,5.7,1.4,6016.0,26752.0
1612,2019-06-01,11.7,14.6,5.8,2.4,1211.0,2301.0
1613,2019-06-02,11.0,14.5,6.7,0.0,881.0,1717.0
1614,2019-06-03,8.2,12.0,3.8,15.4,4820.0,26123.0
1615,2019-06-04,8.4,12.9,7.9,3.2,6221.0,28260.0
1616,2019-06-05,8.6,13.0,5.7,0.0,6290.0,27044.0
1617,2019-06-06,10.2,14.8,7.9,0.0,6399.0,28409.0
1618,2019-06-07,11.7,16.6,8.0,0.0,6014.0,26304.0
1619,2019-06-08,6.7,18.7,9.3,0.0,1789.0,2791.0
1620,2019-06-09,7.8,18.0,8.0,0.0,1287.0,2151.0
1621,2019-06-10,12.0,19.2,7.6,3.0,1176.0,2655.0
1622,2019-06-11,9.6,17.9,9.2,0.0,6320.0,27720.0
1623,2019-06-12,11.9,16.5,1.3,0.6,5577.0,27004.0
1624,2019-06-13,8.8,17.4,8.9,2.6,6509.0,28035.0
1625,2019-06-14,10.0,17.3,7.0,2.2,6583.0,27338.0
1626,2019-06-15,9.0,15.2,6.4,2.6,1866.0,2846.0
1627,2019-06-16,8.6,16.7,7.5,0.0,1117.0,1807.0
1628,2019-06-17,6.3,17.9,8.6,3.4,6149.0,27367.0
1629,2019-06-18,8.0,13.7,5.2,0.0,6240.0,28745.0
1630,2019-06-19,6.6,11.9,7.0,0.8,6164.0,27553.0
1631,2019-06-20,6.4,11.3,6.4,1.6,5900.0,27769.0
1632,2019-06-21,6.5,12.6,8.5,3.0,5944.0,27808.0
1633,2019-06-22,6.8,11.8,7.3,0.4,1414.0,2616.0
1634,2019-06-23,3.6,9.6,5.9,1.2,1504.0,2209.0
1635,2019-06-24,4.2,16.0,9.0,0.0,6207.0,27224.0
1636,2019-06-25,3.5,17.0,8.9,0.0,6308.0,28370.0
1637,2019-06-26,4.6,18.0,9.2,0.2,6441.0,27439.0
1638,2019-06-27,5.9,17.5,9.2,0.0,6949.0,28351.0
1639,2019-06-28,10.7,19.5,9.2,0.0,8199.0,27638.0
1640,2019-06-29,13.0,17.6,2.6,0.8,2262.0,3149.0
1641,2019-06-30,8.1,14.5,8.5,6.4,3205.0,3425.0
1642,2019-07-01,9.5,14.1,8.3,0.0,6253.0,25687.0
1643,2019-07-02,8.6,15.9,6.6,0.0,6293.0,26012.0
1644,2019-07-03,8.2,13.7,7.5,0.0,6202.0,25625.0
1645,2019-07-04,5.3,13.5,6.9,0.0,6308.0,26306.0
1646,2019-07-05,3.5,19.1,9.0,0.0,6031.0,25307.0
1647,2019-07-06,6.0,19.4,9.3,0.0,2096.0,3066.0
1648,2019-07-07,9.0,18.2,6.1,0.2,1006.0,1698.0
1649,2019-07-08,11.0,16.0,8.2,5.2,5634.0,24194.0
1650,2019-07-09,6.8,15.0,7.2,0.2,6249.0,25597.0
1651,2019-07-10,9.5,15.4,6.7,0.2,5813.0,24920.0
1652,2019-07-11,7.8,14.3,4.6,6.4,6077.0,25021.0
1653,2019-07-12,10.1,15.7,6.2,2.4,5261.0,23096.0
1654,2019-07-13,7.0,12.0,8.3,4.4,1985.0,2800.0
1655,2019-07-14,7.1,13.1,3.8,0.8,1157.0,1711.0
1656,2019-07-15,8.9,14.3,7.6,4.4,5953.0,27428.0
1657,2019-07-16,9.9,13.9,6.4,1.8,6363.0,28174.0
1658,2019-07-17,9.7,13.7,3.6,0.0,6162.0,27500.0
1659,2019-07-18,9.0,14.3,7.9,0.4,6880.0,28163.0
1660,2019-07-19,7.5,15.7,9.6,1.6,6166.0,27150.0
1661,2019-07-20,8.0,17.1,10.3,0.0,1747.0,2955.0
1662,2019-07-21,11.3,16.6,8.1,0.0,1441.0,2142.0
1663,2019-07-22,7.9,15.6,10.6,0.0,6543.0,26976.0
1664,2019-07-23,9.9,15.2,8.2,1.6,6287.0,27499.0
1665,2019-07-24,7.0,14.4,7.8,8.0,6614.0,27426.0
1666,2019-07-25,9.2,14.8,5.2,0.0,6709.0,27697.0
1667,2019-07-26,11.0,14.0,5.9,0.0,5792.0,25306.0
1668,2019-07-27,9.8,15.3,8.7,6.8,1829.0,3018.0
1669,2019-07-28,6.6,15.1,10.2,0.0,1437.0,2404.0
1670,2019-07-29,8.9,14.6,9.9,0.0,6299.0,26695.0
1671,2019-07-30,7.9,12.5,8.7,0.8,6434.0,28025.0
1672,2019-07-31,3.0,12.5,11.3,0.0,6474.0,27161.0
1673,2019-08-01,5.8,13.8,8.6,0.0,6301.0,27724.0
1674,2019-08-02,9.7,12.7,7.4,0.4,6997.0,27203.0
1675,2019-08-03,10.0,13.9,6.2,0.0,1995.0,3030.0
1676,2019-08-04,9.2,13.1,7.2,1.0,1461.0,2179.0
1677,2019-08-05,10.0,15.8,10.7,0.0,6298.0,27326.0
1678,2019-08-06,9.1,13.5,4.5,0.4,6804.0,28193.0
1679,2019-08-07,9.3,14.1,7.5,0.0,6369.0,26978.0
1680,2019-08-08,6.7,13.9,9.6,10.8,6364.0,27554.0
1681,2019-08-09,7.8,10.1,7.3,2.0,5571.0,24978.0
1682,2019-08-10,5.2,12.5,6.6,4.2,1684.0,2573.0
1683,2019-08-11,4.8,12.9,11.4,6.0,1239.0,1825.0
1684,2019-08-12,6.3,12.0,9.9,8.8,5739.0,27093.0
1685,2019-08-13,8.8,13.1,7.0,0.0,6290.0,27885.0
1686,2019-08-14,9.1,13.8,6.7,0.2,6557.0,27120.0
1687,2019-08-15,7.3,16.2,10.5,0.0,6740.0,26908.0
1688,2019-08-16,10.6,16.9,6.3,0.0,6091.0,25794.0
1689,2019-08-17,7.0,16.5,13.4,3.8,1818.0,3132.0
1690,2019-08-18,8.8,19.4,9.3,0.0,1579.0,2024.0
1691,2019-08-19,5.8,12.3,12.8,4.0,6332.0,26887.0
1692,2019-08-20,7.6,17.0,7.2,0.4,6505.0,27580.0
1693,2019-08-21,11.5,16.6,11.5,0.2,6592.0,26865.0
1694,2019-08-22,9.6,13.0,11.3,1.6,7915.0,28732.0
1695,2019-08-23,3.8,15.1,14.5,0.0,6630.0,26530.0
1696,2019-08-24,7.9,18.0,13.0,0.0,2663.0,4249.0
1697,2019-08-25,6.5,12.9,13.9,1.2,1120.0,2039.0
1698,2019-08-26,5.3,14.4,14.7,0.0,6040.0,27224.0
1699,2019-08-27,4.2,15.3,12.9,0.0,6248.0,28042.0
1700,2019-08-28,8.3,13.4,5.0,0.0,5799.0,26326.0
1701,2019-08-29,6.1,13.0,13.2,6.2,6551.0,27482.0
1702,2019-08-30,2.3,15.3,15.6,0.2,5123.0,27791.0
1703,2019-08-31,5.0,18.2,15.8,0.0,1620.0,1888.0
1704,2019-09-01,11.1,19.6,9.4,0.0,1058.0,1361.0
1705,2019-09-02,10.2,17.6,13.8,2.4,6099.0,26944.0
1706,2019-09-03,9.2,19.6,16.4,0.6,6482.0,28138.0
1707,2019-09-04,8.2,18.7,15.1,0.0,6508.0,27190.0
1708,2019-09-05,8.7,21.2,14.8,3.4,6567.0,27671.0
1709,2019-09-06,11.3,16.0,10.4,2.0,6167.0,26286.0
1710,2019-09-07,8.8,12.9,11.3,1.0,1316.0,2263.0
1711,2019-09-08,8.2,15.1,9.5,0.6,911.0,1598.0
1712,2019-09-09,6.8,12.8,14.4,5.6,5743.0,26356.0
1713,2019-09-10,7.7,14.8,16.1,2.6,6163.0,28777.0
1714,2019-09-11,5.0,20.8,17.8,0.0,5995.0,27782.0
1715,2019-09-12,11.1,20.8,11.8,0.0,5907.0,27736.0
1716,2019-09-13,7.7,18.6,14.0,0.0,5805.0,26309.0
1717,2019-09-14,9.3,20.0,18.3,0.0,1365.0,2641.0
1718,2019-09-15,12.4,21.8,8.4,1.6,844.0,1895.0
1719,2019-09-16,9.7,12.8,17.7,13.0,5585.0,26132.0
1720,2019-09-17,3.6,14.8,19.0,0.0,5824.0,26739.0
1721,2019-09-18,4.3,18.9,19.2,0.0,5840.0,26668.0
1722,2019-09-19,8.2,24.0,19.4,0.0,5975.0,27650.0
1723,2019-09-20,15.7,26.2,14.4,0.0,5638.0,28013.0
1724,2019-09-21,14.5,19.4,10.5,0.0,1249.0,2300.0
1725,2019-09-22,7.9,15.5,13.6,4.6,1128.0,1888.0
1726,2019-09-23,8.9,15.2,13.9,2.0,5959.0,26227.0
1727,2019-09-24,8.3,15.1,13.3,1.4,6133.0,27313.0
1728,2019-09-25,8.7,16.6,13.1,0.0,5696.0,25808.0
1729,2019-09-26,8.3,20.3,19.6,0.0,6633.0,28554.0
1730,2019-09-27,12.3,18.8,7.4,0.0,1947.0,3510.0
1731,2019-09-28,7.2,14.9,17.7,0.2,1159.0,1938.0
1732,2019-09-29,9.1,15.8,19.0,0.0,840.0,1747.0
1733,2019-09-30,10.1,14.1,14.4,0.0,4989.0,23805.0
1734,2019-10-01,4.2,20.5,21.7,0.0,6258.0,24975.0
1735,2019-10-02,9.3,26.5,18.5,0.0,6673.0,25535.0
1736,2019-10-03,15.1,29.7,22.0,0.0,5931.0,25466.0
1737,2019-10-04,12.5,15.2,11.0,0.0,5801.0,23419.0
1738,2019-10-05,7.6,24.3,17.4,1.8,2007.0,3094.0
1739,2019-10-06,12.9,24.8,17.4,0.0,2998.0,4017.0
1740,2019-10-07,11.6,16.4,15.1,0.0,5178.0,26455.0
1741,2019-10-08,9.5,14.2,17.0,2.6,5893.0,27252.0
1742,2019-10-09,8.5,15.0,19.3,5.8,5818.0,26960.0
1743,2019-10-10,10.2,14.7,12.6,0.2,5531.0,28886.0
1744,2019-10-11,9.5,18.9,17.5,0.0,5598.0,26733.0
1745,2019-10-12,8.2,20.4,20.1,0.0,1891.0,3228.0
1746,2019-10-13,9.4,23.1,19.6,0.0,1166.0,2400.0
1747,2019-10-14,13.6,26.7,20.2,0.2,5715.0,26806.0
1748,2019-10-15,13.0,18.0,20.6,0.0,5923.0,27602.0
1749,2019-10-16,13.3,20.4,11.4,0.0,6358.0,27537.0
1750,2019-10-17,9.5,15.2,9.6,4.4,5588.0,27518.0
1751,2019-10-18,7.3,22.1,23.2,0.8,5780.0,25973.0
1752,2019-10-19,9.4,15.3,15.8,0.8,1386.0,2458.0
1753,2019-10-20,10.0,16.4,14.7,0.8,834.0,1830.0
1754,2019-10-21,11.5,17.0,19.6,0.0,5488.0,26889.0
1755,2019-10-22,11.9,19.6,23.7,0.0,5933.0,28312.0
1756,2019-10-23,8.2,27.9,26.0,0.0,6345.0,27685.0
1757,2019-10-24,13.0,33.8,26.1,0.2,6132.0,28795.0
1758,2019-10-25,16.8,21.6,10.0,0.0,5271.0,24513.0
1759,2019-10-26,9.6,15.5,17.2,3.8,1393.0,2429.0
1760,2019-10-27,10.3,17.0,10.1,1.2,928.0,1757.0
1761,2019-10-28,8.7,21.6,26.3,1.4,5896.0,26436.0
1762,2019-10-29,9.7,30.5,27.0,0.0,6195.0,28443.0
1763,2019-10-30,13.8,25.1,27.2,0.0,6092.0,27076.0
1764,2019-10-31,14.2,33.7,25.5,0.0,6106.0,27771.0
1765,2019-11-01,20.0,34.3,22.8,0.0,5250.0,23765.0
1766,2019-11-02,15.8,18.9,2.2,4.2,1475.0,1969.0
1767,2019-11-03,12.8,20.7,7.8,12.4,851.0,1654.0
1768,2019-11-04,9.5,16.2,11.2,1.2,4116.0,14842.0
1769,2019-11-05,7.7,19.6,27.4,10.2,1354.0,2818.0
1770,2019-11-06,10.5,24.1,19.9,0.0,5088.0,26434.0
1771,2019-11-07,11.5,17.7,8.3,0.0,5890.0,26603.0
1772,2019-11-08,10.3,15.0,16.1,6.8,5624.0,24795.0
1773,2019-11-09,7.6,14.2,9.8,6.4,2119.0,2692.0
1774,2019-11-10,10.8,18.1,13.5,0.2,976.0,1862.0
1775,2019-11-11,10.0,29.6,27.4,0.0,6467.0,26346.0
1776,2019-11-12,11.5,17.4,12.7,0.6,5969.0,26170.0
1777,2019-11-13,9.1,17.3,12.0,1.6,6205.0,26355.0
1778,2019-11-14,12.1,22.4,19.7,0.8,5946.0,27479.0
1779,2019-11-15,13.0,18.5,12.4,0.0,6438.0,27540.0
1780,2019-11-16,9.2,17.2,23.9,0.0,1753.0,2627.0
1781,2019-11-17,10.8,16.2,24.1,0.0,1021.0,1871.0
1782,2019-11-18,8.5,26.9,29.9,0.0,6342.0,25942.0
1783,2019-11-19,11.4,18.6,27.9,0.0,6210.0,27275.0
1784,2019-11-20,9.4,34.7,30.1,0.0,6319.0,26073.0
1785,2019-11-21,14.0,40.9,18.8,0.0,5808.0,22398.0
1786,2019-11-22,13.6,20.0,28.3,0.0,7068.0,23588.0
1787,2019-11-23,10.1,23.8,24.6,0.0,2143.0,2642.0
1788,2019-11-24,11.9,23.7,30.6,0.0,1711.0,2087.0
1789,2019-11-25,11.4,27.4,18.0,0.0,5878.0,27841.0
1790,2019-11-26,11.4,16.4,22.2,2.0,6101.0,27955.0
1791,2019-11-27,8.6,24.8,31.0,0.0,6342.0,26410.0
1792,2019-11-28,11.4,21.1,30.7,0.0,6448.0,28586.0
1793,2019-11-29,11.9,19.7,21.9,0.0,5491.0,26804.0
1794,2019-11-30,10.3,18.4,26.7,8.0,2413.0,3529.0
1795,2019-12-01,12.2,16.8,9.8,0.0,976.0,1933.0
1796,2019-12-02,9.8,15.5,18.2,3.4,4963.0,25373.0
1797,2019-12-03,11.0,22.2,19.2,0.4,5370.0,27745.0
1798,2019-12-04,12.1,23.0,20.3,0.0,5893.0,27073.0
1799,2019-12-05,12.3,23.9,20.4,0.0,5564.0,29205.0
1800,2019-12-06,13.3,20.8,18.2,0.0,5095.0,25281.0
1801,2019-12-07,11.2,21.0,30.3,0.0,1602.0,2910.0
1802,2019-12-08,13.8,27.6,30.8,0.0,1141.0,2084.0
1803,2019-12-09,16.3,38.0,28.6,0.0,6221.0,25191.0
1804,2019-12-10,14.3,17.2,22.2,0.0,6417.0,24902.0
1805,2019-12-11,13.4,18.1,21.8,0.0,6158.0,26155.0
1806,2019-12-12,13.4,18.4,22.7,0.0,6001.0,26235.0
1807,2019-12-13,11.4,20.9,24.8,0.0,6263.0,23558.0
1808,2019-12-14,14.1,20.1,10.4,0.0,1607.0,2885.0
1809,2019-12-15,15.1,21.7,16.4,0.0,899.0,2042.0
1810,2019-12-16,13.0,22.6,21.7,0.0,6289.0,25715.0
1811,2019-12-17,12.6,26.3,29.5,0.0,6574.0,25803.0
1812,2019-12-18,15.9,40.1,29.3,0.0,7661.0,23874.0
1813,2019-12-19,17.2,23.3,29.3,0.0,6421.0,24859.0
1814,2019-12-20,13.7,43.5,31.4,0.0,5636.0,19583.0
1815,2019-12-21,16.9,20.2,28.3,0.0,1081.0,1710.0
1816,2019-12-22,13.1,19.6,31.5,0.0,961.0,1745.0
1817,2019-12-23,12.1,20.0,29.2,0.0,3575.0,11766.0
1818,2019-12-24,14.1,24.5,31.4,0.0,2918.0,8605.0
1819,2019-12-25,14.0,27.9,32.0,0.0,802.0,1583.0
1820,2019-12-26,16.5,20.5,26.2,0.0,756.0,2757.0
1821,2019-12-27,13.6,23.9,31.6,0.0,2497.0,5191.0
1822,2019-12-28,16.7,28.4,20.6,0.0,1106.0,1961.0
1823,2019-12-29,16.8,33.2,31.9,0.0,1318.0,1991.0
1824,2019-12-30,19.7,40.8,18.8,0.0,2381.0,5206.0
1825,2019-12-31,15.3,21.2,29.3,2.4,4166.0,7835.0
1826,2020-01-01,11.8,24.9,31.6,0.0,2532.0,3898.0
1827,2020-01-02,12.8,25.0,31.6,0.0,3401.0,9910.0
1828,2020-01-03,13.7,36.6,30.7,0.0,2737.0,9031.0
1829,2020-01-04,18.6,26.8,22.8,0.0,1031.0,1559.0
1830,2020-01-05,12.7,16.7,5.1,2.2,540.0,1437.0
1831,2020-01-06,11.9,18.0,2.7,8.2,5082.0,19797.0
1832,2020-01-07,12.6,20.1,7.7,1.2,4228.0,20076.0
1833,2020-01-08,16.8,23.8,26.9,0.0,5388.0,19551.0
1834,2020-01-09,17.9,31.9,29.8,0.0,5354.0,19506.0
1835,2020-01-10,20.1,32.9,10.1,0.0,4403.0,16687.0
1836,2020-01-11,13.5,19.3,18.2,15.6,1161.0,1818.0
1837,2020-01-12,14.2,19.9,21.9,0.0,853.0,1671.0
1838,2020-01-13,12.7,32.2,28.1,0.0,5877.0,22414.0
1839,2020-01-14,16.7,33.8,27.4,0.0,5556.0,21387.0
1840,2020-01-15,19.5,36.8,20.8,0.0,5049.0,18861.0
1841,2020-01-16,15.7,19.6,18.6,19.6,5772.0,21536.0
1842,2020-01-17,14.4,24.8,24.4,0.0,5146.0,21839.0
1843,2020-01-18,13.9,29.4,27.2,0.0,1203.0,2315.0
1844,2020-01-19,17.5,25.5,23.9,0.0,883.0,1729.0
1845,2020-01-20,19.1,21.8,8.8,0.4,4624.0,20732.0
1846,2020-01-21,14.8,23.5,28.4,44.0,6394.0,23930.0
1847,2020-01-22,14.1,31.7,12.4,0.0,4313.0,22711.0
1848,2020-01-23,12.9,22.6,13.4,22.8,5673.0,22823.0
1849,2020-01-24,11.7,24.1,20.6,1.2,5294.0,20671.0
1850,2020-01-25,13.0,27.4,30.0,0.0,1348.0,2322.0
1851,2020-01-26,15.8,23.6,24.0,0.0,1682.0,2352.0
1852,2020-01-27,12.8,23.1,26.1,0.0,1090.0,2042.0
1853,2020-01-28,13.6,25.4,26.5,0.0,6341.0,25722.0
1854,2020-01-29,15.2,31.5,29.5,0.0,6088.0,23257.0
1855,2020-01-30,16.4,39.4,29.3,0.0,6563.0,25407.0
1856,2020-01-31,21.5,42.9,18.3,0.0,4960.0,20052.0
1857,2020-02-01,23.5,29.3,1.8,0.8,1319.0,2005.0
1858,2020-02-02,14.2,25.1,21.0,14.8,886.0,1813.0
1859,2020-02-03,13.2,17.7,22.7,0.0,6166.0,24212.0
1860,2020-02-04,11.3,19.7,28.6,0.0,6534.0,25040.0
1861,2020-02-05,10.8,20.1,27.1,0.0,6478.0,24726.0
1862,2020-02-06,13.7,25.5,25.0,0.0,6416.0,26038.0
1863,2020-02-07,16.5,23.2,18.4,0.0,5191.0,24739.0
1864,2020-02-08,17.4,29.4,27.5,0.0,1374.0,2795.0
1865,2020-02-09,19.6,28.2,19.9,0.0,1019.0,1990.0
1866,2020-02-10,18.5,27.7,15.0,0.6,5957.0,25448.0
1867,2020-02-11,19.5,25.9,19.1,0.0,6331.0,26198.0
1868,2020-02-12,19.1,27.7,17.3,0.0,5953.0,25767.0
1869,2020-02-13,19.4,31.7,26.7,0.0,6831.0,25414.0
1870,2020-02-14,20.3,33.7,10.6,0.0,5699.0,24061.0
1871,2020-02-15,18.9,19.3,2.4,5.4,1355.0,2507.0
1872,2020-02-16,16.9,26.4,23.8,2.8,942.0,1966.0
1873,2020-02-17,15.2,25.6,26.4,0.0,6688.0,28069.0
1874,2020-02-18,17.6,21.8,7.3,0.0,5968.0,26390.0
1875,2020-02-19,13.3,19.7,12.9,38.0,6066.0,26497.0
1876,2020-02-20,14.2,18.7,15.2,3.2,6621.0,29584.0
1877,2020-02-21,13.5,19.6,17.1,2.8,5986.0,25359.0
1878,2020-02-22,11.4,21.1,25.4,0.0,1547.0,3237.0
1879,2020-02-23,13.3,34.0,21.6,0.0,1116.0,2251.0
1880,2020-02-24,16.8,23.7,5.4,0.0,6357.0,25515.0
1881,2020-02-25,18.4,31.6,10.6,3.6,6332.0,27565.0
1882,2020-02-26,16.2,19.2,19.3,4.0,6115.0,25493.0
1883,2020-02-27,11.0,19.7,11.1,0.2,5698.0,26802.0
1884,2020-02-28,13.1,20.1,17.6,0.0,6709.0,26773.0
1885,2020-02-29,14.7,22.4,22.8,0.0,1869.0,2848.0
1886,2020-03-01,13.2,32.1,20.8,0.0,1290.0,2182.0
1887,2020-03-02,14.2,18.4,21.1,3.0,5799.0,24518.0
1888,2020-03-03,14.7,19.5,15.9,0.0,5004.0,25886.0
1889,2020-03-04,13.6,23.5,7.1,0.0,5050.0,26303.0
1890,2020-03-05,15.4,20.3,4.3,54.6,4891.0,22496.0
1891,2020-03-06,15.9,19.0,12.7,7.0,4940.0,23712.0
1892,2020-03-07,15.4,20.0,17.1,0.2,1461.0,2521.0
1893,2020-03-08,13.9,22.4,19.5,0.0,1115.0,2124.0
1894,2020-03-09,12.3,21.0,19.7,0.0,1408.0,2559.0
1895,2020-03-10,10.3,22.3,21.9,0.0,5803.0,25617.0
1896,2020-03-11,12.6,29.5,15.7,0.0,5777.0,25089.0
1897,2020-03-12,16.6,29.5,19.5,0.0,5423.0,25155.0
1898,2020-03-13,19.1,26.8,7.3,0.0,4942.0,20407.0
1899,2020-03-14,13.1,17.9,12.3,0.6,1251.0,2160.0
1900,2020-03-15,12.7,18.8,10.2,0.0,860.0,1688.0
1901,2020-03-16,9.3,26.5,20.6,0.0,4597.0,19514.0
1902,2020-03-17,11.6,28.2,19.9,0.0,4006.0,16082.0
1903,2020-03-18,17.7,28.3,9.1,0.0,3065.0,12906.0
1904,2020-03-19,18.7,30.4,8.2,0.0,2994.0,10771.0
1905,2020-03-20,16.1,22.7,12.6,0.0,2483.0,8993.0
1906,2020-03-21,14.6,18.4,10.8,0.0,876.0,1517.0
1907,2020-03-22,12.1,18.3,15.2,0.0,645.0,952.0
1908,2020-03-23,12.7,17.1,9.9,0.4,1989.0,7443.0
1909,2020-03-24,8.5,17.9,15.8,0.0,1512.0,4888.0
1910,2020-03-25,10.8,17.5,7.6,0.0,1206.0,4107.0
1911,2020-03-26,13.7,19.8,15.5,0.0,1221.0,3429.0
1912,2020-03-27,13.6,27.6,17.8,0.0,1244.0,3203.0
1913,2020-03-28,14.8,27.5,16.9,0.0,596.0,1061.0
1914,2020-03-29,16.5,26.4,9.5,0.0,388.0,650.0
1915,2020-03-30,15.9,21.7,13.3,5.2,955.0,2683.0
1916,2020-03-31,12.2,21.4,16.9,0.0,967.0,2416.0
1917,2020-04-01,11.0,23.1,15.2,0.0,896.0,2248.0
1918,2020-04-02,12.4,20.7,4.2,23.0,797.0,1902.0
1919,2020-04-03,13.7,23.2,12.0,15.8,876.0,2135.0
1920,2020-04-04,12.8,16.6,6.1,35.2,442.0,712.0
1921,2020-04-05,9.5,16.9,4.5,4.4,386.0,496.0
1922,2020-04-06,10.7,16.5,11.5,6.2,830.0,2166.0
1923,2020-04-07,11.9,16.4,9.5,1.4,673.0,2136.0
1924,2020-04-08,11.7,18.6,10.7,1.2,741.0,2081.0
1925,2020-04-09,8.9,21.2,15.8,0.0,911.0,2118.0
1926,2020-04-10,12.7,22.0,9.5,0.2,536.0,616.0
1927,2020-04-11,13.0,15.7,11.3,2.4,396.0,512.0
1928,2020-04-12,11.0,15.3,7.7,2.4,326.0,596.0
1929,2020-04-13,12.2,18.3,14.3,0.0,484.0,683.0
1930,2020-04-14,12.1,23.4,11.1,0.6,800.0,1944.0
1931,2020-04-15,15.6,23.5,11.8,0.0,729.0,1931.0
1932,2020-04-16,15.4,21.5,11.3,0.2,762.0,2286.0
1933,2020-04-17,11.4,18.4,10.1,0.0,722.0,2157.0
1934,2020-04-18,12.9,16.4,7.9,0.0,570.0,991.0
1935,2020-04-19,11.2,19.4,11.3,0.0,419.0,666.0
1936,2020-04-20,12.0,20.8,8.1,3.4,787.0,2199.0
1937,2020-04-21,8.5,19.6,9.8,0.0,836.0,2412.0
1938,2020-04-22,12.8,18.2,8.8,0.0,755.0,2360.0
1939,2020-04-23,9.6,19.7,9.7,0.0,886.0,2338.0
1940,2020-04-24,15.1,22.3,12.7,0.4,910.0,2346.0
1941,2020-04-25,10.5,21.7,10.4,0.0,654.0,810.0
1942,2020-04-26,15.4,17.7,6.6,14.0,393.0,685.0
1943,2020-04-27,8.1,18.1,12.5,0.6,824.0,2136.0
1944,2020-04-28,7.1,18.9,10.4,0.0,756.0,2325.0
1945,2020-04-29,11.2,19.8,3.6,3.4,635.0,2111.0
1946,2020-04-30,8.9,15.5,5.4,23.6,831.0,2372.0
1947,2020-05-01,7.6,13.0,5.1,8.0,662.0,2162.0
1948,2020-05-02,8.3,14.2,6.2,1.4,429.0,818.0
1949,2020-05-03,9.8,15.0,8.3,1.8,455.0,703.0
1950,2020-05-04,9.4,14.8,7.0,0.2,740.0,2573.0
1951,2020-05-05,8.0,19.5,11.6,0.4,783.0,2805.0
1952,2020-05-06,10.2,20.1,9.7,0.0,848.0,2676.0
1953,2020-05-07,15.1,21.1,6.2,0.0,875.0,2800.0
1954,2020-05-08,12.6,19.6,10.7,0.0,862.0,2622.0
1955,2020-05-09,12.6,14.0,5.4,0.6,484.0,723.0
1956,2020-05-10,7.2,14.5,9.0,7.0,462.0,660.0
1957,2020-05-11,7.8,17.1,7.5,0.6,759.0,2380.0
1958,2020-05-12,10.3,14.8,8.5,0.2,779.0,2704.0
1959,2020-05-13,10.4,14.5,8.9,1.4,789.0,2583.0
