Date,Time,Location,Value
22-02-2020,07:00,Brooklyn,5.8
22-02-2020,08:00,Brooklyn,6.4
22-02-2020,09:00,Brooklyn,6.6
22-02-2020,10:00,Brooklyn,6.3
22-02-2020,11:00,Brooklyn,6.3
22-02-2020,12:00,Brooklyn,6.4
22-02-2020,13:00,Brooklyn,7.1
22-02-2020,14:00,Brooklyn,6.8
22-02-2020,15:00,Brooklyn,NULL
22-02-2020,16:00,Brooklyn,6.2
22-02-2020,17:00,Brooklyn,6.8
22-02-2020,18:00,Brooklyn,7.1
22-02-2020,19:00,Brooklyn,6.8
22-02-2020,20:00,Brooklyn,7.5
22-02-2020,21:00,Brooklyn,6.9
22-02-2020,22:00,Brooklyn,6.9
22-02-2020,23:00,Brooklyn,6.9
23-02-2020,00:00,Brooklyn,6.9
23-02-2020,01:00,Brooklyn,7.3
23-02-2020,02:00,Brooklyn,7.6
23-02-2020,03:00,Brooklyn,7.2
23-02-2020,04:00,Brooklyn,7.1
23-02-2020,05:00,Brooklyn,6.7
23-02-2020,06:00,Brooklyn,8.8
23-02-2020,07:00,Brooklyn,9.3
23-02-2020,08:00,Brooklyn,10
23-02-2020,09:00,Brooklyn,9
23-02-2020,10:00,Brooklyn,8.1
23-02-2020,11:00,Brooklyn,7.8
23-02-2020,12:00,Brooklyn,8
23-02-2020,13:00,Brooklyn,9.5
23-02-2020,14:00,Brooklyn,9.4
23-02-2020,15:00,Brooklyn,NULL
23-02-2020,16:00,Brooklyn,9.5
23-02-2020,17:00,Brooklyn,10.1
23-02-2020,18:00,Brooklyn,10
23-02-2020,19:00,Brooklyn,10.2
23-02-2020,20:00,Brooklyn,13.7
23-02-2020,21:00,Brooklyn,13
23-02-2020,22:00,Brooklyn,16.2
23-02-2020,23:00,Brooklyn,18.4
24-02-2020,00:00,Brooklyn,16
24-02-2020,01:00,Brooklyn,12.8
24-02-2020,02:00,Brooklyn,12.7
24-02-2020,03:00,Brooklyn,13
24-02-2020,04:00,Brooklyn,12.3
24-02-2020,05:00,Brooklyn,11.7
24-02-2020,06:00,Brooklyn,11.1
24-02-2020,07:00,Brooklyn,10.9
24-02-2020,08:00,Brooklyn,10.1
24-02-2020,09:00,Brooklyn,9.7
24-02-2020,10:00,Brooklyn,8.4
24-02-2020,11:00,Brooklyn,8.7
24-02-2020,12:00,Brooklyn,9.2
24-02-2020,13:00,Brooklyn,9.8
24-02-2020,14:00,Brooklyn,8.7
24-02-2020,15:00,Brooklyn,NULL
24-02-2020,16:00,Brooklyn,9.5
24-02-2020,17:00,Brooklyn,9.7
24-02-2020,18:00,Brooklyn,11.6
24-02-2020,19:00,Brooklyn,12.2
24-02-2020,20:00,Brooklyn,13.5
24-02-2020,21:00,Brooklyn,17.2
24-02-2020,22:00,Brooklyn,20
24-02-2020,23:00,Brooklyn,14.3
25-02-2020,00:00,Brooklyn,12
25-02-2020,01:00,Brooklyn,6.3
25-02-2020,02:00,Brooklyn,5.6
25-02-2020,03:00,Brooklyn,5.3
25-02-2020,04:00,Brooklyn,6.2
25-02-2020,05:00,Brooklyn,13
25-02-2020,06:00,Brooklyn,14.3
25-02-2020,07:00,Brooklyn,10.2
25-02-2020,08:00,Brooklyn,8.4
25-02-2020,09:00,Brooklyn,7.5
25-02-2020,10:00,Brooklyn,7.3
25-02-2020,11:00,Brooklyn,6.8
25-02-2020,12:00,Brooklyn,6.8
25-02-2020,13:00,Brooklyn,6
25-02-2020,14:00,Brooklyn,6
25-02-2020,15:00,Brooklyn,NULL
25-02-2020,16:00,Brooklyn,6
25-02-2020,17:00,Brooklyn,4.8
25-02-2020,18:00,Brooklyn,4.9
25-02-2020,19:00,Brooklyn,4.8
25-02-2020,20:00,Brooklyn,5.1
25-02-2020,21:00,Brooklyn,6.5
25-02-2020,22:00,Brooklyn,5.2
25-02-2020,23:00,Brooklyn,4.8
26-02-2020,00:00,Brooklyn,NULL
26-02-2020,01:00,Brooklyn,5.3
26-02-2020,02:00,Brooklyn,6
26-02-2020,03:00,Brooklyn,5.4
26-02-2020,04:00,Brooklyn,6
26-02-2020,05:00,Brooklyn,6
26-02-2020,06:00,Brooklyn,5.9
26-02-2020,07:00,Brooklyn,5.7
26-02-2020,08:00,Brooklyn,5.5
26-02-2020,09:00,Brooklyn,5.9
26-02-2020,10:00,Brooklyn,5.6
26-02-2020,11:00,Brooklyn,5.6
26-02-2020,12:00,Brooklyn,5.8
26-02-2020,13:00,Brooklyn,6.6
26-02-2020,14:00,Brooklyn,5.9
26-02-2020,15:00,Brooklyn,NULL
26-02-2020,16:00,Brooklyn,5.7
26-02-2020,17:00,Brooklyn,5.7
26-02-2020,18:00,Brooklyn,5.7
26-02-2020,19:00,Brooklyn,6.1
26-02-2020,20:00,Brooklyn,6.4
26-02-2020,21:00,Brooklyn,10.8
26-02-2020,22:00,Brooklyn,9.9
26-02-2020,23:00,Brooklyn,6.4
27-02-2020,00:00,Brooklyn,5.8
27-02-2020,01:00,Brooklyn,5.5
27-02-2020,02:00,Brooklyn,5.4
27-02-2020,03:00,Brooklyn,5.2
27-02-2020,04:00,Brooklyn,5.4
27-02-2020,05:00,Brooklyn,5.3
27-02-2020,06:00,Brooklyn,5.2
27-02-2020,07:00,Brooklyn,5.1
27-02-2020,08:00,Brooklyn,4.9
27-02-2020,09:00,Brooklyn,5.1
27-02-2020,10:00,Brooklyn,5.3
27-02-2020,11:00,Brooklyn,5.5
27-02-2020,12:00,Brooklyn,6.3
27-02-2020,13:00,Brooklyn,5.6
27-02-2020,14:00,Brooklyn,5.3
27-02-2020,15:00,Brooklyn,NULL
27-02-2020,16:00,Brooklyn,4.3
27-02-2020,17:00,Brooklyn,5.2
27-02-2020,18:00,Brooklyn,4.9
27-02-2020,19:00,Brooklyn,5
27-02-2020,20:00,Brooklyn,5.6
27-02-2020,21:00,Brooklyn,6.5
27-02-2020,22:00,Brooklyn,5.6
27-02-2020,23:00,Brooklyn,5.3
28-02-2020,00:00,Brooklyn,5
28-02-2020,01:00,Brooklyn,4.2
28-02-2020,02:00,Brooklyn,4.3
28-02-2020,03:00,Brooklyn,4.6
28-02-2020,04:00,Brooklyn,4.6
28-02-2020,05:00,Brooklyn,4.7
28-02-2020,06:00,Brooklyn,5
28-02-2020,07:00,Brooklyn,5.2
28-02-2020,08:00,Brooklyn,5.3
28-02-2020,09:00,Brooklyn,5.1
28-02-2020,10:00,Brooklyn,5.4
28-02-2020,11:00,Brooklyn,5.8
28-02-2020,12:00,Brooklyn,5.7
28-02-2020,13:00,Brooklyn,5.6
28-02-2020,14:00,Brooklyn,5.8
28-02-2020,15:00,Brooklyn,NULL
28-02-2020,16:00,Brooklyn,7
28-02-2020,17:00,Brooklyn,6.2
28-02-2020,18:00,Brooklyn,6
28-02-2020,19:00,Brooklyn,5.1
28-02-2020,20:00,Brooklyn,4.6
28-02-2020,21:00,Brooklyn,4.8
28-02-2020,22:00,Brooklyn,5.3
28-02-2020,23:00,Brooklyn,5.3
29-02-2020,00:00,Brooklyn,4.6
29-02-2020,01:00,Brooklyn,4.4
29-02-2020,02:00,Brooklyn,5
29-02-2020,03:00,Brooklyn,5.1
29-02-2020,04:00,Brooklyn,4.8
29-02-2020,05:00,Brooklyn,4.8
29-02-2020,06:00,Brooklyn,5
29-02-2020,07:00,Brooklyn,4.6
29-02-2020,08:00,Brooklyn,4.4
29-02-2020,09:00,Brooklyn,4.8
29-02-2020,10:00,Brooklyn,4.7
29-02-2020,11:00,Brooklyn,4.5
29-02-2020,12:00,Brooklyn,4.7
29-02-2020,13:00,Brooklyn,5.1
29-02-2020,14:00,Brooklyn,5.6
29-02-2020,15:00,Brooklyn,NULL
29-02-2020,16:00,Brooklyn,5.7
29-02-2020,17:00,Brooklyn,5.9
29-02-2020,18:00,Brooklyn,5.5
29-02-2020,19:00,Brooklyn,5.8
29-02-2020,20:00,Brooklyn,6.4
29-02-2020,21:00,Brooklyn,6.1
29-02-2020,22:00,Brooklyn,7
29-02-2020,23:00,Brooklyn,6.4
01-03-2020,00:00,Brooklyn,5.3
01-03-2020,01:00,Brooklyn,4.9
01-03-2020,02:00,Brooklyn,5.6
01-03-2020,03:00,Brooklyn,5.6
01-03-2020,04:00,Brooklyn,5
01-03-2020,05:00,Brooklyn,5.2
01-03-2020,06:00,Brooklyn,5
01-03-2020,07:00,Brooklyn,5.5
01-03-2020,08:00,Brooklyn,5.4
01-03-2020,09:00,Brooklyn,5.8
01-03-2020,10:00,Brooklyn,6.2
01-03-2020,11:00,Brooklyn,5.7
01-03-2020,12:00,Brooklyn,5
01-03-2020,13:00,Brooklyn,5.1
01-03-2020,14:00,Brooklyn,5
01-03-2020,15:00,Brooklyn,NULL
01-03-2020,16:00,Brooklyn,4.8
01-03-2020,17:00,Brooklyn,4.4
01-03-2020,18:00,Brooklyn,3.7
01-03-2020,19:00,Brooklyn,3.9
01-03-2020,20:00,Brooklyn,5.1
01-03-2020,21:00,Brooklyn,5.9
01-03-2020,22:00,Brooklyn,5.7
01-03-2020,23:00,Brooklyn,6.1
02-03-2020,00:00,Brooklyn,5.1
02-03-2020,01:00,Brooklyn,4.5
02-03-2020,02:00,Brooklyn,4.9
02-03-2020,03:00,Brooklyn,5
02-03-2020,04:00,Brooklyn,5.4
02-03-2020,05:00,Brooklyn,5.5
02-03-2020,06:00,Brooklyn,5.4
02-03-2020,07:00,Brooklyn,5.2
02-03-2020,08:00,Brooklyn,5.1
02-03-2020,09:00,Brooklyn,5.4
02-03-2020,10:00,Brooklyn,5.5
02-03-2020,11:00,Brooklyn,5.4
02-03-2020,12:00,Brooklyn,5.4
02-03-2020,13:00,Brooklyn,5.6
02-03-2020,14:00,Brooklyn,5.7
02-03-2020,15:00,Brooklyn,NULL
02-03-2020,16:00,Brooklyn,5.1
02-03-2020,17:00,Brooklyn,5.2
02-03-2020,18:00,Brooklyn,5.3
02-03-2020,19:00,Brooklyn,5
02-03-2020,20:00,Brooklyn,4.6
02-03-2020,21:00,Brooklyn,4.6
02-03-2020,22:00,Brooklyn,4.9
02-03-2020,23:00,Brooklyn,4.6
03-03-2020,00:00,Brooklyn,4.5
03-03-2020,01:00,Brooklyn,4.5
03-03-2020,02:00,Brooklyn,4.6
03-03-2020,03:00,Brooklyn,4.6
03-03-2020,04:00,Brooklyn,5.1
03-03-2020,05:00,Brooklyn,5.5
03-03-2020,06:00,Brooklyn,6
03-03-2020,07:00,Brooklyn,6.2
03-03-2020,08:00,Brooklyn,6.2
03-03-2020,09:00,Brooklyn,6.2
03-03-2020,10:00,Brooklyn,6.4
03-03-2020,11:00,Brooklyn,6.4
03-03-2020,12:00,Brooklyn,6
03-03-2020,13:00,Brooklyn,6.1
03-03-2020,14:00,Brooklyn,6.6
03-03-2020,15:00,Brooklyn,NULL
03-03-2020,16:00,Brooklyn,6
03-03-2020,17:00,Brooklyn,6.4
03-03-2020,18:00,Brooklyn,7
03-03-2020,19:00,Brooklyn,7.3
03-03-2020,20:00,Brooklyn,10.4
03-03-2020,21:00,Brooklyn,9.2
03-03-2020,22:00,Brooklyn,9.4
03-03-2020,23:00,Brooklyn,7.9
04-03-2020,00:00,Brooklyn,9.3
04-03-2020,01:00,Brooklyn,8.1
04-03-2020,02:00,Brooklyn,8.9
04-03-2020,03:00,Brooklyn,10.5
04-03-2020,04:00,Brooklyn,10.7
04-03-2020,05:00,Brooklyn,9.8
04-03-2020,06:00,Brooklyn,10.2
04-03-2020,07:00,Brooklyn,11.3
04-03-2020,08:00,Brooklyn,9.6
04-03-2020,09:00,Brooklyn,9.4
04-03-2020,10:00,Brooklyn,9
04-03-2020,11:00,Brooklyn,9.3
04-03-2020,12:00,Brooklyn,8.7
04-03-2020,13:00,Brooklyn,8.8
04-03-2020,14:00,Brooklyn,9.5
04-03-2020,15:00,Brooklyn,NULL
04-03-2020,16:00,Brooklyn,8.3
04-03-2020,17:00,Brooklyn,6
04-03-2020,18:00,Brooklyn,4.8
04-03-2020,19:00,Brooklyn,5.1
04-03-2020,20:00,Brooklyn,5.1
04-03-2020,21:00,Brooklyn,6
04-03-2020,22:00,Brooklyn,5.5
04-03-2020,23:00,Brooklyn,5.4
05-03-2020,00:00,Brooklyn,5.5
05-03-2020,01:00,Brooklyn,5.4
05-03-2020,02:00,Brooklyn,5.7
05-03-2020,03:00,Brooklyn,5.2
05-03-2020,04:00,Brooklyn,4.9
05-03-2020,05:00,Brooklyn,5
05-03-2020,06:00,Brooklyn,5.2
05-03-2020,07:00,Brooklyn,5.1
05-03-2020,08:00,Brooklyn,5.7
05-03-2020,09:00,Brooklyn,6.3
05-03-2020,10:00,Brooklyn,6.2
05-03-2020,11:00,Brooklyn,5.1
05-03-2020,12:00,Brooklyn,4.6
05-03-2020,13:00,Brooklyn,5.1
05-03-2020,14:00,Brooklyn,6.3
05-03-2020,15:00,Brooklyn,NULL
05-03-2020,16:00,Brooklyn,7.6
05-03-2020,17:00,Brooklyn,7
05-03-2020,18:00,Brooklyn,7.5
05-03-2020,19:00,Brooklyn,8.8
05-03-2020,20:00,Brooklyn,8
05-03-2020,21:00,Brooklyn,8
05-03-2020,22:00,Brooklyn,7.2
05-03-2020,23:00,Brooklyn,6.8
06-03-2020,00:00,Brooklyn,6.3
06-03-2020,01:00,Brooklyn,6.1
06-03-2020,02:00,Brooklyn,5.6
06-03-2020,03:00,Brooklyn,4.9
06-03-2020,04:00,Brooklyn,4.6
06-03-2020,05:00,Brooklyn,4.1
06-03-2020,06:00,Brooklyn,4.5
06-03-2020,07:00,Brooklyn,5.4
06-03-2020,08:00,Brooklyn,5.6
06-03-2020,09:00,Brooklyn,5.9
06-03-2020,10:00,Brooklyn,5.5
06-03-2020,11:00,Brooklyn,5.1
06-03-2020,12:00,Brooklyn,4.9
06-03-2020,13:00,Brooklyn,4.9
06-03-2020,14:00,Brooklyn,5
06-03-2020,15:00,Brooklyn,NULL
06-03-2020,16:00,Brooklyn,4.6
06-03-2020,17:00,Brooklyn,4.8
06-03-2020,18:00,Brooklyn,5.1
06-03-2020,19:00,Brooklyn,5.6
06-03-2020,20:00,Brooklyn,5.7
06-03-2020,21:00,Brooklyn,5.9
06-03-2020,22:00,Brooklyn,6.4
06-03-2020,23:00,Brooklyn,6.9
07-03-2020,00:00,Brooklyn,6.7
07-03-2020,01:00,Brooklyn,6.6
07-03-2020,02:00,Brooklyn,6.4
07-03-2020,03:00,Brooklyn,5.9
07-03-2020,04:00,Brooklyn,5.8
07-03-2020,05:00,Brooklyn,6.1
07-03-2020,06:00,Brooklyn,6.5
07-03-2020,07:00,Brooklyn,6.8
07-03-2020,08:00,Brooklyn,6.7
07-03-2020,09:00,Brooklyn,6.4
07-03-2020,10:00,Brooklyn,6.9
07-03-2020,11:00,Brooklyn,6.3
07-03-2020,12:00,Brooklyn,6.2
07-03-2020,13:00,Brooklyn,5.3
07-03-2020,14:00,Brooklyn,NULL
07-03-2020,15:00,Brooklyn,NULL
07-03-2020,16:00,Brooklyn,5.3
07-03-2020,17:00,Brooklyn,5.4
07-03-2020,18:00,Brooklyn,5.2
07-03-2020,19:00,Brooklyn,5.1
07-03-2020,20:00,Brooklyn,5.2
07-03-2020,21:00,Brooklyn,5.4
07-03-2020,22:00,Brooklyn,5.5
07-03-2020,23:00,Brooklyn,5.2
08-03-2020,00:00,Brooklyn,5.2
08-03-2020,01:00,Brooklyn,5.2
