,ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
1106874,1132257,05/06/2015 03:00:00 AM,2015,May,6,Wednesday,3,34,Flinders St-Spark La,0
1329915,1302978,11/02/2015 03:00:00 AM,2015,November,2,Monday,3,34,Flinders St-Spark La,0
1303806,1276869,10/05/2015 03:00:00 AM,2015,October,5,Monday,3,34,Flinders St-Spark La,0
1272967,1246030,09/03/2015 02:00:00 AM,2015,September,3,Thursday,2,34,Flinders St-Spark La,0
1501287,1462953,04/12/2016 02:00:00 AM,2016,April,12,Tuesday,2,34,Flinders St-Spark La,0
1614564,1576230,08/02/2016 02:00:00 AM,2016,August,2,Tuesday,2,34,Flinders St-Spark La,0
1849531,1696175,12/05/2016 03:00:00 AM,2016,December,5,Monday,3,34,Flinders St-Spark La,0
1438099,1399811,02/09/2016 02:00:00 AM,2016,February,9,Tuesday,2,34,Flinders St-Spark La,0
1400606,1373669,01/14/2016 03:00:00 AM,2016,January,14,Thursday,3,34,Flinders St-Spark La,0
1585407,1547073,07/04/2016 02:00:00 AM,2016,July,4,Monday,2,34,Flinders St-Spark La,0
1554085,1515751,06/03/2016 03:00:00 AM,2016,June,3,Friday,3,34,Flinders St-Spark La,0
1459267,1420979,03/01/2016 02:00:00 AM,2016,March,1,Tuesday,2,34,Flinders St-Spark La,1
1545829,1507495,05/26/2016 03:00:00 AM,2016,May,26,Thursday,3,34,Flinders St-Spark La,0
1824388,1671032,11/08/2016 02:00:00 AM,2016,November,8,Tuesday,2,34,Flinders St-Spark La,0
1790447,1637091,10/03/2016 03:00:00 AM,2016,October,3,Monday,3,34,Flinders St-Spark La,0
1647321,1608987,09/05/2016 03:00:00 AM,2016,September,5,Monday,3,34,Flinders St-Spark La,0
1726105,1805817,04/03/2017 02:00:00 AM,2017,April,3,Monday,2,34,Flinders St-Spark La,0
1957892,1917718,08/02/2017 03:00:00 AM,2017,August,2,Wednesday,3,34,Flinders St-Spark La,0
2089274,2049100,12/05/2017 03:00:00 AM,2017,December,5,Tuesday,3,34,Flinders St-Spark La,0
1670217,1749980,02/01/2017 03:00:00 AM,2017,February,1,Wednesday,3,34,Flinders St-Spark La,1
1669305,1749068,01/31/2017 03:00:00 AM,2017,January,31,Tuesday,3,34,Flinders St-Spark La,0
1928799,1888625,07/03/2017 01:00:00 AM,2017,July,3,Monday,1,34,Flinders St-Spark La,0
1903818,1863644,06/05/2017 03:00:00 AM,2017,June,5,Monday,3,34,Flinders St-Spark La,0
1722379,1802142,03/30/2017 02:00:00 AM,2017,March,30,Thursday,2,34,Flinders St-Spark La,0
1760230,1839942,05/10/2017 02:00:00 AM,2017,May,10,Wednesday,2,34,Flinders St-Spark La,0
2066088,2025914,11/14/2017 03:00:00 AM,2017,November,14,Tuesday,3,34,Flinders St-Spark La,0
2027827,1987653,10/10/2017 03:00:00 AM,2017,October,10,Tuesday,3,34,Flinders St-Spark La,0
1990367,1950193,09/04/2017 03:00:00 AM,2017,September,4,Monday,3,34,Flinders St-Spark La,0
2120961,2215348,04/30/2018 02:00:00 AM,2018,April,30,Monday,2,34,Flinders St-Spark La,0
2368090,2332260,08/08/2018 02:00:00 AM,2018,August,8,Wednesday,2,34,Flinders St-Spark La,0
2541219,2505389,12/28/2018 03:00:00 AM,2018,December,28,Friday,3,34,Flinders St-Spark La,0
2259312,2120264,02/06/2018 03:00:00 AM,2018,February,6,Tuesday,3,34,Flinders St-Spark La,0
2220256,2081208,01/02/2018 03:00:00 AM,2018,January,2,Tuesday,3,34,Flinders St-Spark La,0
2196896,2291268,07/05/2018 02:00:00 AM,2018,July,5,Thursday,2,34,Flinders St-Spark La,0
2162172,2256559,06/05/2018 03:00:00 AM,2018,June,5,Tuesday,3,34,Flinders St-Spark La,0
2306251,2167203,03/19/2018 03:00:00 AM,2018,March,19,Monday,3,34,Flinders St-Spark La,0
2133610,2227997,05/11/2018 02:00:00 AM,2018,May,11,Friday,2,34,Flinders St-Spark La,0
2486869,2451039,11/13/2018 03:00:00 AM,2018,November,13,Tuesday,3,34,Flinders St-Spark La,0
2445732,2409902,10/10/2018 03:00:00 AM,2018,October,10,Wednesday,3,34,Flinders St-Spark La,0
2401141,2365311,09/04/2018 03:00:00 AM,2018,September,4,Tuesday,3,34,Flinders St-Spark La,0
2657171,2616996,04/01/2019 01:00:00 AM,2019,April,1,Monday,1,34,Flinders St-Spark La,0
2859218,2778682,08/08/2019 02:00:00 AM,2019,August,8,Thursday,2,34,Flinders St-Spark La,0
2801479,2927119,12/02/2019 02:00:00 AM,2019,December,2,Monday,2,34,Flinders St-Spark La,0
2591442,2551267,02/05/2019 01:00:00 AM,2019,February,5,Tuesday,1,34,Flinders St-Spark La,0
2553043,2517213,01/07/2019 02:00:00 AM,2019,January,7,Monday,2,34,Flinders St-Spark La,0
2787677,2747502,07/15/2019 02:00:00 AM,2019,July,15,Monday,2,34,Flinders St-Spark La,0
2734835,2694660,06/03/2019 03:00:00 AM,2019,June,3,Monday,3,34,Flinders St-Spark La,0
2626050,2585875,03/06/2019 02:00:00 AM,2019,March,6,Wednesday,2,34,Flinders St-Spark La,0
2705094,2664919,05/10/2019 03:00:00 AM,2019,May,10,Friday,3,34,Flinders St-Spark La,0
12204,2899815,11/11/2019 03:00:00 AM,2019,November,11,Monday,3,34,Flinders St-Spark La,0
2927437,2847058,10/01/2019 04:00:00 AM,2019,October,1,Tuesday,4,34,Flinders St-Spark La,0
2892406,2811927,09/03/2019 03:00:00 AM,2019,September,3,Tuesday,3,34,Flinders St-Spark La,0
3091379,3091380,04/01/2020 12:00:00 AM,2020,April,1,Wednesday,0,34,Flinders St-Spark La,0
3030730,3030727,02/17/2020 02:00:00 AM,2020,February,17,Monday,2,34,Flinders St-Spark La,0
2968267,2968268,01/02/2020 01:00:00 AM,2020,January,2,Thursday,1,34,Flinders St-Spark La,0
3219936,3219937,07/02/2020 01:00:00 AM,2020,July,2,Thursday,1,34,Flinders St-Spark La,0
3176589,3176590,06/01/2020 03:00:00 AM,2020,June,1,Monday,3,34,Flinders St-Spark La,0
3049934,3049935,03/02/2020 03:00:00 AM,2020,March,2,Monday,3,34,Flinders St-Spark La,0
3132374,3132375,05/01/2020 12:00:00 AM,2020,May,1,Friday,0,34,Flinders St-Spark La,0
1507303,1468969,04/18/2016 03:00:00 AM,2016,April,18,Monday,3,35,Southbank,11
1614606,1576272,08/02/2016 03:00:00 AM,2016,August,2,Tuesday,3,35,Southbank,15
1862856,1709500,12/19/2016 03:00:00 AM,2016,December,19,Monday,3,35,Southbank,22
1592434,1554100,07/11/2016 03:00:00 AM,2016,July,11,Monday,3,35,Southbank,12
1581460,1543126,06/30/2016 04:00:00 AM,2016,June,30,Thursday,4,35,Southbank,10
1545873,1507539,05/26/2016 04:00:00 AM,2016,May,26,Thursday,4,35,Southbank,13
1837370,1684014,11/22/2016 02:00:00 AM,2016,November,22,Tuesday,2,35,Southbank,15
1805573,1652217,10/19/2016 02:00:00 AM,2016,October,19,Wednesday,2,35,Southbank,12
1648330,1609996,09/06/2016 03:00:00 AM,2016,September,6,Tuesday,3,35,Southbank,15
1733722,1813434,04/11/2017 03:00:00 AM,2017,April,11,Tuesday,3,35,Southbank,8
1984356,1944182,08/29/2017 02:00:00 AM,2017,August,29,Tuesday,2,35,Southbank,6
2088147,2047973,12/04/2017 03:00:00 AM,2017,December,4,Monday,3,35,Southbank,12
1674747,1754510,02/06/2017 03:00:00 AM,2017,February,6,Monday,3,35,Southbank,10
1669306,1749069,01/31/2017 03:00:00 AM,2017,January,31,Tuesday,3,35,Southbank,14
1943332,1903158,07/18/2017 03:00:00 AM,2017,July,18,Tuesday,3,35,Southbank,14
1906555,1866381,06/08/2017 03:00:00 AM,2017,June,8,Thursday,3,35,Southbank,12
1701326,1781089,03/07/2017 03:00:00 AM,2017,March,7,Tuesday,3,35,Southbank,14
1892923,1852749,05/24/2017 03:00:00 AM,2017,May,24,Wednesday,3,35,Southbank,14
2073741,2033567,11/21/2017 03:00:00 AM,2017,November,21,Tuesday,3,35,Southbank,9
2041872,2001698,10/23/2017 03:00:00 AM,2017,October,23,Monday,3,35,Southbank,11
2013998,1973824,09/27/2017 04:00:00 AM,2017,September,27,Wednesday,4,35,Southbank,12
2324596,2185548,04/04/2018 03:00:00 AM,2018,April,4,Wednesday,3,35,Southbank,19
2365694,2329864,08/06/2018 03:00:00 AM,2018,August,6,Monday,3,35,Southbank,8
2513317,2477487,12/05/2018 03:00:00 AM,2018,December,5,Wednesday,3,35,Southbank,12
2274217,2135169,02/19/2018 03:00:00 AM,2018,February,19,Monday,3,35,Southbank,18
2221407,2082359,01/03/2018 04:00:00 AM,2018,January,3,Wednesday,4,35,Southbank,12
2358252,2322422,07/31/2018 03:00:00 AM,2018,July,31,Tuesday,3,35,Southbank,13
2179516,2273888,06/20/2018 04:00:00 AM,2018,June,20,Wednesday,4,35,Southbank,14
2299484,2160436,03/13/2018 03:00:00 AM,2018,March,13,Tuesday,3,35,Southbank,9
2153005,2247392,05/28/2018 04:00:00 AM,2018,May,28,Monday,4,35,Southbank,11
2477246,2441416,11/05/2018 03:00:00 AM,2018,November,5,Monday,3,35,Southbank,13
2462790,2426960,10/24/2018 03:00:00 AM,2018,October,24,Wednesday,3,35,Southbank,11
2401142,2365312,09/04/2018 03:00:00 AM,2018,September,4,Tuesday,3,35,Southbank,10
2666872,2626697,04/09/2019 03:00:00 AM,2019,April,9,Tuesday,3,35,Southbank,6
2859281,2778745,08/08/2019 03:00:00 AM,2019,August,8,Thursday,3,35,Southbank,2
2813417,2939057,12/11/2019 03:00:00 AM,2019,December,11,Wednesday,3,35,Southbank,7
2609114,2568939,02/20/2019 03:00:00 AM,2019,February,20,Wednesday,3,35,Southbank,9
2555376,2519546,01/09/2019 03:00:00 AM,2019,January,9,Wednesday,3,35,Southbank,14
2790222,2750047,07/17/2019 02:00:00 AM,2019,July,17,Wednesday,2,35,Southbank,5
2762353,2722178,06/25/2019 02:00:00 AM,2019,June,25,Tuesday,2,35,Southbank,7
2626102,2585927,03/06/2019 03:00:00 AM,2019,March,6,Wednesday,3,35,Southbank,7
2709991,2669816,05/14/2019 03:00:00 AM,2019,May,14,Tuesday,3,35,Southbank,4
14859,2902469,11/13/2019 04:00:00 AM,2019,November,13,Wednesday,4,35,Southbank,8
2952837,2872606,10/21/2019 03:00:00 AM,2019,October,21,Monday,3,35,Southbank,4
2902734,2822277,09/11/2019 03:00:00 AM,2019,September,11,Wednesday,3,35,Southbank,7
3117294,3117294,04/20/2020 02:00:00 AM,2020,April,20,Monday,2,35,Southbank,0
3014490,3014491,02/05/2020 05:00:00 AM,2020,February,5,Wednesday,5,35,Southbank,0
2987399,2987400,01/16/2020 03:00:00 AM,2020,January,16,Thursday,3,35,Southbank,9
3218610,3218611,07/01/2020 02:00:00 AM,2020,July,1,Wednesday,2,35,Southbank,1
3207382,3207383,06/23/2020 02:00:00 AM,2020,June,23,Tuesday,2,35,Southbank,0
3080368,3080369,03/24/2020 02:00:00 AM,2020,March,24,Tuesday,2,35,Southbank,4
3132502,3132502,05/01/2020 02:00:00 AM,2020,May,1,Friday,2,35,Southbank,0
1076381,1101764,04/02/2015 04:00:00 AM,2015,April,2,Thursday,4,36,Queen St (West),0
1244720,1217783,08/04/2015 02:00:00 AM,2015,August,4,Tuesday,2,36,Queen St (West),0
1377282,1350345,12/21/2015 02:00:00 AM,2015,December,21,Monday,2,36,Queen St (West),1
1025333,1050716,02/03/2015 02:00:00 AM,2015,February,3,Tuesday,2,36,Queen St (West),0
1014363,1039746,01/21/2015 02:00:00 AM,2015,January,21,Wednesday,2,36,Queen St (West),0
1218590,1191653,07/07/2015 04:00:00 AM,2015,July,7,Tuesday,4,36,Queen St (West),0
1192199,1165262,06/10/2015 04:00:00 AM,2015,June,10,Wednesday,4,36,Queen St (West),0
1057762,1083145,03/12/2015 04:00:00 AM,2015,March,12,Thursday,4,36,Queen St (West),0
1113229,1138612,05/13/2015 04:00:00 AM,2015,May,13,Wednesday,4,36,Queen St (West),0
1345228,1318291,11/18/2015 04:00:00 AM,2015,November,18,Wednesday,4,36,Queen St (West),1
1312290,1285353,10/14/2015 04:00:00 AM,2015,October,14,Wednesday,4,36,Queen St (West),0
1276808,1249871,09/07/2015 02:00:00 AM,2015,September,7,Monday,2,36,Queen St (West),0
1490501,1452167,04/01/2016 04:00:00 AM,2016,April,1,Friday,4,36,Queen St (West),0
1635776,1597442,08/24/2016 02:00:00 AM,2016,August,24,Wednesday,2,36,Queen St (West),0
1850513,1697157,12/06/2016 04:00:00 AM,2016,December,6,Tuesday,4,36,Queen St (West),0
1434152,1395864,02/05/2016 04:00:00 AM,2016,February,5,Friday,4,36,Queen St (West),0
1398633,1371696,01/12/2016 04:00:00 AM,2016,January,12,Tuesday,4,36,Queen St (West),0
1586456,1548122,07/05/2016 03:00:00 AM,2016,July,5,Tuesday,3,36,Queen St (West),1
1558172,1519838,06/07/2016 02:00:00 AM,2016,June,7,Tuesday,2,36,Queen St (West),0
1465338,1427050,03/07/2016 03:00:00 AM,2016,March,7,Monday,3,36,Queen St (West),1
1550002,1511668,05/30/2016 04:00:00 AM,2016,May,30,Monday,4,36,Queen St (West),0
1825404,1672048,11/09/2016 04:00:00 AM,2016,November,9,Wednesday,4,36,Queen St (West),0
1812153,1658797,10/26/2016 02:00:00 AM,2016,October,26,Wednesday,2,36,Queen St (West),0
1651397,1613063,09/09/2016 04:00:00 AM,2016,September,9,Friday,4,36,Queen St (West),0
1728006,1807718,04/05/2017 02:00:00 AM,2017,April,5,Wednesday,2,36,Queen St (West),0
2088101,2047927,12/04/2017 02:00:00 AM,2017,December,4,Monday,2,36,Queen St (West),0
1682699,1762462,02/15/2017 03:00:00 AM,2017,February,15,Wednesday,3,36,Queen St (West),0
1668433,1748196,01/30/2017 04:00:00 AM,2017,January,30,Monday,4,36,Queen St (West),0
1938454,1898280,07/13/2017 04:00:00 AM,2017,July,13,Thursday,4,36,Queen St (West),0
1905682,1865508,06/07/2017 04:00:00 AM,2017,June,7,Wednesday,4,36,Queen St (West),0
1721507,1801270,03/29/2017 03:00:00 AM,2017,March,29,Wednesday,3,36,Queen St (West),0
1764868,1844580,05/15/2017 04:00:00 AM,2017,May,15,Monday,4,36,Queen St (West),0
2059512,2019338,11/08/2017 04:00:00 AM,2017,November,8,Wednesday,4,36,Queen St (West),0
2027784,1987610,10/10/2017 02:00:00 AM,2017,October,10,Tuesday,2,36,Queen St (West),0
2007519,1967345,09/21/2017 04:00:00 AM,2017,September,21,Thursday,4,36,Queen St (West),2
2334049,2195001,04/12/2018 04:00:00 AM,2018,April,12,Thursday,4,36,Queen St (West),1
2366970,2331140,08/07/2018 04:00:00 AM,2018,August,7,Tuesday,4,36,Queen St (West),0
2513267,2477437,12/05/2018 02:00:00 AM,2018,December,5,Wednesday,2,36,Queen St (West),1
2258114,2119066,02/05/2018 02:00:00 AM,2018,February,5,Monday,2,36,Queen St (West),1
2236772,2097724,01/17/2018 02:00:00 AM,2018,January,17,Wednesday,2,36,Queen St (West),0
2204148,2298520,07/11/2018 03:00:00 AM,2018,July,11,Wednesday,3,36,Queen St (West),1
2163326,2257713,06/06/2018 03:00:00 AM,2018,June,6,Wednesday,3,36,Queen St (West),1
2300566,2161518,03/14/2018 02:00:00 AM,2018,March,14,Wednesday,2,36,Queen St (West),0
2146043,2240430,05/22/2018 02:00:00 AM,2018,May,22,Tuesday,2,36,Queen St (West),1
2494746,2458916,11/19/2018 12:00:00 PM,2018,November,19,Monday,12,36,Queen St (West),0
2444561,2408731,10/09/2018 04:00:00 AM,2018,October,9,Tuesday,4,36,Queen St (West),2
2402316,2366486,09/05/2018 02:00:00 AM,2018,September,5,Wednesday,2,36,Queen St (West),1
2666873,2626698,04/09/2019 03:00:00 AM,2019,April,9,Tuesday,3,36,Queen St (West),0
2856718,2776182,08/06/2019 04:00:00 AM,2019,August,6,Tuesday,4,36,Queen St (West),0
2812016,2937656,12/10/2019 02:00:00 AM,2019,December,10,Tuesday,2,36,Queen St (West),0
2607965,2567790,02/19/2019 04:00:00 AM,2019,February,19,Tuesday,4,36,Queen St (West),1
2555426,2519596,01/09/2019 04:00:00 AM,2019,January,9,Wednesday,4,36,Queen St (West),1
2799232,2759057,07/24/2019 03:00:00 AM,2019,July,24,Wednesday,3,36,Queen St (West),0
2746113,2705938,06/12/2019 03:00:00 AM,2019,June,12,Wednesday,3,36,Queen St (West),0
2623706,2583531,03/04/2019 04:00:00 AM,2019,March,4,Monday,4,36,Queen St (West),1
2700055,2659880,05/06/2019 02:00:00 AM,2019,May,6,Monday,2,36,Queen St (West),0
8799,2896416,11/08/2019 12:00:00 PM,2019,November,8,Friday,12,36,Queen St (West),0
2929820,2849455,10/03/2019 02:00:00 AM,2019,October,3,Thursday,2,36,Queen St (West),1
2901408,2820947,09/10/2019 02:00:00 AM,2019,September,10,Tuesday,2,36,Queen St (West),0
3094173,3094174,04/03/2020 01:00:00 AM,2020,April,3,Friday,1,36,Queen St (West),0
3021211,3021212,02/10/2020 03:00:00 AM,2020,February,10,Monday,3,36,Queen St (West),0
2968383,2968384,01/02/2020 03:00:00 AM,2020,January,2,Thursday,3,36,Queen St (West),0
3225361,3225362,07/06/2020 01:00:00 AM,2020,July,6,Monday,1,36,Queen St (West),0
3176535,3176536,06/01/2020 02:00:00 AM,2020,June,1,Monday,2,36,Queen St (West),0
3080363,3080364,03/24/2020 02:00:00 AM,2020,March,24,Tuesday,2,36,Queen St (West),0
3136862,3136863,05/04/2020 04:00:00 AM,2020,May,4,Monday,4,36,Queen St (West),0
1079838,1105221,04/06/2015 04:00:00 AM,2015,April,6,Monday,4,37,Lygon St (East),0
1259733,1232796,08/20/2015 03:00:00 AM,2015,August,20,Thursday,3,37,Lygon St (East),0
1385117,1358180,12/29/2015 03:00:00 AM,2015,December,29,Tuesday,3,37,Lygon St (East),0
1024398,1049781,02/02/2015 12:00:00 AM,2015,February,2,Monday,0,37,Lygon St (East),0
1217655,1190718,07/06/2015 04:00:00 AM,2015,July,6,Monday,4,37,Lygon St (East),0
1191175,1164238,06/09/2015 03:00:00 AM,2015,June,9,Tuesday,3,37,Lygon St (East),0
1063091,1088474,03/18/2015 04:00:00 AM,2015,March,18,Wednesday,4,37,Lygon St (East),0
1112295,1137678,05/12/2015 03:00:00 AM,2015,May,12,Tuesday,3,37,Lygon St (East),0
1331788,1304851,11/04/2015 03:00:00 AM,2015,November,4,Wednesday,3,37,Lygon St (East),1
1310380,1283443,10/12/2015 03:00:00 AM,2015,October,12,Monday,3,37,Lygon St (East),0
1272089,1245152,09/02/2015 04:00:00 AM,2015,September,2,Wednesday,4,37,Lygon St (East),1
1496391,1458057,04/07/2016 02:00:00 AM,2016,April,7,Thursday,2,37,Lygon St (East),0
1614608,1576274,08/02/2016 03:00:00 AM,2016,August,2,Tuesday,3,37,Lygon St (East),0
1852394,1699038,12/08/2016 03:00:00 AM,2016,December,8,Thursday,3,37,Lygon St (East),0
1433187,1394899,02/04/2016 05:00:00 AM,2016,February,4,Thursday,5,37,Lygon St (East),0
1394602,1367665,01/08/2016 04:00:00 AM,2016,January,8,Friday,4,37,Lygon St (East),1
1582386,1544052,07/01/2016 02:00:00 AM,2016,July,1,Friday,2,37,Lygon St (East),0
1552067,1513733,06/01/2016 04:00:00 AM,2016,June,1,Wednesday,4,37,Lygon St (East),0
1460315,1422027,03/02/2016 03:00:00 AM,2016,March,2,Wednesday,3,37,Lygon St (East),1
1523200,1484866,05/04/2016 03:00:00 AM,2016,May,4,Wednesday,3,37,Lygon St (East),0
1826302,1672946,11/10/2016 03:00:00 AM,2016,November,10,Thursday,3,37,Lygon St (East),0
1797133,1643777,10/10/2016 04:00:00 AM,2016,October,10,Monday,4,37,Lygon St (East),0
1648374,1610040,09/06/2016 04:00:00 AM,2016,September,6,Tuesday,4,37,Lygon St (East),0
1726108,1805820,04/03/2017 02:00:00 AM,2017,April,3,Monday,2,37,Lygon St (East),0
1962574,1922400,08/07/2017 03:00:00 AM,2017,August,7,Monday,3,37,Lygon St (East),0
2088102,2047928,12/04/2017 02:00:00 AM,2017,December,4,Monday,2,37,Lygon St (East),1
1671094,1750857,02/02/2017 02:00:00 AM,2017,February,2,Thursday,2,37,Lygon St (East),0
1655652,1735415,01/16/2017 03:00:00 AM,2017,January,16,Monday,3,37,Lygon St (East),0
1932690,1892516,07/07/2017 04:00:00 AM,2017,July,7,Friday,4,37,Lygon St (East),0
1903821,1863647,06/05/2017 03:00:00 AM,2017,June,5,Monday,3,37,Lygon St (East),0
1713410,1793173,03/20/2017 04:00:00 AM,2017,March,20,Monday,4,37,Lygon St (East),0
1753033,1832745,05/02/2017 04:00:00 AM,2017,May,2,Tuesday,4,37,Lygon St (East),0
2060571,2020397,11/09/2017 03:00:00 AM,2017,November,9,Thursday,3,37,Lygon St (East),0
2021350,1981176,10/04/2017 03:00:00 AM,2017,October,4,Wednesday,3,37,Lygon St (East),0
1992329,1952155,09/06/2017 04:00:00 AM,2017,September,6,Wednesday,4,37,Lygon St (East),0
2340863,2201815,04/18/2018 02:00:00 AM,2018,April,18,Wednesday,2,37,Lygon St (East),0
2359460,2323630,08/01/2018 03:00:00 AM,2018,August,1,Wednesday,3,37,Lygon St (East),0
2510871,2475041,12/03/2018 03:00:00 AM,2018,December,3,Monday,3,37,Lygon St (East),1
2258163,2119115,02/05/2018 03:00:00 AM,2018,February,5,Monday,3,37,Lygon St (East),0
2223571,2084523,01/05/2018 03:00:00 AM,2018,January,5,Friday,3,37,Lygon St (East),0
2193299,2287671,07/02/2018 02:00:00 AM,2018,July,2,Monday,2,37,Lygon St (East),0
2157567,2251954,06/01/2018 03:00:00 AM,2018,June,1,Friday,3,37,Lygon St (East),0
2309690,2170642,03/22/2018 03:00:00 AM,2018,March,22,Thursday,3,37,Lygon St (East),0
2122095,2216482,05/01/2018 02:00:00 AM,2018,May,1,Tuesday,2,37,Lygon St (East),0
2498839,2463009,11/23/2018 03:00:00 AM,2018,November,23,Friday,3,37,Lygon St (East),0
2435822,2399992,10/02/2018 02:00:00 AM,2018,October,2,Tuesday,2,37,Lygon St (East),0
2412187,2376357,09/13/2018 03:00:00 AM,2018,September,13,Thursday,3,37,Lygon St (East),0
2657274,2617099,04/01/2019 03:00:00 AM,2019,April,1,Monday,3,37,Lygon St (East),0
2859166,2778630,08/08/2019 01:00:00 AM,2019,August,8,Thursday,1,37,Lygon St (East),0
2801481,2927121,12/02/2019 02:00:00 AM,2019,December,2,Monday,2,37,Lygon St (East),0
2607866,2567691,02/19/2019 02:00:00 AM,2019,February,19,Tuesday,2,37,Lygon St (East),0
2557756,2521926,01/11/2019 03:00:00 AM,2019,January,11,Friday,3,37,Lygon St (East),0
2787733,2747558,07/15/2019 03:00:00 AM,2019,July,15,Monday,3,37,Lygon St (East),0
2734891,2694716,06/03/2019 04:00:00 AM,2019,June,3,Monday,4,37,Lygon St (East),0
2648824,2608649,03/25/2019 02:00:00 AM,2019,March,25,Monday,2,37,Lygon St (East),0
2708769,2668594,05/13/2019 03:00:00 AM,2019,May,13,Monday,3,37,Lygon St (East),0
4098,2891719,11/04/2019 09:00:00 PM,2019,November,4,Monday,21,37,Lygon St (East),0
2961812,2881618,10/28/2019 02:00:00 AM,2019,October,28,Monday,2,37,Lygon St (East),1
9563,2845853,09/30/2019 04:00:00 AM,2019,September,30,Monday,4,37,Lygon St (East),0
3091551,3091552,04/01/2020 03:00:00 AM,2020,April,1,Wednesday,3,37,Lygon St (East),0
3014312,3014313,02/05/2020 02:00:00 AM,2020,February,5,Wednesday,2,37,Lygon St (East),0
2968381,2968382,01/02/2020 03:00:00 AM,2020,January,2,Thursday,3,37,Lygon St (East),0
3220053,3220054,07/02/2020 03:00:00 AM,2020,July,2,Thursday,3,37,Lygon St (East),0
3177983,3177984,06/02/2020 03:00:00 AM,2020,June,2,Tuesday,3,37,Lygon St (East),0
3060901,3060901,03/10/2020 03:00:00 AM,2020,March,10,Tuesday,3,37,Lygon St (East),0
3132495,3132495,05/01/2020 02:00:00 AM,2020,May,1,Friday,2,37,Lygon St (East),0
1093234,1118617,04/21/2015 04:00:00 AM,2015,April,21,Tuesday,4,38,Flinders St-Swanston St (West),35
1258759,1231822,08/19/2015 02:00:00 AM,2015,August,19,Wednesday,2,38,Flinders St-Swanston St (West),37
1385118,1358181,12/29/2015 03:00:00 AM,2015,December,29,Tuesday,3,38,Flinders St-Swanston St (West),56
1031419,1056802,02/10/2015 03:00:00 AM,2015,February,10,Tuesday,3,38,Flinders St-Swanston St (West),58
1009780,1035163,01/15/2015 03:00:00 AM,2015,January,15,Thursday,3,38,Flinders St-Swanston St (West),64
1226041,1199104,07/15/2015 03:00:00 AM,2015,July,15,Wednesday,3,38,Flinders St-Swanston St (West),46
1417458,1157310,06/02/2015 02:00:00 AM,2015,June,2,Tuesday,2,38,Flinders St-Swanston St (West),46
1068346,1093729,03/24/2015 02:00:00 AM,2015,March,24,Tuesday,2,38,Flinders St-Swanston St (West),47
1113231,1138614,05/13/2015 04:00:00 AM,2015,May,13,Wednesday,4,38,Flinders St-Swanston St (West),44
1332683,1305746,11/05/2015 02:00:00 AM,2015,November,5,Thursday,2,38,Flinders St-Swanston St (West),66
1316933,1289996,10/19/2015 03:00:00 AM,2015,October,19,Monday,3,38,Flinders St-Swanston St (West),48
1284490,1257553,09/15/2015 02:00:00 AM,2015,September,15,Tuesday,2,38,Flinders St-Swanston St (West),35
1502337,1464003,04/13/2016 03:00:00 AM,2016,April,13,Wednesday,3,38,Flinders St-Swanston St (West),60
1629241,1590907,08/17/2016 03:00:00 AM,2016,August,17,Wednesday,3,38,Flinders St-Swanston St (West),42
1850475,1697119,12/06/2016 03:00:00 AM,2016,December,6,Tuesday,3,38,Flinders St-Swanston St (West),71
1438144,1399856,02/09/2016 03:00:00 AM,2016,February,9,Tuesday,3,38,Flinders St-Swanston St (West),68
1398635,1371698,01/12/2016 04:00:00 AM,2016,January,12,Tuesday,4,38,Flinders St-Swanston St (West),72
1607557,1569223,07/26/2016 03:00:00 AM,2016,July,26,Tuesday,3,38,Flinders St-Swanston St (West),55
1558217,1519883,06/07/2016 03:00:00 AM,2016,June,7,Tuesday,3,38,Flinders St-Swanston St (West),47
1474336,1436048,03/16/2016 02:00:00 AM,2016,March,16,Wednesday,2,38,Flinders St-Swanston St (West),51
1535585,1497251,05/16/2016 03:00:00 AM,2016,May,16,Monday,3,38,Flinders St-Swanston St (West),50
1818815,1665459,11/02/2016 03:00:00 AM,2016,November,2,Wednesday,3,38,Flinders St-Swanston St (West),57
1791411,1638055,10/04/2016 03:00:00 AM,2016,October,4,Tuesday,3,38,Flinders St-Swanston St (West),47
1784523,1631167,09/27/2016 03:00:00 AM,2016,September,27,Tuesday,3,38,Flinders St-Swanston St (West),41
1878043,1724687,01/04/2017 03:00:00 AM,2017,January,4,Wednesday,3,38,Flinders St-Swanston St (West),41
1132026,924169,08/25/2014 02:00:00 AM,2014,August,25,Monday,2,39,Alfred Place,0
975277,1000660,12/01/2014 04:00:00 AM,2014,December,1,Monday,4,39,Alfred Place,0
955906,981289,11/06/2014 03:00:00 AM,2014,November,6,Thursday,3,39,Alfred Place,0
1161714,953857,10/02/2014 02:00:00 AM,2014,October,2,Thursday,2,39,Alfred Place,0
1138329,930472,09/02/2014 01:00:00 AM,2014,September,2,Tuesday,1,39,Alfred Place,0
1080632,1106015,04/07/2015 02:00:00 AM,2015,April,7,Tuesday,2,39,Alfred Place,0
1243826,1216889,08/03/2015 03:00:00 AM,2015,August,3,Monday,3,39,Alfred Place,0
1359658,1332721,12/03/2015 03:00:00 AM,2015,December,3,Thursday,3,39,Alfred Place,0
