ASSET_ID,MAIN_LINE_TYPE,MAIN_CLASS,MAIN_NAME,MATERIAL,PIPE_LENGTH,PIPE_WIDTH,SOIL_TYPE,DATE_RELINED,DATE_OF_CONSTRUCTION,SERVICE_STATUS,PIPE_AGE
M372,CONN,S,LUSATIA PARK MAIN,MSCL,1.69,300,SAND,1/1/1964 12:00:00 AM,1984-09-01,IN,42.0
M372,CONN,S,LUSATIA PARK MAIN,MSCL,1.14,300,SAND,1/1/1964 12:00:00 AM,1984-09-01,IN,42.0
M372,CONN,S,LUSATIA PARK MAIN,MSCL,1.14,300,SAND,1/1/1964 12:00:00 AM,1984-09-01,IN,42.0
M372,CROSS,S,LUSATIA PARK MAIN,MS,1.57,300,SAND,1/1/1964 12:00:00 AM,1964-01-01,IN,62.0
M372,CONN,S,LUSATIA PARK MAIN,MSCL,1.69,300,CRK,1/1/1986 12:00:00 AM,1984-09-01,IN,42.0
M372,CONN,S,LUSATIA PARK MAIN,MSCL,1.14,300,CRK,1/1/1986 12:00:00 AM,1984-09-01,IN,42.0
R010,INLET,S,MITCHAM RESERVOIR,MS,1.86,600,,,1980-01-01,IN,46.0
R086,INLET,S,PLENTY RESERVOIR,MS,3.83,900,,,1980-01-01,IN,46.0
M281,MAINBG,T,CARDINIA-DAND'G-NOTTING HILL M,MS,430.24,1700,SNC,1/1/1974 12:00:00 AM,1976-01-01,IN,50.0
M258,MAINBG,T,MAROONDAH AQUADUCT REPLACEMENT,MS,7.17,2100,SAND,1/1/1979 12:00:00 AM,1979-01-01,IN,47.0
M348,MAINBG,T,MORANG BCH OF WINNEKE-PRESTON,MS,2552.37,2100,CRK,1/1/1980 12:00:00 AM,1980-01-01,IN,46.0
R167,INLET,S,CRANBOURNE RESERVOIR,MS,0.88,300,,,1980-01-01,IN,46.0
H110,INLET,S,DEVILBEND DAM,MSCL,3.2,900,UNKN,,1964-01-01,IN,62.0
M281,MAINBG,T,CARDINIA-DAND'G-NOTTING HILL M,MS,184.21,1700,SAND,1/1/1974 12:00:00 AM,1974-01-01,IN,52.0
H080,MAINAG,S,THOMSON DAM,MS,2.4,2400,,,1986-01-01,IN,40.0
P069,MAINBG,S,(NOT OP) GALLAGHERS RD PS,MS,8.22,750,UNKN,,1970-01-01,IN,56.0
P099,MAINBG,S,SOUTH MORANG PS,MS,1.52,450,UNKN,,,IN,
H060,OFTAKE,S,CARDINIA DAM,MS,1.13,300,,,1980-01-01,IN,46.0
M055,OFTAKE,S,NO 1 OLINDA-MITCHAM MAIN,MSCL,0.59,150,CLAY,1/1/1963 12:00:00 AM,1914-01-01,IN,112.0
M041,OFTAKE,S,MERRI CK - NORTHCOTE-PUNT RD,MSCL,1.59,300,CLAY,1/1/1928 12:00:00 AM,1928-01-01,IN,98.0
R148,OFTAKE,S,PAKENHAM RESERVOIR,MS,55.69,900,,,1980-01-01,IN,46.0
R148,OFTAKE,S,PAKENHAM RESERVOIR,MS,3.15,600,,,1980-01-01,IN,46.0
R038,INLET,S,WANTIRNA SOUTH RESERVOIR,MS,24.12,450,UNKN,,1965-01-01,IN,61.0
R038,INLET,S,WANTIRNA SOUTH RESERVOIR,MS,1.69,450,UNKN,,1965-01-01,IN,61.0
R038,INLET,S,WANTIRNA SOUTH RESERVOIR,MS,156.67,450,UNKN,,1965-01-01,IN,61.0
Z021,MAINBG,S,PRESTON RES MINI HYDRO,MS,37.57,1350,,,2009-07-20,IN,17.0
M160,MAINBG,T,PRESTON - FOOTSCRAY MAIN,MS,52.55,1350,CLAY,1/1/1958 12:00:00 AM,1958-02-01,IN,68.0
R006,MAINBG,S,ESSENDON NORTH RESERVOIR,MS,8.63,900,,,1980-01-01,IN,46.0
M192,MAINBG,T,EPPING-GREENVALE MAIN,MS,13.23,825,SAND,1/1/1971 12:00:00 AM,1971-01-01,IN,55.0
M280,MAINBG,T,GREENVALE RESERVOIR OUTLET,MS,169.58,1350,CRK,1/1/1971 12:00:00 AM,1971-01-01,IN,55.0
R022,MAINBG,S,PRESTON NO3 RESERVOIR,MSCL,3.8,1150,UNKN,,1968-01-01,IN,58.0
R022,MAINBG,S,PRESTON NO3 RESERVOIR,MSCL,3.15,1150,UNKN,,1968-01-01,IN,58.0
M194,MAINBG,S,EPPING-PRESTON MAIN,MS,4.11,1150,CLAY,1/1/1960 12:00:00 AM,1960-01-01,IN,66.0
M194,MAINBG,T,EPPING-PRESTON MAIN,MS,523.05,1150,CLAY,1/1/1960 12:00:00 AM,1960-01-01,IN,66.0
M194,MAINBG,T,EPPING-PRESTON MAIN,MS,542.4,1150,CLAY,1/1/1960 12:00:00 AM,1960-01-01,IN,66.0
M478,MAINBG,T,CARDINIA - PEARCEDALE DUP,MS,1809.8,1350,CRK,1/1/2001 12:00:00 AM,2001-01-01,IN,25.0
M022,MAINBG,T,MITCHAM-NOTTING HILL MAIN,MSLB,0.65,600,CLAY,1/1/1975 12:00:00 AM,1955-01-01,IN,71.0
A014,SIPHBG,T,TARAGO MAIN RACE,CONC,20.07,900,,,1955-01-01,IN,71.0
A014,SIPHBG,T,TARAGO MAIN RACE,RC,38.03,900,UNKN,,1955-01-01,IN,71.0
A014,SIPHBG,T,TARAGO MAIN RACE,RC,5.52,900,,,1955-01-01,IN,71.0
A014,AQDUCT,T,TARAGO MAIN RACE,RC,39.56,0,UNKN,,1951-01-01,IN,75.0
A014,AQDUCT,T,TARAGO MAIN RACE,RC,33.31,0,,,1951-01-01,IN,75.0
M232,MAINBG,T,HARRIS GULLY MAIN,MS,1.55,1150,CLAY,1/1/1965 12:00:00 AM,1965-01-01,IN,61.0
M232,MAINBG,S,HARRIS GULLY MAIN,MS,0.32,150,CLAY,1/1/1965 12:00:00 AM,1965-01-01,IN,61.0
M232,MAINBG,T,HARRIS GULLY MAIN,MS,2.14,1150,CLAY,1/1/1965 12:00:00 AM,1965-01-01,IN,61.0
M232,MAINBG,S,HARRIS GULLY MAIN,MS,3.04,150,CLAY,1/1/1965 12:00:00 AM,1965-01-01,IN,61.0
M372,CONN,S,LUSATIA PARK MAIN,MSCL,1.14,300,CRK,1/1/1986 12:00:00 AM,1984-09-01,IN,42.0
M372,CONN,S,LUSATIA PARK MAIN,MSCL,1.57,300,CRK,1/1/1986 12:00:00 AM,1984-09-01,IN,42.0
M372,MAINBG,T,LUSATIA PARK MAIN,MS,153.66,300,SAND,1/1/1985 12:00:00 AM,1984-09-01,IN,42.0
M372,MAINBG,T,LUSATIA PARK MAIN,MS,0.5,300,SAND,1/1/1985 12:00:00 AM,1984-09-01,IN,42.0
M372,MAINBG,T,LUSATIA PARK MAIN,MS,0.51,300,SAND,1/1/1985 12:00:00 AM,1984-09-01,IN,42.0
M372,MAINBG,T,LUSATIA PARK MAIN,MS,23.45,300,CRK,1/1/1986 12:00:00 AM,1986-01-01,IN,40.0
M372,MAINBG,T,LUSATIA PARK MAIN,DI,15.53,300,SAND,1/1/1985 12:00:00 AM,1984-09-01,IN,42.0
M113,MAINBG,T,MITCHAM - SURREY HILLS DUP.,MS,736.05,1150,CLAY,1/1/1984 12:00:00 AM,1939-01-01,IN,87.0
P168,MAINBG,S,YERING GORGE PS,MS,1.29,1100,,,1980-01-01,IN,46.0
M182,BRANCH,S,BROOKLYN-GALVIN-LAVERTON MAIN,MSCL,2.51,150,CLAY,1/1/1961 12:00:00 AM,1961-01-01,IN,65.0
P254,MAINBG,S,GOULBURN RIVER PUMPING STATION,MSCL,0.62,150,,,2010-02-01,IN,16.0
H030,MAINBG,S,O'SHANNASSY DAM,MS,1.11,800,,,1980-01-01,IN,46.0
M078,BYPASS,S,ROSANNA - PRESTON MAIN,MSCL,0.89,225,CRK,1/1/1976 12:00:00 AM,1976-01-01,IN,50.0
M402,BYPASS,S,GREENVALE - OUTLET NO 2 MAIN,MSCL,7.67,225,CRK,1/1/1971 12:00:00 AM,1989-01-01,IN,37.0
M275,BYPASS,S,MCMAHONS CK DIVERSION MAIN,MSCL,0.79,225,CLAY,1/1/1968 12:00:00 AM,1969-01-01,IN,57.0
H070,MAINBG,S,GREENVALE DAM,MS,0.84,1700,,,1980-01-01,IN,46.0
R032,MAINBG,S,ST ALBANS RESERVOIR,MS,4.22,900,,,1980-01-01,IN,46.0
H080,MAINBG,S,THOMSON DAM,UPVC,29.34,100,,,1986-01-01,IN,40.0
M281,BYPASS,S,CARDINIA-DAND'G-NOTTING HILL M,MSCL,1.15,300,SAND,1/1/1974 12:00:00 AM,1984-01-01,IN,42.0
R099,BRANCH,S,CRESSWELL RESERVOIR,DI,2.94,225,UNKN,,,IN,
R099,INLET,S,CRESSWELL RESERVOIR,DI,7.18,375,UNKN,,,IN,
A006,AQDUCT,T,GRACE BURN AQUEDUCT,CONC,3.86,0,UNKN,,1891-01-01,IN,135.0
R099,INLET,S,CRESSWELL RESERVOIR,DI,2.74,375,UNKN,,,IN,
R099,INLET,S,CRESSWELL RESERVOIR,AC,1.04,250,UNKN,,,IN,
R099,BRANCH,S,CRESSWELL RESERVOIR,DI,23.22,250,UNKN,,,IN,
R099,MAINBG,S,CRESSWELL RESERVOIR,MS,1.08,450,,,1980-01-01,IN,46.0
R099,INLET,S,CRESSWELL RESERVOIR,AC,1.07,250,UNKN,,,IN,
R099,MAINBG,S,CRESSWELL RESERVOIR,MS,43.8,450,,,1980-01-01,IN,46.0
M197,MAINBG,T,SILVAN-PRESTON MAIN,MS,16.94,1700,SAND,1/1/1962 12:00:00 AM,1962-01-01,IN,64.0
M293,MAINBG,T,MONBULK NO2 DELIVERY MAIN,MS,1.96,375,CLAY,1/1/1977 12:00:00 AM,1977-01-01,IN,49.0
M420,OFTAKE,S,TARAGO - WESTERN PORT MAIN,MSCL,3.51,375,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
M319,OFTAKE,S,QUARRY HILL RISING MAIN,MSCL,1.32,600,C&BS,1/1/1977 12:00:00 AM,2007-04-11,IN,19.0
M195,OFTAKE,S,MT WAVERLY OUTLET MAIN,MSCL,1.63,150,SNC,1/1/1962 12:00:00 AM,1988-06-10,IN,38.0
P118,OUTLET,S,PLENTY PUMP STATION,MS,5.25,1350,UNKN,,,IN,
R025,OUTLET,S,SURRY HILLS NO1 RESERVOIR,CI,127.69,375,,,1980-01-01,IN,46.0
H030,OUTLET,,O'SHANNASSY DAM,MS,11.16,900,,,1980-01-01,IN,46.0
M333,MAINBG,T,GREENVALE-YUROKE-SYDENHAM,MS,375.99,1150,CRK,1/1/1978 12:00:00 AM,1978-01-01,IN,48.0
M420,MAINBG,T,TARAGO - WESTERN PORT MAIN,MS,4.19,1050,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
M441,MAINBG,T,LANGWARRIN - BITTERN NO 2 MAIN,RC,102.33,825,CLAY,,1959-01-01,IN,67.0
M420,OUTLET,T,TARAGO - WESTERN PORT MAIN,MS,0.78,1150,,1/1/1979 12:00:00 AM,1973-08-01,IN,53.0
M420,OFTAKE,S,TARAGO - WESTERN PORT MAIN,MSCL,3.31,100,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
M420,BYPASS,S,TARAGO - WESTERN PORT MAIN,MSCL,1.55,150,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
M420,BYPASS,S,TARAGO - WESTERN PORT MAIN,MSCL,1.54,150,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
M420,MAINBG,T,TARAGO - WESTERN PORT MAIN,MS,4.09,1050,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
M420,OFTAKE,S,TARAGO - WESTERN PORT MAIN,MSCL,3.31,100,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
M420,MAINBG,T,TARAGO - WESTERN PORT MAIN,MS,0.9,1050,SAND,1/1/1979 12:00:00 AM,1979-01-01,IN,47.0
M420,MAINBG,T,TARAGO - WESTERN PORT MAIN,MS,2067.16,1050,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
M192,MAINBG,T,EPPING-GREENVALE MAIN,MS,1.66,500,SAND,,2010-02-01,IN,16.0
M192,MAINBG,T,EPPING-GREENVALE MAIN,MS,0.99,825,SAND,,2010-02-01,IN,16.0
M192,MAINBG,T,EPPING-GREENVALE MAIN,MS,10.726,825,SAND,1/1/1971 12:00:00 AM,1971-01-01,IN,55.0
M192,MAINBG,T,EPPING-GREENVALE MAIN,MS,0.499,825,SAND,,2010-02-01,IN,16.0
M192,MAINBG,T,EPPING-GREENVALE MAIN,MS,0.563,500,SAND,,2010-02-01,IN,16.0
M192,MAINBG,T,EPPING-GREENVALE MAIN,MS,0.743,500,SAND,,2010-02-01,IN,16.0
M192,MAINBG,T,EPPING-GREENVALE MAIN,MS,0.698,800,SAND,,2010-02-01,IN,16.0
M192,MAINBG,T,EPPING-GREENVALE MAIN,MS,0.774,600,SAND,,2010-02-01,IN,16.0
A014,SIPHBG,T,TARAGO MAIN RACE,CONC,19.6,900,,,1967-01-01,IN,59.0
A014,SIPHBG,T,TARAGO MAIN RACE,CONC,37.98,900,,,1967-01-01,IN,59.0
A014,SIPHBG,T,TARAGO MAIN RACE,CONC,4.57,900,,,1966-01-01,IN,60.0
A014,AQDUCT,T,TARAGO MAIN RACE,RC,140.41,0,UNKN,,1951-01-01,IN,75.0
M419,OFTAKE,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,8.74,80,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,BYPASS,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,7.26,150,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
B190,BYPASS,S,AQUEDUCT RD LANGWARRIN PRV,MSCL,2.33,100,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,BYPASS,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,7.41,150,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,BYPASS,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,2.91,375,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,OFTAKE,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,8.86,225,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,BYPASS,S,LANGWARRIN - BITTERN NO 3 MAIN,CICL,2.49,150,SAND,1/1/1979 12:00:00 AM,1972-01-01,IN,54.0
A014,AQDUCT,T,TARAGO MAIN RACE,RC,548.59,0,UNKN,,1951-01-01,IN,75.0
M419,BYPASS,S,LANGWARRIN - BITTERN NO 3 MAIN,CICL,2.58,150,SAND,1/1/1979 12:00:00 AM,1972-01-01,IN,54.0
A005,AQDUCT,T,MAROONDAH,CONC,651.88,0,CLAY,,1889-01-01,IN,137.0
A005,AQDUCT,T,MAROONDAH,CONC,384.99,0,CLAY,,1889-01-01,IN,137.0
A005,AQDUCT,T,MAROONDAH,CONC,35.93,0,CLAY,,1889-01-01,IN,137.0
P258,MAINBG,S,CARDINIA - SILVAN PUMP STATION,MSCL,49.86,1700,,,2011-08-05,IN,15.0
R143,BYPASS,S,MORNINGTON RESERVOIR,MS,1.21,450,,,1980-01-01,IN,46.0
R015,BYPASS,S,MT VIEW RESERVOIR,MS,1.0,225,,,1980-01-01,IN,46.0
R019,BYPASS,S,OLINDA RESERVOIR,MS,9.91,900,,,1980-01-01,IN,46.0
R020,MAINBG,S,PRESTON NO1 RESERVOIR,,21.92,750,,,2013-03-04,IN,13.0
M158,MAINBG,T,SURREY HILLS - ROSANNA,MS,2.0,800,CLAY,1/1/1957 12:00:00 AM,1957-01-01,IN,69.0
P245,MAINBG,S,KALLISTA PS,MS,2.71,150,,,2001-11-22,IN,25.0
M104,CONN,S,MORANG OUTLET,CICL,1.37,150,CLAY,1/1/1987 12:00:00 AM,1966-06-30,IN,60.0
M022,CROSS,S,MITCHAM-NOTTING HILL MAIN,MSCL,11.41,600,CLAY,1/1/1968 12:00:00 AM,1984-01-01,IN,42.0
M132,CROSS,S,SILVA-MT WAVERLY MAIN,MS,1.04,450,CLAY,1/1/1957 12:00:00 AM,1957-01-01,IN,69.0
M467,MAINBG,T,CARDINIA DRAINAGE RISING MAIN,MS,846.4,600,SAND,1/1/1973 12:00:00 AM,1973-01-01,IN,53.0
M056,MAINBG,T,OLINDA-MITCHAM NO.3,MS,1106.52,1150,CLAY,1/1/1981 12:00:00 AM,1936-01-01,IN,90.0
M132,CROSS,S,SILVA-MT WAVERLY MAIN,MSCL,1.02,225,CLAY,1/1/1957 12:00:00 AM,1957-01-01,IN,69.0
M350,CROSS,S,WESTERN TRANSFER MAIN,MSCL,8.44,1150,CLAY,1/1/1983 12:00:00 AM,1984-01-01,IN,42.0
R099,OUTLET,S,CRESSWELL RESERVOIR,AC,2.98,250,UNKN,,,IN,
R099,INLET,S,CRESSWELL RESERVOIR,AC,7.44,250,UNKN,,,IN,
R099,OUTLET,S,CRESSWELL RESERVOIR,MS,2.61,150,UNKN,,,IN,
R099,INLET,S,CRESSWELL RESERVOIR,AC,9.8,250,UNKN,,,IN,
R099,BRANCH,S,CRESSWELL RESERVOIR,DI,1.75,225,UNKN,,,IN,
A006,OFTAKE,S,GRACE BURN AQUEDUCT,AC,3.62,225,UNKN,,1889-01-01,IN,137.0
R099,OUTLET,S,CRESSWELL RESERVOIR,AC,1.3,250,UNKN,,,IN,
R099,BRANCH,S,CRESSWELL RESERVOIR,DI,7.38,225,UNKN,,,IN,
A006,AQDUCT,T,GRACE BURN AQUEDUCT,CONC,7.04,0,UNKN,,1891-01-01,IN,135.0
R099,OUTLET,S,CRESSWELL RESERVOIR,MS,4.43,150,UNKN,,,IN,
R099,INLET,S,CRESSWELL RESERVOIR,DI,1.92,225,UNKN,,,IN,
R099,BRANCH,S,CRESSWELL RESERVOIR,DI,1.77,250,UNKN,,,IN,
R099,BRANCH,S,CRESSWELL RESERVOIR,DI,3.02,225,UNKN,,,IN,
R099,BYPASS,S,CRESSWELL RESERVOIR,AC,32.1,250,UNKN,,,IN,
R099,BRANCH,S,CRESSWELL RESERVOIR,DI,8.73,500,UNKN,,,IN,
B075,MAINBG,S,BRITTANIA CREEK PRV,MS,0.35,150,UNKN,,1985-01-01,IN,41.0
B032,MAINBG,S,ARDEER PRV,MSEL,2.77,1150,UNKN,,1973-01-01,IN,53.0
M193,MAINBG,T,KENNY ST-BROADMEADOWS MAIN,MS,168.03,900,CLAY,1/1/1994 12:00:00 AM,1965-01-01,IN,61.0
M158,MAINBG,T,SURREY HILLS - ROSANNA,MS,1.91,1150,CLAY,1/1/1957 12:00:00 AM,2005-06-02,IN,21.0
M113,MAINBG,T,MITCHAM - SURREY HILLS DUP.,MS,27.26,1150,CLAY,1/1/1984 12:00:00 AM,1939-01-01,IN,87.0
P168,MAINBG,S,YERING GORGE PS,MS,1.72,1500,,,1980-01-01,IN,46.0
M420,MAINBG,T,TARAGO - WESTERN PORT MAIN,MS,4321.63,1050,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
M420,MAINBG,T,TARAGO - WESTERN PORT MAIN,MS,189.09,1050,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
M420,MAINBG,T,TARAGO - WESTERN PORT MAIN,MS,1671.25,1050,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
M419,CONN,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,1.2,600,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,OFTAKE,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,2.21,150,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,OFTAKE,S,LANGWARRIN - BITTERN NO 3 MAIN,CICL,6.57,300,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,OFTAKE,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,8.75,225,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,CONN,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,2.2,375,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,OFTAKE,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,1.54,150,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,OFTAKE,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,8.74,80,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,OFTAKE,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,8.74,225,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,OFTAKE,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,8.75,80,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,OFTAKE,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,8.86,225,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,OFTAKE,S,LANGWARRIN - BITTERN NO 3 MAIN,MSCL,8.74,80,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
M419,CONN,S,LANGWARRIN - BITTERN NO 3 MAIN,AC,20.01,300,CLAY,1/1/1971 12:00:00 AM,1972-01-01,IN,54.0
B082,MAINBG,S,YARRA JUNJCTION (LOWES RD) PRV,MS,2.9,375,UNKN,,1986-01-01,IN,40.0
M132,CROSS,S,SILVA-MT WAVERLY MAIN,MS,2.2,300,CLAY,1/1/1957 12:00:00 AM,1965-01-01,IN,61.0
B190,MAINBG,S,AQUEDUCT RD LANGWARRIN PRV,MS,0.71,300,UNKN,,1967-01-01,IN,59.0
P245,CROSS,S,KALLISTA PS,MS,1.97,375,,,1980-01-01,IN,46.0
R032,CROSS,S,ST ALBANS RESERVOIR,MS,11.49,600,,,1980-01-01,IN,46.0
H040,CROSS,S,UPPER YARRA DAM,CI,0.35,100,,,1980-01-01,IN,46.0
M055,MAINBG,T,NO 1 OLINDA-MITCHAM MAIN,MSLB,1.53,900,CLAY,1/1/1914 12:00:00 AM,1914-01-01,IN,112.0
R025,INLET,S,SURRY HILLS NO1 RESERVOIR,CI,1.0,300,,,1980-01-01,IN,46.0
R086,INLET,S,PLENTY RESERVOIR,MS,2.8,600,,,1980-01-01,IN,46.0
M281,MAINBG,S,CARDINIA-DAND'G-NOTTING HILL M,MS,80.98,1700,SAND,1/1/1974 12:00:00 AM,1974-01-01,IN,52.0
M350,MAINBG,T,WESTERN TRANSFER MAIN,MS,4.16,1350,CLAY,1/1/1984 12:00:00 AM,1984-01-01,IN,42.0
R167,INLET,S,CRANBOURNE RESERVOIR,MS,1.36,300,,,1980-01-01,IN,46.0
M113,INLET,S,MITCHAM - SURREY HILLS DUP.,MS,35.29,900,CRK,1/1/1995 12:00:00 AM,1995-01-01,IN,31.0
M078,MAINBG,T,ROSANNA - PRESTON MAIN,MS,1.4,1150,CLAY,1/1/1940 12:00:00 AM,1940-01-01,IN,86.0
H080,MAINAG,S,THOMSON DAM,MS,1.4,1700,,,1986-01-01,IN,40.0
R099,OUTLET,S,CRESSWELL RESERVOIR,AC,2.58,250,UNKN,,,IN,
R099,BRANCH,S,CRESSWELL RESERVOIR,AC,10.03,200,UNKN,,,IN,
M477,MAINBG,T,HEALESVILLE MAROONDAH MAIN,DI,6.84,225,UNKN,12/1/1997 12:00:00 AM,1997-12-01,IN,29.0
M477,MAINBG,T,HEALESVILLE MAROONDAH MAIN,DI,1.71,150,UNKN,12/1/1997 12:00:00 AM,1997-12-01,IN,29.0
M182,BRANCH,S,BROOKLYN-GALVIN-LAVERTON MAIN,MSCL,2.85,600,CLAY,1/1/1961 12:00:00 AM,1961-01-01,IN,65.0
M192,MAINBG,T,EPPING-GREENVALE MAIN,MS,1.79,813,UNKN,7/1/2005 12:00:00 AM,2005-07-01,IN,21.0
P168,MAINBG,S,YERING GORGE PS,MS,0.98,450,,,1980-01-01,IN,46.0
M078,BYPASS,S,ROSANNA - PRESTON MAIN,MSCL,6.07,225,CLAY,1/1/1940 12:00:00 AM,2007-08-29,IN,19.0
M378,BYPASS,S,CARDINIA - BERWICK MAIN,MSCL,5.85,300,SAND,1/1/1981 12:00:00 AM,1981-01-01,IN,45.0
M281,BYPASS,S,CARDINIA-DAND'G-NOTTING HILL M,MSCL,6.49,225,SAND,1/1/1974 12:00:00 AM,1974-01-01,IN,52.0
R020,MAINBG,S,PRESTON NO1 RESERVOIR,MS,0.88,600,,,2006-07-03,IN,20.0
H070,MAINBG,S,GREENVALE DAM,MS,8.97,1700,,,1980-01-01,IN,46.0
R020,MAINBG,S,PRESTON NO1 RESERVOIR,,1.93,600,,,2013-03-04,IN,13.0
M281,MAINBG,T,CARDINIA-DAND'G-NOTTING HILL M,MS,2.23,1600,SAND,,2011-08-26,IN,15.0
M274,BYPASS,S,STARVATION CRK DIVERSION MAIN,MSCL,0.55,150,CRK,1/1/1946 12:00:00 AM,1968-01-01,IN,58.0
P258,MAINBG,S,CARDINIA - SILVAN PUMP STATION,MSCL,20.77,800,,,2011-08-05,IN,15.0
M160,BYPASS,S,PRESTON - FOOTSCRAY MAIN,MSCL,3.27,225,CLAY,1/1/1958 12:00:00 AM,1958-03-01,IN,68.0
R143,BYPASS,S,MORNINGTON RESERVOIR,MS,2.14,150,,,1980-01-01,IN,46.0
P185,MAINBG,S,TARAGO RES PS,MS,1.21,750,UNKN,,,IN,
P185,MAINBG,S,TARAGO RES PS,MS,1.2,750,UNKN,,,IN,
P185,MAINBG,S,TARAGO RES PS,MS,0.54,250,,,1980-01-01,IN,46.0
P185,MAINBG,S,TARAGO RES PS,MS,0.58,250,,,1980-01-01,IN,46.0
P185,MAINBG,S,TARAGO RES PS,MS,0.55,250,,,1980-01-01,IN,46.0
P185,MAINBG,S,TARAGO RES PS,MS,0.35,300,,,1980-01-01,IN,46.0
P185,MAINBG,S,TARAGO RES PS,MS,0.73,250,,,1980-01-01,IN,46.0
P185,MAINBG,,TARAGO RES PS,MS,0.71,250,,,1980-01-01,IN,46.0
P185,MAINBG,S,TARAGO RES PS,MS,0.34,300,,,1980-01-01,IN,46.0
P185,MAINBG,S,TARAGO RES PS,MS,0.75,250,,,1980-01-01,IN,46.0
P185,MAINBG,,TARAGO RES PS,MS,0.72,250,,,1980-01-01,IN,46.0
P185,MAINBG,S,TARAGO RES PS,MS,0.07,300,,,1980-01-01,IN,46.0
P185,MAINBG,S,TARAGO RES PS,MS,0.77,250,,,1980-01-01,IN,46.0
P185,MAINBG,,TARAGO RES PS,MS,0.71,250,,,1980-01-01,IN,46.0
P185,MAINBG,S,TARAGO RES PS,MS,0.28,750,,,1980-01-01,IN,46.0
P069,MAINBG,S,(NOT OP) GALLAGHERS RD PS,MS,44.43,900,UNKN,,1970-01-01,IN,56.0
P099,MAINBG,S,SOUTH MORANG PS,MS,4.95,1150,UNKN,,,IN,
M055,OFTAKE,S,NO 1 OLINDA-MITCHAM MAIN,MSCL,2.16,300,CLAY,1/1/1976 12:00:00 AM,1914-01-01,IN,112.0
M479,OFTAKE,S,BITTERN RES BYPASS MAIN,MSCL,3.0,450,SAND,1/1/1999 12:00:00 AM,1999-01-01,IN,27.0
P058,MAINBG,S,EPPING PS,MS,1.54,800,CLAY,,1960-01-01,IN,66.0
M477,MAINBG,T,HEALESVILLE MAROONDAH MAIN,DI,0.73,150,CLAY,12/1/1997 12:00:00 AM,1998-04-17,IN,28.0
A006,AQDUCT,T,GRACE BURN AQUEDUCT,CONC,5.22,0,UNKN,,1891-01-01,IN,135.0
M477,MAINBG,T,HEALESVILLE MAROONDAH MAIN,UPVC,936.1,225,CLAY,12/1/1997 12:00:00 AM,1998-04-17,IN,28.0
A006,AQDUCT,T,GRACE BURN AQUEDUCT,CONC,24.42,0,UNKN,,1891-01-01,IN,135.0
