Geo Point,Geo Shape,seg_id,str_type,status_id,seg_descr,poly_area,gisid,street_id,seg_part
3217,1701,10717,9,4,3376,2224,406,119563,1
1908,2131,20932,3,2,1497,411,2626,520,1
3104,1804,20064,0,1,1949,323,3061,1086,1
1646,1421,22677,0,1,835,1848,717,552,1
921,3179,20686,4,3,2303,589,1559,828,1
171,242,22974,3,2,211,2151,595,119679,1
457,2080,22369,3,2,1165,3186,2084,649,1
3011,3680,21967,3,2,3719,5794,798,1169,1
455,145,21810,4,3,2429,2007,2172,1425,1
948,3074,20536,3,2,2345,3020,1572,840,1
3274,3807,30590,9,4,2836,11,2494,1520,1
129,596,23048,0,1,1871,201,501,119624,1
2071,2985,30215,9,4,2853,38,154,1709,1
2451,800,23227,0,1,1624,3935,3854,640,1
1655,1458,21080,4,3,501,98,2693,1882,1
3265,3520,22799,2,13,173,1973,3552,422,1
2295,3670,21568,4,3,225,479,838,117931,1
343,221,21771,3,2,3777,1858,2346,1310,1
5,921,22924,3,2,3293,1973,368,119265,1
3169,3819,22634,3,2,3712,1273,3543,1170,1
598,1025,30317,9,4,3015,139,239,3123,1
1074,129,22536,4,3,1203,154,2166,3233,1
306,700,23080,4,3,3294,1353,529,119643,1
4089,3742,22725,0,1,2018,246,1015,1127,1
2668,2786,20054,3,2,2001,325,3070,0,1
3850,20,30856,9,4,2390,292,4041,120126,1
1785,1426,21004,4,3,825,295,2799,1228,1
256,291,22992,3,2,927,455,608,119662,1
2184,2509,30472,9,4,2984,146,2418,3066,1
228,297,23083,4,3,3311,400,588,119667,1
3273,2548,20130,3,2,1842,338,3492,0,1
176,255,23085,4,3,3705,485,590,119677,1
3543,2911,22065,0,1,1484,1764,3721,1345,1
3423,1338,22448,3,2,1272,7141,3806,117766,1
865,3557,21368,4,3,559,457,1757,242,1
351,203,21805,3,2,3693,590,2383,1441,1
1334,3540,20613,4,3,569,217,1766,213,1
1440,2196,22902,4,3,1303,419,3501,1300,1
2995,4137,21918,0,1,1322,1458,1388,714,1
4145,3791,22309,4,3,59,766,922,1198,1
231,281,23218,3,2,928,532,601,119662,1
3269,1636,10717,9,4,3376,597,407,119563,3
1840,2519,20463,3,2,1443,936,1641,0,1
3365,3116,22493,3,2,3073,2889,3128,3197,1
2211,1953,21532,0,1,947,641,1205,586,1
131,265,23082,3,2,3300,1293,594,119680,1
3604,3060,22070,3,2,2117,3660,3725,1348,1
3780,2974,22877,0,1,1986,2915,364,364,1
2065,2355,21628,3,2,997,3513,1223,599,1
1259,623,21668,3,2,1399,245,2253,395,1
906,338,23287,4,3,2650,110,3947,120082,1
1362,1690,21178,3,2,805,3095,2767,541,1
2546,1725,22823,4,3,244,196,1497,1446,1
1931,1482,21352,3,2,1295,676,1082,696,1
3744,2584,22051,3,2,2115,5338,3707,1348,1
877,3218,20553,3,2,1543,919,1828,0,1
3181,1997,20191,0,1,2150,2745,3443,761,1
3414,1129,22913,3,2,260,4472,1462,455,1
258,239,21803,4,3,818,158,2379,1409,1
472,925,23241,4,3,3766,387,3890,119782,1
3337,3821,21981,3,2,1662,135,784,745,1
3266,3545,22799,2,13,173,2516,3549,422,2
1275,1515,23358,4,3,2714,92,293,3200,1
1544,3188,30219,9,4,2976,37,158,3053,1
2199,2888,21616,3,2,3267,3070,1215,1045,1
4125,3953,22484,0,1,3104,1531,1075,1004,1
3854,1991,22012,4,3,433,463,352,1448,1
2539,724,23235,4,3,2626,2447,3885,119778,1
2858,2021,20013,3,2,2326,6068,3102,803,1
2048,2809,20743,4,3,514,273,1995,1947,1
3991,3837,22227,3,2,894,2822,899,572,1
3678,1092,30880,12,8,3790,573,4110,3094,1
608,433,21693,3,2,2376,1862,2268,847,1
2315,1327,21468,3,2,33,1703,1311,371,1
3923,3317,22094,3,2,903,2085,3744,360,1
3144,4132,21953,4,3,629,66,1361,27,1
1971,1659,30513,9,4,2892,65,2449,2894,1
3933,2822,22116,0,1,1687,1109,3769,1359,1
1871,2421,20455,3,2,2226,2118,1649,786,1
2934,895,22782,4,3,3173,1039,3158,117866,1
1690,3110,20545,3,2,1544,902,1563,0,1
862,1736,22337,3,2,1166,2232,2054,649,1
1629,1397,21072,4,3,2307,2028,2898,832,1
4143,3905,22308,0,1,779,16212,921,529,1
787,1046,23370,4,3,2709,45,266,2957,1
38,2392,22393,0,1,3254,22142,1865,1041,1
1324,1944,21131,0,1,1609,2782,2740,632,1
2030,1379,21355,3,2,832,331,1273,552,1
1366,3563,20614,3,2,2563,1022,1767,921,1
3675,333,22143,3,2,2025,615,3641,0,1
3909,3193,22098,3,2,3724,41,3750,1352,1
2185,2430,21632,3,2,1576,928,1227,0,1
2171,2641,21619,3,2,3508,3049,1217,1114,1
1265,1301,21167,3,2,16,3712,2912,367,1
2360,3162,20276,4,3,2109,588,3170,748,1
2681,816,23226,4,3,2277,4098,3841,119759,1
3926,12,30665,9,4,2573,1698,2552,117800,1
1524,2841,20512,3,2,404,3678,1595,483,1
3844,2334,30647,9,4,3035,26,2538,3193,1
1189,2220,22514,0,1,3253,15702,1515,1041,1
777,847,21322,3,2,393,1573,2995,478,1
3985,3459,22724,0,1,3429,7164,1014,1056,1
478,3503,20591,3,2,388,871,1791,479,1
2979,2788,20316,4,3,424,241,3404,490,1
1947,2553,20462,3,2,275,6234,1642,456,1
3020,3437,20138,3,2,1048,2862,3247,615,1
1406,2611,20847,3,2,1238,3028,1899,674,1
1488,3195,20718,3,2,1237,3452,1666,674,1
356,373,23037,3,2,2437,647,576,119635,1
3380,537,22948,1,12,240,17805,1999,3251,1
1286,369,21734,3,2,2009,242,2308,0,1
2161,1330,21460,4,3,2496,476,1304,3157,1
1538,1170,21057,4,3,2278,2084,2883,815,1
531,2175,22360,3,2,861,1399,2077,567,1
2966,1214,22610,3,2,1640,913,3592,117766,1
592,1157,23371,4,3,2710,22,262,2961,1
2876,2094,20410,4,3,1250,177,4051,681,3
2910,3878,21933,4,3,3592,695,809,1132,1
3334,3817,21975,3,2,2107,675,790,745,1
2862,3525,20245,4,3,1352,392,3198,728,1
4030,3722,22264,3,2,1537,390,920,574,1
2505,3167,20272,4,3,2195,343,3173,768,1
2202,1820,21405,3,2,3678,2681,1115,1156,1
2996,3962,21926,3,2,1815,603,1380,0,1
2764,3537,20199,3,2,1956,956,3232,1088,1
3119,4134,21956,0,1,1326,1528,1358,714,1
2235,2492,30504,9,4,2937,129,2443,2977,1
2954,2820,20318,4,3,3071,266,3402,995,1
813,312,22889,4,3,2385,773,735,117934,1
3445,2790,22809,6,6,1939,275,3604,117877,1
1610,1767,21102,4,3,2772,117,2715,1283,1
1827,3094,22870,4,3,1249,343,349,680,1
3395,1087,22916,4,3,1354,386,1463,119224,1
2651,784,30807,9,4,3547,74,3852,119762,1
2378,2257,21526,3,2,1839,632,1178,0,1
3034,3089,30197,9,4,3694,43,136,1166,1
2968,2222,20351,4,3,1248,178,3372,678,1
3311,3616,30838,11,9,3747,231,3999,118878,1
4158,3804,22479,0,1,1315,2771,1070,1258,1
2880,2642,20083,3,2,1569,873,3046,0,1
1101,2932,20787,4,3,2505,97,1532,1531,1
1243,3441,20666,4,3,609,58,1707,336,1
4050,3647,22204,3,2,115,3243,880,399,1
3204,3713,30630,11,9,2101,42977,2526,117875,1
1395,1123,21050,0,1,1733,1418,2877,0,1
2208,1751,22663,0,1,2157,1906,1197,761,1
3413,2474,22495,3,2,1617,6872,3129,636,1
2961,2661,20165,3,2,992,77,3113,599,2
3676,245,22148,3,2,3598,5670,3646,1380,1
154,779,23137,0,1,3161,2829,509,119624,1
2588,3987,21862,3,2,1817,912,1439,0,1
786,545,21265,3,2,1278,3077,2215,688,1
1911,2713,20798,4,3,3127,371,1948,1006,1
3802,3425,22197,3,2,86,1143,873,391,1
3295,3034,22195,3,2,3526,4472,770,1114,2
1598,2825,20752,3,2,112,3035,1988,397,1
138,2186,22432,4,3,2498,1256,2109,897,1
1065,2370,30203,9,4,149,389,142,3209,1
3963,4014,22719,3,2,3558,333,1009,1032,1
3586,730,23289,4,3,3209,472,3953,120086,1
104,285,23095,0,1,1873,593,512,119624,1
785,1247,21230,4,3,423,458,2936,489,1
87,896,22419,4,3,2231,790,2024,788,2
1124,3373,20662,4,3,3601,84,1711,119686,1
2594,2865,20286,4,3,3535,321,3513,1115,1
346,299,21768,3,2,1017,1997,2343,605,1
1738,2800,20751,3,2,113,2837,1989,398,1
931,214,21839,4,3,2241,39,2133,3168,1
2790,915,23251,3,2,1525,574,3905,117768,1
3188,2087,20103,3,2,2273,3036,3030,812,1
3131,3706,21968,3,2,3711,1358,797,1170,1
926,2,21839,4,3,2241,1835,2201,3168,3
3506,2605,30673,9,4,3364,369,2557,1343,1
1984,2230,20929,4,3,711,133,2623,115,1
2192,1424,30444,9,4,2953,88,2394,3006,1
3305,3609,22800,2,13,174,79,3994,422,4
2906,3036,20300,4,3,152,253,3417,413,1
1349,3248,20561,3,2,3186,5228,1820,1024,1
3962,3415,22222,0,1,1967,2106,894,1056,1
987,2937,30239,9,4,2859,33,176,2151,1
1468,2034,22686,0,1,1093,3776,723,632,1
2834,3854,21895,3,2,1490,935,812,515,1
3353,2167,20423,4,3,1171,299,3303,650,1
3548,587,30077,12,8,3790,227361,46,3094,1
1946,1389,21346,3,2,833,2160,1267,552,1
2892,1947,22613,0,1,1709,931,3505,0,1
3624,1478,30869,12,8,3790,157,4077,3094,1
3275,3604,22799,0,1,173,574,3991,422,2
2586,3588,22620,3,2,1732,784,3526,846,1
1801,648,21673,10,10,957,206,4167,588,1
919,3047,20501,3,2,2132,3405,1606,755,1
143,865,23152,4,3,969,166,633,1242,1
942,2136,23272,4,3,360,133,3930,120049,1
1713,2491,20869,4,3,154,906,1880,414,1
3328,1263,23299,13,16,3627,3076,3970,119527,1
882,1200,21211,3,2,381,2087,2917,478,1
3864,21,30853,9,4,2519,987,4038,120123,1
2263,1955,21530,3,2,3757,424,1203,1179,1
3892,17,30857,9,4,2099,787,4042,120127,1
2375,2182,30522,9,4,971,110,2457,596,1
2529,1533,21494,3,2,176,5360,1147,423,1
1209,1502,21147,3,2,2523,588,2756,905,1
2684,4146,21876,4,3,3421,210,1425,1436,1
3532,1067,23343,4,3,3299,1267,4139,119693,1
571,1163,30324,9,4,2990,33,246,3074,1
148,335,22979,3,2,376,879,599,119673,1
2814,2626,20166,3,2,981,2912,3468,599,1
2510,2071,21519,3,2,3758,3048,1171,1179,1
1357,1865,21137,4,3,310,125,2746,1216,1
2117,2878,21615,3,2,3272,2383,1214,1045,1
45,62,22527,0,1,2212,5890,2138,1312,1
2899,2805,20321,4,3,3500,299,3399,1108,1
103,2267,22433,0,1,1909,1802,1869,1041,1
1664,1908,21108,3,2,804,4798,2721,541,1
62,904,22416,3,2,2400,2220,2021,870,1
2652,2308,20044,3,2,2296,2225,3076,825,1
2053,1490,30489,9,4,2951,46,2430,3001,1
3634,2067,30001,9,4,3789,1559,2,117928,1
3240,3260,30743,9,4,3262,2260,3161,1045,1
1697,1320,21017,4,3,844,113,2843,1231,1
3515,3729,22001,0,1,300,15971,3982,468,1
3721,1313,22126,0,1,2335,18828,3792,1370,1
941,2793,20819,4,3,532,55,1929,1537,1
1204,3095,30268,9,4,2837,45,199,1521,1
2436,2675,20334,4,3,2173,204,3388,765,1
2189,1103,30441,9,4,2956,58,2391,3009,1
3235,3068,20213,3,2,1995,910,3438,0,1
1913,1199,21340,4,3,3314,317,1261,1432,1
4159,3889,22763,0,1,1825,110,1053,0,1
2555,3874,21861,3,2,1488,945,814,515,1
2194,1120,30442,9,4,2955,33,2392,3008,1
3581,3045,22083,3,2,1987,1628,3738,364,1
301,128,22789,0,1,1934,1492,762,1078,1
719,729,21287,3,2,2378,804,2237,847,2
189,2168,22437,0,1,2012,1673,2111,405,1
3838,2177,22464,4,3,3330,119,3127,1596,1
674,3531,20630,4,3,668,82,737,332,2
46,998,22403,3,2,2625,16045,2011,938,1
2465,1302,21490,3,2,3242,4741,1324,1038,1
2671,3310,20141,3,2,1051,2897,3244,615,1
4115,3973,22302,4,3,656,241,972,1584,1
2397,1300,21473,3,2,3448,4683,1316,1089,1
706,2161,22354,4,3,2090,469,2071,120047,1
3044,2759,30147,9,4,234,301,100,1600,1
3085,2975,20155,3,2,3513,2877,3479,1114,1
1059,3393,20661,4,3,574,30,1712,1488,1
1046,3072,20689,3,2,976,3025,1556,598,1
1483,1081,30328,9,4,2947,30,250,2992,1
597,315,30575,9,4,2816,176,2482,1472,1
858,236,21840,3,2,871,979,2202,3172,1
2057,2962,20735,4,3,635,48,1537,319,1
2386,3882,21589,4,3,2478,204,833,119623,1
1485,2581,20468,3,2,271,3662,1636,456,1
2941,761,23255,3,2,1524,625,3909,117768,1
4101,3920,22219,0,1,3583,1727,923,1127,1
1411,1719,20915,3,2,2055,917,2613,0,1
918,3349,20780,3,2,2723,5520,1661,955,1
2953,1975,20193,0,1,2149,2880,3441,761,1
3454,1695,22555,0,1,3783,6918,3895,117786,2
766,682,21273,3,2,218,1163,2223,440,1
1855,1929,30410,9,4,2289,183,324,821,1
3944,3665,22705,3,2,1429,191,995,445,1
2923,2022,20411,4,3,814,467,3314,544,1
1748,2949,20727,4,3,111,397,1545,396,1
688,878,23119,3,2,308,2055,537,119651,1
3133,4119,30619,11,9,738,1963,2516,3189,1
3096,3253,20252,4,3,2629,380,3191,944,1
3794,2108,22008,3,2,3742,6749,3664,1344,1
127,395,23036,3,2,2453,930,613,119674,1
2648,3492,20201,3,2,1959,351,3230,1088,1
3231,1572,23305,4,3,781,3423,4018,120102,1
1307,1717,21183,4,3,800,529,2772,540,1
2574,2052,20027,3,2,2077,913,3090,0,1
839,202,21833,4,3,182,77,2195,2045,1
2219,1817,21407,4,3,546,130,1117,305,1
2028,1259,30447,9,4,2675,85,2396,2971,1
3740,726,22559,3,2,1363,2512,3145,1387,1
3517,1593,22555,0,1,3783,7683,4100,117786,3
3631,1704,30867,9,4,2609,1743,4075,118696,1
3408,3118,22067,3,2,3218,777,3741,1033,1
330,645,23013,3,2,1931,247,450,0,1
3555,53,30830,11,9,3702,340,3921,3081,1
707,3055,20778,4,3,351,115,1962,1540,1
1107,1146,21215,3,2,934,2053,2921,585,1
1109,1454,21207,4,3,3466,130,2808,1099,1
409,310,21765,3,2,1016,1546,2340,605,1
1813,2647,20830,4,3,417,255,1917,1218,1
2444,2743,20039,3,2,2004,311,3081,0,1
627,477,21698,3,2,1739,488,2273,847,1
2585,3233,20263,4,3,2409,552,3181,876,1
1590,3136,20546,3,2,923,6147,1562,583,1
4087,3708,22211,0,1,2017,426,887,1127,1
3572,684,22131,4,3,2327,419,4177,1370,3
2345,1685,21413,0,1,944,6104,1123,586,1
3223,2219,20419,4,3,3422,580,3307,1053,1
1158,550,21705,3,2,205,3029,2280,430,1
1141,339,21739,3,2,66,2529,2314,381,1
3115,2946,20310,4,3,2526,248,3410,907,1
1683,1657,21094,4,3,494,49,2707,1864,1
3717,4080,22640,0,1,1828,1727,3546,0,1
3004,2667,20099,3,2,2266,137,4022,812,2
973,3584,22602,3,2,2727,1772,1525,955,1
1081,1305,20908,3,2,1375,615,2819,367,1
456,600,23075,3,2,1896,248,476,119638,1
3187,3269,30629,11,9,2101,23446,2525,117875,1
1522,1874,21130,4,3,909,10,298,1237,2
2864,4089,21915,4,3,697,122,1390,42,1
120,355,23211,4,3,2646,447,689,119750,1
1821,1630,20980,3,2,2238,6037,2673,791,1
1575,1810,30401,9,4,2905,71,316,2920,1
1113,1603,21195,3,2,444,825,2780,500,1
3788,3667,22492,3,2,58,15810,1078,376,1
4015,3592,22723,0,1,1964,725,1013,1056,1
1456,2526,20845,4,3,2394,84,2005,867,1
3616,2753,22073,3,2,3365,3722,3728,1343,1
2959,2705,30122,9,4,2958,62,82,3012,1
1903,2231,20928,3,2,2618,4766,2622,939,1
2825,2921,30142,9,4,3570,693,96,3164,1
2865,889,22781,4,3,401,3077,3159,117868,1
1140,1571,21203,4,3,3706,104,4155,1309,3
2086,2604,21621,3,2,3515,2812,1219,1114,1
4031,3782,22739,3,2,1773,116,1029,900,1
2222,3073,20018,3,2,2186,6036,3099,780,1
188,307,23008,4,3,2137,716,604,119668,1
3722,1619,30817,9,4,3237,710,3873,119770,1
596,3613,20884,0,1,2597,3679,1653,931,1
27,929,22939,3,2,1161,1563,375,119263,1
2533,3634,21856,4,3,685,306,819,36,1
4056,3855,22243,4,3,645,1208,903,1581,1
1937,2714,20800,4,3,623,40,1946,47,1
3443,2078,20430,4,3,2113,564,3296,749,2
2448,2286,21650,4,3,584,166,1244,161,1
3520,2606,22565,3,2,3367,1516,3151,1343,1
534,823,23112,0,1,1431,404,525,453,1
2831,2566,20375,4,3,3179,259,3349,1021,1
4095,3828,22216,0,1,2022,668,892,1127,1
1960,908,21537,0,1,956,370,3596,588,1
1542,1188,21056,3,2,2338,4018,2882,804,1
3868,2895,22108,3,2,2501,1835,3761,1354,1
3154,3778,21989,3,2,3710,2310,776,1170,1
3849,2362,22034,3,2,732,1786,3690,1363,1
2837,3578,20198,3,2,3410,2855,3233,1088,1
3805,2321,22026,3,2,431,1114,3682,1362,1
170,495,23061,3,2,3072,2101,473,119644,1
3861,2600,30646,5,11,3729,1484,2537,2840,1
1378,594,22867,3,2,2314,5414,347,800,1
2271,3619,20895,3,2,1189,4165,853,657,1
1580,1267,22679,3,2,1374,624,718,367,1
831,3542,21369,4,3,664,125,1756,327,1
1559,69,21681,0,1,1560,1719,2260,0,1
1643,1105,21035,3,2,3143,1843,2861,1008,1
1553,1277,21070,3,2,17,1246,2896,367,1
1504,2645,20841,4,3,2792,99,1905,1566,1
3345,2483,20396,4,3,1138,190,3328,641,2
286,2245,22438,0,1,3252,11433,1872,1041,1
3473,3397,22188,3,2,239,5447,869,117829,1
3688,1759,30820,9,4,3363,4027,3876,119773,1
2624,2420,20365,4,3,1282,588,3359,689,1
1654,2096,21117,0,1,2777,9255,2726,973,1
1427,58,21684,3,2,3326,5568,2209,1074,1
4014,3789,30676,9,4,3006,117,2560,3114,1
291,593,30785,9,4,2694,45,441,119709,1
2606,3113,20267,4,3,810,352,3177,542,1
1008,2073,22594,3,2,1981,597,1491,1101,1
0,837,22399,3,2,2748,1348,2007,962,1
3471,917,23313,3,2,1500,1103,4058,526,1
4024,3951,22238,4,3,612,163,933,65,1
4079,66,22153,0,1,2015,511,3651,0,1
3554,3026,22068,3,2,1063,1394,3723,1341,1
853,607,21277,4,3,2264,508,2227,3005,1
3918,2954,22111,3,2,1509,671,3764,0,1
2969,787,23346,4,3,1195,1002,4143,120174,1
96,2101,22379,3,2,1704,951,2090,405,1
3230,2981,23266,4,3,2649,51,87,2457,1
446,182,21783,4,3,226,355,2358,357,1
2509,3390,30164,9,4,1291,52,112,694,1
248,944,30772,9,4,2684,160,428,119694,1
522,385,23031,3,2,1761,210,566,119635,1
937,2789,20818,4,3,973,204,1930,2014,1
3755,50,22791,0,1,3576,194,3603,1385,1
656,86,22842,3,2,3472,949,2125,1438,1
1385,2507,20848,3,2,1231,3039,1898,674,1
2882,2852,20322,4,3,2421,294,3398,885,1
4148,3918,22309,13,16,59,3057,2572,1198,1
1353,41,30587,12,8,2405,25442,2492,3098,1
1949,1563,21372,4,3,594,136,1083,192,1
740,3550,20619,3,2,2120,1996,1753,750,1
1997,2115,22673,0,1,3648,2112,708,1152,1
368,183,21807,4,3,3485,170,2384,2903,1
1079,652,21658,3,2,1409,267,2243,418,1
1083,1684,21199,4,3,502,174,2784,1707,1
1269,3067,30850,9,4,525,9,4033,1509,1
2356,1808,21518,0,1,2139,3226,1170,761,1
2329,2466,22651,3,2,993,1391,1185,599,1
644,536,23205,3,2,2371,1022,683,847,1
4093,3823,22215,0,1,3584,2873,891,1127,1
2761,1728,20449,4,3,678,116,3283,109,1
2711,3456,20243,4,3,744,214,3200,1222,1
1957,1843,20960,3,2,3654,3056,2653,1152,1
2679,2845,20293,4,3,3449,110,3520,1091,1
2775,3282,20093,3,2,2267,2359,3258,812,1
3961,3842,22706,3,2,228,8049,997,445,1
3041,1995,30093,9,4,256,348,58,454,1
1907,1134,21339,3,2,2337,1474,1260,804,1
4124,3927,22752,3,2,2763,3517,1043,965,1
632,3533,20630,4,3,668,334,1742,332,1
646,1264,30311,9,4,3020,161,235,3133,1
691,84,21822,4,3,3323,328,2184,3173,1
1502,1308,21067,4,3,2250,2004,2893,806,1
2676,2565,20009,3,2,2319,6149,3106,803,1
3901,22,30852,9,4,1338,3663,4037,120122,1
3749,3303,22700,0,1,3431,5556,990,1056,1
560,953,23126,3,2,2408,2453,547,119627,1
1171,3514,30223,9,4,2835,23,162,1516,1
1445,1434,21061,3,2,99,6128,2887,395,1
3560,1595,22803,0,1,3782,6513,3595,117786,1
1837,2041,20938,0,1,2776,4146,2632,973,1
1412,3150,20715,4,3,3622,137,1669,3046,1
3394,2203,20425,4,3,1317,554,3301,710,1
2796,999,23284,4,3,2416,1021,3945,120059,1
2856,2908,20157,3,2,3521,2869,3477,1114,1
2665,762,30806,9,4,3547,274,3851,119762,1
359,456,22968,3,2,1420,224,496,430,1
2634,4101,22624,3,2,1244,2431,3530,677,1
221,267,21775,3,2,1025,5448,2350,605,1
1669,1514,21081,4,3,2424,128,2694,887,1
178,632,23158,4,3,341,593,640,119723,1
506,3438,30301,9,4,751,53,228,3155,1
1339,3181,20712,4,3,3609,535,1672,1144,1
2362,3885,21588,3,2,719,3059,834,515,1
3706,3773,22643,0,1,175,1385,4027,422,1
1345,3453,20577,3,2,1456,613,1805,479,1
957,237,21844,3,2,2126,4981,2206,753,1
2955,2951,20156,3,2,3510,2890,3478,1114,1
452,119,21790,3,2,1164,2477,2366,1412,1
2025,1658,21376,3,2,958,4347,1087,589,1
2210,3366,21846,3,2,1960,341,3278,1088,1
1789,2223,20923,3,2,3138,1319,2617,1008,1
2368,3904,30599,9,4,2855,11,2501,1828,1
3848,4043,22645,1,12,2528,496,2117,3080,6
3502,2799,22059,3,2,3219,2663,3715,1339,1
3252,2159,30091,9,4,2441,3,56,851,1
820,357,21723,3,2,866,942,2297,569,1
2618,36,30032,8,5,2368,5439,25,857,1
1824,2737,20801,4,3,2309,558,1945,834,1
1735,2773,20804,4,3,1360,231,1942,734,1
4062,3872,22241,3,2,2417,5854,936,879,1
3993,3844,22228,3,2,1535,412,900,572,1
1726,2029,30385,9,4,2920,29,302,2948,1
781,231,22841,3,2,2586,1283,2142,3170,1
1783,2650,20484,3,2,3527,3680,1620,1114,1
3031,741,23277,4,3,2235,478,3936,120054,1
1581,2300,20855,4,3,598,19,1892,274,1
2187,3378,21847,3,2,3414,1134,3279,1088,1
2319,3618,20889,3,2,48,6140,859,375,1
4003,3712,22263,3,2,898,3042,1473,574,1
2321,2907,20153,3,2,3270,2916,3481,1045,1
2387,799,23228,0,1,1135,15894,3855,640,1
1056,3163,20551,3,2,1540,917,1830,0,1
133,345,22980,3,2,1450,309,600,119673,1
3997,3867,22712,3,2,892,247,1002,572,1
1180,1500,20913,0,1,1643,764,2611,0,1
282,519,23167,4,3,718,195,649,120165,1
4146,3906,30758,9,4,439,1011,393,119504,1
2657,3985,21884,3,2,3066,3027,1417,994,1
449,301,22866,4,3,516,114,346,1463,1
3702,1176,23303,6,6,3216,13166,3975,117906,1
2103,3076,21601,0,1,3661,3112,1845,1152,1
1616,1676,21096,3,2,2237,6176,2709,791,1
3882,4062,22645,1,12,2528,169,3564,3080,9
1513,1057,30332,9,4,2944,79,254,2985,1
4121,3692,22765,0,1,1963,600,1055,1056,1
2042,1294,30451,9,4,2882,134,2400,2881,1
794,1266,21229,3,2,421,2255,2935,487,1
1497,1284,21068,4,3,2426,111,2894,1275,1
514,85,22795,3,2,3474,2340,765,1438,1
3724,2973,22121,3,2,3499,7376,3774,364,1
1464,1731,21132,3,2,806,2747,2741,541,1
2262,1153,30440,9,4,2383,8,343,3011,1
205,842,23116,0,1,247,2990,520,453,1
1384,1477,21150,3,2,2621,3074,2759,949,1
867,608,21278,3,2,39,1479,2228,374,1
3649,3703,22641,0,1,1792,231,4046,422,2
2795,289,30043,8,5,89,22496,30,392,1
1347,850,21298,3,2,1401,608,2974,395,1
1336,364,30763,9,4,137,5596,411,119557,1
2459,3629,21853,3,2,1631,1548,822,657,1
185,579,23159,4,3,345,202,638,119721,1
3493,2038,22944,4,3,2612,396,398,119550,1
3741,3294,22082,3,2,1225,3336,3737,1351,1
3549,719,23327,4,3,169,163,4116,120163,1
1042,2848,20814,4,3,972,64,1933,597,1
233,717,23221,3,2,2760,958,3829,119642,1
1868,1144,21019,0,1,3643,1804,2845,1152,1
3513,2516,22563,3,2,1850,3048,3149,1009,1
1718,2309,20861,4,3,529,114,1886,205,1
2710,4131,21875,3,2,849,3092,1426,556,1
1534,1073,30330,9,4,2945,40,252,2986,1
541,384,23035,3,2,2440,512,574,119635,1
94,907,22885,1,12,3593,4140,2604,1133,2
2893,2109,20410,4,3,1250,111,4049,681,1
1255,622,21671,3,2,101,1318,2256,395,1
2308,3050,20281,4,3,852,398,3422,559,1
243,480,23165,4,3,330,68,647,119715,1
1303,329,21736,3,2,463,1591,2310,507,1
1192,3242,30273,9,4,2833,36,203,1507,1
3994,4036,22722,0,1,3096,776,1012,1004,1
3735,1378,30752,9,4,414,108,1465,117947,1
380,551,23192,4,3,358,168,676,119743,1
2418,3400,23376,4,3,1208,141,116,1445,1
4137,3933,22307,4,3,312,301,977,120171,1
153,15,22529,0,1,1078,4951,2140,1311,1
2353,2534,21646,4,3,319,305,1240,2081,1
1641,1464,23337,4,3,845,307,4137,2990,1
886,624,21286,4,3,2263,539,2236,3005,1
345,707,23222,3,2,3342,788,3830,119639,1
979,790,21311,3,2,3483,2116,2984,1103,1
2018,2254,22670,0,1,3652,2111,709,1152,1
803,1307,21231,4,3,422,510,2937,488,1
700,2119,22356,3,2,1083,2317,2073,629,1
3603,763,23261,4,3,877,301,3915,120033,1
2317,3048,30132,9,4,2896,28,89,2899,1
1901,2095,20935,3,2,3082,1402,2629,1000,1
1331,2202,22515,0,1,1907,1816,1516,0,1
1588,2831,20511,3,2,1463,929,1596,483,1
991,127,22573,3,2,1601,228,2149,0,1
710,2829,20826,4,3,676,114,1921,338,1
2523,2559,20041,3,2,1581,311,3079,0,1
2080,1934,21392,3,2,398,6459,1103,482,1
3682,1382,22949,4,3,3211,344,3622,117906,1
2291,1192,21470,3,2,1297,2984,1313,696,1
3390,2395,20221,3,2,2075,980,3430,0,1
2827,2518,20377,4,3,3162,114,3347,1013,1
1708,1553,20990,3,2,3142,3082,2683,1008,1
2006,2649,20795,4,3,413,676,1949,484,1
1139,1318,22517,3,2,13,2427,701,367,1
4006,3948,22234,3,2,1536,274,929,572,1
539,309,21758,3,2,148,4405,2333,411,1
3280,2297,20118,3,2,774,6029,3498,526,1
1492,3440,20574,3,2,1451,595,1808,486,1
480,657,23078,3,2,1898,210,478,119638,1
1506,1700,21084,3,2,1404,895,2697,0,1
3006,2360,20086,3,2,264,6095,3043,455,1
2962,3288,20254,4,3,1176,588,3189,651,1
192,516,23051,3,2,1807,352,466,119642,1
3653,3724,22641,0,1,1792,263,4047,422,3
3010,1925,20438,4,3,2786,210,4007,976,1
1700,432,21678,0,1,1561,1897,2258,0,1
2373,1686,21415,4,3,2391,127,1125,3156,1
3180,704,23322,4,3,878,5731,4101,117768,1
3360,3575,30882,9,4,3532,563,4123,120160,1
1049,3386,20660,4,3,574,45,1713,1488,1
4110,3974,30735,9,4,3041,29,747,117937,2
2234,3606,21564,4,3,644,244,842,3,1
2005,2840,20740,4,3,961,1015,1996,592,1
968,362,23283,4,3,1267,310,3941,686,1
329,997,22423,3,2,2474,3098,3011,890,1
4001,3884,22231,3,2,888,807,926,572,1
3576,167,22159,3,2,3282,9950,3656,1393,1
