OBJECTID,Wat Break Incident ID,Incident date,Type of Asset Broken,Does the road need to be closed?,Does the sidewalk need to be closed?,Estimated Hours for Repair,Estimated Number of Units Impacted,CW Service Request Number,Current status of the break,Status last updated date,CW Workorder #,Date operations was returned to normal service,Nature of Break,Apparent cause of break,Repair Type,Type of Planned Maintenance,List Valves Closed,List Valves Opened,List Hydrants Called Out,List Hydrants Called Back In,Categorization of the Break,Road Segment ID,Closest Civic Number,Street,Related Asset ID,Related Asset Depth (m),Depth of Frost (m),Asset Size (cm),Year Asset Installed,Asset Material,Asset Exists,GLOBALID,UPDATE_BY,UPDATE_DATE,x,y
10240,2234,12/25/2016 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,1/20/2017 12:00:00 AM,176001,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,11754,,KEHL ST,134920,,,300,2017,PVCO,N,6b4ea6d3-68a7-44cd-90fb-f89054372eb9,DAVIDV,2/26/2019 12:00:00 AM,541833.6937,4808564.8601
10241,2406,12/14/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,232765,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,6116,36,CLOVERDALE CRES,85314,,,150,1965,CI,Y,3b510224-eff8-43bb-b8cc-3aa992727bee,GIS_DATA,2/26/2019 12:00:00 AM,539218.4689,4808002.4682
10242,2398,11/30/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,229485,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,1698,184,PATRICIA AVE,86278,,,150,1953,CI,Y,72a42887-5d78-4e67-9b57-b2ec85e70892,GIS_DATA,2/26/2019 12:00:00 AM,539935.3904,4810041.2565
10243,2404,12/14/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,232727,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,6116,32,CLOVERDALE CRES,85314,,,150,1965,CI,Y,403efaac-0e54-4884-9934-2e4ff4da519f,GIS_DATA,2/26/2019 12:00:00 AM,539237.933,4808018.817
10244,2416,1/1/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,233647,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,10015,801,WEBER ST E,41030,,,150,1952,CI,Y,198b1d9e-8e5e-4490-b0bc-185280db2b5c,GIS_DATA,2/26/2019 12:00:00 AM,543719.0715,4809657.6696
10245,2410,12/25/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,233453,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,6402,10,PINEDALE DR,30740,,,200,1968,DI,Y,b9451a04-7f82-430e-8b4f-5cf0f1a4e37a,GIS_DATA,2/26/2019 12:00:00 AM,540124.2723,4807533.4565
10246,2420,1/16/2019 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,234886,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,11399,257,MILL ST,64030,,,,,,N,bce2b38f-ff67-4a2a-9ba3-413fd434fe6c,GIS_DATA,2/26/2019 12:00:00 AM,541554.7678,4809431.8204
10247,2419,1/16/2019 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,234807,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,22316,68,GUERIN AVE,94808,,,150,1963,CI,N,8656b013-1756-4a6d-8167-d2bf3197ac4a,GIS_DATA,2/26/2019 12:00:00 AM,545879.7271,4808936.8743
10248,2408,12/22/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,233419,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,10051,94,WILFRED AVE,87978,,,150,1953,CI,Y,ab068b41-daae-45f5-acf3-669e3fd3307b,GIS_DATA,2/26/2019 12:00:00 AM,544301.1832,4809592.5542
10249,2411,12/28/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,233527,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,10220,19,CROSBY DR,8660,,,150,1960,CI,Y,cfcd5d71-79e2-428b-ac1e-69340e008811,GIS_DATA,2/26/2019 12:00:00 AM,544418.2173,4811171.0487
10250,2403,12/16/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,232817,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,11170,111,BRUNSWICK AVE,155000,,,150,1926,CI,Y,57bcc5e2-e6fd-47e2-982f-664f564ca490,GIS_DATA,2/26/2019 12:00:00 AM,540581.1234,4812544.227
10251,2422,1/30/2019 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,236973,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,11171,284,HARTWOOD PL,18160,,,100,1954,CI,Y,9eafd929-dbff-453c-93b0-fbc57a329953,GIS_DATA,2/26/2019 12:00:00 AM,540505.783,4812630.5904
10252,2395,11/26/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,229089,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,8717,45,INWOOD DR,20420,,,150,1966,DI,Y,c797bff8-ca0e-4279-bda8-37ec857947f0,GIS_DATA,2/26/2019 12:00:00 AM,538202.9013,4810554.9044
10253,2417,1/2/2019 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,233642,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,10130,69,RANDERSON AVE,32090,,,150,1962,CI,Y,a6c9c04c-ae4c-40fa-831a-0b8021f11d5b,GIS_DATA,2/26/2019 12:00:00 AM,543506.1195,4810350.7421
10254,2402,12/16/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,232816,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,15901,135,ELKINGTON DR,11720,,,150,1959,CI,Y,c4d8f025-3b09-49fc-ac3a-549dbefcbf8c,GIS_DATA,2/26/2019 12:00:00 AM,544009.3982,4811998.8697
10255,2405,12/15/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,232812,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,6396,83,DUNCAIRN AVE,10700,,,150,1961,CI,Y,357a5a3a-d4b5-40c3-869f-22ee94b851e0,GIS_DATA,2/26/2019 12:00:00 AM,539829.2212,4807928.7312
10256,2390,11/17/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,228412,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,10031,82,WILSON AVE,43480,,,200,1958,CI,Y,dc4eba5a-bba0-4455-a6c8-69098eb22d40,GIS_DATA,2/26/2019 12:00:00 AM,543953.0332,4808566.1381
10257,2387,11/7/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,227609,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,15884,91,TANGLEWOOD AVE,37540,,,150,1958,CI,Y,479ae466-596c-47c8-93ce-a4fd65785fb0,GIS_DATA,2/26/2019 12:00:00 AM,544104.4131,4812098.9268
10258,2401,12/13/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,232600,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,22418,723,FAIRWAY CRT,55480,,,150,1995,PVC,Y,c1738a47-98fb-489d-a260-0b1c8f3ecb36,GIS_DATA,2/26/2019 12:00:00 AM,547282.7631,4810034.0769
10259,2421,1/25/2019 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,236607,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,9378,189,DUNDAS AVE,10730,,,150,1949,CI,Y,f68c4285-2aa7-4877-b369-b33e35a8c82b,GIS_DATA,2/26/2019 12:00:00 AM,542448.4955,4809596.0052
10260,2397,11/29/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,229443,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,9498,254,DINISON CRES,9340,,,150,1980,DI,Y,0a4d2bdf-34a9-45ac-8280-eef559b6e0e9,GIS_DATA,2/26/2019 12:00:00 AM,540191.1592,4806940.7941
10261,2392,11/21/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,228645,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,13190,80,RENNIE DR,32160,,,150,1963,CI,Y,e4c2fd0c-0d00-4ac2-b177-e1bab493cf2b,GIS_DATA,2/26/2019 12:00:00 AM,545088.7823,4810188.6138
10262,2396,11/28/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,229319,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,13227,49,TRAFALGAR AVE,86812,,,150,1958,CI,Y,d502a904-df7d-45a0-bd81-a50178c90db3,GIS_DATA,2/26/2019 12:00:00 AM,544489.5847,4809793.7176
10263,2389,11/14/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,228155,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,6223,110,CYPRUS DR,8790,,,150,1960,CI,Y,2d707633-d809-400a-8724-665bd9c60396,GIS_DATA,2/26/2019 12:00:00 AM,539280.6714,4808381.6445
10264,2391,11/19/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,228420,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,20891,28,MEADOW CRES,26150,,,100,1969,DI,Y,2a8b86cb-3856-4a9e-935a-1d36976844b7,GIS_DATA,2/26/2019 12:00:00 AM,540356.9142,4808762.8799
10265,2412,12/30/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,233589,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,20744,30,EAGEN DR,10930,,,200,1967,CI,Y,50092eea-1d0e-4418-8fbc-473230ff8a7a,GIS_DATA,2/26/2019 12:00:00 AM,538842.9735,4808758.8028
10266,2413,1/15/2019 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,233423,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,10381,341,LANCASTER ST W,23310,,,450,1937,CI,Y,b57299b8-59b4-4279-a84e-31d49ddc5130,GIS_DATA,2/26/2019 12:00:00 AM,541706.6184,4813127.2459
10267,2388,11/12/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,227978,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,8734,112,WESTWOOD DR,43010,,,300,1966,DI,Y,ecbf1e5c-76e7-44d2-bf99-5d33a59147e2,GIS_DATA,2/26/2019 12:00:00 AM,538142.0678,4810345.3039
10268,2393,11/21/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,228706,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,9508,60,ALBION ST,85816,,,150,1980,DI,Y,c83e4813-9959-43bc-abdf-4b7138928f68,GIS_DATA,2/26/2019 12:00:00 AM,540105.4868,4806920.5088
10269,2409,12/21/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,233258,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,6953,404,LANCASTER ST W,81930,,,450,1937,CI,Y,c1f5b687-3cc1-4ccc-8227-d5087804f7af,GIS_DATA,2/26/2019 12:00:00 AM,541702.8634,4813284.9454
10270,2415,1/4/2019 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,233950,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,1257,250,GAGE AVE,15840,,,300,1969,CI,Y,dd56ef7c-a050-460c-b534-ea34aa09c457,GIS_DATA,2/26/2019 12:00:00 AM,539093.7908,4810512.8792
10271,2418,1/12/2019 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,234629,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,23179,134,INDIAN RD,20260,,,150,1967,CI,Y,c962af5c-7aaa-4135-b3dd-945feb5779c1,GIS_DATA,2/26/2019 12:00:00 AM,545458.6309,4811614.969
10272,2394,11/24/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,228997,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,23168,98,TUPPER CRES,38500,,,150,1966,CI,Y,fbdb7d1e-997c-478d-9b39-60fbf857c85e,GIS_DATA,2/26/2019 12:00:00 AM,545108.8981,4812317.4781
10273,2399,11/30/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,229578,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,23045,25,SCENIC DR,33990,,,150,1963,CI,Y,8f1a8f98-aac9-4360-ba13-9d7a4a64a31c,GIS_DATA,2/26/2019 12:00:00 AM,546482.337,4809043.3798
10274,2400,12/2/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,229585,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,11696,15,OTTAWA ST N,29200,,,,,,N,b951787c-7f82-48b1-8216-a05a2e1c5995,GIS_DATA,2/26/2019 12:00:00 AM,542888.6148,4810127.0584
10275,2407,12/21/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,2/26/2019 12:00:00 AM,233235,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,20773,112,ABERDEEN RD,260,,,150,1955,CI,N,bb1e437c-a473-4c65-ba73-db38dc4365d8,GIS_DATA,2/26/2019 12:00:00 AM,538131.7039,4810999.4995
10276,2291,11/25/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/8/2017 12:00:00 AM,198268,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,20698,187,OVERLEA DR,29790,,,150,1967,CI,Y,d36fee28-8562-47a4-ab32-50a296d1af88,DAVIDV,11/27/2018 12:00:00 AM,538927.8262,4808964.5161
10277,2292,11/22/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/8/2017 12:00:00 AM,198038,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,11544,160,HUBER ST,87038,,,,,,N,f5ffb1e0-5c0d-464f-ac2b-d21e3767befc,DAVIDV,10/25/2021 9:33:42 AM,545636.9173,4808860.4631
10278,2293,11/21/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/8/2017 12:00:00 AM,198030,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,23271,10,HOLBORN CRT,19680,,,200,1987,DI,Y,a29ae5cc-971d-4b60-b001-8c3c6e6dd1e4,DAVIDV,11/27/2018 12:00:00 AM,545164.7716,4810937.8435
10279,2294,11/14/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/8/2017 12:00:00 AM,197621,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,21882,138,UPPER CANADA DR,38890,,,200,1971,DI,Y,f661d1b6-e8b4-43cc-9809-8af7b3b6f594,DAVIDV,11/27/2018 12:00:00 AM,545297.9446,4805100.6435
10280,2295,11/12/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/8/2017 12:00:00 AM,197599,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,11564,103,OWEN AVE,29860,,,150,1964,CI,Y,8fa14e8d-36b8-4430-9e2f-8bc84275f8cc,DAVIDV,11/27/2018 12:00:00 AM,544566.057,4811655.0332
10281,2296,11/8/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,12/8/2017 12:00:00 AM,197219,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,10848,424,CONNAUGHT ST,86698,,,150,1953,CI,Y,4b7ded1f-0553-4d5b-b9d8-1ee83708933d,DAVIDV,11/27/2018 12:00:00 AM,544624.1022,4808634.8466
10282,2297,2/16/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,178959,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,22296,148,RUTHERFORD DR,33810,,,150,1964,CI,Y,6c0e550e-e90c-4293-bd9b-7039ad6e45ce,GIS_DATA,11/27/2018 12:00:00 AM,545888.6747,4809147.7306
10283,2299,12/3/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,198700,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,10780,84,ARLINGTON BLVD,900,,,150,1953,CI,Y,b9ed8983-8b00-4697-92a5-13b9aaaa7c79,GIS_DATA,11/27/2018 12:00:00 AM,544901.9213,4809292.8705
10284,2300,12/6/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,198954,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,6219,58,CYPRUS DR,8800,,,150,1960,CI,Y,6bdc2764-b32e-46d3-afc3-db189b6de1a9,GIS_DATA,11/27/2018 12:00:00 AM,539444.2734,4808400.6556
10285,2301,12/7/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,198974,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,10594,36,SUNSET PL,80024,,,100,1954,CI,Y,72bd0964-d9f4-421b-919f-437b63077bee,GIS_DATA,11/27/2018 12:00:00 AM,540879.8439,4813029.9617
10286,2302,12/9/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,199085,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,1697,16,JACK AVE,20500,,,150,1953,CI,Y,53c2c428-2ebe-4c3c-8ff4-358dd44ab6ed,GIS_DATA,11/27/2018 12:00:00 AM,539766.409,4810166.1684
10287,2303,12/9/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,199087,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,5617,140,BROOKSIDE CRES,85432,,,150,1971,CI,Y,eca6c6ed-e7d6-47d2-9051-55822e261e89,GIS_DATA,11/27/2018 12:00:00 AM,538210.8419,4807698.4671
10288,2304,12/12/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,199332,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,6218,26,DEERPARK CRES,9100,,,150,1962,CI,Y,bd617b8c-e4e2-4f51-88fc-fe72edb6008d,GIS_DATA,11/27/2018 12:00:00 AM,539352.9906,4808556.1184
10289,2305,12/13/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,199363,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,8736,131,GAGE AVE,87898,,,150,1965,CI,Y,067a370d-8643-4a64-abd8-7d4dac078eec,GIS_DATA,11/27/2018 12:00:00 AM,539424.2276,4810672.8997
10290,2306,12/14/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,199495,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,23187,160,MONTCALM DR,26990,,,200,1966,DI,Y,d88cde3a-0c67-49a3-8212-e0da303e6232,GIS_DATA,11/27/2018 12:00:00 AM,545305.3677,4811397.8962
10291,2307,12/15/2017 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,199508,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,9925,51,WEDGEWOOD DR,41450,,,150,1958,CI,Y,7cce0374-a5b1-4f47-82b5-ee7dd6e21904,GIS_DATA,11/27/2018 12:00:00 AM,543499.4502,4811054.5189
10292,2368,8/11/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,220718,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,10031,82,WILSON AVE,43480,,,200,1958,CI,Y,bf37975d-156b-47b8-81ba-030465c9c8b0,GIS_DATA,11/27/2018 12:00:00 AM,543947.9548,4808567.0366
10293,2383,4/10/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,209888,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,20773,112,ABERDEEN RD,260,,,150,1955,CI,N,4ebdd00c-053d-4a4f-94c1-b2caac9972fa,GIS_DATA,11/27/2018 12:00:00 AM,538133.4355,4810996.1203
10294,2366,9/2/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,222265,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,15752,680,FREDERICK ST,15720,,,200,1952,CI,Y,d31873de-de4b-44c5-a0a4-e630e237f9b8,GIS_DATA,11/27/2018 12:00:00 AM,543377.5002,4812182.1234
10295,2381,4/22/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,211084,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,22971,221,WOODHAVEN RD,43900,,,150,1954,CI,Y,96a228d5-a984-4f4c-b4af-cb14e76b55f8,GIS_DATA,11/27/2018 12:00:00 AM,544193.1266,4808007.5514
10296,2359,10/19/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,226208,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,22074,47,OLD CARRIAGE DR,28240,,,200,1977,DI,Y,a202de80-ffda-4128-ad36-d638ca83e1a4,GIS_DATA,11/27/2018 12:00:00 AM,545926.1739,4804591.812
10297,2361,10/9/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,225108,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,10594,36,SUNSET PL,37140,,,100,1954,CI,Y,010f1035-ccae-4d84-a2d1-0e160d8cc52f,GIS_DATA,11/27/2018 12:00:00 AM,540886.5158,4813016.5419
10298,2365,9/5/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,222267,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,12688,632,VICTORIA ST N,11510,,,200,1950,CI,Y,99324dce-3661-48c6-9612-f48bee56a5e7,GIS_DATA,11/27/2018 12:00:00 AM,542547.8838,4812174.1153
10299,2369,7/24/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,219340,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,6794,528,VICTORIA ST N,61807,,,300,1930,CI,Y,401ec02d-8e61-4fc5-8983-2ff056934d96,GIS_DATA,11/27/2018 12:00:00 AM,542140.3651,4812071.4827
10300,2379,6/16/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,213423,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,11455,526,MILL ST,26700,,,,,,N,2a087205-77e2-49b0-b14b-e9f841894da9,GIS_DATA,11/27/2018 12:00:00 AM,542454.2696,4809146.5021
10301,2375,7/7/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,217958,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,8913,25,WATER ST S,40570,,,300,1979,DI,Y,39f93bbc-7e13-4b37-b932-ab930dff536b,GIS_DATA,11/27/2018 12:00:00 AM,540827.7641,4810938.4491
10302,2385,3/19/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,207904,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,23216,99,GAY CRES,16000,,,150,1967,CI,Y,7c2e674d-5224-439e-a54d-7c2e2fcdf40a,GIS_DATA,11/27/2018 12:00:00 AM,545521.2273,4810676.5524
10303,2358,10/29/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,226797,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,7032,14,EDWIN ST,11620,,,,,,N,0cd021aa-41eb-4163-a5bc-648d20a45484,GIS_DATA,11/27/2018 12:00:00 AM,541564.9045,4812175.0487
10304,2363,9/24/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,224039,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,11175,315,AHRENS ST W,450,,,150,1959,CI,N,f0f00492-5fc8-490b-b14a-8074c64e7324,GIS_DATA,11/27/2018 12:00:00 AM,540519.5812,4812479.9391
10305,2373,7/18/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,218856,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,5590,332,ROLLING MEADOWS DR,33280,,,300,1987,DI,Y,8e62ab1e-6ecc-460b-9754-d63625e2f8dd,GIS_DATA,11/27/2018 12:00:00 AM,537006.6779,4807860.7631
10306,2374,7/12/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,218423,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,20506,247,WESTWOOD DR,42930,,,300,1971,DI,Y,dace35b0-cb62-4894-a3d8-2f590965c66c,GIS_DATA,11/27/2018 12:00:00 AM,537769.8171,4810125.7265
10307,2376,6/20/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,216545,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,600414,,WABANAKI DR,68100,,,300,2002,PVC,Y,580581c8-c05b-4636-bfdf-c16f49c75d6a,GIS_DATA,11/27/2018 12:00:00 AM,545747.5606,4807569.9205
10308,2386,3/22/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,208358,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,21524,122,BECHTEL DR,1720,,,200,1979,DI,Y,9a290168-ea89-4017-ba07-a438c82a2af8,GIS_DATA,11/27/2018 12:00:00 AM,545022.1077,4804295.0595
10309,2371,7/20/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,219047,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,1234,109,ADELAIDE ST,340,,,150,1950,CI,N,66b02cb1-4a43-4cf7-8592-608d9d99a3ba,GIS_DATA,11/27/2018 12:00:00 AM,539314.5105,4810262.72
10310,2372,7/21/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,219128,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,6958,281,VICTORIA ST N,39390,,,300,1976,DI,Y,dc0616a9-6394-4252-9f75-bd505367bff4,GIS_DATA,11/27/2018 12:00:00 AM,541652.9271,4811778.7641
10311,2377,6/16/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,216258,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,10877,419,OTTAWA ST S,29680,,,,,,N,7ca4451b-61eb-4436-a761-94d9cd7e5121,GIS_DATA,11/27/2018 12:00:00 AM,542136.3967,4808916.5639
10312,2380,5/14/2018 12:00:00 AM,MAIN,,,,,,REPAIR COMPLETED,11/27/2018 12:00:00 AM,213120,,UNKNOWN,OTHER,,,,,,,CATEGORY 1,13298,210,FOURTH AVE,15200,,,150,1960,CI,Y,8138744f-79c7-489f-ac94-1c1a586a311f,GIS_DATA,11/27/2018 12:00:00 AM,544047.122,4808623.5669
