the_geom,marker_id,meter_id,bay_id,last_edit,rd_seg_id,rd_seg_dsc
"MULTIPOLYGON (((144.932151426499 -37.792579214888, 144.932138996162 -37.792646007953, 144.932112051677 -37.792642785358, 144.932124491314 -37.792575944697, 144.932151426499 -37.792579214888)))",,,20606,20201208142030,22962,Barnett Street between Smith Street and Robertson Street
"MULTIPOLYGON (((144.925093650804 -37.799225143265, 144.925083439039 -37.799266194681, 144.925059128581 -37.799262562669, 144.925058790658 -37.799262503545, 144.925058458864 -37.799262428309, 144.925058133175 -37.79926233786, 144.925057814751 -37.799262231318, 144.925057505836 -37.799262109624, 144.925057206406 -37.799261973678, 144.92505691762 -37.7992618226, 144.925056641674 -37.799261659131, 144.925056378618 -37.799261481471, 144.925056129512 -37.799261292341, 144.92505589438 -37.799261090842, 144.925055676578 -37.799260878833, 144.925055474971 -37.799260656296, 144.925055289508 -37.799260425032, 144.925055123594 -37.7992601851, 144.92505497607 -37.799259937382, 144.925054848045 -37.799259682797, 144.925054739469 -37.799259423149, 144.925054650341 -37.799259158436, 144.925054582908 -37.7992588896, 144.925054534847 -37.799258618401, 144.92505450843 -37.799258344881, 144.925054502446 -37.79925807172, 144.925054518055 -37.799257798039, 144.925054554072 -37.799257525618, 144.925054611605 -37.799257255379, 144.925063970039 -37.799220236997, 144.925093650804 -37.799225143265)))",,,5142,20201223122247,21741,Childers Street between Ormond Street and Kensington Road
"MULTIPOLYGON (((144.942260685013 -37.800046024647, 144.942187798657 -37.800037964278, 144.942191294228 -37.800017633578, 144.942264518482 -37.800025753919, 144.942260685013 -37.800046024647)))",,,7137,20201223122251,21052,Arden Street between Munster Terrace and Laurens Street
"MULTIPOLYGON (((144.907299080738 -37.824086248739, 144.907331497288 -37.824124314361, 144.907308305759 -37.824137243012, 144.907275572763 -37.82409948086, 144.907299080738 -37.824086248739)))",,,4048,20201223122246,22168,Lorimer Street between West Gate Bridge and Todd Road
"MULTIPOLYGON (((144.963145972204 -37.82513707916, 144.963164243574 -37.825150576733, 144.963117829213 -37.82519010131, 144.963099562286 -37.825176607412, 144.963145972204 -37.82513707916)))",,,21174,20201208142108,22051,Kavanagh Street between Power Street and Balston Street
"MULTIPOLYGON (((144.929811209775 -37.798075295657, 144.92986628901 -37.798043186332, 144.92988187337 -37.798059810272, 144.929828796023 -37.798090711177, 144.929826779798 -37.798091904033, 144.929811209775 -37.798075295657)))",,,6101,20201223122249,21715,Tennyson Street between Southey Street and Arden Street
"MULTIPOLYGON (((144.968330257085 -37.814878455817, 144.968394300048 -37.814859729538, 144.96840274286 -37.814877905948, 144.968338620898 -37.814896654299, 144.968330257085 -37.814878455817)))",1930N,,9159,20201208140800,20110,Collins Street between Russell Street and Swanston Street
"MULTIPOLYGON (((144.904093044115 -37.825898400173, 144.904125361057 -37.825935296073, 144.904102490967 -37.825948027035, 144.904069985594 -37.825911446788, 144.904093044115 -37.825898400173)))",,,4352,20201223122246,22168,Lorimer Street between West Gate Bridge and Todd Road
"MULTIPOLYGON (((144.969337345802 -37.8095556032, 144.969311726512 -37.809562968289, 144.969290500704 -37.809516357426, 144.969316120251 -37.809508982433, 144.969337345802 -37.8095556032)))",,,23118,20210325144615,20144,Exhibition Street between Lonsdale Street and Little Lonsdale Street
"MULTIPOLYGON (((144.955895877701 -37.794749162943, 144.95595318951 -37.794753397427, 144.955950407177 -37.794776099359, 144.955893084338 -37.794772635189, 144.955895877701 -37.794749162943)))",,,7050,20201223122251,22348,Wimble Street between Morrah Street and Park Drive
"MULTIPOLYGON (((144.954280180888 -37.812303881324, 144.954216010908 -37.812322063306, 144.954207622108 -37.81230342455, 144.954243223685 -37.812293353354, 144.954243686577 -37.812293209098, 144.95424413427 -37.812293039345, 144.954271776038 -37.812285206246, 144.954280180888 -37.812303881324)))",3942N,,8776,20201208140736,20028,La Trobe Street between William Street and King Street
"MULTIPOLYGON (((144.98857721414 -37.81136640389, 144.988604239469 -37.811369214905, 144.988595322577 -37.81142099037, 144.988568298365 -37.811418179371, 144.98857721414 -37.81136640389)))",,,14441,20201208141342,21867,Simpson Street between Grey Street and Albert Street
"MULTIPOLYGON (((144.961612790941 -37.805545341592, 144.961608718255 -37.805568543082, 144.96154743433 -37.805561684961, 144.961551507035 -37.805538483473, 144.961612790941 -37.805545341592)))",,,12845,20201208141158,20462,Bouverie Street between Victoria Street and Queensberry Street
"MULTIPOLYGON (((144.952517939664 -37.781989377136, 144.952541028869 -37.781954287393, 144.952542999857 -37.781955033587, 144.952569481842 -37.781966311684, 144.952543734623 -37.782000864085, 144.952517939664 -37.781989377136)))",,,16384,20201208141600,,
"MULTIPOLYGON (((144.924730127671 -37.826160730624, 144.924729911107 -37.826160025698, 144.924723240268 -37.826138313403, 144.924723020575 -37.826137598509, 144.924772963882 -37.826125902131, 144.924779890489 -37.826148258761, 144.924730127671 -37.826160730624)))",,,3879,20201223122246,22147,Douglas Street between Turner Street and Cook Street
"MULTIPOLYGON (((144.939641359905 -37.795959954375, 144.939665085962 -37.795946146225, 144.939707931828 -37.795985114644, 144.939684570988 -37.795999470798, 144.939641359905 -37.795959954375)))",,,5372,20201223122248,21321,MacAulay Road between Gracie Street and Canning Street
"MULTIPOLYGON (((144.946581131046 -37.810609936252, 144.946613942961 -37.810652101228, 144.946587118849 -37.81066522406, 144.946554335727 -37.81062304516, 144.946581131046 -37.810609936252)))",,,11215,20201208141016,21490,Rosslyn Street between Railway Place and Adderley Street
"MULTIPOLYGON (((144.969752622795 -37.799044191733, 144.969754920578 -37.799032071741, 144.969754924575 -37.799032050181, 144.969754928573 -37.799032028622, 144.969754936469 -37.799031989106, 144.969754937851 -37.799031980118, 144.969754950979 -37.79903191546, 144.969754968227 -37.799031824738, 144.969754968252 -37.799031823837, 144.969754968276 -37.799031822937, 144.969754980293 -37.799031757358, 144.969754982909 -37.799031744786, 144.969754985549 -37.799031731314, 144.969754988165 -37.799031718743, 144.969754989621 -37.799031707053, 144.969755005389 -37.799031628922, 144.969755008152 -37.799031610946, 144.969755010743 -37.799031599275, 144.969755012224 -37.799031586684, 144.969755014839 -37.799031574113, 144.969755020219 -37.799031543566, 144.969755022711 -37.799031535498, 144.969755024093 -37.79903152651, 144.96975502545 -37.799031518423, 144.969755026684 -37.799031514839, 144.969755030829 -37.799031487875, 144.96975503875 -37.799031447459, 144.96975504413 -37.799031416912, 144.969755055949 -37.799031358539, 144.969755066658 -37.799031299246, 144.969755077368 -37.799031239952, 144.969755082698 -37.799031211207, 144.969755088028 -37.799031182461, 144.969755097182 -37.799031138461, 144.969755110532 -37.799031065695, 144.96975512398 -37.799030989327, 144.969755125313 -37.799030982141, 144.969755127928 -37.799030969569, 144.969755139847 -37.799030907593, 144.969755139896 -37.799030905792, 144.969755141105 -37.799030903109, 144.969755141179 -37.799030900407, 144.969755143968 -37.79903088153, 144.969755145226 -37.799030877046, 144.969755146485 -37.799030872562, 144.969755146583 -37.799030868959, 144.969755155911 -37.799030818654, 144.969755157194 -37.799030813269, 144.969755158452 -37.799030808784, 144.9697551586 -37.79903080338, 144.969755162425 -37.799030788126, 144.969755165263 -37.799030767448, 144.969755173233 -37.79903072523, 144.969755181203 -37.799030683012, 144.969755183918 -37.799030666837, 144.969755185201 -37.799030661452, 144.96975518525 -37.799030659651, 144.969755197218 -37.799030595873, 144.9697551986 -37.799030586885, 144.969755201092 -37.799030578818, 144.969755202449 -37.799030570731, 144.969755206447 -37.799030549171, 144.969755213134 -37.799030512338, 144.969755219821 -37.799030475505, 144.969755221252 -37.799030464716, 144.969755225249 -37.799030443156, 144.969755238426 -37.799030376696, 144.969755239808 -37.799030367708, 144.96975524119 -37.79903035872, 144.969755254441 -37.799030289558, 144.969755282448 -37.799030137742, 144.969755282571 -37.799030133238, 144.96975528383 -37.799030128754, 144.969755285113 -37.799030123369, 144.969755294588 -37.799030067659, 144.969755299967 -37.799030037112, 144.969755305322 -37.799030007465, 144.969755334637 -37.799029849363, 144.96975534273 -37.799029802641, 144.969755349269 -37.799029771213, 144.969755354673 -37.799029739764, 144.969755363976 -37.79902969036, 144.969755379966 -37.799029604123, 144.969755381323 -37.799029596035, 144.96975538268 -37.799029587948, 144.969755384037 -37.799029579861, 144.969755392032 -37.799029536742, 144.969755394796 -37.799029518766, 144.96975539756 -37.79902950079, 144.969755401459 -37.799029482834, 144.969755406936 -37.799029448684, 144.969755408072 -37.799029448703, 144.96975540817 -37.7990294451, 144.969755409404 -37.799029441517, 144.969755409503 -37.799029437914, 144.9697554135 -37.799029416354, 144.96975542147 -37.799029374136, 144.969755428306 -37.799029331899, 144.969755429687 -37.799029322911, 144.969755433512 -37.799029307657, 144.969755434869 -37.799029299569, 144.969755436227 -37.799029291482, 144.969755437559 -37.799029284296, 144.969755547292 -37.799028677892, 144.969755549981 -37.799028662618, 144.969755552646 -37.799028648245, 144.969755554176 -37.799028633853, 144.969755557976 -37.799028619499, 144.969755563454 -37.799028585349, 144.969755564737 -37.799028579964, 144.969755566021 -37.799028574579, 144.969755566193 -37.799028568274, 144.96975557937 -37.799028501814, 144.969755587538 -37.79902845239, 144.969755592818 -37.799028425446, 144.969755598247 -37.799028393097, 144.969755598272 -37.799028392196, 144.969755615545 -37.799028300573, 144.96975561969 -37.79902827361, 144.969755620973 -37.799028268225, 144.96975562233 -37.799028260137, 144.969755623712 -37.799028251149, 144.969755626328 -37.799028238578, 144.969755627784 -37.799028226888, 144.969755630399 -37.799028214316, 144.969755669288 -37.799027996902, 144.969755670522 -37.799027993318, 144.969755670645 -37.799027988814, 144.969755671879 -37.799027985231, 144.969755671978 -37.799027981628, 144.969755675926 -37.79902796187, 144.969755678763 -37.799027941192, 144.969755682712 -37.799027921434, 144.969755686684 -37.799027900775, 144.969755689497 -37.799027880998, 144.969755692138 -37.799027867526, 144.969755693569 -37.799027856736, 144.969755696135 -37.799027845966, 144.969755697542 -37.799027836078, 144.969755702773 -37.799027810935, 144.969755709633 -37.799027767797, 144.969755721748 -37.799027698615, 144.96975573648 -37.799027616861, 144.969755751162 -37.79902753691, 144.96975575659 -37.799027504561, 144.969755767275 -37.799027446168, 144.969755772679 -37.79902741472, 144.969755778083 -37.799027383272, 144.969755782105 -37.799027360812, 144.969755782204 -37.799027357209, 144.969755783438 -37.799027353625, 144.969755783536 -37.799027350022, 144.969755786029 -37.799027341955, 144.969755798292 -37.799027267368, 144.969755799649 -37.799027259281, 144.969755803671 -37.799027236821, 144.969755807694 -37.799027214361, 144.969755811716 -37.799027191901, 144.969755817095 -37.799027161353, 144.969755818354 -37.799027156869, 144.969755818477 -37.799027152366, 144.969755819735 -37.799027147881, 144.969755829038 -37.799027098477, 144.969755846607 -37.799026996045, 144.969755846656 -37.799026994244, 144.96975584673 -37.799026991542, 144.96975584794 -37.799026988859, 144.969755860055 -37.799026919677, 144.969755861437 -37.799026910689, 144.969755862819 -37.799026901701, 144.969755869605 -37.799026861265, 144.969755876193 -37.799026828035, 144.969755881671 -37.799026793885, 144.9697558871 -37.799026761536, 144.969755895193 -37.799026714814, 144.969755901905 -37.79902667708, 144.969755905804 -37.799026659124, 144.969755905853 -37.799026657322, 144.969755905878 -37.799026656422, 144.969755905903 -37.799026655521, 144.969755912516 -37.79902662139, 144.969755912664 -37.799026615986, 144.969755913971 -37.7990266097, 144.969755915279 -37.799026603414, 144.969755921966 -37.799026566581, 144.969755927543 -37.799026528828, 144.969755930208 -37.799026514455, 144.969755931516 -37.799026508169, 144.969755935439 -37.799026489312, 144.969755939634 -37.799026460547, 144.969755944964 -37.799026431801, 144.969755957154 -37.799026359917, 144.969755965247 -37.799026313195, 144.969755973242 -37.799026270076, 144.96975597339 -37.799026264672, 144.969755976006 -37.7990262521, 144.969755976055 -37.799026250299, 144.969755980003 -37.799026230541, 144.969755982792 -37.799026211664, 144.96975598674 -37.799026191906, 144.969755994809 -37.799026146085, 144.969755996338 -37.799026131693, 144.969755999028 -37.799026116419, 144.969756001693 -37.799026102046, 144.969756008331 -37.799026067015, 144.969756008405 -37.799026064312, 144.969756008454 -37.799026062511, 144.969756008503 -37.799026060709, 144.969756034092 -37.799025914258, 144.969756034166 -37.799025911556, 144.969756035375 -37.799025908873, 144.969756035474 -37.79902590527, 144.969756042136 -37.799025869338, 144.969756051612 -37.799025813628, 144.969756052994 -37.79902580464, 144.969756054375 -37.799025795652, 144.969756055782 -37.799025785764, 144.969756059681 -37.799025767807, 144.969756059779 -37.799025764204, 144.969756067873 -37.799025717483, 144.969756073252 -37.799025686935, 144.96975608142 -37.799025637511, 144.969756086676 -37.799025611468, 144.969756097558 -37.799025545869, 144.969756097632 -37.799025543167, 144.969756107132 -37.799025486556, 144.969756143676 -37.799025271805, 144.969756145083 -37.799025261916, 144.969756146366 -37.799025256531, 144.969818007718 -37.799031931036, 144.969817962169 -37.799032308746, 144.969817954002 -37.79903235817, 144.969817953977 -37.799032359071, 144.969817953953 -37.799032359971, 144.969817953928 -37.799032360872, 144.969817948549 -37.79903239142, 144.969817947117 -37.799032402209, 144.969817944526 -37.79903241388, 144.969817936384 -37.799032462403, 144.96981793362 -37.799032480379, 144.969817926834 -37.799032520815, 144.969817917458 -37.799032572922, 144.969817912004 -37.799032606171, 144.969817908081 -37.799032625028, 144.969817905243 -37.799032645707, 144.96981787694 -37.799032808332, 144.969817874177 -37.799032826308, 144.969817871438 -37.799032843383, 144.969817867564 -37.799032860439, 144.96981786063 -37.799032906279, 144.969817858113 -37.799032915248, 144.969817856756 -37.799032923335, 144.969817855399 -37.799032931422, 144.969817848662 -37.799032970057, 144.96981784311 -37.799033006909, 144.969817841729 -37.799033015897, 144.969817839212 -37.799033024866, 144.969817831118 -37.799033071587, 144.969817829638 -37.799033084178, 144.969817827047 -37.799033095849, 144.969817825566 -37.79903310844, 144.969817813377 -37.799033180324, 144.969817808047 -37.79903320907, 144.969817802717 -37.799033237816, 144.969817797362 -37.799033267463, 144.96981779334 -37.799033289923, 144.969817789244 -37.799033315085, 144.969817789195 -37.799033316887, 144.969817789145 -37.799033318688, 144.969817787961 -37.79903332047, 144.969817767752 -37.799033436374, 144.969817764988 -37.79903345435, 144.96981776368 -37.799033460635, 144.969817762298 -37.799033469623, 144.969817760916 -37.799033478611, 144.969817759535 -37.799033487599, 144.969817752798 -37.799033526234, 144.969817752774 -37.799033527135, 144.969817751589 -37.799033528916, 144.969817751564 -37.799033529817, 144.969817743496 -37.799033575638, 144.96981774204 -37.799033587328, 144.969817739449 -37.799033598999, 144.96981773402 -37.799033631348, 144.969817729998 -37.799033653808, 144.969817725976 -37.799033676268, 144.969817721905 -37.79903370053, 144.96981771655 -37.799033730176, 144.969817716501 -37.799033731978, 144.969817716427 -37.79903373468, 144.969817715242 -37.799033736462, 144.969817713786 -37.799033748152, 144.969817693528 -37.799033865858, 144.969817684299 -37.79903391256, 144.969817682893 -37.799033922448, 144.969817681486 -37.799033932337, 144.96981768008 -37.799033942226, 144.969817670752 -37.799033992531, 144.969817668087 -37.799034006904, 144.969817665422 -37.799034021277, 144.969817663942 -37.799034033868, 144.969817662683 -37.799034038352, 144.969817661252 -37.799034049142, 144.969817655848 -37.79903408059, 144.969817649334 -37.799034111117, 144.96981764393 -37.799034142566, 144.969817639834 -37.799034167728, 144.969817619748 -37.799034279128, 144.969817615677 -37.79903430339, 144.969817611605 -37.799034327651, 144.969817607534 -37.799034351913, 144.969817604992 -37.799034361782, 144.96981759944 -37.799034398635, 144.969817596874 -37.799034409404, 144.969817595467 -37.799034419293, 144.969817592901 -37.799034430063, 144.969817590063 -37.799034450741, 144.969817577997 -37.799034518122, 144.969817576665 -37.799034525308, 144.969817575332 -37.799034532495, 144.969817574024 -37.79903453878, 144.969817560576 -37.799034615149, 144.969817549892 -37.799034673541, 144.969817543205 -37.799034710374, 144.969817532471 -37.799034770568, 144.969817521564 -37.799034837067, 144.969817516185 -37.799034867615, 144.969817512212 -37.799034888273, 144.969817510954 -37.799034892757, 144.96981751083 -37.799034897261, 144.969817509572 -37.799034901745, 144.969817506759 -37.799034921523, 144.969817505525 -37.799034925106, 144.969817504267 -37.79903492959, 144.969817504168 -37.799034933194, 144.969817502934 -37.799034936777, 144.969817470609 -37.799035121863, 144.969817459851 -37.799035182957, 144.96981745188 -37.799035225175, 144.969817443812 -37.799035270996, 144.969817441245 -37.799035281766, 144.969817439814 -37.799035292556, 144.969817437248 -37.799035303326, 144.96981742111 -37.799035394968, 144.969817417063 -37.799035418328, 144.969817416965 -37.799035421931, 144.969817415755 -37.799035424614, 144.96981741161 -37.799035451578, 144.969817410352 -37.799035456062, 144.969817409093 -37.799035460546, 144.96981740897 -37.79903546505, 144.969817399667 -37.799035514455, 144.969817397051 -37.799035527026, 144.969817395546 -37.799035540518, 144.969817392931 -37.799035553089, 144.969817378175 -37.799035635743, 144.969817366108 -37.799035703124, 144.969817363517 -37.799035714794, 144.969817257733 -37.79903630144, 144.969817255167 -37.79903631221, 144.969817253834 -37.799036319397, 144.969817245667 -37.799036368821, 144.969817239078 -37.799036402051, 144.969817236315 -37.799036420027, 144.969817232416 -37.799036437983, 144.969817217512 -37.799036526042, 144.969817206877 -37.799036582633, 144.969817189604 -37.799036674255, 144.969817177513 -37.799036742536, 144.969817174774 -37.799036759611, 144.969817169543 -37.799036784754, 144.969817168235 -37.79903679104, 144.969817168038 -37.799036798246, 144.969817166705 -37.799036805432, 144.9698171614 -37.799036833278, 144.969817156095 -37.799036861123, 144.969817153331 -37.799036879099, 144.969817149408 -37.799036897956, 144.969817145484 -37.799036916813, 144.969817137391 -37.799036963535, 144.969817137366 -37.799036964435, 144.969817137341 -37.799036965336, 144.969817137317 -37.799036966237, 144.969817110642 -37.799037110867, 144.969817101413 -37.799037157569, 144.969817098675 -37.799037174644, 144.969817095911 -37.79903719262, 144.969817092037 -37.799037209676, 144.969817082561 -37.799037265385, 144.969817080044 -37.799037274354, 144.969817078663 -37.799037283342, 144.969817077305 -37.799037291429, 144.969817075924 -37.799037300417, 144.969817049274 -37.799037444146, 144.969817038491 -37.799037506142, 144.969817037257 -37.799037509725, 144.969817035875 -37.799037518713, 144.969817034493 -37.799037527701, 144.969817031976 -37.799037536669, 144.969817018553 -37.799037612137, 144.969817017319 -37.79903761572, 144.96981701722 -37.799037619323, 144.969817015987 -37.799037622907, 144.969817010583 -37.799037654355, 144.96981700392 -37.799037690287, 144.969817001181 -37.799037707362, 144.969816997332 -37.799037723517, 144.969816994618 -37.799037739692, 144.969816989214 -37.79903777114, 144.969816975864 -37.799037843905, 144.969816974532 -37.799037851092, 144.969816973199 -37.799037858278, 144.969816971867 -37.799037865465, 144.969816963896 -37.799037907683, 144.969816961182 -37.799037923857, 144.969816957333 -37.799037940012, 144.969816954594 -37.799037957087, 144.969816946623 -37.799037999305, 144.969816942675 -37.799038019063, 144.969816933348 -37.799038069368, 144.969816930584 -37.799038087344, 144.969816926686 -37.7990381053, 144.969816923873 -37.799038125078, 144.969816917284 -37.799038158308, 144.969816912004 -37.799038185252, 144.969816909289 -37.799038201427, 144.96981690275 -37.799038232855, 144.969816888019 -37.799038314608, 144.969816875953 -37.799038381989, 144.969816873411 -37.799038391858, 144.969816872004 -37.799038401747, 144.969816869463 -37.799038411616, 144.9698168628 -37.799038447548, 144.969816861468 -37.799038454735, 144.96981685747 -37.799038476294, 144.969816853448 -37.799038498754, 144.969816849426 -37.799038521214, 144.969816838717 -37.799038580507, 144.969816837409 -37.799038586793, 144.969816836126 -37.799038592178, 144.969816834818 -37.799038598464, 144.969816824109 -37.799038657757, 144.969816822851 -37.799038662241, 144.969816822752 -37.799038665844, 144.969816821518 -37.799038669428, 144.969816810834 -37.79903872782, 144.969816809575 -37.799038732304, 144.969816809476 -37.799038735907, 144.969816808218 -37.799038740391, 144.969816802839 -37.799038770939, 144.96981679894 -37.799038788895, 144.969816796201 -37.79903880597, 144.969816784209 -37.799038870649, 144.969816773549 -37.79903892814, 144.969816769675 -37.799038945196, 144.969816768342 -37.799038952382, 144.96981676701 -37.799038959569, 144.969816765677 -37.799038966755, 144.969816761704 -37.799038987414, 144.969816750946 -37.799039048508, 144.969816739003 -37.799039111385, 144.969816725851 -37.799039176944, 144.969816709885 -37.799039262281, 144.969816708602 -37.799039267666, 144.969816708454 -37.799039273071, 144.969816707146 -37.799039279356, 144.969816694019 -37.799039344015, 144.969816693945 -37.799039346717, 144.969816693896 -37.799039348519, 144.969816693822 -37.799039351221, 144.969816691305 -37.799039360189, 144.96981669128 -37.79903936109, 144.969816691255 -37.799039361991, 144.969816691231 -37.799039362892, 144.969816688516 -37.799039379066, 144.969816684568 -37.799039398824, 144.969816680743 -37.799039414078, 144.969816678029 -37.799039430252, 144.969816675315 -37.799039446427, 144.969814506423 -37.799050882845, 144.969752622795 -37.799044191733)))",,,1053,20201223122240,20710,Faraday Street between Rathdowne Street and Drummond Street
