OBJECTID,MXUNITID,MXSITEID,COMPKEY,COMPTYPE,UNITID,UNITID2,PARALLEL_LINE_NBR,MAIN_LINE_TYPE,MAIN_CLASS,MAIN_NAME,ASSET_ID,SUBAREA,Shape,MATERIAL,UPSTREAM_IL,DOWNSTREAM_IL,PIPE_LENGTH,PIPE_WIDTH,SOIL_TYPE,DATE_RELINED,GIS_ID,FIELD_TEAM,WS_CONSTRUCTION_FILE,DATE_OF_CONSTRUCTION,EPMS_SEC_NO,ASCONST_PLAN_NO,SKETCH_PLAN_NO,SOURCE,METHOD_OF_CAPTURE,DATE_CAPTURED,DATE_LAST_UPDATED,SERVICE_STATUS,SERVICE_STATUS_CHG_DATE,SERVICE_STATUS_PLAN_NO,COMMENTS,MI_PRINX
10553,,,227128,10215701,M387SE-01005V,M387-03585BR,,BYPASS,S,SILVAN SEVILLE MAIN,M387,,,MSCL,0,0,0.39,150,CRK,1/1/1996 12:00:00 AM,M387-019-C,SILVAN,,1/1/1996 12:00:00 AM,,WR89/01,M387-2,,,10/17/2011 2:53:23 PM,12/6/2014 3:27:15 AM,IN,,,,18503
10554,,,227183,10215067,M275SB-01015V-C,M275SB-01005V-B,,BYPASS,S,MCMAHONS CK DIVERSION MAIN,M275,,,MSCL,249.73,249.73,8.1,225,CRK,1/1/1968 12:00:00 AM,M275-008-B,SILVAN,"67/9178, W67",1/1/1969 12:00:00 AM,,M275/30,M275-2,,,10/17/2011 2:51:02 PM,12/6/2014 3:27:17 AM,IN,,,,17517
10555,,,227388,10217145,WH010OSV-B,M291-00223BR,,BYPASS,S,SILVA-MT WAVERLY MAIN,M132,,,MSCL,212.06,212.06,0.94,225,CRK,1/1/1975 12:00:00 AM,M132-003-D,SILVAN,,1/1/1981 12:00:00 AM,,SR/190A,M132-1B,,,10/17/2011 2:46:38 PM,12/6/2014 3:27:18 AM,IN,,,OUTLET WORKS,15647
10556,,,234065,10271722,WH070-00610BR,WH070-00620BR,,MAINBG,S,GREENVALE DAM,H070,,,MS,0,0,4.03,1700,,,H070-018,PRESTON,,1/1/1980 12:00:00 AM,,GR/690,WH70-4,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 3:27:19 AM,IN,,,,29652
10557,,,234155,10272763,WR032V-H,WR032-04210BR,,MAINBG,S,ST ALBANS RESERVOIR,R032,,,MS,83.68,83.66,1.93,900,,,R032-003-A,PRESTON,,1/1/1980 12:00:00 AM,,R32/60C,WR32,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 3:27:21 AM,IN,,,OUTLET NO 2,29718
10558,,,234307,10283460,WH080-01000BR,WH080-01050BR,,MAINBG,S,THOMSON DAM,H080,,,UPVC,0,0,53.73,100,,,H080-114,CIVIL MAINTENANCE (T,,1/1/1986 12:00:00 AM,WH080/15,TD-C-7751,WH80-6,AS CONSTRUCTED,GRAPHICS,10/17/2011 12:00:00 AM,12/6/2014 3:27:22 AM,IN,,,,31590
10559,,,227469,10216428,M474D-00022BR,M474DSB-01005V,,BYPASS,S,ST GEORGES RD REPLACEMENT MAIN,M474,,,MSCL,0,0,0.96,225,SAND,1/1/1995 12:00:00 AM,M474-021-A,PRESTON,520/160/0031,7/25/1996 12:00:00 AM,,M474/36,M474-2,,,10/17/2011 2:55:53 PM,12/6/2014 3:27:33 AM,IN,,,,19533
10560,,,234405,10258454,WP258-04000BE,WP258-04010BR,,MAINBG,S,CARDINIA - SILVAN PUMP STATION,P258,,,MSCL,0,0,3.1,1700,,,,SILVAN,,8/5/2011 12:00:00 AM,,WP258/C/001,WP258,AS CONSTRUCTED,DIGITISED,2/20/2013 12:00:00 AM,12/6/2014 3:27:39 AM,IN,,,,24450
10561,,,227809,10212767,M160S-00620BR,M160S-00710V,,BYPASS,S,PRESTON - FOOTSCRAY MAIN,M160,,,MSCL,51.57,51.57,0.63,225,UNKN,,M160-010-AA,PRESTON,"57/15462, W5",6/1/1996 12:00:00 AM,,M160/146A,M160-2D,,,10/17/2011 12:00:00 AM,12/6/2014 3:27:50 AM,IN,,,,31736
10562,,,228197,10272522,WR019-04100BR,WR019-04200BR,,BYPASS,S,OLINDA RESERVOIR,R019,,,MS,0,0,70.74,900,,,R019-037,SURREY HILLS,,1/1/1980 12:00:00 AM,,R19/103,WR19,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 3:27:54 AM,IN,,,,29504
10563,,,234878,10269156,WR020-01200BR,WR020-01600BR,,MAINBG,S,PRESTON NO1 RESERVOIR,R020,,,,0,0,191.72,750,,,,PRESTON,,3/4/2013 12:00:00 AM,,,WR20,AS CONSTRUCTED,DIGITISED,7/17/2013 12:00:00 AM,12/6/2014 3:27:55 AM,IN,,,,28659
10564,,,235033,10261528,M158SD-01010V,M158SD-01030BR,,MAINBG,S,SURREY HILLS - ROSANNA,M158,,,MSCL,52.23,52.23,20.32,225,CLAY,1/1/1957 12:00:00 AM,M158-022,SURREY HILLS,520/158/0011,1/1/1959 12:00:00 AM,,M158/39,M113-9,,,10/17/2011 12:00:00 AM,12/6/2014 3:27:57 AM,IN,,,,24510
10565,,,228282,10212534,M104B-04794BR,M104BSA-04794V,,CONN,S,MORANG OUTLET,M104,,,MSCL,0,0,0.88,225,CRK,1/1/1989 12:00:00 AM,M104B-018-8A,PRESTON,,5/2/2005 12:00:00 AM,,M104/198,M104B-4,,,9/26/2005 12:00:00 AM,12/6/2014 3:28:08 AM,IN,,,,15252
10566,,,228470,10212371,M113-04195BR,M046SF-02005V-A,,CROSS,S,MITCHAM - SURREY HILLS DUP.,M113,,,CICL,0,0,0.96,150,CLAY,1/1/1984 12:00:00 AM,M113-022-A,SURREY HILLS,,1/1/1939 12:00:00 AM,,M113/39,M113-2,,,10/17/2011 2:45:57 PM,12/6/2014 3:28:10 AM,IN,,,,15345
10567,,,296446,0,WG160V-B,M474-00381BR,,MAINBG,S,ST GEORGES RD REPLACEMENT MAIN,M474,,,MSCL,90.243,0,0.76,225,,,,PRESTON,,12/1/2017 12:00:00 AM,,M474/C/147,WR20/21/22,AS CONSTRUCTED,DIGITAL,8/22/2018 12:00:00 AM,7/12/2019 10:05:52 AM,IN,,,,33365
10568,,,291187,0,WM273F-RED73,M273SF-01050BR,,MAINBG,S,CARDINIA BYPASS,M273,,,MSEL,169.58,171.69,13.879,1150,SNC,,M273-015-AJ,SILVAN,"63/24650, 68",1/1/1971 12:00:00 AM,,M273/143,M273-3,,,10/17/2011 2:50:47 PM,7/12/2019 10:06:13 AM,IN,,,,17410
10569,,,290215,0,WP256V-AG,WP256-01030RED,,MAINBG,S,TYNONG OFFTAKE BOOSTER PUMNP,P256,,,MSCL,0,0,0.65,150,,,,WESTERNPORT,,4/1/2009 12:00:00 AM,,WP256/C/003,WB196,AS CONSTRUCTED,DIGITAL,10/3/2017 1:57:09 PM,7/12/2019 10:06:35 AM,IN,,,sew - expired,32962
10570,,,291188,0,M273SE-01010BR,WM273F-BE28,,BYPASS,S,CARDINIA BYPASS,M273,,,MSEL,0,0,3.054,300,SNC,,M273-016-AA,SILVAN,"63/24650, 68",1/1/1971 12:00:00 AM,,M273/143,M273-3,,,10/17/2011 2:50:50 PM,7/12/2019 10:06:13 AM,IN,,,,17438
10571,,,291195,0,WM273F-RED85,M273SE-01050BR,,BYPASS,S,CARDINIA BYPASS,M273,,,MSEL,171.71,171.71,1.087,450,SNC,,M273-016-J,SILVAN,"63/24650, 68",1/1/1971 12:00:00 AM,,M273/143,M273-3,,,10/17/2011 2:50:51 PM,7/12/2019 10:06:08 AM,IN,,,,17443
10572,,,1014004,0,WP169-00210BR,WP169-00210BE,,MAINBG,S,SUGARLOAF RES PS,P169,,,MS,0,0,2.92,1200,,,,MAROONDAH,,9/14/2009 12:00:00 AM,,WP169/M/001,WP169,AS CONSTRUCTED,DIGITAL,9/7/2016 11:46:28 AM,7/12/2019 10:05:38 AM,IN,,,,32496
10573,,,1017903,0,WQD022-00160BR,WQD022V005,,MAINBG,S,LYREBIRD AVE DISINFECTION,QD22,,,MSCL,0,0,0.48,100,,,,SILVAN,WS-QD22-LA00,11/1/2016 12:00:00 AM,WQ22,WQ22/C/009,WB84,AS CONSTRUCTED,DIGITAL,4/13/2017 12:00:00 AM,7/12/2019 10:06:29 AM,IN,,,,32785
10574,,,291182,0,M273SG-01050BR,M273SF-01050BR,,MAINBG,S,CARDINIA BYPASS,M273,,,MSEL,170.23,171.42,5.547,1700,SNC,,M273-015-O,SILVAN,"63/24650, 68",1/1/1971 12:00:00 AM,,M273/143,M273-3,,,10/17/2011 2:50:50 PM,7/12/2019 10:06:16 AM,IN,,,,17434
10575,,,1013520,0,M039-03266BR,M039-03278DATE,,MAINBG,T,NORTHCOTE - PUNT RD,M039,,,MSCL,7.029,8.238,12.06,600,,,,SURREY HILLS,,10/19/2015 12:00:00 AM,M039,M039/C/123,M39/2,AS CONSTRUCTED,DIGITAL,8/5/2016 4:05:03 PM,7/12/2019 10:05:33 AM,IN,,,,32424
10576,,,296461,0,M160-00813BR,WG160V-I,,MAINBG,S,ST GEORGES RD REPLACEMENT MAIN,M474,,,MSCL,90.243,82.38,1.26,600,,,,PRESTON,,12/1/2017 12:00:00 AM,,M474/C/157,M474-1,AS CONSTRUCTED,DIGITAL,8/22/2018 3:45:10 PM,7/12/2019 10:05:49 AM,IN,,,,33350
10577,,,295713,0,M009-08907DATE,M009-09064DATE,,MAINBG,T,PRESTON-NORTH ESSENDON MAIN,M009,,,MSCL,71.334,73.545,156.48,900,,,,PRESTON,,3/1/2017 12:00:00 AM,M9,M9/C/090,M9-7,AS CONSTRUCTED,DIGITAL,8/1/2018 12:08:50 PM,7/12/2019 10:06:21 AM,IN,,,,33273
10578,,,1017911,0,WQD022V009,WQD022V011,,MAINBG,S,LYREBIRD AVE DISINFECTION,QD22,,,SS,0,0,0.85,150,,,,SILVAN,WS-QD22-LA00,11/1/2016 12:00:00 AM,WQ22,WQ22/C/009,WB84,AS CONSTRUCTED,DIGITAL,5/1/2017 2:29:50 PM,7/12/2019 10:06:26 AM,IN,,,,32772
10579,,,290230,0,M420SH-01005V,M420SH-02005BR,,MAINBG,S,TARAGO - WESTERN PORT MAIN,M420,,,MSCL,0,0,0.72,225,,,,WESTERNPORT,,,,,M420-22,SURVEY,AERIAL,,7/12/2019 10:06:37 AM,IN,,,,32982
10580,,,1013504,0,M039SN-00021BR,M039SN-02010V,,BYPASS,S,NORTHCOTE - PUNT RD,M039,,,MSCL,11.6,11.6,0.59,150,,,,SURREY HILLS,,10/15/2015 12:00:00 AM,M196,M039/C/141,M39/2,AS CONSTRUCTED,DIGITAL,8/5/2016 4:05:00 PM,7/12/2019 10:05:33 AM,IN,,,,32422
10581,,,1014001,0,WP169-791RW014V,WP169-00190BR,,MAINBG,S,SUGARLOAF RES PS,P169,,,MS,0,0,6,1200,,,,MAROONDAH,,9/14/2009 12:00:00 AM,,WP169/M/001,WP169,AS CONSTRUCTED,DIGITAL,9/7/2016 11:46:23 AM,7/12/2019 10:05:40 AM,IN,,,,32493
10582,,,291175,0,WG094V-CK,WM273F-RED73,,MAINBG,S,CARDINIA BYPASS,M273,,,MSEL,169.62,169.62,0.65,1050,SNC,,M273-015-AH,SILVAN,"63/24650, 68",1/1/1971 12:00:00 AM,,M273/143,M273-3,,,10/17/2011 2:50:47 PM,7/12/2019 10:06:04 AM,IN,,,,17409
10583,,,295623,0,WR144-05210BR,WR144-0-0029,,MAINBG,S,TYABB RESERVOIR,R144,,,MSCL,83.5,83.5,0.98,900,,,R144,WESTERNPORT,,2/22/2017 12:00:00 AM,,WR144/C/010,WR144,AS CONSTRUCTED,DIGITAL,7/10/2018 12:00:00 AM,7/12/2019 10:06:20 AM,IN,,,,33255
10584,,,1010336,0,WP259V-EF,WP259-00250RED,,MAINAG,S,GREENVALE BOOSTER PS,P259,,,MS,123.53,123.53,3.088,600,,,,PRESTON,,3/19/2013 12:00:00 AM,WP259/G,WP259/M/001,WP259,AS CONSTRUCTED,GRAPHICS,10/13/2014 12:00:00 AM,2/1/2016 10:03:59 AM,IN,,,,32192
10585,,,1010340,0,WP259V-EH,WP259V-EJ,,MAINBG,S,GREENVALE BOOSTER PS,P259,,,MS,123.53,123.53,0.753,600,,,,PRESTON,,3/19/2013 12:00:00 AM,WP259/G,WP259/M/001,WP259,AS CONSTRUCTED,GRAPHICS,10/13/2014 12:00:00 AM,2/1/2016 10:04:00 AM,IN,,,,32191
10586,,,1010339,0,WP259-00270RED,WP259V-EH,,MAINAG,S,GREENVALE BOOSTER PS,P259,,,MS,123.69,123.53,1.563,600,,,,PRESTON,,3/19/2013 12:00:00 AM,WP259/G,WP259/M/001,WP259,AS CONSTRUCTED,GRAPHICS,10/13/2014 12:00:00 AM,2/1/2016 10:04:01 AM,IN,,,,32190
10587,,,1010329,0,WP259-00260BR,WP259-00300AG,,MAINAG,S,GREENVALE BOOSTER PS,P259,,,MS,123.51,122.4,9.383,750,,,,PRESTON,,3/19/2013 12:00:00 AM,WP259/G,WP259/M/001,WP259,AS CONSTRUCTED,GRAPHICS,10/13/2014 12:00:00 AM,2/1/2016 10:04:00 AM,IN,,,,31828
10588,,,1010333,0,WP259-00460BR,M280-00626BR,,MAINBG,S,GREENVALE BOOSTER PS,P259,,,MS,114.77,0,1.504,750,,,,PRESTON,,3/19/2013 12:00:00 AM,WP259/G,WP259/M/001,WP259,AS CONSTRUCTED,GRAPHICS,10/13/2014 12:00:00 AM,2/1/2016 10:04:00 AM,IN,,,,31825
10589,,,1010332,0,WP259V-DG,WP259-00460BR,,MAINBG,S,GREENVALE BOOSTER PS,P259,,,MS,114.77,114.77,1.402,750,,,,PRESTON,,3/19/2013 12:00:00 AM,WP259/G,WP259/M/001,WP259,AS CONSTRUCTED,GRAPHICS,10/13/2014 12:00:00 AM,2/1/2016 10:04:00 AM,IN,,,,31824
10590,,,1010331,0,WP259-00440BR,WP259V-DG,,MAINBG,S,GREENVALE BOOSTER PS,P259,,,MS,114.77,114.77,1.402,750,,,,PRESTON,,3/19/2013 12:00:00 AM,WP259/G,WP259/M/001,WP259,AS CONSTRUCTED,GRAPHICS,10/13/2014 12:00:00 AM,2/1/2016 10:04:00 AM,IN,,,,31823
10591,,,1010330,0,WP259-00300AG,WP259-00440BR,,MAINBG,S,GREENVALE BOOSTER PS,P259,,,MS,122.4,114.77,160.468,750,,,,PRESTON,,3/19/2013 12:00:00 AM,WP259/G,WP259/C/005,WP259,AS CONSTRUCTED,GRAPHICS,10/13/2014 12:00:00 AM,2/1/2016 12:37:48 PM,IN,,,,31827
10592,,,1010354,0,WP259V-DK,WP259F-FP01,,MAINBG,S,GREENVALE BOOSTER PS,P259,,,MS,229.54,229.54,2.804,150,,,,PRESTON,,3/19/2013 12:00:00 AM,WP259/G,WP259/C/006,WP259,AS CONSTRUCTED,GRAPHICS,10/13/2014 12:00:00 AM,2/1/2016 2:20:03 PM,IN,,,,32210
10593,,,226541,5049944,A013-15813BAS,A013-20569BAS,,AQDUCT,T,BUNYIP MAIN RACE,A013,,,EARTH,121.35,120.85,4747.96,0,,,A013-073,TARAGO,,1/1/1953 12:00:00 AM,,,A13-7,,,10/17/2011 2:39:06 PM,7/24/2019 4:37:22 PM,IN,,,,12245
10594,,,238742,5050059,A013B-15502BAS,A013B-15755BR,,SIPHBG,T,BUNYIP MAIN RACE,A013,,,RC,121.2,0,249.71,1050,,,A013-070,TARAGO,,1/1/1953 12:00:00 AM,,,A13-7,,,10/17/2011 2:39:10 PM,7/24/2019 4:37:24 PM,IN,,,,12279
10595,,,238743,5050060,A013B-15755BR,A013B-15780BR,,SIPHBG,T,BUNYIP MAIN RACE,A013,,,RC,0,0,24.78,1050,,,A013-071,TARAGO,,1/1/1953 12:00:00 AM,,,A13-7,,,10/17/2011 2:39:10 PM,7/24/2019 4:37:22 PM,IN,,,,12280
10596,,,238744,5050061,A013B-15780BR,A013B-15813BAS,,SIPHBG,T,BUNYIP MAIN RACE,A013,,,RC,0,121.35,37.53,1050,,,A013-072,TARAGO,,1/1/1953 12:00:00 AM,,,A13-7,,,10/17/2011 2:39:10 PM,7/24/2019 4:37:22 PM,IN,,,,12281
10597,,,226544,5049955,A013-23634BR,A013-25347BAS,,AQDUCT,T,BUNYIP MAIN RACE,A013,,,EARTH,0,0,1682.26,0,,,A013-086,TARAGO,,1/1/1953 12:00:00 AM,,,A13-11,,,10/17/2011 2:39:07 PM,7/24/2019 4:54:00 PM,IN,,,,12255
10598,,,238623,5049956,A013-25347BAS,A013-25374BAS,,SIPHBG,T,BUNYIP MAIN RACE,A013,,,RC,0,0,26.69,1050,,,A013-088,TARAGO,,1/1/1953 12:00:00 AM,,,A13-11,,,10/17/2011 2:39:07 PM,7/24/2019 4:54:00 PM,IN,,,,12256
10599,,,230152,5051630,M440-10068V,M440-10069BR,,MAINAG,T,TYABB MORNINGTON MAIN,M440,,,MS,41.09,41.09,0.45,1000,CLAY,1/1/1979 12:00:00 AM,M440-010,WESTERNPORT,,1/1/1979 12:00:00 AM,,M440/121688,M440-4,,,10/17/2011 2:55:03 PM,12/6/2014 3:26:08 AM,IN,,,,19187
10600,,,230381,10283785,WH080-02620BR,WH080OSV-A,,MAINAG,S,THOMSON DAM,H080,,,MS,297,297,0.84,2400,,,M895-004-C,CIVIL MAINTENANCE (T,,1/1/1986 12:00:00 AM,WH080/31,TD-C-2642,WH80-6,,,10/17/2011 12:00:00 AM,12/6/2014 3:26:22 AM,IN,,,,31662
10601,,,230621,10213417,WP069-00130BR,M132V-A,,MAINBG,S,(NOT OP) GALLAGHERS RD PS,P069,,,MS,0,0,15.84,750,UNKN,,WP069-026,SURREY HILLS,,1/1/1970 12:00:00 AM,15.84,P69/31,WP069,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 3:26:23 AM,IN,,IN SERVICE,,28445
10602,,,237317,10271714,WH070-00350BR,WH070-01910DATE,,OFTAKE,S,GREENVALE DAM,H070,,,MS,0,0,2.95,1700,,,H070-012-DA,PRESTON,,1/1/1980 12:00:00 AM,,GR/690,WH70-4,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 3:26:26 AM,IN,,,,29672
10603,,,237540,10213817,M054SE-01005BR,M054SE-01010V-18,,OFTAKE,S,OLINDA-MITCHAM NO.2,M054,,,MSCL,0,0,2.72,600,CLAY,1/1/1984 12:00:00 AM,M054-017-B,SURREY HILLS,,1/1/1926 12:00:00 AM,,,M54-5,,,10/17/2011 2:44:03 PM,12/6/2014 3:26:27 AM,IN,,,,14510
10604,,,230728,10217005,WB190VP4-BA,WB190V-BF,,MAINBG,S,AQUEDUCT RD LANGWARRIN PRV,B190,,,MS,0,0,3.07,300,UNKN,,B190-029,WESTERNPORT,,1/1/1967 12:00:00 AM,,118489,WB190,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 3:26:38 AM,IN,,,,27978
10605,,,231048,10217276,WP002V-BB,WP002-00440RED,,MAINBG,S,MITCHAM RES PS,P002,,,MS,0,0,2,600,UNKN,,P002-018,SURREY HILLS,,,,P2/71,WP002,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 3:26:40 AM,IN,,,,24904
10606,,,238177,10217221,WH120OSV-G,WM420-00250BR,,OUTLET,S,TARAGO DAM,H120,,,MSCL,0,0,0.2,225,UNKN,,WH120-006-A,TARAGO,,2/14/1972 12:00:00 AM,,98199,WH120-1,,,9/26/2003 12:00:00 AM,4/3/2019 3:41:11 PM,IN,,,,13837
10607,,,238184,10217228,WH120-00320BR,WH120OSV-G,,OUTLET,S,TARAGO DAM,H120,,,MSCL,0,0,1.72,225,UNKN,,WH120-002,TARAGO,,2/14/1972 12:00:00 AM,,98199,WH120-1,,,9/26/2003 12:00:00 AM,4/3/2019 3:41:11 PM,IN,,,,13853
10608,,,228539,10217388,WP251-01600BR,WP251-01750RED,,CROSS,S,GREENVALE PS,P251,,,MSCL,0,0,7.05,600,UNKN,,P251-017-A,PRESTON,,7/1/2005 12:00:00 AM,,WP251/004,WP251,,,10/27/2006 12:00:00 AM,12/6/2014 3:28:11 AM,IN,,,,20643
10609,,,235219,10038661,M231-30441BR,M231-26501BR,,MAINBG,T,YARRA-SILVAN CONDUIT NO.2 MAIN,M231,,,MS,189.72,219.07,3992.03,1700,SS&C,1/1/1964 12:00:00 AM,M231-004,SILVAN,,1/1/1964 12:00:00 AM,,,M161-4,,,10/17/2011 12:00:00 AM,12/6/2014 3:28:12 AM,IN,,,,31206
10610,,,235390,5051657,WB171V-P,M462-00007BR,,MAINBG,T,LANGWARRIN-FRANKSTON NO 2 MAIN,M462,,,MS,0,0,0.89,900,SAND,1/1/1967 12:00:00 AM,M462-004,WESTERNPORT,,1/1/1967 12:00:00 AM,,,WB171,,,10/17/2011 2:55:29 PM,12/6/2014 3:28:14 AM,IN,,,,19364
10611,,,235510,5050392,M055-07119AG,M055-07111AG,,MAINBG,T,NO 1 OLINDA-MITCHAM MAIN,M055,,,MSLB,0,0,24.31,900,CLAY,1/1/1978 12:00:00 AM,M055-022,SURREY HILLS,,1/1/1914 12:00:00 AM,,,M54-6,,,10/17/2011 2:44:26 PM,12/6/2014 3:28:16 AM,IN,,,PIPE SLEEVE FOR RAILWAY CROSSING,14681
10612,,,228624,10217089,WG270V-P,M354SB-01015BR,,CROSS,S,SILVAN - MT WAVERLY NO 2 MAIN,M354,,,MSEL,184.31,184.32,0.96,1150,UNKN,,G270-006,SILVAN,520/354/0001,1/1/1983 12:00:00 AM,,M354/44B,WG270,,,10/17/2011 2:52:54 PM,12/6/2014 3:28:26 AM,IN,,,X-CONNECTION TO M354 MAIN,18297
10613,,,228755,10215504,M350S-01580BR,M350S-01590BE,,CROSS,S,WESTERN TRANSFER MAIN,M350,,,MSCL,80.6,80.6,1.29,1150,CLAY,1/1/1983 12:00:00 AM,M350-034-EA,PRESTON,520/350/0001,1/1/1984 12:00:00 AM,,M350/87A,M350-7B,,,10/17/2011 2:52:38 PM,12/6/2014 3:28:27 AM,IN,,,SHARPS RD VALVE COMPLEX,18192
10614,,,229006,10212608,M132-01165BR,WG311V-M,,CROSS,S,SILVA-MT WAVERLY MAIN,M132,,,MSCL,111.47,111.47,0.75,300,CLAY,1/1/1954 12:00:00 AM,M132-048-A,SURREY HILLS,57/5452,1/1/1957 12:00:00 AM,,M132/33B,M132-14G,,,10/17/2011 2:46:20 PM,12/6/2014 3:28:29 AM,IN,,,,15513
10615,,,229018,10212682,M132-23903BR,M132SA-23903V,,CROSS,S,SILVA-MT WAVERLY MAIN,M132,,,MSCL,135.04,135.04,1.7,150,CLAY,1/1/1957 12:00:00 AM,M132-012-A,SILVAN,,8/2/1966 12:00:00 AM,,M132/86,M132-3E,,,10/17/2011 2:46:35 PM,12/6/2014 3:28:30 AM,IN,,,,15626
10616,,,235691,10042531,M281-24788CON,M281-24804CON,,MAINBG,T,CARDINIA-DAND'G-NOTTING HILL M,M281,,,MS,0,0,16.06,1700,SNC,1/1/1974 12:00:00 AM,M281-042,SURREY HILLS,,1/1/1976 12:00:00 AM,,,M281-13,,,7/13/2001 12:00:00 AM,12/6/2014 3:28:31 AM,IN,,,,31045
10617,,,229233,10272769,WR032VP4-AJ,WR032-02520RED,,CROSS,S,ST ALBANS RESERVOIR,R032,,,MS,85.72,85.72,2.23,500,,,R032-030-E,PRESTON,,1/1/1980 12:00:00 AM,,R32/69C,WR32,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 3:28:45 AM,IN,,,ST ALBANS RESERVOIR PROPERTY,29844
10618,,,236033,5050398,M055B-00380BR,M055B-00394BR,,MAINBG,T,NO 1 OLINDA-MITCHAM MAIN,M055,,,MSLB,0,0,14.07,900,CLAY,1/1/1914 12:00:00 AM,M55B-005,SURREY HILLS,,1/1/1914 12:00:00 AM,,,WR10,,,10/17/2011 2:44:33 PM,12/6/2014 3:28:49 AM,IN,,,,14732
10619,,,229569,10272203,WR001VP1-Q,WR001-00770RED,,INLET,S,BROADMEADOWS RESERVOIR,R001,,,MS,0,0,5.33,375,,,R001-020,PRESTON,,1/1/1980 12:00:00 AM,,"R1/31A,32",WR01,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 3:29:03 AM,IN,,,,29595
10620,,,289213,0,WR004-01575RED,WR004-01580BR,,OUTLET,S,DANDENONG NORTH RESERVOIR,R004,,,MSCL,0,0,5.71,1700,,,,SURREY HILLS,,1/1/1980 12:00:00 AM,,R4/219,WR4,GRAPHICS,DIGITISED,8/9/2017 12:00:00 AM,7/12/2019 10:05:56 AM,IN,,,,32931
10621,,,291205,0,WM273F-RED80,WG094V-CQ,,MAINBG,S,CARDINIA BYPASS,M273,,,MSEL,169.86,169.86,1.149,600,SNC,,M273-015-G,SILVAN,"63/24650, 68",1/1/1971 12:00:00 AM,,M273/143,M273-3,,,10/17/2011 2:50:49 PM,7/12/2019 10:06:11 AM,IN,,,,17426
10622,,,1013988,0,WP169-00200RED,WP169-716P05,,MAINBG,S,SUGARLOAF RES PS,P169,,,MS,0,0,1.4,600,,,,MAROONDAH,,9/14/2009 12:00:00 AM,,WP169/M/001,WP169,AS CONSTRUCTED,DIGITAL,9/7/2016 11:46:49 AM,7/12/2019 10:05:35 AM,IN,,,,32510
10623,,,1013523,0,M039-01352BR,M039-01593BR,,MAINBG,T,NORTHCOTE - PUNT RD,M039,,,MSCL,17.511,10.291,240.45,750,,,,SURREY HILLS,,10/19/2015 12:00:00 AM,M039,M039/C/112,M39/1,AS CONSTRUCTED,DIGITAL,8/5/2016 4:04:23 PM,7/12/2019 10:05:25 AM,IN,,,,32402
10624,,,295621,0,WR144-0-0049,WR144-MS-P019,,MAINBG,S,TYABB RESERVOIR,R144,,,MSCL,78.96,78.1,1.6,1200,,,R144-175,WESTERNPORT,,2/22/2018 12:00:00 AM,,WR144/C/030,WR144,AS CONSTRUCTED,DIGITAL,7/12/2018 12:00:00 AM,7/12/2019 10:05:14 AM,IN,,,,33262
10625,,,1017905,0,WQD022-BD-001,WQD022-00210BR,,MAINBG,S,LYREBIRD AVE DISINFECTION,QD22,,,PE,0,0,3.47,50,,,,SILVAN,WS-QD22-LA00,11/1/2016 12:00:00 AM,WQ22,WQ22/C/009,WB84,AS CONSTRUCTED,DIGITAL,4/13/2017 12:00:00 AM,7/12/2019 10:06:30 AM,IN,,,RECIRCULATION MAIN,32788
10626,,,1014000,0,WP169-00180BR,WP169-791RW014V,,MAINBG,S,SUGARLOAF RES PS,P169,,,MS,0,0,4.44,1200,,,,MAROONDAH,,9/14/2009 12:00:00 AM,,,,AS CONSTRUCTED,,9/8/2016 4:24:11 PM,7/12/2019 10:05:35 AM,IN,,,,32522
10627,,,1013495,0,M039-01275BR,M039SF-01275V,,BYPASS,S,NORTHCOTE - PUNT RD,M039,,,MSCL,22.282,22.782,1,150,,,,SURREY HILLS,,10/19/2015 12:00:00 AM,M039,M039/C/112,M39/1,AS CONSTRUCTED,DIGITAL,8/5/2016 4:04:05 PM,7/12/2019 10:05:25 AM,IN,,,,32392
10628,,,1013524,0,M039-01593BR,M039-01594V,,MAINBG,T,NORTHCOTE - PUNT RD,M039,,,MSCL,24.46,10.291,1.16,750,,,,SURREY HILLS,,10/19/2015 12:00:00 AM,M039,M039/C/115,M39/1,AS CONSTRUCTED,DIGITAL,8/5/2016 4:04:26 PM,7/12/2019 10:05:26 AM,IN,,,,32403
