Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate,Location
2007,772,110530,110530,85-93 Lorimer Street DOCKLANDS 3205,Docklands,Private,16,144.94150,-37.82460,POINT (144.9415 -37.8246)
2007,772,110531,110531,95-97 Lorimer Street DOCKLANDS 3205,Docklands,Private,15,144.94080,-37.82410,POINT (144.9408 -37.8241)
2007,772,559291,559291,63-67 Lorimer Street DOCKLANDS 3205,Docklands,Private,25,144.94480,-37.82540,POINT (144.9448 -37.8254)
2007,773,557796,557796,168-174 Lorimer Street DOCKLANDS 3008,Docklands,Private,11,144.93430,-37.82170,POINT (144.9343 -37.8217)
2007,773,560261,560261,50-56 Lorimer Street DOCKLANDS 3008,Docklands,Residential,250,144.94750,-37.82460,POINT (144.9475 -37.8246)
2007,773,560266,560266,58-70 Lorimer Street DOCKLANDS 3008,Docklands,Residential,160,144.94630,-37.82490,POINT (144.9463 -37.8249)
2007,773,577280,577280,72-82 Lorimer Street DOCKLANDS 3008,Docklands,Residential,140,144.94500,-37.82470,POINT (144.945 -37.8247)
2007,773,579362,579362,84-90 Lorimer Street DOCKLANDS 3008,Docklands,Residential,335,144.94390,-37.82460,POINT (144.9439 -37.8246)
2007,773,596486,596486,154-164 Lorimer Street DOCKLANDS 3008,Docklands,Commercial,260,,,
2007,773,611696,611696,92-100 Lorimer Street DOCKLANDS 3008,Docklands,Private,74,,,
2007,774,110860,110860,351-387 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,172,144.93360,-37.82320,POINT (144.9336 -37.8232)
2007,774,559029,559029,151-159 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,21,144.93120,-37.82350,POINT (144.93120000000002 -37.8235)
2007,775,110525,110525,850-868 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Private,50,144.93440,-37.82300,POINT (144.9344 -37.823)
2007,775,110525,110525,850-868 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Private,50,144.93440,-37.82300,POINT (144.9344 -37.823)
2007,775,110525,110525,850-868 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Private,101,144.93440,-37.82300,POINT (144.9344 -37.823)
2007,775,110525,110525,850-868 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Private,50,144.93440,-37.82300,POINT (144.9344 -37.823)
2007,775,600453,600453,870-872 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Private,50,144.93540,-37.82310,POINT (144.9354 -37.8231)
2007,776,110532,110532,99-111 Lorimer Street DOCKLANDS 3205,Docklands,Private,70,144.93910,-37.82430,POINT (144.9391 -37.8243)
2007,777,110545,110545,1 Rogers Street PORT MELBOURNE 3207,Port Melbourne,Private,2,144.93760,-37.82430,POINT (144.93760000000003 -37.8243)
2007,777,110580,110580,310-324 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,3,144.93700,-37.82480,POINT (144.937 -37.8248)
2007,778,110556,110556,190-206 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,8,144.93300,-37.82470,POINT (144.933 -37.8247)
2007,778,110556,110556,190-206 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,3,144.93300,-37.82470,POINT (144.933 -37.8247)
2007,778,110556,110556,190-206 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,2,144.93300,-37.82470,POINT (144.933 -37.8247)
2007,778,110556,110556,190-206 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,15,144.93300,-37.82470,POINT (144.933 -37.8247)
2007,778,110556,110556,190-206 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.93300,-37.82470,POINT (144.933 -37.8247)
2007,778,110556,110556,190-206 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.93300,-37.82470,POINT (144.933 -37.8247)
2007,778,110556,110556,190-206 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,6,144.93300,-37.82470,POINT (144.933 -37.8247)
2007,778,110556,110556,190-206 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,9,144.93300,-37.82470,POINT (144.933 -37.8247)
2007,778,110556,110556,190-206 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.93300,-37.82470,POINT (144.933 -37.8247)
2007,778,110556,110556,190-206 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,16,144.93300,-37.82470,POINT (144.933 -37.8247)
2007,778,110556,110556,190-206 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,13,144.93300,-37.82470,POINT (144.933 -37.8247)
2007,778,110556,110556,190-206 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,5,144.93300,-37.82470,POINT (144.933 -37.8247)
2007,778,110581,110581,323-327 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,2,144.93600,-37.82530,POINT (144.936 -37.8253)
2007,778,110581,110581,323-327 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,1,144.93600,-37.82530,POINT (144.936 -37.8253)
2007,778,110581,110581,323-327 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,2,144.93600,-37.82530,POINT (144.936 -37.8253)
2007,778,110581,110581,323-327 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,2,144.93600,-37.82530,POINT (144.936 -37.8253)
2007,778,110581,110581,323-327 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,2,144.93600,-37.82530,POINT (144.936 -37.8253)
2007,778,564808,564808,329-349 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,9,144.93480,-37.82500,POINT (144.9348 -37.825)
2007,778,564808,564808,329-349 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,15,144.93480,-37.82500,POINT (144.9348 -37.825)
2007,778,564808,564808,329-349 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,6,144.93480,-37.82500,POINT (144.9348 -37.825)
2007,778,564808,564808,329-349 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,3,144.93480,-37.82500,POINT (144.9348 -37.825)
2007,778,564808,564808,329-349 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,24,144.93480,-37.82500,POINT (144.9348 -37.825)
2007,778,564808,564808,329-349 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,15,144.93480,-37.82500,POINT (144.9348 -37.825)
2007,778,564808,564808,329-349 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,25,144.93480,-37.82500,POINT (144.9348 -37.825)
2007,778,564808,564808,329-349 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,202,144.93480,-37.82500,POINT (144.9348 -37.825)
2007,778,564808,564808,329-349 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,42,144.93480,-37.82500,POINT (144.9348 -37.825)
2007,778,564808,564808,329-349 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,19,144.93480,-37.82500,POINT (144.9348 -37.825)
2007,778,564808,564808,329-349 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,3,144.93480,-37.82500,POINT (144.9348 -37.825)
2007,778,564808,564808,329-349 Ingles Street PORT MELBOURNE 3207,Port Melbourne,Private,16,144.93480,-37.82500,POINT (144.9348 -37.825)
2007,779,110547,110547,50-80 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,206,144.92530,-37.82460,POINT (144.9253 -37.8246)
2007,779,110549,110549,102-106 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,35,144.92790,-37.82430,POINT (144.9279 -37.8243)
2007,779,110550,110550,108-130 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,23,144.92890,-37.82430,POINT (144.9289 -37.8243)
2007,779,110587,110587,2-46 Douglas Street PORT MELBOURNE 3207,Port Melbourne,Private,311,144.92570,-37.82600,POINT (144.9257 -37.826)
2007,780,110590,110590,158-222 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,360,144.92340,-37.82580,POINT (144.9234 -37.8258)
2007,781,110515,110515,674-702 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Private,140,144.92340,-37.82230,POINT (144.9234 -37.8223)
2007,781,110516,110516,704-744 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Private,80,144.92540,-37.82170,POINT (144.9254 -37.8217)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,8,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,16,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,8,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,8,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,12,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,8,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,8,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,8,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,12,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,8,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,12,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,12,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110551,110551,59-85 Turner Street PORT MELBOURNE 3207,Port Melbourne,Private,176,144.92540,-37.82300,POINT (144.9254 -37.823)
2007,781,110595,110595,240-270 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,5,144.92190,-37.82330,POINT (144.9219 -37.8233)
2007,781,110595,110595,240-270 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,5,144.92190,-37.82330,POINT (144.9219 -37.8233)
2007,781,110595,110595,240-270 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,5,144.92190,-37.82330,POINT (144.9219 -37.8233)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,30,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,5,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,35,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,50,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,15,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,5,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,100,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,55,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,20,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,115,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,55,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,35,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,22,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,20,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,781,110596,110596,272-310 Salmon Street PORT MELBOURNE 3207,Port Melbourne,Private,5,144.92170,-37.82180,POINT (144.9217 -37.8218)
2007,782,110519,110519,768-798 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Private,4,144.92890,-37.82250,POINT (144.9289 -37.8225)
2007,782,110519,110519,768-798 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Private,15,144.92890,-37.82250,POINT (144.9289 -37.8225)
2007,782,110519,110519,768-798 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Private,15,144.92890,-37.82250,POINT (144.9289 -37.8225)
2007,782,110519,110519,768-798 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Private,71,144.92890,-37.82250,POINT (144.9289 -37.8225)
2007,782,110519,110519,768-798 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Private,15,144.92890,-37.82250,POINT (144.9289 -37.8225)
2007,783,110507,110507,629 Lorimer Street FISHERMANS BEND 3207,Docklands,Private,40,144.91950,-37.82040,POINT (144.9195 -37.8204)
2007,783,111376,111376,625 Lorimer Street FISHERMANS BEND 3207,Docklands,Private,60,144.91870,-37.82050,POINT (144.9187 -37.8205)
2007,783,537501,537501,685-715 Lorimer Street DOCKLANDS 3008,Docklands,Private,32,,,
2007,783,543448,543448,727-767 Lorimer Street DOCKLANDS 3008,Docklands,Private,6,144.92640,-37.82050,POINT (144.9264 -37.8205)
2007,784,110511,110597,620 Lorimer Street FISHERMANS BEND 3207,Port Melbourne,Private,22,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110512,110597,622 Lorimer Street FISHERMANS BEND 3207,Port Melbourne,Private,18,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110513,110597,624 Lorimer Street FISHERMANS BEND 3207,Port Melbourne,Private,10,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110514,110597,626 Lorimer Street FISHERMANS BEND 3207,Port Melbourne,Private,19,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110514,110597,626 Lorimer Street FISHERMANS BEND 3207,Port Melbourne,Private,6,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110559,110597,4 Central Boulevard FISHERMANS BEND 3207,Port Melbourne,Private,3,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110559,110597,4 Central Boulevard FISHERMANS BEND 3207,Port Melbourne,Private,30,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110560,110597,1 Central Boulevard FISHERMANS BEND 3207,Port Melbourne,Private,2,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110561,110597,6-8 Central Boulevard FISHERMANS BEND 3207,Port Melbourne,Private,16,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110562,110597,7 Central Boulevard FISHERMANS BEND 3207,Port Melbourne,Private,8,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110563,110597,9 Central Boulevard FISHERMANS BEND 3207,Port Melbourne,Private,13,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110564,110597,11 Central Boulevard FISHERMANS BEND 3207,Port Melbourne,Private,10,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110565,110597,13 Central Boulevard FISHERMANS BEND 3207,Port Melbourne,Private,8,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110566,110597,15 Central Boulevard FISHERMANS BEND 3207,Port Melbourne,Private,10,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110567,110597,2 Central Boulevard FISHERMANS BEND 3207,Port Melbourne,Private,10,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110569,110597,9 Westside Avenue FISHERMANS BEND 3207,Port Melbourne,Private,39,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110572,110597,2 Westside Avenue FISHERMANS BEND 3207,Port Melbourne,Private,7,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110572,110597,2 Westside Avenue FISHERMANS BEND 3207,Port Melbourne,Private,4,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110574,110597,6 Westside Avenue FISHERMANS BEND 3207,Port Melbourne,Private,4,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110593,110597,251-259 Salmon Street FISHERMANS BEND 3207,Port Melbourne,Private,64,144.91880,-37.82230,POINT (144.9188 -37.8223)
2007,784,110594,110597,261 Salmon Street FISHERMANS BEND 3207,Port Melbourne,Private,63,144.91880,-37.82230,POINT (144.9188 -37.8223)
