Census year,Block ID,CLUE small area,Accommodation,Admin and Support Services,Agriculture and Mining,Arts and Recreation Services,Business Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Finance and Insurance,Food and Beverage Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Other Services,Public Administration and Safety,Real Estate Services,Rental and Hiring Services,Retail Trade,"Transport, Postal and Storage",Wholesale Trade,Total floor space in block
2010,804,Southbank,0,,0,,,0,0,0,,0,0,,0,63229.07,0,0,0,0,0,0,112355.87
2010,806,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2010,807,Southbank,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38122.97
2010,809,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,812,Southbank,,,,,5790.75,,,0,0,403.63,,3407.3,,2277.04,0,1990.8,0,,0,,43166.01
2010,849,South Yarra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,851,Melbourne (Remainder),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,858,South Yarra,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,3109.9
2010,859,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2010,863,Melbourne (Remainder),0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,
2010,867,South Yarra,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,5927.12
2010,905,Parkville,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,
2010,908,Parkville,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2010,915,Parkville,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,,0,0,1362.84
2010,917,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,919,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1001,West Melbourne (Industrial),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,502166.6
2010,1009,West Melbourne (Industrial),0,0,0,,0,0,0,0,0,,0,,,0,0,0,,0,40992.06,,148145.8
2010,1012,North Melbourne,0,,0,0,,4119.6,,146.72,0,0,0,0,40706.3,,0,0,,,6852.78,,74894.45
2010,1013,West Melbourne (Industrial),0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,7053.9
2010,1102,Docklands,,,0,0,898.42,,,0,0,,,1354.96,0,16836.41,,,0,0,15968.26,0,38352.59
2010,1103,Docklands,,837.45,0,86361.12,,0,,0,,39034.1,,9935.59,,176920.21,0,1883.62,,1579.52,0,0,338841.31
2010,1105,Docklands,,0,0,0,22488.92,0,0,0,59477.5,767.38,0,0,,37319.72,9051.62,367.32,0,,0,,152723.22
2010,1108,Docklands,0,3441.67,0,23427.81,,,,,146203.54,5082.72,2036.24,,1897.65,48627,,,0,25325.53,1275.11,,285612.31
2010,1112,Docklands,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,0,1834.38
2010,2383,North Melbourne,0,,0,0,0,,0,,0,0,0,,,,7896.4,0,0,,,,25506.37
2010,2384,North Melbourne,0,,0,0,,,0,0,,0,,0,,,0,0,0,,,1642.72,11643.4
2010,2386,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2392,North Melbourne,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,687.33,,0,1430.08
2010,2501,Kensington,0,0,0,21456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21456
2010,2502,Kensington,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,2513,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2515,Kensington,0,,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,6747.9
2010,2516,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2517,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2518,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2010,2522,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2524,Kensington,0,,0,0,0,0,0,0,0,693.26,,0,,530.58,0,,0,2270.06,,0,7587.72
2010,2525,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2010,2534,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2535,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2536,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2538,Kensington,0,0,0,0,,842.77,,0,0,0,0,0,,1954.45,0,0,0,,0,,5514.78
2010,2539,Kensington,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
2010,2542,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2544,Kensington,0,0,0,,0,0,0,0,0,0,0,0,840.43,,0,0,0,0,0,0,1778.74
2010,2547,Kensington,0,0,0,,8881.54,,0,0,0,0,,0,,,,0,0,0,7986.73,,27953.4
2010,2548,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,2,Melbourne (CBD),0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14329.84
2009,5,Melbourne (CBD),0,0,0,0,,0,0,0,0,,0,,0,,0,0,0,440.16,0,0,614.39
2009,11,Melbourne (CBD),26732.47,0,,0,2837.7,0,0,,,2468.35,2303.69,,,6748.46,0,,0,345.67,1430.9,,48701.89
2009,12,Melbourne (CBD),13624.95,17849,0,2079.64,9380.15,,3663.3,5865.5,15601.45,7285.89,,5901.9,0,34427.5,,,0,801.33,,0,137447.14
2009,13,Melbourne (CBD),0,2992.05,3362.5,,8969.71,,,,5182.9,1945.63,0,1969.75,0,10816.37,,,0,2555.4,,0,59055.62
2009,21,Melbourne (CBD),,0,0,0,,0,0,,28243.19,1181.27,,,0,,19910.38,,0,,,0,111302.3
2009,22,Melbourne (CBD),,8751.79,1251.18,2831.67,69146.07,2260.69,,1674.8,17583.8,4687.27,0,18787.89,655.85,38742.92,4939.5,4026.21,0,2367.18,4338.68,,197066.7
2009,24,Melbourne (CBD),0,10083.29,,,45335.94,1296.8,4701.6,,30870.8,3931.15,1015.23,18339.28,382.77,19439.93,,3371.39,0,1357.12,825.12,,147892.02
2009,27,Melbourne (CBD),,2785.16,0,0,36341.49,1529.82,,,44488,7283.76,996.1,1892.02,664.03,14492.97,1959.21,,0,3809.27,0,,143197.64
2009,31,Melbourne (CBD),,8714.21,,,2400.61,0,0,,24431.91,4660.64,6230.17,2007.02,,6601.5,,,0,2527,,1712.39,85267.93
2009,34,Melbourne (CBD),,14121.46,920.9,,17614.66,0,2555.36,,84048.35,4930.65,876.45,539.68,1622.46,6404.12,,2074.8,0,6255.59,710.15,1865.8,152761.94
2009,43,Melbourne (CBD),,17072.22,4387.25,0,54208.77,3804.52,6205.63,0,13262.67,3679.09,0,811.08,0,5898.72,2474.64,2031.89,0,1694.68,0,,156893.21
2009,45,Melbourne (CBD),,87.4,0,2735.6,972.8,0,4855.2,0,1983.05,4281,,,448.06,1184.51,0,,0,35865.32,0,,56145.94
2009,46,Melbourne (CBD),0,1352,,455,1841.35,0,31133.63,,,6481.21,1545.29,5258,0,2790.67,,186.89,0,5271.45,0,0,78899.11
2009,48,Melbourne (CBD),,1303.15,,,5074.3,,,,1971.35,4947.25,666.48,,,33999.99,,585.2,,1658.25,,0,62778.94
2009,54,Melbourne (CBD),0,2260.61,,,11388.32,,3384.97,0,2500.9,3663.02,2495.19,1366.84,883.35,12573.35,,,0,8632.12,,,52305.04
2009,61,Melbourne (CBD),4490.45,,0,0,0,0,,,0,3453.22,0,0,0,0,,0,0,0,0,0,30622.69
2009,64,Melbourne (CBD),,2609.65,0,666.3,26952.87,,13992.9,,511.82,5568.89,328.13,,0,19966.66,0,,,9664.85,,,83761.53
2009,67,Melbourne (CBD),30415.13,440.04,0,8367.14,1443.1,0,2179.13,0,0,7589.21,,639.84,0,13593.04,0,0,,1327.94,0,0,67033.55
2009,71,Melbourne (CBD),,,0,0,1968.98,0,0,0,,,0,41618.49,,,,0,0,,,0,45953.89
2009,73,Melbourne (CBD),0,0,0,0,6765.12,0,,0,0,488.31,0,0,0,,60203.34,0,0,0,0,,82436.36
2009,74,Melbourne (CBD),,3210.14,0,,14035.41,0,10604.46,,2414.31,3618.9,796.12,,306.92,12233.82,,2019.8,0,5584.99,,0,65862.93
2009,87,Melbourne (CBD),0,660.75,,0,7660.18,,836.4,,,2731.4,231.49,,0,249.04,,1046.59,,,,0,41765.36
2009,88,Melbourne (CBD),0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,0,27202.88
2009,91,West Melbourne (Residential),0,,0,0,3482.29,,,,0,301.59,0,,0,,0,,0,,0,2039.91,14295.33
2009,93,Melbourne (CBD),0,,0,,8108.52,0,1945.66,0,4921.2,,0,0,,12855.46,25180.63,,0,5909.3,0,,73001.66
2009,97,Melbourne (CBD),18888.11,719.49,0,,1711.84,,3137.88,0,,604.84,,7821.8,0,13468.03,0,0,0,,0,0,47851.84
2009,101,West Melbourne (Residential),0,0,0,0,753.72,0,,,,1113.09,,0,2742.04,,0,0,0,0,0,,29272.75
2009,202,Carlton,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,205,Carlton,,,0,0,0,0,,0,,435.25,8913.8,0,0,0,0,0,0,,0,0,26462.05
2009,209,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2009,210,Carlton,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,216,Carlton,0,0,0,0,,0,0,0,,719.46,0,,,938.84,,0,0,772.6,0,,5412.07
2009,219,Carlton,,0,0,0,,0,,0,0,,,0,,0,0,0,0,0,0,0,2302.14
2009,221,Carlton,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,222,Carlton,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,4193.54
2009,223,Carlton,0,0,0,0,956.5,0,0,0,0,,,0,0,252.09,0,,0,,0,0,2178.05
2009,228,Carlton,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,3449.9
2009,229,Carlton,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2009,233,Carlton,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2009,234,Carlton,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,,0,,1320.36
2009,240,Carlton,0,0,0,0,,0,56814.14,0,0,487.44,,0,0,0,0,0,0,0,0,,58269.33
2009,241,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2009,244,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2009,246,Carlton,,0,0,0,564.37,0,,0,0,3746.33,,0,0,,0,0,0,728.89,0,,7735.44
2009,249,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,70734.8
2009,250,Carlton,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,62455.5
2009,251,Carlton,0,0,0,0,,0,0,0,2334.85,0,4001.93,0,0,8444.38,,0,0,0,0,,17921.74
2009,252,Carlton,,,0,0,2262.7,0,,,554.73,5964.75,727.41,0,,461.3,0,,0,655.5,0,0,14857.01
2009,261,Carlton,0,0,0,0,665.2,,,0,,0,0,,,6847.13,0,,0,5081.23,0,,15013.88
2009,262,Carlton,0,0,0,,713.6,0,0,0,0,,0,0,0,,0,0,0,0,0,0,1315.92
2009,265,Carlton,13886.24,,0,0,1894.32,,13819.48,0,0,1547.19,0,0,,21299.67,,,0,,0,,57926.37
2009,272,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,301,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,524.41
2009,304,North Melbourne,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,
2009,308,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
2009,311,North Melbourne,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2009,312,North Melbourne,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0,,3221.98
2009,316,North Melbourne,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2009,318,North Melbourne,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,
2009,320,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,322,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,6248.9
2009,325,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,327,North Melbourne,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,0,896.11
2009,329,North Melbourne,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2822.39
2009,331,North Melbourne,0,0,0,0,,0,0,0,0,,0,,,2917.2,0,0,0,0,,,5083.35
2009,333,North Melbourne,0,0,0,0,979.58,0,0,0,,,,0,0,986.1,0,,0,896.9,0,,4940.5
2009,336,North Melbourne,0,0,0,0,,1111.5,0,0,0,,0,,0,,0,0,0,,,,8005.99
2009,338,North Melbourne,0,0,0,0,424.56,0,0,0,0,,0,0,27007.94,0,0,0,0,,0,,30390.5
2009,339,North Melbourne,0,0,0,,0,0,0,0,0,,0,0,1838.85,0,0,0,0,0,0,,3178.6
2009,341,North Melbourne,0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,2579.1,6633.45
2009,343,North Melbourne,0,0,0,0,,,0,0,0,0,,0,,,,0,0,1703,,,5032.01
2009,344,North Melbourne,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,
2009,350,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,353,North Melbourne,,0,0,0,,0,,0,0,,8115.7,0,,,0,0,0,,0,0,13416.89
2009,361,North Melbourne,0,,0,0,555.3,,0,0,0,1172.38,,,0,762.42,,0,0,,,0,6651.82
2009,363,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11993.98,0,0,11993.98
2009,370,North Melbourne,,0,0,,125.54,,0,,0,,,0,0,,0,0,0,,0,0,1711.48
2009,378,North Melbourne,0,,0,,501.55,0,0,0,0,,6671.5,0,0,773.76,0,0,0,,0,,9166.7
2009,379,North Melbourne,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,402,West Melbourne (Residential),0,0,0,,,,0,0,0,0,0,0,0,,0,0,,0,0,0,3166.06
2009,416,West Melbourne (Residential),0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2009,422,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2009,423,West Melbourne (Residential),0,0,0,,,0,0,0,0,1011.94,0,0,0,,0,0,0,1791.58,0,0,5393.97
2009,428,West Melbourne (Residential),0,0,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,,,2276.25
2009,430,West Melbourne (Residential),0,,0,0,,0,0,0,0,414.08,0,0,,1440.24,0,0,,,,1895.57,8066.87
2009,431,West Melbourne (Residential),0,,0,0,1743.71,0,0,558.9,0,,0,0,1285.76,7111.99,0,0,0,,6371.76,,19031.16
2009,436,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,439,West Melbourne (Residential),0,0,0,0,1810.33,0,,,,,0,0,0,785.7,0,0,0,0,,,10044.85
2009,441,West Melbourne (Residential),,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,,,,16915.54
2009,445,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2009,501,West Melbourne (Industrial),0,0,0,,0,0,0,,0,0,0,0,6969.01,,,0,0,0,,14556.44,32224.81
2009,502,West Melbourne (Industrial),0,0,0,0,,0,0,,0,,0,,,0,0,0,0,,210645,12331.04,258783.31
2009,504,Kensington,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,,,8481.2
2009,506,North Melbourne,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,4368.54
2009,509,Kensington,0,0,0,,0,0,0,0,0,0,0,0,20203.25,0,0,0,0,,0,0,40624.3
2009,513,Kensington,0,0,0,0,,0,0,0,0,,0,,,0,0,0,0,,0,,4163.84
2009,514,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,522,Kensington,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
2009,523,Kensington,0,0,0,0,0,0,,0,0,,384.3,0,0,0,0,0,0,,0,0,3838.6
2009,524,Kensington,0,,0,,0,0,0,0,,,1186.7,0,0,,0,,0,0,,,3552.09
2009,525,Kensington,0,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,1185.2
2009,529,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,530,Kensington,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4418
2009,531,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,537,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,538,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,540,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,547,Kensington,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2009,552,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,553,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,555,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,564,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,569,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,570,Kensington,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395313.82
2009,602,East Melbourne,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,604,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2009,606,East Melbourne,3187.53,,0,0,766.29,,,0,,,1144.37,0,,288.75,0,0,,0,,,7362.37
2009,607,East Melbourne,,,,0,1177.61,,0,9535.86,,1051.51,3240.24,0,,441.34,0,,0,252.94,,,20927.38
2009,611,East Melbourne,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,0,0,20047.96
2009,613,East Melbourne,2630.81,0,0,,980.06,0,,0,0,1200.76,1081.71,0,0,886.84,0,51.06,0,1038.65,0,0,8346.27
2009,616,East Melbourne,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1948.42
2009,619,East Melbourne,0,4142.34,0,258069.2,0,0,0,,0,,0,0,0,0,0,0,0,,0,0,262801.19
2009,621,East Melbourne,0,734,0,,3194.5,0,15232.9,0,17556.75,847.84,3275,,,5975.45,1479.65,,0,0,0,0,52406.9
2009,644,East Melbourne,0,0,0,0,10994.43,0,,0,562.5,1899.85,3565.05,0,,15691.24,31065,,0,0,0,0,71238.55
2009,646,East Melbourne,0,,0,591.26,4970.71,0,,0,0,,4556.57,,0,9952.88,0,0,0,0,0,,22051.66
2009,650,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,10155.65,0,0,0,0,0,0,10155.65
2009,652,East Melbourne,0,0,0,,0,0,4620.2,0,0,,0,0,0,0,68089.6,0,0,0,0,0,73968.8
2009,653,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2009,656,East Melbourne,,2346.27,0,4102.22,5036.3,,0,0,3080.75,,,,,1950.34,,,0,,0,,23386.56
2009,658,East Melbourne,0,,0,379685.7,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,397742.21
2009,660,Melbourne (Remainder),0,0,0,35056.8,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,38282.76
2009,661,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,663,Melbourne (Remainder),0,0,0,112295.34,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,116795.01
2009,728,Southbank,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2009,729,Southbank,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,2080.1,,0,0,10833.05
2009,731,Southbank,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2009,733,Southbank,0,0,0,,1632.9,0,0,0,0,,0,0,0,0,0,0,0,1997.63,0,0,5263.07
2009,736,Southbank,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,24602.66
2009,737,Southbank,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,7161.45
2009,740,Southbank,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,15901.72
2009,741,Southbank,0,,0,4964.66,2204.91,0,,,0,236.1,,,0,,0,0,,,0,0,11380.35
2009,742,Southbank,0,0,0,,0,0,0,502.66,0,0,0,0,0,0,0,0,0,,0,0,3216.66
2009,752,Southbank,0,0,0,107101.79,0,0,0,0,0,1928.59,0,0,0,0,0,0,0,0,0,0,109030.38
2009,753,Southbank,,2219.04,,,12467.73,0,0,,1664.55,8278.24,874.04,16652.58,,45087.66,8220.18,,0,2505.91,825.06,,161762.06
2009,784,Port Melbourne,0,,,0,8519.56,352.05,0,0,602.68,,0,7427.63,1276.85,0,,0,0,,5744.8,7858.77,38822.8
2009,785,Port Melbourne,0,,0,0,,524.96,0,0,,,0,,,0,0,0,0,,21716.17,0,29907.07
2009,786,Port Melbourne,0,0,,65685,2962.77,,0,0,,,0,,288489.77,,,0,0,4420.86,,2728.47,459344.45
2009,792,Port Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,802,Southbank,0,2569.34,,,39178.9,3732.44,8230.25,,6861.7,5963.34,,0,,11647.42,0,,0,11596.28,,,108251.37
2009,807,Southbank,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38122.97
2009,808,Southbank,0,,0,,4495.66,0,0,,,1056.21,0,,0,0,0,,0,3549.68,1743,,17428.91
2009,809,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,811,Southbank,0,,0,,0,0,,,0,0,0,0,,0,0,0,0,,0,0,10102.15
2009,815,Southbank,0,,0,0,,0,0,0,0,,0,0,0,,0,,0,2780.1,0,0,5019.15
2009,849,South Yarra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,850,Melbourne (Remainder),0,0,0,112279.99,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,114061.02
2009,853,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,868,South Yarra,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,3343.55
2009,869,South Yarra,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,870,Melbourne (Remainder),0,0,0,0,42330.87,0,0,0,0,,102281.45,0,0,,0,0,0,503.36,0,0,180588.8
2009,903,Parkville,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,
2009,904,Parkville,,0,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,0,26973.16
2009,913,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,
2009,915,Parkville,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,1222.84
2009,918,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,919,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,920,Parkville,0,0,0,0,,0,0,0,,1607.91,163001.66,0,0,80440.9,0,0,0,493.99,,0,293732.24
2009,924,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,927,Parkville,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
2009,928,Parkville,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26159.53
2009,930,Parkville,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,75385.9
2009,1012,North Melbourne,0,,0,0,,4119.6,,146.72,0,0,0,0,40706.3,,0,0,,,6852.78,,74894.45
2009,1013,West Melbourne (Industrial),0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,7053.9
2009,1015,West Melbourne (Industrial),0,0,0,,0,,0,,0,0,0,0,,,0,0,0,3050.14,,3785.47,13755.24
2009,1102,Docklands,,,0,0,898.42,,,0,0,,,1354.96,0,16836.41,,,0,0,15968.26,0,38352.59
2009,1104,Docklands,0,,0,330,1362,,0,0,100.04,1217.89,,,,3104.6,0,553.66,0,741.96,0,122.38,8075.3
2009,1105,Docklands,,0,0,0,22488.92,0,0,0,59477.5,767.38,0,0,,37319.72,9051.62,367.32,0,,0,,152723.22
2009,1109,Docklands,1530.53,1539.71,,,3537.49,331.66,0,,1314.09,11961.13,315.37,1381.52,290,28137.41,412.81,2217.17,,1673.98,1721.69,271.03,59703.32
2009,1111,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194632,0,194632
2009,2383,North Melbourne,0,,0,0,0,,0,,0,0,0,,,,7896.4,0,0,,,,25506.37
2009,2389,North Melbourne,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,1417.5
2009,2504,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2506,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2507,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2508,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2511,Kensington,0,0,0,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582
2009,2523,Kensington,,0,0,0,0,0,0,0,0,802.99,0,0,0,,0,0,0,,0,0,1370.7
2009,2524,Kensington,0,,0,0,0,0,0,0,0,693.26,,0,,530.58,0,,0,2270.06,,0,7587.72
2009,2526,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2009,2528,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
2009,2536,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
