Census year,Block ID,CLUE small area,Commercial Accommodation,Common Area,Community Use,Educational/Research,Entertainment/Recreation - Indoor,Equipment Installation,Hospital/Clinic,House/Townhouse,Institutional Accommodation,Manufacturing,Office,Park/Reserve,Parking - Commercial Covered,Parking - Commercial Uncovered,Parking - Private Covered,Parking - Private Uncovered,"Performances, Conferences, Ceremonies",Private Outdoor Space,Public Display Area,Residential Apartment,Retail - Cars,Retail - Shop,Retail - Showroom,Retail - Stall,Sports and Recreation - Outdoor,Square/Promenade,Storage,Student Accommodation,Transport,Transport/Storage - Uncovered,Unoccupied - Under Construction,Unoccupied - Under Demolition/Condemned,Unoccupied - Under Renovation,Unoccupied - Undeveloped Site,Unoccupied - Unused,Wholesale,Workshop/Studio,Total floor space in block
2012,544,Kensington,0,0,0,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5624
2012,548,Kensington,0,,0,0,0,0,0,7466,0,0,0,0,0,0,0,0,0,6107,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16239
2012,553,Kensington,0,0,0,0,0,0,0,6067,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9817
2012,554,Kensington,0,0,0,0,0,0,0,0,0,0,0,61141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61141
2012,556,Kensington,0,0,0,0,0,0,0,9530,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10537
2012,558,Kensington,0,0,0,0,0,,0,14175,0,0,0,,0,0,0,0,0,2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,17056
2012,561,Kensington,0,0,0,0,0,0,0,10824,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13438
2012,562,Kensington,0,,0,0,0,0,0,9418,0,0,193,,0,0,0,,0,2495,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,19043
2012,565,Kensington,0,,0,0,0,0,0,3141,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5827
2012,568,Kensington,0,0,0,0,0,0,0,7384,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9832
2012,569,Kensington,0,,0,0,0,0,0,4952,0,0,0,,0,0,,0,0,1559,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14976
2012,571,Kensington,0,,,0,679,0,,0,0,0,4363,0,0,0,0,0,0,162226,,0,0,6531,0,0,0,0,0,0,,0,0,0,0,0,1664,0,0,306445
2012,602,East Melbourne,0,472,0,0,0,0,,10311,0,0,0,0,0,0,,0,0,6135,0,4118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21223
2012,605,East Melbourne,0,1409,0,0,0,0,0,8391,0,0,0,0,0,0,,0,0,7547,0,7852,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25452
2012,606,East Melbourne,3188,2216,0,,,0,1260,2422,0,0,2542,0,0,0,,0,0,5072,0,5443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,24494
2012,607,East Melbourne,,3476,0,0,666,,3240,5676,0,0,13776,0,0,0,3604,,0,6979,0,2983,0,787,0,0,0,0,0,0,0,0,0,0,,,,0,0,44437
2012,612,East Melbourne,,2870,0,0,,0,,10336,0,0,368,0,0,0,,0,0,7597,0,6901,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,32349
2012,615,East Melbourne,0,11742,0,0,,2518,15412,5123,,0,390,0,0,0,9069,0,0,6750,0,24040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,0,0,84270
2012,621,East Melbourne,,19731,0,7183,939,1525,1917,,0,0,42051,0,0,0,8244,0,0,5220,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,96541
2012,642,East Melbourne,0,,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13140
2012,644,East Melbourne,,24472,0,0,2014,3531,3418,0,,0,43073,0,,0,9079,0,,4957,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,6462,0,0,112771
2012,646,East Melbourne,,3002,0,,,,3661,1230,0,0,6358,0,,0,1069,0,,3295,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,1850,0,0,33198
2012,655,East Melbourne,,15864,0,0,1081,0,,4950,0,0,5427,0,0,0,16907,0,0,23497,0,40070,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,114515
2012,720,Melbourne (Remainder),0,21423,0,0,704,,804,0,0,0,33023,,0,0,12393,0,0,9446,0,,0,1465,,0,0,0,0,0,0,0,0,0,0,0,2279,0,0,97204
2012,734,Southbank,0,1689,0,0,0,1957,,0,0,0,2731,0,0,,,0,0,2982,0,0,0,,0,0,0,0,,0,0,0,1269,0,0,0,3979,0,0,23726
2012,743,Southbank,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21834
2012,745,Southbank,0,,0,,0,0,0,0,0,0,6915,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25757
2012,759,Melbourne (Remainder),0,12194,0,0,1429,,0,0,0,0,21389,0,0,0,19061,0,0,12600,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,4913,0,0,103652
2012,760,Melbourne (Remainder),0,39391,0,0,1271,,4328,0,0,0,43021,0,,0,26477,0,0,23072,0,52320,0,1606,,,0,0,0,0,0,0,0,0,0,0,7289,0,0,206531
2012,771,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2012,773,Docklands,0,36393,,0,920,,0,27195,0,0,2632,,,,41543,,0,8291,0,114806,,,0,0,0,,,0,0,,61422,0,0,,2238,0,0,406454
2012,774,Port Melbourne,0,801,0,0,,0,0,0,0,0,,0,0,0,,0,0,14132,0,,,0,0,0,0,0,,0,0,0,,0,0,,0,0,,49247
2012,776,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,25214
2012,778,Port Melbourne,0,2427,0,0,0,0,0,0,0,0,9439,0,0,0,,0,0,27549,0,0,0,0,0,0,0,0,28025,0,0,0,0,0,0,,3113,,,85206
2012,779,Port Melbourne,0,2672,0,0,0,,0,0,0,0,18200,0,0,0,0,0,0,92364,0,0,0,0,0,0,0,0,23477,0,0,0,0,0,0,,,0,6008,154008
2012,784,Port Melbourne,0,2103,0,0,,0,0,0,0,0,20482,0,0,0,0,,0,,0,0,0,0,,0,0,0,17581,0,0,0,0,0,0,,4298,,,96759
2012,787,Port Melbourne,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,43415
2012,790,Port Melbourne,0,8353,0,,844,,0,0,0,,22976,0,0,0,,0,0,96083,0,,0,,0,0,0,0,33326,0,0,0,8011,0,,19652,39940,,12556,273794
2012,793,Port Melbourne,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2012,794,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,684504,0,0,0,721676
2012,801,Southbank,,49710,,,6458,7025,0,0,0,0,47558,0,,0,23468,0,0,8775,0,,,1766,0,0,0,14208,0,0,0,0,0,0,,0,2759,0,0,305728
2012,808,Southbank,0,25133,0,,1172,283,0,0,0,0,13630,,0,0,27051,0,0,1118,0,59694,0,2039,0,0,0,0,,0,0,0,0,0,0,0,664,,0,133002
2012,809,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
2012,810,Southbank,0,38965,0,0,0,532,0,0,0,0,1038,0,0,0,51483,0,0,2062,0,107907,0,,,0,0,0,,0,0,0,0,0,0,0,,0,,208093
2012,815,Southbank,0,,0,0,,0,0,0,0,0,1804,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,6685
2012,850,Melbourne (Remainder),0,0,,0,3731,,0,0,0,0,0,103912,0,0,0,0,0,0,0,0,0,0,0,0,,0,3751,0,0,0,0,0,0,0,0,0,0,114219
2012,856,South Yarra,0,1657,0,0,0,0,0,6653,0,0,0,0,0,0,1986,0,0,7222,0,5813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23330
2012,864,South Yarra,0,3869,0,0,0,,0,2387,0,0,,0,0,0,930,0,,6054,0,10443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28564
2012,870,Melbourne (Remainder),0,,0,59621,,,,0,,0,,0,,0,,0,0,,0,0,0,567,0,0,0,0,,0,0,0,,0,0,0,0,0,0,272505
2012,902,Parkville,,3614,0,0,0,,0,5994,0,0,,,0,0,2741,0,0,12022,0,5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37020
2012,905,Parkville,,2916,0,,0,0,0,1648,,0,,0,0,0,0,0,,13043,0,7427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29954
2012,908,Parkville,0,3920,0,0,0,,0,,0,0,,0,0,0,,0,0,10261,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,29644
2012,910,Parkville,0,506,0,0,0,0,0,5193,0,0,0,0,0,0,,0,,2850,0,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11422
2012,912,Parkville,0,0,0,0,0,0,0,3529,0,0,0,0,0,0,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4863
2012,913,Parkville,0,,0,0,0,0,0,3062,0,0,0,0,0,0,0,0,0,447,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,3982
2012,917,Parkville,0,,0,0,0,0,0,8815,0,0,0,0,0,0,,0,0,3264,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12914
2012,921,Parkville,0,6053,0,42053,,0,0,0,0,0,1343,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79540
2012,922,Parkville,0,1032,,,0,,,22013,2512,0,,,0,0,,0,0,12008,0,1992,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,55099
2012,925,Parkville,,1315,0,0,0,0,0,5163,0,0,0,0,0,0,,0,0,5057,0,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16838
2012,928,Parkville,0,6236,,,,0,,47834,,0,,26244,0,0,4006,0,0,78082,0,21371,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,220401
2012,1102,Docklands,,8933,0,0,268,,0,0,0,0,26702,0,0,,,,0,8098,0,0,0,147,0,0,0,0,,0,0,0,,0,0,,463,0,0,100341
2012,1104,Docklands,0,11600,0,0,3373,0,0,0,0,0,3204,0,,0,,0,0,,0,36542,0,832,0,0,0,0,0,0,0,0,0,0,,0,469,0,,72581
2012,1105,Docklands,,52234,,0,3573,16522,,0,0,0,151291,0,34749,0,19660,,0,8631,0,,0,,,0,0,0,,0,0,0,62482,0,,,6663,0,0,399332
2012,1108,Docklands,0,86674,,7998,7593,10534,345,0,0,0,191057,30350,,,49986,,,77506,0,47615,0,5421,0,0,0,35175,6953,0,0,0,82694,0,,35808,2808,0,,715665
2012,2384,North Melbourne,0,,0,0,0,0,0,7901,,,4983,0,0,0,,0,0,12155,0,,0,0,,0,0,0,,0,0,0,0,,0,,493,,,33996
2012,2385,North Melbourne,0,5269,,,,0,0,0,0,0,2082,0,0,0,,0,0,4746,0,0,0,0,0,0,0,0,3951,0,0,0,0,0,0,,3760,,0,79326
2012,2386,North Melbourne,0,8960,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,47927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85326
2012,2389,North Melbourne,0,,,0,0,0,0,14889,0,0,0,0,0,0,0,0,0,4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,21368
2012,2502,Kensington,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9418
2012,2503,Kensington,0,0,0,0,0,0,0,3721,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5651
2012,2504,Kensington,0,,0,0,0,0,0,3384,0,0,0,0,0,0,,0,0,2987,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14657
2012,2505,Kensington,0,0,0,0,0,0,0,3462,0,0,0,0,0,0,,0,0,3231,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6971
2012,2508,Kensington,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3830
2012,2514,Kensington,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5899,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10203
2012,2517,Kensington,0,0,0,0,0,0,0,1889,0,0,0,0,0,0,0,0,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430
2012,2519,Kensington,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9998
2012,2521,Kensington,0,,,0,0,0,0,5095,0,0,0,0,0,0,0,0,0,6148,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12086
2012,2522,Kensington,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,7308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,12523
2012,2525,Kensington,0,,0,0,0,0,0,3452,0,0,0,0,0,0,,0,0,6123,0,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,12136
2012,2527,Kensington,0,0,0,0,0,0,0,4500,0,0,0,,0,0,0,0,0,3969,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11479
2012,2530,Kensington,0,0,0,0,,,0,1993,0,0,0,0,0,0,,0,0,3528,0,4986,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,14346
2012,2532,Kensington,0,0,0,0,0,0,0,3874,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,10290
2012,2536,Kensington,0,0,0,0,0,0,0,3483,0,0,0,0,0,0,0,0,0,5114,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9553
2012,2539,Kensington,0,0,0,0,0,0,0,2422,0,0,,0,0,0,0,0,0,806,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,4163
2012,2542,Kensington,0,0,0,0,0,0,0,3784,0,0,0,0,0,0,0,0,0,5137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8921
2012,2544,Kensington,0,,0,0,0,0,0,1449,0,,0,0,0,0,0,0,0,2430,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1604,0,0,7067
2011,5,Melbourne (CBD),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,917
2011,12,Melbourne (CBD),6538,37128,0,5531,8397,6701,0,,0,0,72936,0,33215,0,,0,,929,0,,0,1529,0,0,0,0,,0,0,0,0,0,0,0,6976,0,0,196006
2011,15,Melbourne (CBD),9450,25007,,12058,6922,3240,616,0,0,0,18631,0,0,0,6916,0,,1070,0,13298,0,10733,0,,0,0,1143,,0,0,0,0,362,0,5500,,4164,129034
2011,17,Melbourne (CBD),,22994,0,3022,5903,,0,0,0,0,33546,0,22337,0,10063,0,0,1273,,8490,0,2405,633,0,0,0,1441,0,0,0,0,0,2105,0,3728,0,,124093
2011,21,Melbourne (CBD),,35426,0,,1653,,0,0,0,0,67953,0,,0,13784,0,0,3277,0,0,0,874,0,0,0,0,,0,0,0,0,0,0,,0,0,0,169849
2011,22,Melbourne (CBD),,55405,0,0,4567,2918,0,0,0,0,124777,0,38825,0,,0,4078,1504,0,0,0,2206,0,0,0,0,,0,0,0,0,0,2023,0,13728,0,,260786
2011,42,Melbourne (CBD),0,33756,0,0,1817,5522,1504,0,0,0,69894,0,,0,6332,0,0,2959,0,,0,762,0,0,0,0,,0,0,0,0,0,24815,0,10374,0,0,160087
2011,44,Melbourne (CBD),,38799,,4304,4533,2392,1448,0,0,0,70655,0,,0,3228,0,0,235,0,10668,0,11330,,0,0,0,463,0,0,0,0,0,0,0,10632,,468,186869
2011,46,Melbourne (CBD),,20590,0,,4771,2165,0,0,0,0,25620,0,,0,6961,0,,1223,0,8939,0,5440,0,,0,0,2679,0,0,0,514,0,,0,5890,0,,118450
2011,51,Melbourne (CBD),,32835,0,,9355,,0,0,0,0,26690,0,0,0,28247,0,0,1051,,54606,0,1317,,0,0,0,4065,0,0,0,0,0,,0,6425,0,,176843
2011,54,Melbourne (CBD),0,16584,0,3102,3726,,1310,,0,0,22733,0,,0,4409,0,0,664,0,3772,0,8134,535,,0,0,1634,0,0,0,0,0,0,0,8504,0,471,86075
2011,56,Melbourne (CBD),0,15109,0,2406,7799,,0,0,0,0,9775,0,,0,0,0,,,0,487,0,22313,0,156,0,0,1713,0,0,0,,0,12503,0,4703,0,,90233
2011,57,Melbourne (CBD),,30046,0,860,16778,1784,434,0,0,0,8635,0,,0,5555,0,,,0,,0,5780,0,0,0,0,1941,0,0,0,0,0,4076,0,4179,0,0,122406
2011,58,Melbourne (CBD),16867,15680,0,0,14127,601,0,0,0,0,10450,0,,0,4824,0,,,,8829,0,2578,,0,0,0,1781,0,0,0,0,0,,0,1127,,0,83960
2011,61,Melbourne (CBD),3243,4111,0,,4191,,0,0,0,0,,0,0,0,,0,,,0,0,0,,0,0,0,0,5081,0,0,0,,0,0,,,0,0,44904
2011,62,Melbourne (CBD),0,19364,0,,4773,1677,0,0,0,0,49080,0,,0,6339,0,0,3188,0,,0,,0,,0,0,,0,0,0,0,0,0,0,54356,0,0,166524
2011,64,Melbourne (CBD),,23664,0,12908,6363,876,,,0,0,32991,0,,0,3293,0,0,1259,0,12033,0,7881,0,0,0,0,1315,0,0,0,0,0,0,0,2954,,717,127433
2011,65,Melbourne (CBD),,22651,0,0,3023,,,0,0,0,9911,0,,0,,0,0,,0,,0,52838,0,0,0,0,4330,0,0,0,0,,,0,1046,0,,138061
2011,66,Melbourne (CBD),,7489,0,2033,10753,1444,0,0,0,0,2681,,,0,,0,838,,0,1517,0,7659,0,0,0,0,1814,0,0,0,0,0,,0,644,0,,46866
2011,72,Melbourne (CBD),0,18206,0,,4518,1447,,0,,0,24962,0,,0,7629,0,,728,0,,0,833,0,,0,0,675,0,0,0,0,0,0,0,5543,0,0,112888
2011,78,Melbourne (CBD),,50745,0,0,4533,,,0,0,0,186806,0,,0,34635,0,,2509,0,0,0,2237,0,0,0,0,,0,0,0,0,0,0,0,2787,0,0,296446
2011,83,Melbourne (CBD),0,15450,0,,1738,,0,0,0,0,11629,0,,,9251,0,0,5592,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,1814,0,0,94991
2011,85,Melbourne (CBD),0,61865,0,,13631,,,0,,0,66319,0,,0,8162,0,14851,7658,0,3810,0,34452,0,401,0,0,1104,,,0,0,0,5961,0,6610,0,,277585
2011,91,West Melbourne (Residential),0,8503,0,,242,,0,,0,0,6801,0,0,0,7510,0,0,4432,0,16696,0,343,,0,0,0,0,0,0,0,,0,,0,1465,,,54496
2011,93,Melbourne (CBD),,27250,0,1898,,,0,0,0,0,48046,0,,0,14814,0,1320,946,0,41537,0,,0,0,0,0,,0,0,0,,0,0,0,1572,,0,157768
2011,94,Melbourne (CBD),0,19796,0,,656,0,0,0,0,0,55967,0,23322,0,,0,,1925,0,6893,,3640,0,0,0,0,,0,0,0,0,0,,0,1255,0,,130842
2011,95,Melbourne (CBD),0,15753,0,11770,3945,,1086,,0,0,3084,0,,0,7382,0,,485,0,21062,0,4602,0,0,0,0,,0,0,0,0,0,0,,3833,0,,94378
2011,101,West Melbourne (Residential),0,13022,0,,1113,,0,960,0,,19522,0,0,0,7636,0,,3447,0,20644,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,,72872
2011,103,Melbourne (CBD),8820,5796,0,,1833,,0,0,0,0,4277,0,0,,,0,0,1753,0,0,0,,0,0,0,0,0,0,0,0,,0,,,7704,0,0,68665
2011,107,Melbourne (CBD),0,2389,0,0,0,0,0,0,0,0,248,0,0,0,,0,,1236,0,,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,11372
2011,113,Melbourne (CBD),0,4107,406,0,856,,0,0,0,0,615,,0,,0,0,0,22947,0,0,0,1556,0,19055,0,0,4078,0,0,0,0,0,0,0,169,0,0,74729
2011,116,Melbourne (CBD),0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257
2011,131,Docklands,,26772,,0,2894,,0,0,0,0,57734,0,,0,,0,,8170,0,0,0,609,0,0,0,,,0,0,0,0,0,0,0,5081,0,0,185681
2011,203,Carlton,0,463,0,,,0,0,6580,0,0,,,0,0,0,0,0,2924,0,932,0,,0,0,0,0,0,1585,0,0,0,0,0,0,0,0,0,14165
2011,207,Carlton,0,846,0,0,1748,,,5091,,0,1573,0,,0,,0,0,1746,0,4098,0,1918,0,0,0,0,600,,0,0,0,0,0,0,,0,0,23763
2011,208,Carlton,0,422,0,0,0,0,0,2599,0,0,,0,0,0,,0,0,539,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,9069
2011,212,Carlton,0,31722,0,,,,0,0,0,0,,0,0,0,4341,,0,51834,0,53236,0,,0,0,0,0,0,29736,0,0,,0,0,0,943,0,0,177650
2011,215,Carlton,,2056,0,0,663,0,,3632,0,0,,0,0,0,,0,0,1227,0,5039,0,1267,0,0,0,0,,,0,0,0,0,0,0,516,0,0,17383
2011,217,Carlton,0,4072,0,0,2401,0,812,560,0,0,2321,0,,0,,0,,1679,0,2368,0,8222,0,0,0,0,,0,0,0,0,0,,0,798,0,,29309
2011,220,Carlton,0,,0,0,0,0,0,8903,0,0,749,0,0,0,,0,0,1013,0,,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,13043
2011,222,Carlton,0,313,,0,0,0,0,5796,0,0,,,0,0,0,0,0,567,0,,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,12063
2011,224,Carlton,0,2047,0,0,,0,610,9038,,0,1396,0,0,0,1553,0,0,4590,0,7342,0,1520,0,0,0,0,,,0,0,,0,0,0,0,0,0,29797
2011,225,Carlton,0,63,0,0,,0,0,5546,0,0,,,0,0,0,0,0,1586,0,,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,9239
2011,226,Carlton,0,107,0,0,925,0,0,6612,0,0,,0,0,0,0,0,0,1524,0,720,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10164
2011,229,Carlton,0,,0,0,0,,0,8522,0,0,0,,0,0,,0,0,2572,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13115
2011,230,Carlton,0,1079,,0,0,0,0,7066,0,,234,,0,0,495,,0,3870,0,3852,0,438,0,0,0,0,0,0,0,0,0,0,0,0,,0,,19529
2011,232,Carlton,0,0,0,,1266,0,0,4690,0,0,0,0,0,0,0,0,0,1965,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,8417
2011,234,Carlton,0,,0,0,0,0,0,5395,0,0,0,0,0,0,0,,0,1186,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,866,8795
2011,237,Carlton,0,0,0,0,0,,0,2224,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6349
2011,242,Carlton,0,2656,0,23367,,0,,0,0,0,2775,0,0,0,3483,0,0,1875,0,,0,0,0,0,0,0,,,0,0,0,,0,0,1998,0,,41957
2011,245,Carlton,0,17553,0,,1128,0,0,,0,0,5020,0,0,0,13596,0,0,6656,0,37405,0,2806,0,0,0,0,0,,0,0,0,0,0,0,,0,0,86814
2011,248,Carlton,1324,2639,0,,,0,0,4259,0,0,2679,0,0,0,0,120,,10266,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1005,0,0,34120
2011,252,Carlton,,3634,0,0,5616,,598,3427,0,0,4265,0,0,0,,,0,5387,0,8069,0,1083,0,0,0,0,567,0,0,0,,0,0,,902,0,0,37958
2011,255,Carlton,,8850,0,,1059,0,,3244,0,0,10956,0,0,0,5775,0,,733,0,10332,0,1422,0,0,0,0,,,0,0,,0,0,0,,0,2978,61028
2011,256,Carlton,0,3870,,,0,0,0,,0,0,9854,0,0,0,2121,,0,1294,0,1142,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,,27480
2011,259,Carlton,0,2800,0,0,,0,0,1947,0,0,14656,0,0,0,3078,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,28642
2011,272,Parkville,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,26725
2011,273,Carlton,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442535
2011,301,North Melbourne,0,839,0,0,0,0,0,11625,0,0,0,0,0,0,0,0,0,9201,0,4412,0,524,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,27121
2011,302,North Melbourne,0,1263,0,,0,0,0,7294,,0,0,0,0,0,,0,0,12645,0,3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33105
2011,304,North Melbourne,0,,0,0,0,0,,4638,0,0,0,0,0,0,0,0,,6549,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,18804
2011,310,North Melbourne,0,,0,0,0,0,0,0,0,,4059,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,1192,,0,10604
2011,312,North Melbourne,0,,0,0,0,,,,0,0,0,0,0,0,0,,0,1425,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,5688
2011,313,North Melbourne,0,,0,0,0,,0,0,0,,679,0,0,0,0,0,0,12638,0,0,0,0,0,0,0,0,5557,0,0,0,0,0,0,0,0,0,0,20878
2011,314,North Melbourne,0,,0,0,0,0,0,0,,,1541,0,0,0,0,0,0,13934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,23320
2011,315,North Melbourne,0,,0,0,1748,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,41637,0,0,0,0,0,0,,0,0,,0,0,48606
2011,317,North Melbourne,0,1403,0,0,,0,0,0,0,0,,0,0,0,0,,0,1169,0,,0,0,0,0,0,0,,0,,0,0,,0,,,0,1577,16893
2011,319,North Melbourne,0,,0,0,0,0,0,0,0,0,2157,0,0,0,0,0,0,20357,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1729,,0,69192
