Geo Point,Suburb,Latitude,Longitude,Geo Shape,total_2011,p_com_2011,p_res_2026,p_com_2026,total_2026,p_com_2021,property_id,p_res_2011,total_2016,total_2021,p_res_2021,floor_area,p_res_2016,p_com_2016
"-37.80118542339098, 144.94941313816713",North Melbourne,-37.801185,144.949413,"{""coordinates"": [[[[144.94936232930402, -37.801319631832705], [144.9494092892787, -37.801047902509836], [144.94946521618482, -37.80105395538733], [144.9494145709654, -37.80132625769404], [144.94940161727254, -37.801324428035905], [144.94936232930402, -37.801319631832705]]]], ""type"": ""MultiPolygon""}",3.95402988596,0.0,21.0625673817,0.0,21.0625673817,0.0,100462.0,3.95402988596,16.1892827526,18.5532267199,18.5532267199,96.7,16.1892827526,0.0
"-37.80117164414265, 144.9492816379081",North Melbourne,-37.801172,144.949282,"{""coordinates"": [[[[144.94935534512746, -37.80104206436797], [144.9493105675174, -37.80131331349511], [144.94920821894695, -37.801300818873194], [144.94925215496917, -37.80103089698347], [144.94935534512746, -37.80104206436797]]]], ""type"": ""MultiPolygon""}",8.98219e-06,0.0,0.0,0.0,0.0,0.0,100464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"-37.801094622107335, 144.94905123459515",North Melbourne,-37.801095,144.949051,"{""coordinates"": [[[[144.949105682883, -37.80101558190231], [144.9490785681391, -37.801182686885056], [144.94899704691397, -37.80117389276325], [144.9490235763862, -37.801006725339626], [144.949105682883, -37.80101558190231]]]], ""type"": ""MultiPolygon""}",5.47921278922,0.0,29.1870116769,0.0,29.1870116769,0.0,100467.0,5.47921278922,22.4339595538,25.709745403,25.709745403,134.0,22.4339595538,0.0
"-37.80073444789698, 144.94543399988783",West Melbourne,-37.800734,144.945434,"{""coordinates"": [[[[144.94571161973062, -37.80064359067892], [144.94567672332323, -37.8008340211468], [144.94544944588776, -37.80080677694826], [144.94543421166193, -37.80088807021162], [144.94538309834343, -37.80088292488352], [144.9451929969363, -37.800863756291854], [144.9452399531248, -37.80059155380415], [144.94571161973062, -37.80064359067892]]]], ""type"": ""MultiPolygon""}",77.3090111502,77.309,0.0,235.715706,235.715706,184.949841,100483.0,0.0,132.655755,184.949841,0.0,0.0,0.0,132.655755
"-37.79857108608122, 144.93096729979246",West Melbourne,-37.798571,144.930967,"{""coordinates"": [[[[144.93098195136878, -37.79846154512901], [144.93105750202028, -37.79868233253566], [144.9309406650927, -37.798657845084904], [144.93088073696532, -37.79848241419887], [144.93098195136878, -37.79846154512901]]]], ""type"": ""MultiPolygon""}",3.11361908793,0.0,20.9905214364,0.0,20.9905214364,0.0,100501.0,3.11361908793,15.9562500924,18.4053550427,18.4053550427,137.9,15.9562500924,0.0
"-37.80062727899468, 144.94906561167883",North Melbourne,-37.800627,144.949066,"{""coordinates"": [[[[144.94904635471872, -37.80050932343959], [144.9491172646823, -37.80051735596655], [144.94912785968455, -37.800518556109076], [144.94919989086884, -37.800526867651605], [144.94915856589716, -37.800753109972156], [144.94893176407203, -37.80072837883184], [144.94896376441747, -37.800548891200286], [144.9489726276489, -37.800501555414264], [144.94904635471872, -37.80050932343959]]]], ""type"": ""MultiPolygon""}",33.2752135432,0.0,169.933846942,0.0,169.933846942,0.0,100522.0,33.2752135432,132.441172743,151.187511275,151.187511275,501.38,132.441172743,0.0
"-37.800721637491506, 144.94971970628026",North Melbourne,-37.800722,144.94972,"{""coordinates"": [[[[144.9497092429233, -37.800626784438876], [144.94976209144343, -37.800632435721894], [144.94973130186992, -37.80081556198987], [144.9496765551066, -37.80080959287015], [144.9497092429233, -37.800626784438876]]]], ""type"": ""MultiPolygon""}",1.97442050727,0.0,12.9070318147,0.0,12.9070318147,0.0,100527.0,1.97442050727,9.92444495241,11.3904622565,11.3904622565,82.9,9.92444495241,0.0
"-37.80080515280178, 144.95058386885097",North Melbourne,-37.800805,144.950584,"{""coordinates"": [[[[144.9506014697246, -37.80090579291079], [144.95052905267147, -37.800897903563964], [144.95055010137838, -37.80077624346616], [144.9505718621165, -37.80074846854044], [144.95058144561727, -37.80069307693034], [144.95063496813376, -37.800698919787244], [144.9506191517157, -37.80079659244242], [144.9506014697246, -37.80090579291079]]]], ""type"": ""MultiPolygon""}",4.60855126796,0.0,30.1267871669,0.0,30.1267871669,0.0,100530.0,4.60855126796,23.1650192797,26.586905267,26.586905267,193.5,23.1650192797,0.0
"-37.800833740541705, 144.9508966448493",North Melbourne,-37.800834,144.950897,"{""coordinates"": [[[[144.95084919889035, -37.80093277837091], [144.9508874213247, -37.80072647941258], [144.9509427839273, -37.800732522668355], [144.95090788650896, -37.80093917148393], [144.95084919889035, -37.80093277837091]]]], ""type"": ""MultiPolygon""}",3.43914963731,0.0,22.4822122321,0.0,22.4822122321,0.0,100535.0,3.43914963731,17.2869704599,19.8405639305,19.8405639305,144.4,17.2869704599,0.0
"-37.8002966906041, 144.93990099533215",West Melbourne,-37.800297,144.939901,"{""coordinates"": [[[[144.94034633092195, -37.80005465101323], [144.94024595909195, -37.8006260081756], [144.93945545237068, -37.80053882138815], [144.9395092249815, -37.80023766429839], [144.93955481900898, -37.799967353652946], [144.94034633092195, -37.80005465101323]]]], ""type"": ""MultiPolygon""}",684.866885,684.866885,0.0,743.57214,743.57214,725.194921,100555.0,0.0,706.025645,725.194921,0.0,0.0,0.0,706.025645
"-37.80352661156494, 144.96723216230515",Melbourne CBD,-37.803527,144.967232,"{""coordinates"": [[[[144.96725462699837, -37.80358022385755], [144.96719374919047, -37.80357437510512], [144.9671998928892, -37.8035384538728], [144.96721114268323, -37.80347206003983], [144.9672694591116, -37.803478409781114], [144.96725462699837, -37.80358022385755]]]], ""type"": ""MultiPolygon""}",1.394527e-05,0.0,0.0,0.0,0.0,0.0,100561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"-37.80365985983431, 144.96549540360684",Melbourne CBD,-37.80366,144.965495,"{""coordinates"": [[[[144.96558682742037, -37.8035866172603], [144.96555639975136, -37.80374964450308], [144.96540509751236, -37.803733654277295], [144.96543313705598, -37.80357037494099], [144.96558682742037, -37.8035866172603]]]], ""type"": ""MultiPolygon""}",104.969975698,104.969959,0.0,116.288192,116.288192,112.711384,100565.0,0.0,109.01473,112.711384,0.0,0.0,0.0,109.01473
"-37.80176844558941, 144.96583387210708",Carlton,-37.801768,144.965834,"{""coordinates"": [[[[144.96582064375173, -37.80166835327588], [144.9658826141589, -37.80167488576224], [144.9658471151505, -37.801868694490956], [144.96578509349453, -37.80186170600416], [144.96582064375173, -37.80166835327588]]]], ""type"": ""MultiPolygon""}",4.34219251122,0.0,17.8082137927,0.0,17.8082137927,0.0,100572.0,4.34219251122,13.388480689,15.2736532492,15.2736532492,150.4,13.388480689,0.0
"-37.80176875324507, 144.96589735816443",Carlton,-37.801769,144.965897,"{""coordinates"": [[[[144.96591006187245, -37.801875787239304], [144.9658471151505, -37.801868694490956], [144.9658826141589, -37.80167488576224], [144.96588446298136, -37.80166462624583], [144.96588504981582, -37.801661368711294], [144.9659375689489, -37.8016671800851], [144.965936094036, -37.801675568006125], [144.96595498790296, -37.80167765795985], [144.9659531212831, -37.80168827674002], [144.9659434501559, -37.80168720671325], [144.96591006187245, -37.801875787239304]]]], ""type"": ""MultiPolygon""}",2.47424783167,0.0,10.1473665029,0.0,10.1473665029,0.0,100573.0,2.47424783167,7.6289414564,8.70313885278,8.70313885278,85.7,7.6289414564,0.0
"-37.83523263232146, 144.9763561354982",Albert Park,-37.835233,144.976356,"{""coordinates"": [[[[144.97621006636894, -37.83526139746971], [144.9762304104962, -37.83517270301092], [144.97623217006836, -37.835165030016086], [144.9763060146116, -37.83517565270236], [144.9763723948105, -37.835185201704235], [144.9763887473807, -37.83518755369035], [144.9763870704621, -37.83519523802134], [144.97643883860056, -37.83520148894518], [144.9765074430263, -37.835209772102615], [144.97648956066053, -37.83529587839636], [144.97621006636894, -37.83526139746971]]]], ""type"": ""MultiPolygon""}",8.21582499694,0.0,36.0190898024,0.0,36.0190898024,0.0,100582.0,8.21582499694,27.0251007813,31.4233651502,31.4233651502,156.1,27.0251007813,0.0
"-37.78069186375837, 144.95823715339725",Carlton North,-37.780692,144.958237,"{""coordinates"": [[[[144.95790300560785, -37.78070096943621], [144.9579347356207, -37.78063420595254], [144.95856240663187, -37.78068256212951], [144.958554242831, -37.780749334124174], [144.95790300560785, -37.78070096943621]]]], ""type"": ""MultiPolygon""}",9.33383523413,0.0,65.8328786123,0.0,65.8328786123,0.0,100605.0,9.33383523413,50.5094139957,57.8279794056,57.8279794056,480.63,50.5094139957,0.0
"-37.78075847658168, 144.95821876099583",Carlton North,-37.780758,144.958219,"{""coordinates"": [[[[144.9578728900704, -37.78076662090979], [144.95790300560785, -37.78070096943621], [144.958554242831, -37.780749334124174], [144.9585460515017, -37.780816321923446], [144.9578728900704, -37.78076662090979]]]], ""type"": ""MultiPolygon""}",8.29350828993,0.0,58.4952856462,0.0,58.4952856462,0.0,100606.0,8.29350828993,44.8797418825,51.3825955203,51.3825955203,427.06,44.8797418825,0.0
"-37.781062931658276, 144.95813734293432",Carlton North,-37.781063,144.958137,"{""coordinates"": [[[[144.95849609635053, -37.78122487459005], [144.95771261774235, -37.781164817302255], [144.95776193673734, -37.78103186352461], [144.9578150440744, -37.7808998324281], [144.95852921137927, -37.78095404660663], [144.95849609635053, -37.78122487459005]]]], ""type"": ""MultiPolygon""}",20.1668682616,0.0,142.239999841,0.0,142.239999841,0.0,100609.0,20.1668682616,109.131777163,124.944434375,124.944434375,1038.46,109.131777163,0.0
"-37.785118953479724, 144.95755789184517",Parkville,-37.785119,144.957558,"{""coordinates"": [[[[144.95805372434057, -37.78475118259805], [144.95795517736784, -37.78556307284426], [144.95709440197834, -37.785498470657046], [144.95710793971008, -37.78509008394523], [144.95713194260082, -37.78468200128455], [144.95805372434057, -37.78475118259805]]]], ""type"": ""MultiPolygon""}",516.235953899,516.235944,0.0,540.944734,540.944734,554.289752,100618.0,0.0,536.01404,554.289752,0.0,0.0,0.0,536.01404
"-37.78594374464646, 144.9574978554236",Parkville,-37.785944,144.957498,"{""coordinates"": [[[[144.95709277222386, -37.78605261057024], [144.95709118172022, -37.78577452427193], [144.95792159437036, -37.78583974908021], [144.95788851786946, -37.78611224629622], [144.95709277222386, -37.78605261057024]]]], ""type"": ""MultiPolygon""}",84.4963806009,0.0,401.729995772,0.0,401.729995772,0.0,100620.0,84.4963806009,314.266587852,357.244274367,357.244274367,2359.28,314.266587852,0.0
"-37.78778851814747, 144.9574261606596",Parkville,-37.787789,144.957426,"{""coordinates"": [[[[144.95767714528364, -37.78783667875347], [144.9572274586692, -37.78787745255838], [144.95720291104507, -37.78770215128726], [144.9576884700503, -37.787740664405185], [144.95767714528364, -37.78783667875347]]]], ""type"": ""MultiPolygon""}",7.55061104912,0.0,39.0171451565,0.0,39.0171451565,0.0,100627.0,7.55061104912,27.1711745347,31.1198311248,31.1198311248,604.88,27.1711745347,0.0
"-37.801212174140986, 144.94690571074224",West Melbourne,-37.801212,144.946906,"{""coordinates"": [[[[144.94686364647166, -37.801324194449855], [144.94690414464716, -37.80109506027118], [144.94694769368277, -37.801099813526356], [144.94690742819284, -37.80132916265319], [144.94686364647166, -37.801324194449855]]]], ""type"": ""MultiPolygon""}",2.33829902331,0.0,13.2610755854,0.0,13.2610755854,0.0,100660.0,2.33829902331,10.204100084,11.7123119343,11.7123119343,72.9,10.204100084,0.0
"-37.801289605081585, 144.94760241518694",North Melbourne,-37.80129,144.947602,"{""coordinates"": [[[[144.94766056168694, -37.801177611743675], [144.94761970215907, -37.80140999405306], [144.9475442790121, -37.80140143497282], [144.9475850832996, -37.80116937435004], [144.94766056168694, -37.801177611743675]]]], ""type"": ""MultiPolygon""}",3.72715810469,0.0,21.137681523,0.0,21.137681523,0.0,100669.0,3.72715810469,16.2649716016,18.6690075002,18.6690075002,116.2,16.2649716016,0.0
"-37.79306197101897, 144.9257746383376",Kensington,-37.793062,144.925775,"{""coordinates"": [[[[144.925911348114, -37.793166371053736], [144.92585801887572, -37.79319745682351], [144.92563855085785, -37.79296135534623], [144.9256955020412, -37.79292801655222], [144.925911348114, -37.793166371053736]]]], ""type"": ""MultiPolygon""}",2.29321646766,0.0,17.935426942,0.0,17.935426942,0.0,100725.0,2.29321646766,13.6282832567,15.7415740095,15.7415740095,127.5,13.6282832567,0.0
"-37.798960009266516, 144.97370710564016",Carlton,-37.79896,144.973707,"{""coordinates"": [[[[144.97361970721866, -37.79911173920448], [144.97347978174784, -37.798954187982574], [144.97375291845486, -37.79880017937627], [144.97375930530163, -37.79879657821106], [144.97394921277242, -37.79901040614791], [144.97394113685206, -37.79901210471186], [144.9737106336482, -37.79906058746288], [144.97361970721866, -37.79911173920448]]]], ""type"": ""MultiPolygon""}",1.087825e-05,0.0,0.0,0.0,0.0,0.0,100741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"-37.800374949981766, 144.97135251959756",Carlton,-37.800375,144.971353,"{""coordinates"": [[[[144.97120134989274, -37.80024009568749], [144.97123948330199, -37.80021855299793], [144.9712708448697, -37.800252236830886], [144.97133043301864, -37.800319703667], [144.97143357380543, -37.800434766693975], [144.97144785790852, -37.80044439942829], [144.971458187663, -37.80045136504488], [144.9714615233956, -37.80045509841359], [144.9715042940754, -37.80050001635281], [144.97145868634016, -37.80052537663843], [144.97138252344573, -37.800439461987146], [144.97137970413357, -37.80044105446737], [144.97136732381776, -37.800427260434105], [144.9713431344263, -37.800399632639454], [144.97123169265151, -37.800273532178196], [144.97120134989274, -37.80024009568749]]]], ""type"": ""MultiPolygon""}",2.37428059135,0.0,13.5927248982,0.0,13.5927248982,0.0,100762.0,2.37428059135,10.3608652332,11.9767950175,11.9767950175,101.2,10.3608652332,0.0
"-37.80018730599827, 144.97049325118792",Carlton,-37.800187,144.970493,"{""coordinates"": [[[[144.97049401867096, -37.80030468730231], [144.970353135118, -37.80014865514132], [144.97048272657912, -37.800076215109385], [144.97049280863325, -37.800068947829274], [144.97063272393677, -37.80022645999887], [144.97049401867096, -37.80030468730231]]]], ""type"": ""MultiPolygon""}",3.16257928572,0.0,18.1057244692,0.0,18.1057244692,0.0,100772.0,3.16257928572,13.8008362988,15.9532803197,15.9532803197,134.8,13.8008362988,0.0
"-37.80013014322352, 144.97059057001985",Carlton,-37.80013,144.970591,"{""coordinates"": [[[[144.97063272393677, -37.80022645999887], [144.97049280863325, -37.800068947829274], [144.9705323374208, -37.80004045429385], [144.97054603159688, -37.80003192362445], [144.9706904216744, -37.80019391960643], [144.97063272393677, -37.80022645999887]]]], ""type"": ""MultiPolygon""}",2.0411305479,0.0,11.6854453176,0.0,11.6854453176,0.0,100773.0,2.0411305479,8.90706793766,10.2962565862,10.2962565862,87.0,8.90706793766,0.0
"-37.79988105325368, 144.97100774755094",Carlton,-37.799881,144.971008,"{""coordinates"": [[[[144.97106885406254, -37.799980489491986], [144.97090650149806, -37.79980324021855], [144.97094562095273, -37.799781227073346], [144.97110881702343, -37.79995795102015], [144.97106885406254, -37.799980489491986]]]], ""type"": ""MultiPolygon""}",3.57549764943,0.0,20.4696766254,0.0,20.4696766254,0.0,100782.0,3.57549764943,15.6027259046,18.0362011923,18.0362011923,152.4,15.6027259046,0.0
"-37.79966633186365, 144.97138768767772",Carlton,-37.799666,144.971388,"{""coordinates"": [[[[144.9714154942751, -37.799784987353746], [144.97125777766865, -37.79960556636783], [144.9713605657423, -37.799547724092704], [144.97151736210986, -37.79972753462315], [144.9714154942751, -37.799784987353746]]]], ""type"": ""MultiPolygon""}",7.41376153032,0.0,42.4436864411,0.0,42.4436864411,0.0,100788.0,7.41376153032,32.352108831,37.3978974854,37.3978974854,316.0,32.352108831,0.0
"-37.799489801975696, 144.97170471209873",Carlton,-37.79949,144.971705,"{""coordinates"": [[[[144.9717593019357, -37.79959108093512], [144.97160408855328, -37.79941068518419], [144.97164607515836, -37.79938705760809], [144.97180496056882, -37.799565329385366], [144.9717593019357, -37.79959108093512]]]], ""type"": ""MultiPolygon""}",4.00718502968,0.0,22.9410811523,0.0,22.9410811523,0.0,100795.0,4.00718502968,17.4865195834,20.2138002864,20.2138002864,170.8,17.4865195834,0.0
