,date_new,Public Holiday?,Min,Max,Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),SouthernCrossCount,VictoriaPointCount,FlindersStSparkLaneCount,CollinsPlaceNorth,BourkeStMallSouth
789,2017-02-28,0,17.3,33.6,23.6,0.0,6016.0,23988.0,3933.0,12257.0,21646.0
790,2017-03-01,0,16.6,30.5,23.7,0.0,5898.0,23780.0,3888.0,12016.0,22318.0
791,2017-03-02,0,17.7,23.3,22.0,0.0,5931.0,23044.0,3909.0,12062.0,25265.0
792,2017-03-03,0,18.1,28.6,18.1,0.0,5659.0,23066.0,3793.0,11266.0,28532.0
793,2017-03-04,0,16.1,27.4,23.0,0.0,1724.0,2751.0,3292.0,2863.0,26633.0
794,2017-03-05,0,17.6,25.4,16.8,0.2,1095.0,1908.0,2297.0,1918.0,19591.0
795,2017-03-06,0,17.7,27.4,22.3,0.0,5666.0,23369.0,3830.0,12005.0,22440.0
796,2017-03-07,0,15.0,28.2,22.4,0.0,5989.0,24350.0,4110.0,12086.0,22808.0
797,2017-03-08,0,14.2,31.5,22.1,0.0,5919.0,23282.0,4715.0,11996.0,22881.0
798,2017-03-09,0,15.0,32.3,21.1,0.0,6220.0,23589.0,4255.0,12502.0,25486.0
799,2017-03-10,0,18.5,23.8,19.4,0.0,8030.0,23576.0,4543.0,11044.0,31629.0
800,2017-03-11,0,18.0,26.4,13.9,0.0,1849.0,2597.0,3589.0,2696.0,28553.0
801,2017-03-12,0,17.9,27.1,19.6,0.0,1282.0,2029.0,3924.0,2050.0,25204.0
802,2017-03-13,1,15.7,24.3,20.7,0.2,1719.0,2851.0,3172.0,1894.0,21066.0
803,2017-03-14,0,18.8,32.7,20.8,0.0,5373.0,22645.0,3757.0,11774.0,20984.0
804,2017-03-15,0,20.8,33.2,18.9,0.0,5480.0,22559.0,3823.0,12053.0,21602.0
805,2017-03-16,0,21.7,23.0,4.8,1.8,5646.0,22228.0,3490.0,12455.0,24855.0
806,2017-03-17,0,15.8,22.1,20.1,0.0,6123.0,22652.0,4763.0,11646.0,31219.0
807,2017-03-18,0,12.4,30.8,19.9,0.0,5503.0,6293.0,3312.0,3045.0,29112.0
808,2017-03-19,0,14.5,33.5,19.7,0.0,4432.0,5034.0,2601.0,2068.0,21593.0
809,2017-03-20,0,19.3,28.0,11.3,0.0,5558.0,22302.0,3483.0,11457.0,20633.0
810,2017-03-21,0,19.9,26.1,6.1,4.4,5875.0,22836.0,3466.0,11636.0,20092.0
811,2017-03-22,0,17.8,21.8,7.3,9.2,5270.0,23028.0,3489.0,11760.0,23805.0
812,2017-03-23,0,16.2,25.1,17.2,0.0,5860.0,24543.0,5281.0,12071.0,26429.0
813,2017-03-24,0,13.9,24.7,16.1,0.0,6049.0,22451.0,5225.0,11552.0,29155.0
814,2017-03-25,0,15.3,29.7,13.5,0.0,2376.0,3406.0,4442.0,3010.0,25314.0
815,2017-03-26,0,19.3,26.7,14.6,0.0,1613.0,2553.0,2569.0,1946.0,19310.0
816,2017-03-27,0,19.3,31.9,7.6,0.0,5740.0,22123.0,3354.0,11775.0,20572.0
817,2017-03-28,0,11.9,24.3,17.8,4.2,5825.0,23361.0,4015.0,12265.0,22647.0
818,2017-03-29,0,13.9,27.2,14.7,0.2,5839.0,23130.0,3603.0,12117.0,22574.0
819,2017-03-30,0,10.2,17.9,13.0,3.4,6081.0,23986.0,4412.0,11958.0,24970.0
820,2017-03-31,0,10.1,17.9,12.3,2.8,6677.0,22686.0,4288.0,11605.0,30418.0
821,2017-04-01,0,10.0,19.0,13.5,0.0,1693.0,2578.0,4844.0,3298.0,29655.0
822,2017-04-02,0,11.7,18.2,10.1,0.4,1364.0,2179.0,3300.0,2303.0,23697.0
823,2017-04-03,0,8.2,21.5,16.8,0.0,5743.0,21695.0,4041.0,11605.0,26595.0
824,2017-04-04,0,10.0,24.4,16.4,0.0,5915.0,22552.0,4368.0,12343.0,25501.0
825,2017-04-05,0,11.0,25.4,15.8,0.0,5856.0,22090.0,4379.0,12292.0,27014.0
826,2017-04-06,0,12.0,26.6,13.5,0.0,6115.0,22478.0,4869.0,12407.0,29432.0
827,2017-04-07,0,12.7,26.2,15.6,0.0,6110.0,22618.0,4306.0,11973.0,32305.0
828,2017-04-08,0,18.6,28.1,13.8,0.0,2096.0,2572.0,3592.0,3113.0,26131.0
829,2017-04-09,0,11.7,15.2,6.5,10.6,1458.0,3002.0,4106.0,1756.0,18987.0
830,2017-04-10,0,9.0,17.0,3.0,25.4,5428.0,21185.0,2899.0,10662.0,23056.0
831,2017-04-11,0,12.3,18.5,13.5,15.4,5981.0,23728.0,4516.0,12178.0,27003.0
832,2017-04-12,0,10.8,19.3,14.0,0.0,5790.0,22676.0,4054.0,12445.0,29048.0
833,2017-04-13,0,10.9,22.2,13.9,0.0,5923.0,20619.0,3984.0,11974.0,33355.0
834,2017-04-14,1,13.0,17.9,8.9,0.0,1978.0,2273.0,3024.0,2204.0,15278.0
835,2017-04-15,1,11.8,17.3,9.7,0.0,1719.0,2110.0,3104.0,2668.0,32516.0
836,2017-04-16,1,9.9,22.6,10.1,0.0,1570.0,2183.0,2620.0,1957.0,22869.0
837,2017-04-17,1,11.1,18.3,10.9,0.0,1020.0,1920.0,2466.0,1579.0,22258.0
838,2017-04-18,0,9.5,20.4,13.7,0.0,5321.0,20855.0,2715.0,11398.0,24591.0
839,2017-04-19,0,13.0,26.9,12.7,0.0,5589.0,21427.0,2572.0,11753.0,23939.0
840,2017-04-20,0,14.6,26.5,12.4,0.0,6247.0,22337.0,2993.0,12206.0,25900.0
841,2017-04-21,0,16.5,20.9,3.6,9.4,4809.0,20295.0,2498.0,11986.0,28425.0
842,2017-04-22,0,16.9,22.5,11.8,4.6,1965.0,2711.0,3436.0,3094.0,28565.0
843,2017-04-23,0,14.4,21.8,11.9,0.0,1935.0,2391.0,3016.0,2202.0,22706.0
844,2017-04-24,0,15.9,24.7,9.9,0.0,4587.0,16949.0,3962.0,9534.0,25877.0
845,2017-04-25,1,16.2,17.7,5.8,21.6,1011.0,1755.0,4106.0,2074.0,18665.0
846,2017-04-26,0,10.1,14.5,6.4,20.0,5420.0,21652.0,3059.0,11836.0,20309.0
847,2017-04-27,0,8.3,15.6,7.1,15.4,6039.0,23083.0,3532.0,12894.0,22934.0
848,2017-04-28,0,9.4,19.8,6.0,0.4,6356.0,22737.0,3898.0,11554.0,27479.0
849,2017-04-29,0,14.9,18.1,7.9,0.2,1786.0,2993.0,3019.0,2950.0,26204.0
850,2017-04-30,0,13.6,17.8,7.3,0.0,1741.0,2345.0,3021.0,1800.0,20140.0
851,2017-05-01,0,13.6,20.4,8.7,0.0,5889.0,22377.0,3414.0,11684.0,20568.0
852,2017-05-02,0,10.4,15.2,9.4,2.4,5831.0,23249.0,3456.0,11627.0,19839.0
853,2017-05-03,0,7.4,15.3,10.8,0.8,5975.0,22779.0,3604.0,11840.0,23343.0
854,2017-05-04,0,5.8,16.9,12.0,0.0,6158.0,23029.0,3974.0,11840.0,24652.0
855,2017-05-05,0,6.2,20.5,10.6,0.0,6526.0,23045.0,4604.0,10850.0,27411.0
856,2017-05-06,0,9.6,20.0,6.1,0.2,2248.0,2849.0,3807.0,2646.0,25469.0
857,2017-05-07,0,8.9,14.8,9.4,1.4,1168.0,1817.0,2367.0,1712.0,19880.0
858,2017-05-08,0,10.1,15.8,7.2,1.8,5496.0,21676.0,2835.0,10970.0,20048.0
859,2017-05-09,0,10.9,15.9,7.3,1.6,6021.0,23320.0,3349.0,11899.0,20479.0
860,2017-05-10,0,8.1,17.7,11.3,0.0,6004.0,23221.0,3693.0,11698.0,22338.0
861,2017-05-11,0,6.1,16.5,8.6,0.0,6133.0,23188.0,3426.0,11511.0,23242.0
862,2017-05-12,0,5.9,19.5,9.9,0.0,6222.0,22204.0,3951.0,11575.0,28001.0
863,2017-05-13,0,8.4,15.6,10.1,0.2,2127.0,3020.0,3469.0,2780.0,25984.0
864,2017-05-14,0,6.4,15.1,7.7,0.0,1413.0,1773.0,2476.0,1724.0,19665.0
865,2017-05-15,0,6.3,16.9,8.2,0.0,5409.0,21829.0,3198.0,11166.0,20095.0
866,2017-05-16,0,5.6,18.2,9.0,0.0,5847.0,22892.0,3644.0,11855.0,19983.0
867,2017-05-17,0,7.6,17.0,3.8,0.0,5555.0,22970.0,3316.0,11681.0,22826.0
868,2017-05-18,0,10.7,20.2,9.8,0.8,5849.0,23268.0,3664.0,12170.0,23146.0
869,2017-05-19,0,10.2,17.8,2.5,0.0,5758.0,22059.0,3831.0,11578.0,25808.0
870,2017-05-20,0,10.2,19.3,9.8,0.0,1930.0,3092.0,2306.0,3355.0,26208.0
871,2017-05-21,0,10.8,18.7,6.8,0.0,1616.0,2160.0,1495.0,2020.0,19603.0
872,2017-05-22,0,10.4,20.3,10.1,0.0,5708.0,22024.0,3609.0,11663.0,20231.0
873,2017-05-23,0,12.8,19.3,7.4,0.0,5906.0,23244.0,3425.0,12161.0,20001.0
874,2017-05-24,0,11.7,17.1,8.0,0.0,7486.0,22928.0,3602.0,12381.0,21589.0
875,2017-05-25,0,13.7,18.5,5.7,0.0,5855.0,22559.0,3451.0,12599.0,23190.0
876,2017-05-26,0,13.1,18.0,8.2,0.0,5749.0,21529.0,4086.0,12090.0,27110.0
877,2017-05-27,0,11.9,17.8,8.3,0.0,1844.0,2780.0,3728.0,3211.0,25000.0
878,2017-05-28,0,10.2,15.3,7.6,6.8,1555.0,1772.0,1902.0,1730.0,17700.0
879,2017-05-29,0,7.7,14.8,8.0,1.4,5410.0,22182.0,3141.0,11827.0,20049.0
880,2017-05-30,0,9.3,13.1,6.9,2.2,5666.0,22745.0,3291.0,12562.0,19899.0
881,2017-05-31,0,6.7,13.0,8.5,5.4,5872.0,22815.0,3205.0,12288.0,20635.0
882,2017-06-01,0,7.9,13.9,4.7,0.4,6069.0,22403.0,3459.0,12365.0,22029.0
883,2017-06-02,0,8.0,14.7,7.3,0.0,6132.0,21802.0,3821.0,11865.0,26112.0
884,2017-06-03,0,9.9,14.3,8.3,0.0,2357.0,3167.0,2941.0,3061.0,25502.0
885,2017-06-04,0,4.4,15.8,9.3,0.0,1202.0,2000.0,2078.0,2122.0,18735.0
886,2017-06-05,0,5.6,17.5,5.0,0.0,5407.0,21927.0,3256.0,11187.0,19995.0
887,2017-06-06,0,8.7,13.9,6.3,6.4,5721.0,22909.0,3108.0,11427.0,19320.0
888,2017-06-07,0,5.9,14.3,9.2,0.0,5772.0,22961.0,4700.0,11562.0,21306.0
889,2017-06-08,0,3.6,15.0,7.2,0.0,5865.0,22779.0,3540.0,11775.0,23531.0
890,2017-06-09,0,6.6,15.0,7.8,1.8,5866.0,21777.0,7227.0,11278.0,32324.0
891,2017-06-10,0,7.0,15.8,8.9,0.0,1917.0,2630.0,3714.0,3472.0,30092.0
892,2017-06-11,0,3.4,15.5,8.6,0.2,1504.0,2281.0,2397.0,2437.0,25240.0
893,2017-06-12,1,6.0,15.9,5.1,0.0,1195.0,2507.0,2461.0,1893.0,19661.0
894,2017-06-13,0,8.8,15.1,6.6,0.0,5627.0,21615.0,3887.0,11813.0,20191.0
895,2017-06-14,0,4.0,17.4,8.9,0.0,5702.0,22328.0,3338.0,11747.0,21406.0
896,2017-06-15,0,7.7,19.0,7.4,0.0,5889.0,23121.0,3462.0,11872.0,22728.0
897,2017-06-16,0,6.6,17.1,8.9,0.0,6378.0,22710.0,3975.0,11424.0,28624.0
898,2017-06-17,0,4.2,15.5,9.2,0.0,1511.0,2469.0,3293.0,2916.0,25171.0
899,2017-06-18,0,5.4,16.3,7.9,0.0,1349.0,1867.0,1833.0,2132.0,18717.0
900,2017-06-19,0,7.1,16.1,6.0,0.0,5677.0,22140.0,3185.0,11944.0,20603.0
901,2017-06-20,0,6.4,15.8,9.2,0.0,5964.0,23022.0,3514.0,12180.0,21177.0
902,2017-06-21,0,7.8,13.5,5.0,0.6,5191.0,22604.0,3095.0,12154.0,21108.0
903,2017-06-22,0,6.7,14.1,6.7,0.2,5817.0,22970.0,3408.0,12145.0,23361.0
904,2017-06-23,0,7.4,14.9,8.2,0.0,6289.0,22188.0,3744.0,11940.0,27741.0
905,2017-06-24,0,8.3,12.3,7.3,1.4,1763.0,2602.0,2879.0,2953.0,26912.0
906,2017-06-25,0,8.6,14.3,5.3,0.0,1249.0,1741.0,2695.0,1961.0,21566.0
907,2017-06-26,0,8.8,12.6,7.8,1.4,5474.0,21647.0,3448.0,11199.0,21928.0
908,2017-06-27,0,6.0,12.1,4.4,0.0,5990.0,23064.0,3278.0,12418.0,21898.0
909,2017-06-28,0,6.8,14.1,5.4,0.0,5576.0,22772.0,3453.0,12307.0,22948.0
910,2017-06-29,0,9.2,13.7,5.0,0.0,5617.0,22186.0,2945.0,12381.0,23674.0
911,2017-06-30,0,7.1,12.3,8.4,4.4,6491.0,22658.0,4585.0,11941.0,28661.0
912,2017-07-01,0,1.1,12.7,9.3,0.0,2693.0,3539.0,3074.0,2886.0,25310.0
913,2017-07-02,0,0.8,14.3,9.2,0.0,2090.0,2546.0,2805.0,1847.0,21973.0
914,2017-07-03,0,3.8,13.9,3.9,0.0,5468.0,21804.0,3277.0,10754.0,23566.0
915,2017-07-04,0,9.0,16.2,6.4,3.0,5915.0,22936.0,3684.0,11722.0,24608.0
916,2017-07-05,0,10.1,15.8,6.5,0.0,5454.0,22235.0,3693.0,11357.0,26380.0
917,2017-07-06,0,4.8,15.0,8.7,0.0,5893.0,23220.0,3748.0,11236.0,28856.0
918,2017-07-07,0,8.0,14.2,9.4,0.0,5894.0,21920.0,4680.0,11432.0,32468.0
919,2017-07-08,0,5.3,13.5,5.1,0.0,2256.0,3043.0,4269.0,2917.0,27673.0
920,2017-07-09,0,7.3,14.6,7.3,0.8,1472.0,2017.0,3650.0,2008.0,22676.0
921,2017-07-10,0,7.0,16.0,5.7,0.0,5321.0,20564.0,3511.0,10739.0,25382.0
922,2017-07-11,0,6.9,14.3,9.7,0.4,5689.0,22639.0,3668.0,10951.0,24648.0
923,2017-07-12,0,3.2,15.1,9.8,0.0,5759.0,21929.0,3777.0,11001.0,26131.0
924,2017-07-13,0,4.8,13.3,5.5,0.0,5611.0,21553.0,4388.0,10207.0,26943.0
925,2017-07-14,0,9.9,15.9,8.6,2.0,6428.0,21776.0,3555.0,11243.0,29710.0
926,2017-07-15,0,4.5,12.0,9.4,0.0,1535.0,2588.0,3477.0,2868.0,26261.0
927,2017-07-16,0,3.0,12.5,7.8,0.0,1277.0,1778.0,2185.0,1587.0,18926.0
928,2017-07-17,0,5.7,15.3,6.3,0.0,5588.0,21911.0,2936.0,10850.0,20463.0
929,2017-07-18,0,9.7,14.5,5.8,0.2,5784.0,22775.0,3091.0,11414.0,19502.0
930,2017-07-19,0,8.9,13.2,7.7,5.0,5436.0,22211.0,2803.0,11268.0,20516.0
931,2017-07-20,0,7.9,10.7,5.9,0.6,5554.0,22560.0,2914.0,11389.0,20768.0
932,2017-07-21,0,3.3,13.8,10.3,4.2,5593.0,22192.0,5117.0,11346.0,27227.0
933,2017-07-22,0,5.4,12.4,7.0,0.0,1731.0,2599.0,2824.0,2433.0,23542.0
934,2017-07-23,0,8.4,14.1,5.4,0.0,1274.0,1853.0,2399.0,1742.0,19238.0
935,2017-07-24,0,8.1,16.1,8.3,7.0,5654.0,22245.0,3262.0,10775.0,20773.0
936,2017-07-25,0,9.8,17.2,9.0,0.0,5976.0,22572.0,3209.0,11522.0,19776.0
937,2017-07-26,0,10.9,15.0,8.7,2.4,5385.0,22587.0,3534.0,11422.0,20848.0
938,2017-07-27,0,4.4,14.2,8.7,2.0,6152.0,22941.0,3477.0,11581.0,22677.0
939,2017-07-28,0,6.2,14.3,9.8,2.8,5630.0,23034.0,5552.0,11763.0,27561.0
940,2017-07-29,0,9.7,17.9,10.1,0.0,2118.0,3039.0,2915.0,2850.0,26665.0
941,2017-07-30,0,11.3,18.1,8.3,0.0,1978.0,2658.0,4621.0,2321.0,21352.0
942,2017-07-31,0,6.7,14.8,11.5,0.0,5517.0,21842.0,3405.0,11383.0,20341.0
943,2017-08-01,0,3.5,15.5,11.5,0.0,5804.0,22778.0,3512.0,11686.0,19931.0
944,2017-08-02,0,3.4,12.9,7.5,0.0,5438.0,22372.0,3431.0,11248.0,21119.0
945,2017-08-03,0,3.1,9.0,4.4,0.0,5335.0,22194.0,2957.0,11466.0,21082.0
946,2017-08-04,0,4.3,12.1,7.2,6.6,5372.0,22007.0,3907.0,11470.0,27248.0
947,2017-08-05,0,8.8,14.2,11.7,0.0,1948.0,2725.0,3652.0,2930.0,25941.0
948,2017-08-06,0,9.0,13.0,8.2,0.0,1369.0,1839.0,3165.0,1769.0,17543.0
949,2017-08-07,0,7.7,12.3,7.3,4.2,5378.0,21780.0,3325.0,11031.0,19871.0
950,2017-08-08,0,7.9,15.0,7.5,2.2,5913.0,22988.0,3955.0,11922.0,20467.0
951,2017-08-09,0,8.9,16.8,11.5,0.0,5489.0,22614.0,3810.0,11651.0,21084.0
952,2017-08-10,0,11.4,18.8,8.4,0.0,5894.0,22731.0,3977.0,11947.0,22825.0
953,2017-08-11,0,10.3,16.4,9.3,0.0,6122.0,22563.0,4070.0,11458.0,27468.0
954,2017-08-12,0,10.3,17.9,9.9,2.8,2126.0,2816.0,2883.0,2403.0,25439.0
955,2017-08-13,0,9.4,18.7,11.1,2.0,1123.0,1907.0,2947.0,1804.0,21518.0
956,2017-08-14,0,12.3,20.1,12.6,0.0,5516.0,22386.0,3769.0,11366.0,21205.0
957,2017-08-15,0,10.4,17.5,3.2,0.2,5627.0,23207.0,3329.0,11390.0,18964.0
958,2017-08-16,0,12.1,18.1,10.9,0.8,5859.0,23046.0,3726.0,11704.0,23122.0
959,2017-08-17,0,9.3,15.6,9.1,1.8,5746.0,22174.0,3389.0,11564.0,22656.0
960,2017-08-18,0,8.0,12.2,9.4,2.8,5323.0,21213.0,3217.0,10840.0,23955.0
961,2017-08-19,0,5.9,11.8,11.6,7.2,2136.0,2936.0,3265.0,2507.0,24573.0
962,2017-08-20,0,5.1,13.3,13.9,2.0,1531.0,2002.0,2659.0,1809.0,20254.0
963,2017-08-21,0,6.8,12.7,7.9,0.6,5049.0,20847.0,2655.0,11034.0,18266.0
964,2017-08-22,0,5.7,16.8,11.1,1.6,5711.0,22866.0,3451.0,11945.0,20548.0
965,2017-08-23,0,8.3,18.1,9.7,0.0,5458.0,21273.0,3189.0,11967.0,19537.0
966,2017-08-24,0,5.2,13.3,13.0,9.2,5817.0,23442.0,3401.0,11495.0,23116.0
967,2017-08-25,0,4.9,15.0,13.3,0.6,6265.0,22884.0,4012.0,11042.0,27780.0
968,2017-08-26,0,9.9,15.3,8.5,0.0,1512.0,2686.0,3708.0,2497.0,27483.0
969,2017-08-27,0,5.8,10.7,11.8,7.8,1490.0,2103.0,2923.0,1550.0,17118.0
970,2017-08-28,0,5.8,11.8,14.6,0.6,5306.0,22485.0,3444.0,10954.0,19783.0
971,2017-08-29,0,5.4,12.9,9.1,0.0,5360.0,22903.0,3427.0,11127.0,19653.0
972,2017-08-30,0,7.7,13.8,12.3,0.6,5509.0,22483.0,3337.0,10961.0,21027.0
973,2017-08-31,0,4.0,16.7,15.9,0.2,6106.0,23012.0,3908.0,11730.0,23619.0
974,2017-09-01,0,3.7,17.0,14.4,0.0,5802.0,22051.0,3757.0,10793.0,32422.0
975,2017-09-02,0,7.3,18.4,6.3,0.0,1675.0,2464.0,1733.0,2466.0,25002.0
976,2017-09-03,0,13.4,17.2,6.3,0.0,956.0,1550.0,1999.0,1332.0,18075.0
977,2017-09-04,0,8.8,13.7,13.4,0.4,5109.0,21686.0,3407.0,10474.0,18753.0
978,2017-09-05,0,6.5,13.3,11.0,0.2,5194.0,21827.0,3663.0,11088.0,19493.0
979,2017-09-06,0,6.7,15.1,11.0,4.8,5303.0,22543.0,2859.0,10934.0,20094.0
980,2017-09-07,0,7.9,15.2,9.5,0.8,5290.0,22731.0,3160.0,11224.0,21398.0
981,2017-09-08,0,8.0,13.5,13.1,3.2,5243.0,21997.0,5332.0,11111.0,25940.0
982,2017-09-09,0,7.1,14.9,15.9,1.2,1425.0,2796.0,2568.0,2667.0,24999.0
983,2017-09-10,0,5.3,16.1,12.3,0.2,1034.0,1852.0,2043.0,1495.0,18626.0
984,2017-09-11,0,8.1,18.1,7.0,0.0,5544.0,22034.0,3061.0,10658.0,19475.0
985,2017-09-12,0,12.2,19.9,3.5,0.2,5588.0,23195.0,3009.0,11318.0,19143.0
986,2017-09-13,0,13.3,16.4,8.2,2.0,5508.0,22590.0,3172.0,11030.0,20085.0
987,2017-09-14,0,5.8,15.3,10.8,1.4,6115.0,23060.0,3825.0,11072.0,21875.0
988,2017-09-15,0,9.6,16.7,7.0,0.0,5643.0,21914.0,4063.0,11037.0,24843.0
989,2017-09-16,0,7.4,13.3,16.7,21.4,1333.0,2436.0,2651.0,2571.0,23858.0
990,2017-09-17,0,4.0,18.1,19.0,0.2,1091.0,1777.0,2166.0,1784.0,20493.0
991,2017-09-18,0,10.5,22.0,15.7,0.0,5563.0,22080.0,3384.0,10990.0,20143.0
992,2017-09-19,0,9.0,13.9,16.6,0.2,5722.0,23266.0,3512.0,11585.0,20867.0
993,2017-09-20,0,6.0,19.2,17.3,0.0,5579.0,22769.0,3746.0,11444.0,22682.0
994,2017-09-21,0,11.6,23.6,13.0,0.0,6064.0,23802.0,3738.0,11463.0,24412.0
995,2017-09-22,0,12.8,25.6,15.6,0.0,5824.0,22201.0,4363.0,11218.0,30026.0
996,2017-09-23,0,14.8,30.6,17.3,0.0,1540.0,2911.0,4038.0,3077.0,26994.0
997,2017-09-24,0,12.9,19.9,12.0,0.4,1263.0,2132.0,2136.0,1777.0,21484.0
998,2017-09-25,0,10.3,14.2,10.9,1.6,4926.0,21584.0,2867.0,10550.0,23841.0
999,2017-09-26,0,5.0,15.1,20.4,0.4,5658.0,22571.0,3789.0,11259.0,26283.0
1000,2017-09-27,0,9.6,24.6,11.7,0.0,5828.0,22603.0,4011.0,11392.0,26629.0
1001,2017-09-28,0,10.4,18.5,12.8,0.0,5869.0,22326.0,3994.0,11016.0,30202.0
1002,2017-09-29,1,10.6,18.4,14.5,0.0,1900.0,3522.0,7814.0,6017.0,29146.0
1003,2017-09-30,0,11.0,15.4,16.1,1.0,1741.0,2617.0,4905.0,2789.0,22216.0
1004,2017-10-01,0,9.7,17.2,9.2,0.0,1452.0,2001.0,3491.0,1940.0,20518.0
1005,2017-10-02,0,9.5,16.4,16.4,0.0,4840.0,20002.0,3333.0,10648.0,25031.0
1006,2017-10-03,0,6.8,22.3,21.8,0.0,5516.0,22646.0,3949.0,11348.0,25763.0
1007,2017-10-04,0,8.5,20.8,21.6,0.0,5673.0,22417.0,4167.0,11337.0,27213.0
1008,2017-10-05,0,11.7,19.4,10.4,0.0,5085.0,22990.0,3533.0,11455.0,26491.0
1009,2017-10-06,0,10.1,15.0,16.8,2.4,5054.0,21799.0,3674.0,10516.0,30400.0
1010,2017-10-07,0,7.2,23.7,17.3,0.2,1787.0,3093.0,3230.0,3047.0,26391.0
1011,2017-10-08,0,11.1,25.3,19.5,0.0,958.0,1786.0,2191.0,1562.0,19183.0
1012,2017-10-09,0,14.0,18.7,16.7,2.4,4883.0,22437.0,3132.0,11073.0,20465.0
1013,2017-10-10,0,8.0,18.8,23.6,0.2,5510.0,23606.0,3731.0,11715.0,22724.0
1014,2017-10-11,0,9.8,25.6,7.5,0.0,5795.0,22857.0,3494.0,11134.0,22142.0
1015,2017-10-12,0,10.5,19.2,15.6,10.0,5754.0,23682.0,3671.0,11525.0,24552.0
1016,2017-10-13,0,13.1,16.7,12.5,0.0,5136.0,22279.0,3895.0,11282.0,28944.0
1017,2017-10-14,0,8.2,16.1,23.6,0.0,1919.0,3103.0,3940.0,2682.0,28815.0
1018,2017-10-15,0,6.8,17.6,24.5,0.0,1234.0,2090.0,5895.0,1925.0,22268.0
1019,2017-10-16,0,11.3,28.6,23.8,0.0,5436.0,22419.0,3869.0,11743.0,23175.0
1020,2017-10-17,0,12.8,30.2,24.9,0.0,6117.0,24797.0,3971.0,12039.0,22970.0
1021,2017-10-18,0,14.5,30.9,25.1,0.0,5961.0,23673.0,3998.0,10812.0,23596.0
1022,2017-10-19,0,21.7,25.6,9.8,0.0,5501.0,23011.0,3283.0,11406.0,23320.0
1023,2017-10-20,0,11.3,16.2,24.0,2.6,5150.0,21720.0,4131.0,11052.0,29740.0
1024,2017-10-21,0,11.0,15.4,12.8,0.0,1370.0,2710.0,1969.0,2819.0,24631.0
1025,2017-10-22,0,11.1,16.0,13.0,0.0,1028.0,2115.0,1442.0,1940.0,19764.0
1026,2017-10-23,0,11.9,19.0,21.8,0.0,5412.0,23258.0,3428.0,11303.0,23539.0
1027,2017-10-24,0,12.1,20.5,18.7,0.2,5229.0,23834.0,3492.0,11659.0,22712.0
1028,2017-10-25,0,13.3,18.5,12.5,11.4,5709.0,24423.0,3499.0,11454.0,23402.0
1029,2017-10-26,0,12.9,16.8,12.2,0.2,5608.0,24181.0,3435.0,11784.0,25409.0
1030,2017-10-27,0,10.3,27.4,26.1,0.0,6196.0,23253.0,4947.0,11566.0,30840.0
1031,2017-10-28,0,15.0,21.4,16.8,0.4,2116.0,2955.0,2822.0,2814.0,26552.0
1032,2017-10-29,0,11.5,28.6,27.1,0.0,1197.0,2133.0,2482.0,1864.0,19592.0
1033,2017-10-30,0,8.8,17.0,17.0,4.4,5162.0,22207.0,2733.0,10879.0,21177.0
1034,2017-10-31,0,8.1,16.4,24.8,6.0,5574.0,23039.0,3342.0,12170.0,22484.0
1035,2017-11-01,0,11.9,18.0,14.2,0.4,5411.0,23149.0,3125.0,11582.0,22356.0
1036,2017-11-02,0,11.3,17.4,17.0,1.4,5349.0,24007.0,3167.0,11435.0,24080.0
1037,2017-11-03,0,9.4,16.6,20.5,1.4,5175.0,22654.0,3502.0,11109.0,29972.0
1038,2017-11-04,0,8.3,15.8,24.6,0.4,1512.0,2582.0,3221.0,2416.0,26662.0
1039,2017-11-05,0,6.4,17.6,24.1,0.0,1118.0,1959.0,2048.0,1739.0,22079.0
1040,2017-11-06,0,10.9,16.1,18.9,0.0,4071.0,15162.0,2693.0,7616.0,36185.0
1041,2017-11-07,1,10.0,15.8,18.8,3.4,1430.0,3241.0,1309.0,1519.0,16296.0
1042,2017-11-08,0,12.1,16.9,25.4,0.0,5447.0,22755.0,4004.0,11732.0,27169.0
1043,2017-11-09,0,8.7,21.8,28.8,0.0,5416.0,23233.0,4118.0,11795.0,26250.0
1044,2017-11-10,0,12.1,27.2,23.7,0.0,5191.0,23169.0,4722.0,11534.0,32519.0
1045,2017-11-11,0,14.8,24.7,28.8,0.0,1708.0,3154.0,3936.0,2821.0,26340.0
1046,2017-11-12,0,13.2,23.3,25.0,0.0,1163.0,2112.0,3042.0,1766.0,20863.0
1047,2017-11-13,0,13.7,33.0,29.5,0.0,6056.0,23468.0,4561.0,11680.0,23544.0
1048,2017-11-14,0,18.2,33.9,29.5,0.0,5887.0,24023.0,4182.0,12018.0,22934.0
1049,2017-11-15,0,21.5,31.4,16.9,0.0,5350.0,21160.0,3678.0,11792.0,24063.0
1050,2017-11-16,0,18.1,21.3,4.8,3.6,5701.0,24239.0,3970.0,11655.0,26770.0
1051,2017-11-17,0,16.4,26.8,22.9,4.2,5149.0,22981.0,8909.0,12773.0,35832.0
1052,2017-11-18,0,16.1,28.1,20.1,0.0,1736.0,2969.0,3135.0,3053.0,30445.0
1053,2017-11-19,0,15.1,29.3,27.5,24.8,1234.0,2270.0,3953.0,2017.0,25475.0
1054,2017-11-20,0,16.6,30.8,28.6,0.0,5749.0,22486.0,4442.0,11659.0,26423.0
