Asset_Type,Equipment_ID,Date_Install,Longitude,Latitude,STREET_1,STREET_2,Suburb,RMS_Region
VEH ,1307,12-Apr-78,151.282217229,-33.779836844,OLIVER ST,CAVILL ST,HARBORD,Sydney
VEH ,1308,29-Sep-89,150.558757168,-33.7006462129,GREAT WESTERN HWY,FERGUSON RD,SPRINGWOOD,Sydney
VEH ,1309,31-Mar-77,151.208091626,-33.8328267158,MILLER ST,RIDGE ST,NORTH SYDNEY,Sydney
VEH ,1310,11-Jan-77,151.100078148,-33.7359183481,THE COMENARRA PKY,FOX VALLEY RD,WAHROONGA,Sydney
VEH ,1311,22-Aug-77,151.522654015,-33.1994906058,PACIFIC HWY,WYEE RD,DOYALSON,Hunter
VEH ,1312,11-May-78,151.661197477,-33.0291155341,PACIFIC HWY,EVANS ST,BELMONT,Hunter
VEH ,1313,27-Jun-77,151.744624201,-32.9033041254,MAITLAND RD,CARRINGTON ST,MAYFIELD,Hunter
VEH ,1314,05-Jan-77,151.131852892,-33.9527953529,HARROW RD,WATKIN ST,BEXLEY,Sydney
VEH ,1315,17-Nov-78,151.150222941,-33.9158995806,ILLAWARRA RD,WARREN RD,MARRICKVILLE,Sydney
VEH ,1316,29-Apr-77,151.016907878,-33.9554055782,THE RIVER RD,WESTON ST,REVESBY,Sydney
VEH ,1317,09-Aug-77,151.135734702,-33.9239002897,HOMER ST,BAYVIEW ST,EARLWOOD,Sydney
VEH ,1318,20-Dec-76,151.053399964,-33.94538055,BELMORE RD,HANNANS RD,RIVERWOOD,Sydney
VEH ,1319,27-May-77,151.125479633,-34.03269129,CAPTAIN COOK DR,CAWARRA RD,CARINGBAH,Sydney
VEH ,1320,20-Mar-78,146.933582903,-36.0525287048,HUME HWY,UNION RD,ALBURY,South Western
VEH ,1321,18-Jul-77,150.895097214,-34.3828872499,PRINCES HWY,TOWRADGI RD,TOWRADGI,Southern
VEH ,1322,08-Dec-76,147.378365032,-35.1202252756,EDWARD ST,HAMMOND ST,WAGGA WAGGA,South Western
VEH ,1323,10-Jul-79,151.023109926,-33.7751126225,NORTH ROCKS RD,STATHAM AV,NORTH ROCKS,Sydney
VEH ,1324,06-Jul-77,150.913229198,-33.763770521,SUNNYHOLT RD,SACKVILLE ST,BLACKTOWN,Sydney
VEH ,1325,06-Jan-77,151.012656951,-33.8471541192,CLYDE ST,MONA ST,GRANVILLE,Sydney
VEH ,1326,15-Jun-79,151.042218345,-33.8616681741,OLYMPIC DR,CHURCH ST,LIDCOMBE,Sydney
VEH ,1327,23-Sep-77,150.972109136,-33.8079131559,DUNMORE ST,STATION ST,WENTWORTHVILLE,Sydney
VEH ,1328,08-Jun-78,151.009893842,-33.8318277629,BOLD ST,RAILWAY PDE,GRANVILLE,Sydney
VEH ,1329,29-Nov-76,151.089615682,-33.9196776293,BURWOOD RD,LEYLAND PDE,BELMORE,Sydney
VEH ,1330,23-Oct-78,151.164603564,-33.727916908,MONA VALE RD,LINK RD,ST IVES,Sydney
VEH ,1331,16-Nov-90,151.187263207,-33.9250749413,BOURKE ST,AIRPORT CENTRE ACCESS,MASCOT,Sydney
VEH ,1332,03-Feb-89,151.094638662,-33.7975271989,BLAXLAND RD,TERRY RD,DENISTONE EAST,Sydney
VEH ,1333,13-Feb-78,151.269153957,-33.7950310153,SYDNEY RD,HILL ST,FAIRLIGHT,Sydney
VEH ,1334,20-Jan-81,151.204246555,-33.8041974615,MOWBRAY RD,HIGH ST,WILLOUGHBY,Sydney
VEH ,1335,14-Jul-77,151.142642203,-33.965100539,WEST BOTANY ST,PRESIDENT AV,KOGARAH,Sydney
VEH ,1336,19-Sep-78,151.201418112,-33.8173898596,WILLOUGHBY RD,WARRINGAH FWY OFF RAMP,NAREMBURN,Sydney
VEH ,1337,27-May-77,151.204614748,-33.8204368604,BROOK ST,WARRINGAH FWY ON RAMP,NAREMBURN,Sydney
VEH ,1338,31-Jan-79,151.087105743,-33.7737917515,EPPING RD,ESSEX ST,EPPING,Sydney
VEH ,1339,02-Nov-77,151.262974307,-33.7551833588,WARRINGAH RD,BEACON HILL RD,BEACON HILL,Sydney
VEH ,1340,19-Sep-77,151.192227313,-33.9019623455,MITCHELL RD,COPELAND ST,ALEXANDRIA,Sydney
VEH ,1341,23-Oct-78,151.009685952,-33.8625938111,WELLINGTON RD,CLYDE ST,SOUTH GRANVILLE,Sydney
VEH ,1342,11-Dec-80,150.922813732,-31.0920278678,BRIDGE  ST,EBSWORTH ST,TAMWORTH,Northern
VEH ,1343,30-Aug-79,151.049775104,-33.8969597205,HUME HWY,MUIR RD,CHULLORA,Sydney
VEH ,1345,05-Jul-77,150.951757957,-33.8184234254,OLD PROSPECT RD,ETTALONG RD,GREYSTANES,Sydney
VEH ,1346,22-Jun-00,151.197710622,-33.8782427474,WILLIAM HENRY ST,BULWARA RD (W-),ULTIMO,Sydney
PED ,1347,14-Oct-77,151.151754383,-34.0556981169,CRONULLA ST,CRONULLA STATION (@),CRONULLA,Sydney
VEH ,1348,01-Jun-78,151.066973474,-34.0316363847,PRINCES HWY,ACACIA RD,KIRRAWEE,Sydney
VEH ,1349,02-May-79,151.351324139,-33.4369745432,YORK ST,HENRY PARRY DR,EAST GOSFORD,Hunter
VEH ,1350,04-Dec-80,151.252902337,-33.752546423,WARRINGAH RD,ELLIS RD,BEACON HILL,Sydney
VEH ,1351,05-Apr-78,151.261278882,-33.7524045796,WILLANDRA RD,TRISTRAM RD,BEACON HILL,Sydney
VEH ,1352,16-Dec-83,151.157649801,-33.7925834216,MILLWOOD AV,LADY GAME DR,CHATSWOOD WEST,Sydney
VEH ,1353,05-May-80,151.182121067,-33.8039172243,MOWBRAY RD,ORCHARD RD,CHATSWOOD,Sydney
VEH ,1354,21-Jun-78,151.226708671,-33.8337702339,RANGERS RD,MURDOCH ST,CREMORNE,Sydney
VEH ,1355,08-Sep-78,151.206823175,-33.8265771005,ERNEST ST,WEST ST,CROWS NEST,Sydney
VEH ,1356,12-Dec-77,151.209501096,-33.7975477028,EASTERN VALLEY WAY,ROBERT ST,WILLOUGHBY,Sydney
VEH ,1357,10-Feb-81,151.204149232,-33.8323176687,PACIFIC HWY,HAZELBANK RD,WOLLSTONECRAFT,Sydney
VEH ,1358,07-Mar-78,151.128215616,-33.8902702499,HUME HWY,QUEEN ST,ASHFIELD,Sydney
VEH ,1359,12-May-78,151.166495382,-33.8062669064,MOWBRAY RD WEST,CENTENNIAL AV,LANE COVE NORTH,Sydney
VEH ,1360,12-Oct-78,151.208229105,-33.8864265888,ELIZABETH ST,DEVONSHIRE ST,SURRY HILLS,Sydney
VEH ,1361,20-Nov-78,151.244239668,-33.8129924124,SPIT RD,MEDUSA ST,THE SPIT,Sydney
VEH ,1362,25-Oct-77,151.204248027,-33.8213372036,BROOK ST,WARRINGAH FWY OFF RAMP,NAREMBURN,Sydney
VEH ,1363,01-Aug-80,151.101012588,-33.9087486109,FIFTH AV,NINTH AV,CAMPSIE,Sydney
VEH ,1364,10-May-77,150.862166794,-34.5459227377,SHELLHARBOUR RD,QUEEN ST,WARILLA,Southern
VEH ,1366,28-Apr-80,151.146459406,-33.9137422187,LIVINGSTONE RD,BEAUCHAMP ST,MARRICKVILLE,Sydney
VEH ,1367,05-Jan-82,151.147367423,-33.985806558,THE GRAND PDE,RAMSGATE RD,RAMSGATE BEACH,Sydney
VEH ,1368,26-Jan-78,151.249469724,-33.8894416725,EDGECLIFF RD,GROSVENOR ST,BONDI JUNCTION,Sydney
VEH ,1369,19-Jun-80,150.894934854,-34.4263157318,CHURCH ST,BURELLI ST,WOLLONGONG,Southern
VEH ,1370,13-May-80,150.897177043,-34.4266572366,KEMBLA ST,BURELLI ST,WOLLONGONG,Southern
VEH ,1371,13-Jul-78,150.899562817,-34.4149208188,KEMBLA ST,BOURKE ST,WOLLONGONG,Southern
VEH ,1372,16-Dec-77,150.869177001,-34.5299424718,WINDANG RD,BORONIA AV,WINDANG,Southern
VEH ,1373,22-Dec-77,150.60301238,-34.874673159,JUNCTION ST,KINGHORNE ST,NOWRA,Southern
VEH ,1374,21-Jun-78,151.099672077,-34.029065344,THE BOULEVARDE,WANDELLA RD,MIRANDA,Sydney
VEH ,1375,13-Jun-79,151.659929493,-33.0372734144,PACIFIC HWY,GEORGE ST,BELMONT,Hunter
VEH ,1376,20-Feb-84,151.660874781,-33.0335135708,PACIFIC HWY,MAUDE ST,BELMONT,Hunter
VEH ,1377,12-Mar-79,151.600108222,-32.992110031,TORONTO RD,MACQUARIE RD,FENNELL BAY,Hunter
VEH ,1378,20-Jun-89,151.356870915,-32.8319794147,WOLLOMBI RD,VINCENT ST,CESSNOCK,Hunter
VEH ,1379,09-Oct-00,151.760422765,-32.9236209284,STEWART AV,HONEYSUCKLE DR,WICKHAM,Hunter
VEH ,1380,26-Aug-87,150.795234383,-34.4927511789,PRINCES HWY,BAAN BAAN ST,DAPTO,Southern
VEH ,1381,06-Aug-81,151.419898955,-33.3073028772,PACIFIC HWY,ANZAC AV,TUGGERAH,Hunter
VEH ,1382,22-Apr-82,151.638417804,-33.0896254711,PACIFIC HWY,LAKE RD,SWANSEA,Hunter
VEH ,1383,28-Aug-81,151.650552439,-33.0796350835,PACIFIC HWY,GOOMERA ST,BLACKSMITHS,Hunter
VEH ,1384,18-Jul-85,151.69198299,-32.9697321851,PACIFIC HWY,WARNERS BAY RD,CHARLESTOWN,Hunter
VEH ,1385,16-Oct-00,151.704052964,-32.9561782011,PACIFIC HWY,MADISON DR,CHARLESTOWN,Hunter
VEH ,1386,16-Dec-80,151.74493582,-32.763706422,PACIFIC HWY,WILLIAM ST,RAYMOND TERRACE,Hunter
VEH ,1387,24-Jun-80,151.689198438,-32.9356793885,CHARLESTOWN RD,LOOKOUT RD,NEW LAMBTON HEIGHTS,Hunter
VEH ,1388,07-May-79,151.71696251,-32.9102575185,GRIFFITHS RD,LAMBTON RD,LAMBTON,Hunter
VEH ,1389,29-Sep-80,151.650770528,-32.9262446977,LAKE RD,GLENDALE RD,GLENDALE,Hunter
VEH ,1390,22-Sep-81,151.740702528,-32.8908657426,INDUSTRIAL DR,VINE ST,MAYFIELD,Hunter
VEH ,1391,24-Nov-78,151.728110609,-32.8863702465,INDUSTRIAL DR,WERRIBI ST,MAYFIELD WEST,Hunter
VEH ,1393,06-Nov-80,151.206466127,-33.8408201156,MILLER ST,BLUE ST,NORTH SYDNEY,Sydney
PED ,1394,27-Apr-78,151.163846833,-33.7728584365,PACIFIC HWY,PROVINCIAL RD (@),LINDFIELD,Sydney
VEH ,1395,14-Dec-78,151.184502681,-33.8100219092,ABBOTT RD,JERSEY RD,ARTARMON,Sydney
VEH ,1396,19-Feb-79,151.143570253,-33.8335451585,RYDE RD,GLADESVILLE RD,HUNTERS HILL,Sydney
VEH ,1397,28-Feb-83,151.146043117,-33.8343230053,CHURCH ST,GLADESVILLE RD,HUNTERS HILL,Sydney
VEH ,1399,18-Aug-78,151.219214097,-33.8319044818,YEO ST,BEN BOYD RD,NEUTRAL BAY,Sydney
VEH ,1400,02-Oct-81,151.207951852,-33.8104268609,EASTERN VALLEY WAY,SAILORS BAY RD,NORTHBRIDGE,Sydney
VEH ,1401,23-Oct-80,151.295498629,-33.7626414873,GRIFFIN RD,PITT RD,NORTH CURL CURL,Sydney
VEH ,1402,20-Jul-79,151.171504083,-33.7219678582,MONA VALE RD,WOODBURY RD,ST IVES,Sydney
VEH ,1403,15-Sep-87,150.795748714,-34.5608351091,PRINCES HWY,CREAMERY RD,ALBION PARK RAIL,Southern
VEH ,1404,12-Nov-79,151.199330995,-33.8071200167,WILLOUGHBY RD,FRENCHS RD,WILLOUGHBY,Sydney
VEH ,1405,01-May-80,151.193130419,-33.7870653415,PENSHURST ST,ASHLEY ST,ROSEVILLE,Sydney
VEH ,1406,01-Sep-80,151.147620988,-33.8859877375,LORDS RD,TEBBUTT ST,LEICHHARDT,Sydney
VEH ,1407,14-Jun-78,151.169682757,-33.8836275427,JOHNSTON ST,COLLINS ST,ANNANDALE,Sydney
VEH ,1408,17-Mar-81,151.131873563,-33.7151136746,BURNS RD,EASTERN RD,WAHROONGA,Sydney
VEH ,1409,23-Jun-78,151.147418367,-33.8557254845,LYONS RD,GIPPS ST,DRUMMOYNE,Sydney
VEH ,1410,03-Sep-82,151.137215358,-33.8734480062,DOBROYD PDE,WARATAH ST,HABERFIELD,Sydney
VEH ,1411,11-Dec-78,151.221169432,-33.8403202709,KURRABA RD,WYCOMBE RD,NEUTRAL BAY,Sydney
VEH ,1412,02-Feb-87,151.211119424,-33.8647567194,BENT ST,BLIGH ST,SYDNEY,Sydney
VEH ,1413,03-Apr-80,151.140098074,-33.9120602746,WARDELL RD,EWART ST,MARRICKVILLE,Sydney
PED ,1414,17-Nov-78,151.158096517,-33.9113666897,MARRICKVILLE RD,GLADSTONE ST (@),MARRICKVILLE,Sydney
VEH ,1415,16-Oct-87,151.710493873,-32.9406573501,PARK AV,GARDEN CITY ACCESS,KOTARA,Hunter
VEH ,1416,20-Jun-78,151.171895284,-33.9126422174,UNWINS BRIDGE RD,MARY ST,ST PETERS,Sydney
PED ,1417,04-Jul-08,151.130448735,-33.9026237047,OLD CANTERBURY RD,ELIZABETH AVE,DULWICH HILL,Sydney
VEH ,1418,30-Jun-78,151.200782844,-33.8816018476,HARRIS ST,ULTIMO RD,ULTIMO,Sydney
VEH ,1419,23-Oct-78,151.202179386,-33.8925467011,REDFERN ST,GEORGE ST,REDFERN,Sydney
PED ,1420,26-Oct-77,151.166480419,-33.8397136461,WOOLWICH RD,GLADSTONE ST (E-),HUNTERS HILL,Sydney
VEH ,1421,29-May-78,151.246657932,-33.8955224501,NEWLAND ST,BIRRELL ST,BONDI JUNCTION,Sydney
PED ,1422,29-Jul-80,151.155664066,-33.9623947503,THE GRAND PDE,DUKE ST (S-),BRIGHTON-LE-SANDS,Sydney
VEH ,1423,30-Dec-77,151.199987301,-33.9304060624,KING ST,SUTHERLAND ST,MASCOT,Sydney
VEH ,1424,22-Nov-77,151.206156948,-33.9269873085,COWARD ST,MALONEY ST,MASCOT,Sydney
VEH ,1425,03-Oct-78,151.226609072,-33.9251366071,GARDENERS RD,HOUSTON RD,KINGSFORD,Sydney
PED ,1426,28-Nov-79,151.224752493,-33.9254774881,GARDENERS RD,ENDEAVOUR RD (E-),DACEYVILLE,Sydney
VEH ,1427,04-Oct-78,151.073644708,-33.9702307815,BOUNDARY RD,ROBERTS AV,MORTDALE,Sydney
VEH ,1428,17-Oct-79,151.113179399,-33.9669228302,LILY ST,DURHAM ST,HURSTVILLE,Sydney
VEH ,1429,22-Mar-89,151.106250587,-33.7199453383,PENNANT HILLS RD,F3 N/B ON RAMP,WAHROONGA,Sydney
VEH ,1430,22-Jul-82,151.246621971,-33.8752559187,NEW SOUTH HEAD RD,WILLIAM ST,DOUBLE BAY,Sydney
VEH ,1431,04-Oct-78,151.274693823,-33.7499102499,ALFRED ST,MCINTOSH RD,NARRAWEENA,Sydney
VEH ,1432,05-Jan-79,151.2396854,-33.8869957267,OCEAN ST,FORTH ST,WOOLLAHRA,Sydney
VEH ,1433,08-Mar-88,151.554278623,-32.7340084921,KEN TUBMAN DR,ELGIN ST,MAITLAND,Hunter
VEH ,1434,08-Mar-88,151.552979762,-32.7338595802,KEN TUBMAN DR,CHURCH ST,MAITLAND,Hunter
PED ,1435,12-Mar-81,151.169439939,-33.7752471989,LINDFIELD AV,RAILWAY STATION (@),LINDFIELD,Sydney
VEH ,1437,11-Nov-87,151.167324744,-33.9055716792,VICTORIA RD,EDINBURGH RD,ENMORE,Sydney
VEH ,1438,28-Aug-78,151.272175636,-33.8635700526,NEW SOUTH HEAD RD,VAUCLUSE RD,VAUCLUSE,Sydney
VEH ,1439,06-Dec-79,151.087320345,-33.7910577965,BLAXLAND RD,FIRST AV,EASTWOOD,Sydney
VEH ,1440,09-Nov-78,151.082853142,-33.792300748,EAST PDE,FIRST AV,EASTWOOD,Sydney
VEH ,1441,05-Jan-79,151.057284955,-33.9067059563,BORONIA RD,JUNO PDE,GREENACRE,Sydney
VEH ,1442,18-Mar-82,151.068209646,-33.8859511991,HUME HWY,ROBERTS RD,GREENACRE,Sydney
VEH ,1443,10-Jul-79,151.02659125,-33.7681417273,NORTH ROCKS RD,BARCLAY RD,NORTH ROCKS,Sydney
VEH ,1444,24-Feb-78,150.927295125,-33.9205841096,BIGGE ST,ELIZABETH ST,LIVERPOOL,Sydney
VEH ,1445,02-Jul-79,150.817394487,-33.7642621278,CARLISLE AV,LUXFORD RD,MOUNT DRUITT,Sydney
VEH ,1446,08-Jun-78,150.896739775,-33.9027025139,ELIZABETH DR,MEADOWS RD,MT PRITCHARD,Sydney
VEH ,1447,06-Jun-78,150.919180478,-33.8994293741,CUMBERLAND HWY,CABRAMATTA RD WEST,CABRAMATTA WEST,Sydney
PED ,1448,13-Mar-78,150.909674755,-33.7704847487,CAMPBELL ST,MAIN ST,BLACKTOWN,Sydney
VEH ,1449,16-Dec-87,151.064336889,-33.907795105,JUNO PDE,ROBERTS RD,GREENACRE,Sydney
VEH ,1450,18-Nov-88,151.003198504,-33.803199184,ALBERT ST,O'CONNELL ST,NORTH PARRAMATTA,Sydney
VEH ,1451,28-Jun-79,151.040036598,-33.8847165032,JOSEPH ST,AMY ST,REGENTS PARK,Sydney
VEH ,1453,03-Jul-80,151.317174476,-33.4270942347,PACIFIC HWY,BRISBANE WATER DR,WEST GOSFORD,Hunter
VEH ,1454,06-Nov-81,151.014041716,-33.9161082318,MARION ST,EDGAR ST,CONDELL PARK,Sydney
VEH ,1455,16-Aug-82,151.110702038,-33.7072445958,EDGEWORTH DAVID AV,MYRA ST,WAITARA,Sydney
VEH ,1456,26-Apr-78,151.081854013,-33.8596525045,UNDERWOOD RD,POMEROY ST,HOMEBUSH,Sydney
VEH ,1457,29-Jun-84,151.040179702,-33.8015322005,KISSING POINT RD,PARK RD,DUNDAS,Sydney
VEH ,1458,01-Dec-77,151.033358571,-33.8492428398,RAWSON ST,NORTHUMBERLAND RD,AUBURN,Sydney
VEH ,1459,14-Aug-79,151.041840856,-33.9145821681,STACEY ST,RICKARD RD,BANKSTOWN,Sydney
VEH ,1460,04-Aug-94,150.917783994,-33.8679835786,HAMILTON RD,KING RD,FAIRFIELD WEST,Sydney
VEH ,1461,14-Nov-79,151.056659958,-33.9107546456,WATERLOO RD,MIMOSA RD,GREENACRE,Sydney
VEH ,1462,08-Feb-89,151.095225414,-33.9640443528,FOREST RD,BRIDGE ST,HURSTVILLE,Sydney
VEH ,1464,25-Jan-79,150.898334397,-34.3664445134,PRINCES HWY,ROBSON RD,CORRIMAL,Southern
PED ,1465,11-May-78,151.742385091,-32.8911387626,INDUSTRIAL DR,AVON ST (E-),MAYFIELD,Hunter
VEH ,1466,16-Aug-88,150.931362,-33.9448497725,ANZAC RD,ARMY FIRE STATION (@),MOOREBANK,Sydney
VEH ,1467,01-Mar-79,151.25149699,-33.9476117224,MALABAR RD,FITZGERALD AV,MAROUBRA,Sydney
VEH ,1468,16-Jan-90,150.95286599,-33.8973192872,HUME HWY,CUTLER RD,LANSVALE,Sydney
VEH ,1469,29-May-80,151.270633051,-33.7754439128,PITTWATER RD,KENTWELL RD,NORTH MANLY,Sydney
VEH ,1470,18-Aug-78,151.304636394,-33.6876146036,PITTWATER RD,CORONATION ST,MONA VALE,Sydney
VEH ,1471,28-Sep-79,151.264343438,-33.7967403684,CONDAMINE ST,WHITE ST,BALGOWLAH,Sydney
VEH ,1472,28-Jul-78,151.284589142,-33.7728318868,OLIVER ST,WYADRA AV,HARBORD,Sydney
VEH ,1473,05-Dec-80,151.113619319,-33.8940683289,GEORGES RIVER RD,HOLBOROW ST,CROYDON PARK,Sydney
VEH ,1474,15-Nov-78,151.212738268,-33.8849173364,RILEY ST,FOVEAUX ST,SURRY HILLS,Sydney
VEH ,1475,08-Sep-78,151.094247834,-33.7839703635,BALACLAVA RD,CORUNNA ST,EASTWOOD,Sydney
VEH ,1476,23-Nov-79,150.948876772,-33.829732333,MERRYLANDS RD,CUMBERLAND RD,GREYSTANES,Sydney
VEH ,1477,05-Sep-97,151.004504745,-33.8288775233,WOODVILLE RD,CRESCENT ST,GRANVILLE,Sydney
VEH ,1478,06-Mar-78,150.937002363,-33.8723313952,HAMILTON RD,THE BOULEVARDE,FAIRFIELD HEIGHTS,Sydney
VEH ,1479,16-Aug-79,150.933221553,-33.7767915696,SEVEN HILLS RD,OLIVE ST,SEVEN HILLS,Sydney
VEH ,1481,24-Nov-79,150.926877293,-33.922956551,BIGGE ST,MOORE ST,LIVERPOOL,Sydney
VEH ,1482,01-Mar-78,150.924890963,-33.9226986061,GEORGE ST,MOORE ST,LIVERPOOL,Sydney
VEH ,1483,25-Nov-79,150.924434269,-33.9250624186,SCOTT ST,GEORGE ST,LIVERPOOL,Sydney
VEH ,1484,07-Feb-84,150.922772943,-33.926236557,TERMINUS ST,PIRIE ST,LIVERPOOL,Sydney
VEH ,1485,14-May-86,150.152782403,-33.4827697409,MAIN ST,LITHGOW ST,LITHGOW,Western
VEH ,1486,26-Oct-84,150.136748812,-33.4811589803,GREAT WESTERN HWY,MAIN ST,LITHGOW,Western
PED ,1487,02-Nov-99,149.581613579,-33.4173734955,WILLIAM ST,HOWICK ST,BATHURST,Western
VEH ,1488,08-Jun-78,150.81547009,-34.0653651588,QUEEN ST,RAILWAY ST,CAMPBELLTOWN,Sydney
VEH ,1489,23-Feb-88,151.706786056,-32.8718244753,WALLSEND RD,RURAL DR,SANDGATE,Hunter
VEH ,1490,08-Mar-88,151.556300987,-32.7344529271,KEN TUBMAN DR,BOURKE ST,MAITLAND,Hunter
VEH ,1491,03-Jul-78,150.864512164,-34.5408217979,SHELLHARBOUR RD,PUR PUR AV,LAKE ILLAWARRA,Southern
VEH ,1492,01-Oct-02,151.247597087,-33.8908152603,GRAFTON ST,NEWLAND ST,BONDI JUNCTION,Sydney
VEH ,1493,26-Oct-78,150.906905969,-34.3408411149,PRINCES HWY,HILLCREST ST,WOONONA,Southern
VEH ,1494,25-Jan-89,150.871948783,-34.4253701746,PRINCES HWY,POWELL ST,WEST WOLLONGONG,Southern
VEH ,1496,18-Jun-80,152.457487194,-31.9155524724,VICTORIA ST,COMMERCE ST,TAREE,Hunter
VEH ,1497,18-Jun-80,152.461862535,-31.9129305735,VICTORIA ST,MANNING ST,TAREE,Hunter
VEH ,1498,12-Nov-80,152.841887712,-31.0805000956,PACIFIC HWY,BELGRAVE ST,KEMPSEY,Northern
VEH ,1499,20-Dec-77,153.543399853,-28.1710715337,PACIFIC HWY,BAY ST,TWEED HEADS,Northern
PED ,1500,14-Nov-00,151.193418541,-33.875099393,WATTLE ST,FIG ST (N-),PYRMONT,Sydney
VEH ,1501,08-Dec-81,153.115948095,-30.2941000483,PACIFIC HWY,COFF ST,COFFS HARBOUR,Northern
VEH ,1502,31-May-00,151.156053324,-33.8750781433,CITY WEST LINK RD,NORTON ST,LILYFIELD,Sydney
VEH ,1503,13-Aug-79,149.101189367,-33.2837517093,SUMMER ST,LORDS PL,ORANGE,Western
VEH ,1505,20-Feb-81,146.909810524,-36.0842623131,HUME HWY,WODONGA PL,ALBURY SOUTH,South Western
VEH ,1506,23-Oct-78,147.369639642,-35.1057106094,FITZMAURICE ST,GURWOOD ST,WAGGA WAGGA,South Western
VEH ,1507,23-Oct-78,147.370406326,-35.1073314374,FITZMAURICE ST,JOHNSTON ST,WAGGA WAGGA,South Western
VEH ,1508,23-Oct-78,147.369744497,-35.1139814905,BAYLIS ST,FORSYTH ST,WAGGA WAGGA,South Western
VEH ,1509,30-Aug-02,151.211387314,-33.8990116625,BOURKE ST,POTTER ST,WATERLOO,Sydney
VEH ,1510,04-Dec-78,146.917807544,-36.0830724619,SMOLLETT ST,OLIVE ST,ALBURY,South Western
VEH ,1511,04-Dec-78,146.925289068,-36.0751873416,YOUNG ST,BORELLA RD,ALBURY,South Western
VEH ,1512,16-Mar-79,149.733419121,-34.7455991295,LAGOON ST,UNION ST,GOULBURN,Southern
VEH ,1513,03-May-78,149.721196995,-34.7513009472,AUBURN ST,GOLDSMITH ST,GOULBURN,Southern
VEH ,1514,10-Jul-96,151.240616224,-33.9199078267,AVOCA ST,ST PAULS ST,RANDWICK,Sydney
VEH ,1515,08-Jun-78,150.813054586,-34.0680475967,QUEEN ST,DUMARESQ ST,CAMPBELLTOWN,Sydney
VEH ,1516,29-Nov-78,151.125859318,-33.8867460303,ELIZABETH ST,CHARLOTTE ST,ASHFIELD,Sydney
VEH ,1517,21-Nov-78,151.241958167,-33.8901736268,YORK RD,OXFORD ST,WOOLLAHRA,Sydney
VEH ,1518,09-Jan-79,151.241728162,-33.8897201463,YORK RD,SYD EINFELD DR,WOOLLAHRA,Sydney
VEH ,1519,09-Jan-79,151.253378282,-33.8910209988,OLD SOUTH HEAD RD,BONDI RD,BONDI JUNCTION,Sydney
PED ,1520,02-Feb-78,151.264266339,-33.8928500577,WELLINGTON ST,BONDI RD (N-),BONDI,Sydney
VEH ,1522,26-Jan-79,150.899383176,-34.360947569,PRINCES HWY,BELLAMBI LA,RUSSELL VALE,Southern
VEH ,1523,09-Nov-78,151.250447365,-33.8893830638,EDGECLIFF RD,JUNCTION ST,BONDI JUNCTION,Sydney
VEH ,1524,05-Oct-79,151.188136167,-33.9445688477,GENERAL HOLMES DR,FORESHORE RD,BOTANY,Sydney
VEH ,1525,05-Oct-79,151.214705032,-33.9618618572,BOTANY RD,FORESHORE RD,BANKSMEADOW,Sydney
VEH ,1526,29-Nov-79,151.219725784,-33.9629501516,BOTANY RD,BEAUCHAMP RD,BANKSMEADOW,Sydney
VEH ,1527,31-May-00,151.155158414,-33.8748798917,CITY WEST LINK RD,JAMES ST,LILYFIELD,Sydney
VEH ,1528,15-Jul-80,151.2250834,-33.9662847731,BOTANY RD,BUMBORAH POINT RD,PORT BOTANY,Sydney
VEH ,1529,28-Nov-77,150.601110281,-34.8620250383,PRINCES HWY,ILLAROO RD,NOWRA,Southern
VEH ,1530,17-Jun-80,150.905958717,-33.7714572261,ALPHA ST,PATRICK ST,BLACKTOWN,Sydney
VEH ,1531,21-Apr-83,150.965672315,-33.8769575092,THE HORSLEY DR,TANGERINE ST,FAIRFIELD,Sydney
VEH ,1532,14-Aug-12,151.221821757,-33.959269782,BEAUCHAMP RD,PERRY ST,BANKSMEADOW,Sydney
VEH ,1533,19-Dec-85,151.018102909,-33.7939410559,PENNANT HILLS RD,MASONS DR,CARLINGFORD,Sydney
VEH ,1534,01-Jul-82,150.965588548,-33.7863840294,FITZWILLIAM RD,BINALONG RD,TOONGABBIE,Sydney
VEH ,1535,21-Sep-79,151.198608893,-33.7915312791,HIGH ST,VICTORIA AV,NORTH WILLOUGHBY,Sydney
VEH ,1536,08-Dec-88,151.183122255,-33.7961542215,VICTORIA AV,ANDERSON ST,CHATSWOOD,Sydney
PED ,1538,24-Apr-79,151.155875954,-33.8940464894,TRAFALGAR ST,REGENT ST (E-),PETERSHAM,Sydney
VEH ,1539,11-May-83,151.126011442,-33.7603785013,YANKO RD,WALLALONG CR,WEST PYMBLE,Sydney
VEH ,1540,20-Mar-98,151.174789413,-33.8727288475,JOHNSTON ST,THE CRESCENT,ANNANDALE,Sydney
VEH ,1541,21-Sep-78,151.032187649,-33.8543629947,AUBURN ST,BEATRICE ST,AUBURN,Sydney
VEH ,1542,22-Aug-78,151.025977787,-33.9076945473,HUME HWY,COOPER RD,YAGOONA,Sydney
VEH ,1543,21-Sep-78,151.110179994,-33.8695137378,PARRAMATTA RD,LUKE AV,BURWOOD,Sydney
VEH ,1544,13-Nov-79,151.030946466,-33.8471399791,RAWSON ST,SOUTH PDE,AUBURN,Sydney
