pressure_zone,category,pipe_size,material,lined,pipe_age,shape__length,criticality,condition_score,ASSET_ID,MAIN_NAME,PIPE_AGE,MATERIAL,PIPE_LENGTH
KALLISTA PS,S,375.0,MS,0,46.0,1.38,6,6.2,P245,KALLISTA PS,46.0,MS,1.38
MITCHAM-NOTTING HILL MAIN,S,300.0,MSCL,0,99.0,1.26,6,3.55,M022,MITCHAM-NOTTING HILL MAIN,99.0,MSCL,1.26
DANDENONG RES PRV,S,225.0,MS,0,40.0,1.97,6,6.5,B088,DANDENONG RES PRV,40.0,MS,1.97
PRESTON RES VALVES US/UT PRV,S,150.0,MS,0,50.0,0.51,6,6.0,B062,PRESTON RES VALVES US/UT PRV,,MS,0.51
LANGWARRIN-FRANKSTON NO 1 MAIN,T,150.0,RC,0,71.0,4.1,6,4.95,M427,LANGWARRIN-FRANKSTON NO 1 MAIN,71.0,RC,4.1
SILVAN-PRESTON MAIN,S,825.0,MSCL,0,46.0,1.22,6,6.2,M197,SILVAN-PRESTON MAIN,46.0,MSCL,1.22
EPPING-PRESTON MAIN,S,150.0,MSCL,0,48.0,5.81,6,6.1,M194,EPPING-PRESTON MAIN,48.0,MSCL,5.81
MAROONDAH AQUADUCT REPLACEMENT,T,2100.0,MS,0,47.0,207.26,6,6.15,M258,MAROONDAH AQUADUCT REPLACEMENT,47.0,MS,207.26
ST ALBANS OUTLET MAIN,S,300.0,MSCL,0,32.0,2.47,6,6.9,M257,ST ALBANS OUTLET MAIN,32.0,MSCL,2.47
BITTERN RES BYPASS MAIN,S,300.0,MSCL,0,27.0,1.16,6,7.15,M479,BITTERN RES BYPASS MAIN,27.0,MSCL,1.16
OLINDA RESERVOIR,S,900.0,CI,0,46.0,4.03,6,6.2,R019,OLINDA RESERVOIR,46.0,CI,4.03
OLINDA RESERVOIR,S,1500.0,MS,0,46.0,6.64,6,6.2,R019,OLINDA RESERVOIR,46.0,MS,6.64
CORANDERRK WEIR TO DICKS BASIN,S,225.0,CI,0,95.0,1.46,6,3.75,M103,CORANDERRK WEIR TO DICKS BASIN,95.0,CI,1.46
MORANG BCH OF WINNEKE-PRESTON,T,2100.0,MS,0,46.0,239.94,6,6.2,M348,MORANG BCH OF WINNEKE-PRESTON,46.0,MS,239.94
LANGWARRIN - BITTERN NO 2 MAIN,T,825.0,RC,0,67.0,13.15,6,5.15,M441,LANGWARRIN - BITTERN NO 2 MAIN,67.0,RC,13.15
PRESTON-NORTH ESSENDON MAIN,T,900.0,MS,0,15.0,0.57,6,7.75,M009,PRESTON-NORTH ESSENDON MAIN,15.0,MS,0.57
ESSENDON NORTH RESERVOIR,S,375.0,MS,0,46.0,1.36,6,6.2,R006,ESSENDON NORTH RESERVOIR,46.0,MS,1.36
MITCHAM-SURREY HILLS MAIN,S,225.0,MSCL,0,114.0,0.61,6,3.5,M046,MITCHAM-SURREY HILLS MAIN,114.0,MSCL,0.61
CLEARWATER RESERVOIR,S,2100.0,MS,0,46.0,21.4,6,6.2,R133,CLEARWATER RESERVOIR,46.0,MS,21.4
CLEARWATER RESERVOIR,S,1700.0,MS,0,46.0,9.88,6,6.2,R133,CLEARWATER RESERVOIR,46.0,MS,9.88
SILVA-MT WAVERLY MAIN,S,300.0,MS,0,61.0,2.19,6,5.45,M132,SILVA-MT WAVERLY MAIN,61.0,MS,2.19
UPPER YARRA DAM,S,1350.0,MS,0,46.0,5.02,6,6.2,H040,UPPER YARRA DAM,46.0,MS,5.02
OLINDA RESERVOIR,S,900.0,MS,0,46.0,10.67,6,6.2,R019,OLINDA RESERVOIR,46.0,MS,10.67
PRESTON NO1 RESERVOIR,S,600.0,UNKNOWN,0,42.0,0.8,6,6.4,R020,PRESTON NO1 RESERVOIR,42.0,UNKNOWN,0.8
ESSENDON NORTH RESERVOIR,S,900.0,MS,0,46.0,1.37,6,6.2,R006,ESSENDON NORTH RESERVOIR,46.0,MS,1.37
YAN YEAN-EPPING MAIN,S,1500.0,MSCL,0,66.0,2.5,6,5.2,M190,YAN YEAN-EPPING MAIN,66.0,MSCL,2.5
YARRA VALLEY CONDUIT MAIN,S,225.0,MSCL,0,50.0,2.92,6,6.0,M283,YARRA VALLEY CONDUIT MAIN,50.0,MSCL,2.92
SILVAN-PRESTON MAIN,T,1350.0,MS,0,64.0,2009.97,6,5.3,M197,SILVAN-PRESTON MAIN,64.0,MS,2009.97
ST GEORGES RD REPLACEMENT MAIN,S,225.0,MSCL,0,30.0,0.59,6,7.0,M474,ST GEORGES RD REPLACEMENT MAIN,30.0,MSCL,0.59
ST ALBANS OUTLET MAIN,S,300.0,MSCL,0,27.0,0.96,6,7.15,M257,ST ALBANS OUTLET MAIN,27.0,MSCL,0.96
SILVAN-PRESTON MAIN,S,150.0,MSCL,0,64.0,1.74,6,5.3,M197,SILVAN-PRESTON MAIN,64.0,MSCL,1.74
DEVILBEND DAM,S,900.0,MSCL,0,62.0,1.74,6,5.4,H110,DEVILBEND DAM,62.0,MSCL,1.74
THOMSON YARRA TUNNEL,S,3500.0,RC,0,43.0,20.0,6,6.35,M482,THOMSON YARRA TUNNEL,43.0,RC,20.0
MITCHAM-SURREY HILLS MAIN,S,600.0,MS,0,39.0,6.75,6,6.55,M046,MITCHAM-SURREY HILLS MAIN,39.0,MS,6.75
OLINDA-MITCHAM NO.2,T,1150.0,MS,0,50.0,59.19,6,6.0,M054,OLINDA-MITCHAM NO.2,,MS,59.19
EPPING-GREENVALE MAIN,T,600.0,MS,0,36.0,2.24,6,6.7,M192,EPPING-GREENVALE MAIN,36.0,MS,2.24
MT VIEW-DANDENONG MAIN,S,225.0,MSCL,0,38.0,1.69,6,6.6,M131,MT VIEW-DANDENONG MAIN,38.0,MSCL,1.69
MITCHAM-NOTTING HILL MAIN,T,1150.0,MS,0,62.0,150.09,6,5.4,M022,MITCHAM-NOTTING HILL MAIN,62.0,MS,150.09
SURREY HILLS RES,T,1150.0,MS,0,87.0,15.49,6,4.15,M002,SURREY HILLS RES,87.0,MS,15.49
SOUTH MORANG PS,S,450.0,MS,0,46.0,1.59,6,6.2,P099,SOUTH MORANG PS,46.0,MS,1.59
CARDINIA - PEARCEDALE DUP,T,600.0,MS,0,16.0,38.13,6,7.7,M478,CARDINIA - PEARCEDALE DUP,16.0,MS,38.13
CARDINIA DRAINAGE RISING MAIN,S,150.0,MSCL,0,53.0,1.53,6,5.85,M467,CARDINIA DRAINAGE RISING MAIN,53.0,MSCL,1.53
ST ALBANS OUTLET MAIN,T,1150.0,MS,0,21.0,35.06,6,7.45,M257,ST ALBANS OUTLET MAIN,21.0,MS,35.06
UPPER YARRA DAM,S,600.0,MS,0,46.0,23.78,6,6.2,H040,UPPER YARRA DAM,46.0,MS,23.78
SILVAN-PRESTON MAIN,S,225.0,MSCL,0,64.0,3.43,6,5.3,M197,SILVAN-PRESTON MAIN,64.0,MSCL,3.43
CORANDERRK WEIR TO DICKS BASIN,T,1150.0,MS,0,95.0,21.05,6,3.75,M103,CORANDERRK WEIR TO DICKS BASIN,95.0,MS,21.05
QUARRY HILL RESERVOIR,S,825.0,MS,0,48.0,9.55,6,6.1,R063,QUARRY HILL RESERVOIR,48.0,MS,9.55
BROADMEADOWS RESERVOIR,S,825.0,MS,0,46.0,43.44,6,6.2,R001,BROADMEADOWS RESERVOIR,46.0,MS,43.44
THOMSON DAM,S,1700.0,MS,0,40.0,6.28,6,6.5,H080,THOMSON DAM,40.0,MS,6.28
ST ALBANS OUTLET MAIN,S,225.0,MSCL,0,40.0,3.35,6,6.5,M257,ST ALBANS OUTLET MAIN,40.0,MSCL,3.35
CARDINIA - HALLAM NO 2 MAIN,S,225.0,MSCL,0,38.0,0.65,6,6.6,M375,CARDINIA - HALLAM NO 2 MAIN,38.0,MSCL,0.65
PLENTY PUMP STATION,S,100.0,MS,0,50.0,0.99,6,6.0,P118,PLENTY PUMP STATION,,MS,0.99
GREENVALE DAM,S,1700.0,MS,0,46.0,2.81,6,6.2,H070,GREENVALE DAM,46.0,MS,2.81
YEA - SUGARLOAF MAIN,S,100.0,MSCL,0,16.0,10.5,6,7.7,M484,YEA - SUGARLOAF MAIN,16.0,MSCL,10.5
OLINDA-MITCHAM NO.2,S,225.0,MSCL,0,100.0,0.71,6,3.5,M054,OLINDA-MITCHAM NO.2,100.0,MSCL,0.71
PRESTON NO1 RESERVOIR,S,800.0,MS,0,20.0,7.87,6,7.5,R020,PRESTON NO1 RESERVOIR,20.0,MS,7.87
ST ALBANS RESERVOIR,S,200.0,MS,0,46.0,3.91,6,6.2,R032,ST ALBANS RESERVOIR,46.0,MS,3.91
DEVILBEND RISING MAIN,T,900.0,MS,0,61.0,2114.38,6,5.45,M423,DEVILBEND RISING MAIN,61.0,MS,2114.38
MORNINGTON RESERVOIR,S,355.0,MS,0,47.0,0.95,6,6.15,R143,MORNINGTON RESERVOIR,47.0,MS,0.95
SILVAN-PRESTON MAIN,S,150.0,MSCL,0,50.0,2.39,6,6.0,M197,SILVAN-PRESTON MAIN,50.0,MSCL,2.39
PAKENHAM RES PRV,S,300.0,MSCL,0,29.0,1.18,6,7.05,B197,PAKENHAM RES PRV,29.0,MSCL,1.18
PAKENHAM RES NO.2 INLET MAIN,T,600.0,MS,0,29.0,11.25,6,7.05,M475,PAKENHAM RES NO.2 INLET MAIN,29.0,MS,11.25
PAKENHAM RES NO.2 INLET MAIN,T,600.0,MS,0,29.0,650.26,6,7.05,M475,PAKENHAM RES NO.2 INLET MAIN,29.0,MS,650.26
JOHNS HILL INLET MAIN,T,600.0,MS,0,28.0,78.89,6,7.1,M468,JOHNS HILL INLET MAIN,28.0,MS,78.89
COWIES HILL RESERVOIR,S,450.0,MS,0,46.0,1.72,6,6.2,R043,COWIES HILL RESERVOIR,46.0,MS,1.72
MORANG BRCH YAN YEAN-EPPING M,S,450.0,WICL,0,97.0,2.68,6,3.6500000000000004,M191,MORANG BRCH YAN YEAN-EPPING M,97.0,WICL,2.68
UPPER YARRA,T,1350.0,MS,0,61.0,193.38,6,5.45,M263,UPPER YARRA,61.0,MS,193.38
CLEAR WATER CHANNEL,T,900.0,MS,0,140.0,144.41,6,3.5,A003,CLEAR WATER CHANNEL,140.0,MS,144.41
MORANG BCH OF WINNEKE-PRESTON,S,1350.0,MS,0,46.0,16.17,6,6.2,M348,MORANG BCH OF WINNEKE-PRESTON,46.0,MS,16.17
WESTERN TRANSFER MAIN,S,450.0,MSCL,0,42.0,2.57,6,6.4,M350,WESTERN TRANSFER MAIN,42.0,MSCL,2.57
ST ALBANS RESERVOIR,S,375.0,MS,0,46.0,11.58,6,6.2,R032,ST ALBANS RESERVOIR,46.0,MS,11.58
PRESTON RES VALVES US/UT PRV,S,1150.0,MS,0,50.0,7.9,6,6.0,B062,PRESTON RES VALVES US/UT PRV,,MS,7.9
SOUTH MORANG PS,S,450.0,MS,0,50.0,21.21,6,6.0,P099,SOUTH MORANG PS,,MS,21.21
WANTIRNA SOUTH RESERVOIR,S,300.0,MS,0,61.0,3.04,6,5.45,R038,WANTIRNA SOUTH RESERVOIR,61.0,MS,3.04
ST GEORGES RD REPLACEMENT MAIN,T,1350.0,MS,0,31.0,0.87,6,6.95,M474,ST GEORGES RD REPLACEMENT MAIN,31.0,MS,0.87
MORANG SOUTH RESERVOIR,S,600.0,MS,0,46.0,13.3,6,6.2,R033,MORANG SOUTH RESERVOIR,46.0,MS,13.3
PRESTON PUMP STATION,S,100.0,MSCL,0,16.0,0.54,6,7.7,P257,PRESTON PUMP STATION,16.0,MSCL,0.54
PRESTON - FOOTSCRAY MAIN,T,1350.0,MS,0,68.0,8.7,6,5.1,M160,PRESTON - FOOTSCRAY MAIN,68.0,MS,8.7
THOMSON DAM,S,150.0,UPVC,0,40.0,9.13,6,6.5,H080,THOMSON DAM,40.0,UPVC,9.13
LANGWARRIN - BITTERN NO 2 MAIN,T,825.0,RC,0,67.0,399.22,6,5.15,M441,LANGWARRIN - BITTERN NO 2 MAIN,67.0,RC,399.22
SUGARLOAF HIGH LIFT PUMP ST'N,S,500.0,MSCL,0,16.0,4.0,6,7.7,P255,SUGARLOAF HIGH LIFT PUMP ST'N,16.0,MSCL,4.0
CARDINIA DAM,S,2100.0,MS,0,54.0,15.92,6,5.8,H060,CARDINIA DAM,54.0,MS,15.92
CARDINIA DAM,T,2100.0,MS,0,54.0,422.97,6,5.8,H060,CARDINIA DAM,54.0,MS,422.97
OLINDA-MITCHAM NO.2,S,100.0,MSCL,0,100.0,1.39,6,3.5,M054,OLINDA-MITCHAM NO.2,100.0,MSCL,1.39
UNKNOWN,T,1800.0,MS,0,61.0,3.73,6,5.45,M263,UNKNOWN,61.0,MS,3.73
UNKNOWN,T,1350.0,MS,0,88.0,10.91,6,4.1,M263,UNKNOWN,88.0,MS,10.91
PRESTON - FOOTSCRAY MAIN,S,375.0,MSCL,0,20.0,0.71,6,7.5,M160,PRESTON - FOOTSCRAY MAIN,20.0,MSCL,0.71
GREENVALE-YUROKE-SYDENHAM,S,300.0,DICL,0,32.0,0.44,6,6.9,M333,GREENVALE-YUROKE-SYDENHAM,32.0,DICL,0.44
LUSATIA PARK MAIN,S,100.0,DICL,0,42.0,3.5,6,6.4,M372,LUSATIA PARK MAIN,42.0,DICL,3.5
SILVAN SEVILLE MAIN,S,25.0,UPVC,0,30.0,3.58,6,7.0,M387,SILVAN SEVILLE MAIN,30.0,UPVC,3.58
KENNY ST-BROADMEADOWS MAIN,S,150.0,MSEL,0,64.0,10.46,6,5.3,M193,KENNY ST-BROADMEADOWS MAIN,64.0,MSEL,10.46
COWIES HILL RESERVOIR,S,825.0,MS,0,46.0,1.18,6,6.2,R043,COWIES HILL RESERVOIR,46.0,MS,1.18
COWIES HILL RESERVOIR,S,375.0,MS,0,46.0,0.53,6,6.2,R043,COWIES HILL RESERVOIR,46.0,MS,0.53
MT WAVERLEY RESERVOIR,S,900.0,MSLB,0,46.0,14.09,6,6.2,R016,MT WAVERLEY RESERVOIR,46.0,MSLB,14.09
MITCHAM RES PS,S,1150.0,MS,0,50.0,2.63,6,6.0,P002,MITCHAM RES PS,,MS,2.63
THOMSON YARRA TUNNEL,T,2900.0,ROCK,0,52.0,2720.33,6,5.9,M482,THOMSON YARRA TUNNEL,52.0,ROCK,2720.33
MITCHAM-SURREY HILLS MAIN,T,900.0,MS,0,114.0,1.05,6,3.5,M046,MITCHAM-SURREY HILLS MAIN,114.0,MS,1.05
CARDINIA-DAND'G-NOTTING HILL M,S,300.0,MSCL,0,38.0,2.49,6,6.6,M281,CARDINIA-DAND'G-NOTTING HILL M,38.0,MSCL,2.49
TARAGO DAM,S,225.0,MS,0,54.0,0.66,6,5.8,H120,TARAGO DAM,54.0,MS,0.66
BITTERN - DROMANA NO 2 MAIN,T,600.0,MS,0,61.0,2.09,6,5.45,M422,BITTERN - DROMANA NO 2 MAIN,61.0,MS,2.09
TARAGO - WESTERN PORT MAIN,T,1050.0,MS,0,53.0,1.49,6,5.85,M420,TARAGO - WESTERN PORT MAIN,53.0,MS,1.49
TARAGO DAM,S,900.0,MS,0,54.0,1.77,6,5.8,H120,TARAGO DAM,54.0,MS,1.77
MITCHAM RES PS,S,825.0,MS,0,50.0,4.24,6,6.0,P002,MITCHAM RES PS,,MS,4.24
PAKENHAM RES PRV,S,600.0,MS,0,29.0,1.17,6,7.05,B197,PAKENHAM RES PRV,29.0,MS,1.17
MITCHAM-SURREY HILLS MAIN,T,900.0,MS,0,114.0,1.16,6,3.5,M046,MITCHAM-SURREY HILLS MAIN,114.0,MS,1.16
NO 1 OLINDA-MITCHAM MAIN,T,900.0,MSLB,0,112.0,378.27,6,3.5,M055,NO 1 OLINDA-MITCHAM MAIN,112.0,MSLB,378.27
EPPING PS,S,900.0,MS,0,66.0,3.17,6,5.2,P058,EPPING PS,66.0,MS,3.17
PAKENHAM RES NO.2 INLET MAIN,T,600.0,MS,0,29.0,106.24,6,7.05,M475,PAKENHAM RES NO.2 INLET MAIN,29.0,MS,106.24
MERRI CK - NORTHCOTE-PUNT RD,T,1150.0,MS,0,98.0,28.87,6,3.5999999999999996,M041,MERRI CK - NORTHCOTE-PUNT RD,98.0,MS,28.87
NO 1 OLINDA-MITCHAM MAIN,T,900.0,MSLB,0,112.0,2.37,6,3.5,M055,NO 1 OLINDA-MITCHAM MAIN,112.0,MSLB,2.37
PRESTON - FOOTSCRAY MAIN,T,600.0,MS,0,68.0,1.77,6,5.1,M160,PRESTON - FOOTSCRAY MAIN,68.0,MS,1.77
MITCHAM - SURREY HILLS DUP.,T,1150.0,MS,0,87.0,102.42,6,4.15,M113,MITCHAM - SURREY HILLS DUP.,87.0,MS,102.42
PRESTON-NORTH ESSENDON MAIN,S,150.0,MSCL,0,27.0,0.35,6,7.15,M009,PRESTON-NORTH ESSENDON MAIN,27.0,MSCL,0.35
KALLISTA PS,S,300.0,MS,0,46.0,0.48,6,6.2,P245,KALLISTA PS,46.0,MS,0.48
BROOKLYN-GALVIN-LAVERTON MAIN,S,150.0,MSCL,0,65.0,6.07,6,5.25,M182,BROOKLYN-GALVIN-LAVERTON MAIN,65.0,MSCL,6.07
MT WAVERLY OUTLET MAIN,S,900.0,MSEL,0,48.0,2.46,6,6.1,M195,MT WAVERLY OUTLET MAIN,48.0,MSEL,2.46
ESSENDON NORTH RESERVOIR,S,1150.0,MS,0,46.0,1.14,6,6.2,R006,ESSENDON NORTH RESERVOIR,46.0,MS,1.14
TARAGO - WESTERN PORT MAIN,T,450.0,MS,0,53.0,3.42,6,5.85,M420,TARAGO - WESTERN PORT MAIN,53.0,MS,3.42
THOMSON HYDRO,S,225.0,MS,0,40.0,0.81,6,6.5,Z083,THOMSON HYDRO,40.0,MS,0.81
HARRIS GULLY MAIN,S,150.0,MSCL,0,51.0,2.18,6,5.95,M232,HARRIS GULLY MAIN,51.0,MSCL,2.18
KENNY ST-BROADMEADOWS MAIN,T,1150.0,MS,0,61.0,64.821,6,5.45,M193,KENNY ST-BROADMEADOWS MAIN,61.0,MS,64.821
PAKENHAM RES NO.2 INLET MAIN,T,600.0,MS,0,29.0,1.18,6,7.05,M475,PAKENHAM RES NO.2 INLET MAIN,29.0,MS,1.18
HARRIS GULLY MAIN,T,1150.0,MS,0,49.0,3.95,6,6.05,M232,HARRIS GULLY MAIN,49.0,MS,3.95
CARDINIA - PEARCEDALE DUP,S,900.0,MSCL,0,25.0,4.62,6,7.25,M478,CARDINIA - PEARCEDALE DUP,25.0,MSCL,4.62
CARDINIA BYPASS,T,1700.0,MS,0,55.0,396.43,6,5.75,M273,CARDINIA BYPASS,55.0,MS,396.43
EPPING-GREENVALE MAIN,S,150.0,MSEL,0,66.0,5.02,6,5.2,M192,EPPING-GREENVALE MAIN,66.0,MSEL,5.02
PAKENHAM RES NO.2 INLET MAIN,S,150.0,MSCL,0,29.0,12.19,6,7.05,M475,PAKENHAM RES NO.2 INLET MAIN,29.0,MSCL,12.19
BROOKLYN-GALVIN-LAVERTON MAIN,S,150.0,GWICL,0,65.0,1.22,6,5.25,M182,BROOKLYN-GALVIN-LAVERTON MAIN,65.0,GWICL,1.22
MORANG BRCH YAN YEAN-EPPING M,T,1350.0,MS,0,66.0,4.94,6,5.2,M191,MORANG BRCH YAN YEAN-EPPING M,66.0,MS,4.94
GREENVALE-YUROKE-SYDENHAM,S,300.0,DICL,0,34.0,2.78,6,6.8,M333,GREENVALE-YUROKE-SYDENHAM,34.0,DICL,2.78
PRESTON - FOOTSCRAY MAIN,T,1150.0,MS,0,68.0,281.31,6,5.1,M160,PRESTON - FOOTSCRAY MAIN,68.0,MS,281.31
TARAGO - WESTERN PORT MAIN,S,375.0,MSCL,0,51.0,3.51,6,5.95,M420,TARAGO - WESTERN PORT MAIN,51.0,MSCL,3.51
LUSATIA PARK MAIN,S,300.0,MSCL,0,42.0,5.04,6,6.4,M372,LUSATIA PARK MAIN,42.0,MSCL,5.04
WESTERN TRANSFER MAIN,S,225.0,MSCL,0,42.0,1.15,6,6.4,M350,WESTERN TRANSFER MAIN,42.0,MSCL,1.15
SILVAN SEVILLE MAIN,T,375.0,MS,0,15.0,1.3,6,7.75,M387,SILVAN SEVILLE MAIN,15.0,MS,1.3
SUGARLOAF HIGH LIFT PUMP ST'N,S,1750.0,MSCL,0,16.0,6.51,6,7.7,P255,SUGARLOAF HIGH LIFT PUMP ST'N,16.0,MSCL,6.51
PRESTON NO1 RESERVOIR,S,600.0,MS,0,20.0,0.88,6,7.5,R020,PRESTON NO1 RESERVOIR,20.0,MS,0.88
CRANBOURNE PRV,S,80.0,MS,0,17.0,1.03,6,7.65,B199,CRANBOURNE PRV,17.0,MS,1.03
BROADMEADOWS RESERVOIR,S,825.0,MS,0,46.0,31.1,6,6.2,R001,BROADMEADOWS RESERVOIR,46.0,MS,31.1
BROADMEADOWS RESERVOIR,S,825.0,MS,0,46.0,1.29,6,6.2,R001,BROADMEADOWS RESERVOIR,46.0,MS,1.29
COTCHIN RES PRV,S,900.0,MS,0,42.0,2.99,6,6.4,B072,COTCHIN RES PRV,42.0,MS,2.99
HARRIS GULLY MAIN,T,1150.0,MS,0,61.0,1285.49,6,5.45,M232,HARRIS GULLY MAIN,61.0,MS,1285.49
CARDINIA - BERWICK MAIN,T,1350.0,MS,0,45.0,47.35,6,6.25,M378,CARDINIA - BERWICK MAIN,45.0,MS,47.35
SILVAN-PRESTON MAIN,T,1350.0,MS,0,64.0,2.18,6,5.3,M197,SILVAN-PRESTON MAIN,64.0,MS,2.18
(NOT OP) NOTTING HILL PS,S,600.0,MS,0,49.0,2.25,6,6.05,P107,(NOT OP) NOTTING HILL PS,49.0,MS,2.25
ST ALBANS OUTLET MAIN,S,225.0,MSCL,0,28.0,0.95,6,7.1,M257,ST ALBANS OUTLET MAIN,28.0,MSCL,0.95
SILVAN & MONBULK SADDLE DAM,S,100.0,MSCL,0,24.0,22.68,6,7.3,H010,SILVAN & MONBULK SADDLE DAM,24.0,MSCL,22.68
QUARRY HILL RESERVOIR,S,825.0,MS,0,48.0,2.05,6,6.1,R063,QUARRY HILL RESERVOIR,48.0,MS,2.05
DANDENONG NORTH RESERVOIR,S,1350.0,MS,0,46.0,16.38,6,6.2,R004,DANDENONG NORTH RESERVOIR,46.0,MS,16.38
WESTERN TRANSFER MAIN,T,1350.0,MS,0,42.0,736.12,6,6.4,M350,WESTERN TRANSFER MAIN,42.0,MS,736.12
ST GEORGES RD REPLACEMENT MAIN,S,1350.0,MSCL,0,30.0,3.99,6,7.0,M474,ST GEORGES RD REPLACEMENT MAIN,30.0,MSCL,3.99
PRESTON RES VALVES US/UT PRV,S,900.0,MS,0,50.0,2.42,6,6.0,B062,PRESTON RES VALVES US/UT PRV,,MS,2.42
OLINDA-MITCHAM NO.2,S,1150.0,MSCL,0,100.0,0.74,6,3.5,M054,OLINDA-MITCHAM NO.2,100.0,MSCL,0.74
GREENVALE - OUTLET NO 2 MAIN,T,1700.0,MS,0,37.0,1564.4,6,6.65,M402,GREENVALE - OUTLET NO 2 MAIN,37.0,MS,1564.4
TARAGO - WESTERN PORT MAIN,S,1150.0,MSCL,0,13.0,1.633,6,7.85,M420,TARAGO - WESTERN PORT MAIN,13.0,MSCL,1.633
MAROONDAH,T,1350.0,MS,0,135.0,394.43,6,3.5,M010,MAROONDAH,135.0,MS,394.43
TARAGO MAIN RACE,T,600.0,CONC,0,59.0,112.68,6,5.55,A014,TARAGO MAIN RACE,59.0,CONC,112.68
KENNY ST-BROADMEADOWS MAIN,S,300.0,MSCL,0,50.0,1.6,6,6.0,M193,KENNY ST-BROADMEADOWS MAIN,50.0,MSCL,1.6
SILVAN-PRESTON MAIN,S,300.0,MSCL,0,51.0,4.58,6,5.95,M197,SILVAN-PRESTON MAIN,51.0,MSCL,4.58
EASTFIELD RD PRV,S,450.0,MS,0,43.0,1.28,6,6.35,B068,EASTFIELD RD PRV,43.0,MS,1.28
PAKENHAM RES NO.2 INLET MAIN,T,600.0,MS,0,29.0,1226.84,6,7.05,M475,PAKENHAM RES NO.2 INLET MAIN,29.0,MS,1226.84
ARDEER PRV,S,900.0,MSEL,0,53.0,1.21,6,5.85,B032,ARDEER PRV,53.0,MSEL,1.21
SOMERTON HIGH LEVEL MAIN,T,450.0,MS,0,58.0,1.16,6,5.6,M198,SOMERTON HIGH LEVEL MAIN,58.0,MS,1.16
CARDINIA-DAND'G-NOTTING HILL M,S,825.0,MSCL,0,44.0,15.47,6,6.3,M281,CARDINIA-DAND'G-NOTTING HILL M,44.0,MSCL,15.47
CARDINIA-DAND'G-NOTTING HILL M,S,600.0,MSCL,0,30.0,2.79,6,7.0,M281,CARDINIA-DAND'G-NOTTING HILL M,30.0,MSCL,2.79
YEA - SUGARLOAF MAIN,T,1350.0,MS,0,16.0,8369.36,6,7.7,M484,YEA - SUGARLOAF MAIN,16.0,MS,8369.36
NOTTING HILL RESERVOIR,S,1700.0,MS,0,46.0,1.56,6,6.2,R017,NOTTING HILL RESERVOIR,46.0,MS,1.56
PRESTON NO1 RESERVOIR,S,750.0,UNKNOWN,0,46.0,0.5,6,6.2,R020,PRESTON NO1 RESERVOIR,46.0,UNKNOWN,0.5
LUSATIA PARK PRV,S,150.0,MS,0,41.0,2.13,6,6.45,B071,LUSATIA PARK PRV,41.0,MS,2.13
UPPER YARRA RES MINI HYDRO,S,900.0,MS,0,18.0,16.66,6,7.6,Z040,UPPER YARRA RES MINI HYDRO,18.0,MS,16.66
MERRI CK - NORTHCOTE-PUNT RD,S,225.0,MSCL,0,99.0,2.55,6,3.55,M041,MERRI CK - NORTHCOTE-PUNT RD,99.0,MSCL,2.55
PRESTON NO1 RESERVOIR,S,225.0,MS,0,46.0,2.16,6,6.2,R020,PRESTON NO1 RESERVOIR,46.0,MS,2.16
DANDENONG NORTH RESERVOIR,S,150.0,MS,0,46.0,1.46,6,6.2,R004,DANDENONG NORTH RESERVOIR,46.0,MS,1.46
ESSENDON NORTH RESERVOIR,S,900.0,MS,0,46.0,2.08,6,6.2,R006,ESSENDON NORTH RESERVOIR,46.0,MS,2.08
YEA - SUGARLOAF MAIN,T,150.0,MS,0,16.0,6.64,6,7.7,M484,YEA - SUGARLOAF MAIN,16.0,MS,6.64
MERRI CK - NORTHCOTE-PUNT RD,S,225.0,MSCL,0,98.0,8.04,6,3.5999999999999996,M041,MERRI CK - NORTHCOTE-PUNT RD,98.0,MSCL,8.04
PAKENHAM RES NO.2 INLET MAIN,T,600.0,MS,0,29.0,18.97,6,7.05,M475,PAKENHAM RES NO.2 INLET MAIN,29.0,MS,18.97
SILVAN-PRESTON MAIN,T,1150.0,MS,0,64.0,2.94,6,5.3,M197,SILVAN-PRESTON MAIN,64.0,MS,2.94
CARDINIA BYPASS,T,2100.0,MS,0,55.0,2.65,6,5.75,M273,CARDINIA BYPASS,55.0,MS,2.65
YARRA VALLEY CONDUIT MAIN,S,1700.0,MSEL,0,50.0,1.65,6,6.0,M283,YARRA VALLEY CONDUIT MAIN,50.0,MSEL,1.65
SILVAN - OLINDA MAIN,S,1050.0,MSEL,0,55.0,1.48,6,5.75,M291,SILVAN - OLINDA MAIN,55.0,MSEL,1.48
LANGWARRIN - BITTERN NO 3 MAIN,T,300.0,MS,0,54.0,1.0,6,5.8,M419,LANGWARRIN - BITTERN NO 3 MAIN,54.0,MS,1.0
MCMAHONS CK DIVERSION MAIN,T,100.0,MS,0,57.0,2.19,6,5.65,M275,MCMAHONS CK DIVERSION MAIN,57.0,MS,2.19
ST ALBANS OUTLET MAIN,S,225.0,MSCL,0,49.0,2.97,6,6.05,M257,ST ALBANS OUTLET MAIN,49.0,MSCL,2.97
CARDINIA DAM,S,1150.0,MS,0,46.0,4.18,6,6.2,H060,CARDINIA DAM,46.0,MS,4.18
